date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-08-12,FEIRA DE SANTANA,7846,3,1571,9420,52,4.72,614872,1532.03,0
2020-08-12,CONCEICAO DO COITE,715,1,547,1263,8,0.63,66612,1896.05,0
2020-08-12,ITABERABA,391,27,821,1239,27,0.62,64489,1921.26,0
2020-08-12,ARACI,367,0,406,773,5,0.39,54379,1421.50,0
2020-08-12,SERRINHA,329,0,396,725,7,0.36,80861,896.60,0
2020-08-12,SAO GONCALO DOS CAMPOS,124,0,285,409,2,0.20,37550,1089.21,0
2020-08-12,CONCEICAO DO JACUIPE,344,0,51,395,3,0.20,33153,1191.45,0
2020-08-12,SANTO ESTEVAO,309,0,79,388,2,0.19,52850,734.15,0
2020-08-12,RIACHAO DO JACUIPE,108,0,224,332,4,0.17,33436,992.94,0
2020-08-12,QUEIMADAS,81,1,234,316,6,0.16,25439,1242.19,0
2020-08-12,VALENTE,87,0,193,280,0,0.14,28473,983.39,0
2020-08-12,SANTALUZ,68,0,196,264,0,0.13,37348,706.87,0
2020-08-12,TUCANO,118,2,143,263,11,0.13,50687,518.87,0
2020-08-12,TANQUINHO,27,1,232,260,6,0.13,7918,3283.66,1
2020-08-12,IPIRA,226,0,27,253,1,0.13,59595,424.53,0
2020-08-12,SANTA BARBARA,206,0,40,246,10,0.12,20791,1183.20,0
2020-08-12,IRARA,70,0,168,238,13,0.12,29034,819.73,0
2020-08-12,AMELIA RODRIGUES,179,0,54,233,2,0.12,25102,928.21,0
2020-08-12,MACAJUBA,22,0,190,212,8,0.11,11348,1868.17,0
2020-08-12,TEOFILANDIA,64,0,146,210,1,0.11,22518,932.59,1
2020-08-12,RETIROLANDIA,133,0,74,207,0,0.10,14396,1437.90,0
2020-08-12,RUY BARBOSA,32,0,165,197,0,0.10,30814,639.32,0
2020-08-12,IRAQUARA,19,0,169,188,1,0.09,25216,745.56,0
2020-08-12,CORACAO DE MARIA,82,2,103,187,2,0.09,22605,827.25,0
2020-08-12,SERRA PRETA,86,0,100,186,0,0.09,14878,1250.17,2
2020-08-12,RAFAEL JAMBEIRO,125,1,51,177,1,0.09,22621,782.46,0
2020-08-12,MONTE SANTO,50,0,112,162,1,0.08,49418,327.82,1
2020-08-12,IACU,83,0,69,152,1,0.08,24305,625.39,0
2020-08-12,TERRA NOVA,87,1,60,148,0,0.07,13033,1135.58,0
2020-08-12,SOUTO SOARES,6,0,133,139,0,0.07,16979,818.66,0
2020-08-12,CAPELA DO ALTO ALEGRE,92,1,39,132,0,0.07,11637,1134.31,0
2020-08-12,SEABRA,68,0,54,122,5,0.06,44091,276.70,0
2020-08-12,PINTADAS,63,0,56,119,0,0.06,10437,1140.17,0
