date,id,municipio,total_ativos
2020-07-21,1,SALVADOR,2351
2020-07-21,2,FEIRA DE SANTANA,487
2020-07-21,3,ITABUNA,345
2020-07-21,4,JEQUIE,326
2020-07-21,5,ILHEUS,320
2020-07-21,6,LAURO DE FREITAS,238
2020-07-21,7,CAMACARI,196
2020-07-21,8,VITORIA DA CONQUISTA,149
2020-07-21,9,ALAGOINHAS,120
2020-07-21,10,JUAZEIRO,117
2020-07-21,11,CANDEIAS,104
2020-07-21,12,LUIS EDUARDO MAGALHAES,100
2020-07-21,13,BARREIRAS,95
2020-07-21,14,SANTO AMARO,79
2020-07-21,15,SIMOES FILHO,77
2020-07-21,16,ARACI,77
2020-07-21,17,MADRE DE DEUS,76
2020-07-21,18,EUNAPOLIS,75
2020-07-21,19,PORTO SEGURO,71
2020-07-21,20,CATU,69
2020-07-21,21,CAMACAN,69
2020-07-21,22,SAO SEBASTIAO DO PASSE,65
2020-07-21,23,ITABERABA,65
2020-07-21,24,CONCEICAO DO COITE,65
2020-07-21,25,SANTO ANTONIO DE JESUS,64
2020-07-21,26,CAMPO FORMOSO,56
2020-07-21,27,IRECE,53
2020-07-21,28,GANDU,53
2020-07-21,29,SANTO ESTEVAO,52
2020-07-21,30,DIAS DAVILA,46
2020-07-21,31,GENTIO DO OURO,45
2020-07-21,32,CONCEICAO DO ALMEIDA,43
2020-07-21,33,CIPO,42
2020-07-21,34,ITAPETINGA,41
2020-07-21,35,CONCEICAO DA FEIRA,40
2020-07-21,36,CRUZ DAS ALMAS,37
2020-07-21,37,CACHOEIRA,37
2020-07-21,38,SAO GONCALO DOS CAMPOS,36
2020-07-21,39,RIBEIRA DO POMBAL,36
2020-07-21,40,POJUCA,36
2020-07-21,41,LENCOIS,36
2020-07-21,42,ITACARE,36
2020-07-21,43,VALENCA,35
2020-07-21,44,MATA DE SAO JOAO,34
2020-07-21,45,ARATACA,34
2020-07-21,46,SOBRADINHO,33
2020-07-21,47,IPIAU,33
2020-07-21,48,CAMAMU,33
2020-07-21,49,UNA,32
2020-07-21,50,NOVA SOURE,32
2020-07-21,51,MARACAS,32
2020-07-21,52,JITAUNA,32
2020-07-21,53,UBATA,31
2020-07-21,54,PAULO AFONSO,31
2020-07-21,55,CAFARNAUM,31
2020-07-21,56,BRUMADO,31
2020-07-21,57,URUCUCA,30
2020-07-21,58,SAO FRANCISCO DO CONDE,30
2020-07-21,59,JACOBINA,30
2020-07-21,60,CRISOPOLIS,30
2020-07-21,61,VERA CRUZ,29
2020-07-21,62,QUEIMADAS,29
2020-07-21,63,PLANALTO,29
2020-07-21,64,CASA NOVA,29
2020-07-21,65,PARIPIRANGA,28
2020-07-21,66,JAGUAQUARA,28
2020-07-21,67,TEIXEIRA DE FREITAS,26
2020-07-21,68,ITAPARICA,26
2020-07-21,69,BUERAREMA,26
2020-07-21,70,TAPEROA,25
2020-07-21,71,MEDEIROS NETO,25
2020-07-21,72,DARIO MEIRA,25
2020-07-21,73,ITAPE,24
2020-07-21,74,IPIRA,24
2020-07-21,75,AMELIA RODRIGUES,24
2020-07-21,76,SERRA PRETA,23
2020-07-21,77,RUY BARBOSA,22
2020-07-21,78,RETIROLANDIA,22
2020-07-21,79,IBIRATAIA,22
2020-07-21,80,BANZAE,22
2020-07-21,81,RIO REAL,21
2020-07-21,82,PRESIDENTE JANIO QUADROS,21
2020-07-21,83,POCOES,21
2020-07-21,84,OUROLANDIA,21
2020-07-21,85,NAZARE,21
2020-07-21,86,ITAMARAJU,21
2020-07-21,87,SENHOR DO BONFIM,20
2020-07-21,88,SANTA CRUZ CABRALIA,20
2020-07-21,89,MUCURI,20
2020-07-21,90,ITAJUIPE,20
2020-07-21,91,FLORESTA AZUL,20
2020-07-21,92,IRAQUARA,19
2020-07-21,93,CAPIM GROSSO,19
2020-07-21,94,AURELINO LEAL,19
2020-07-21,95,ARAMARI,19
2020-07-21,96,AMARGOSA,19
2020-07-21,97,SERRINHA,18
2020-07-21,98,IGUAI,18
2020-07-21,99,AIQUARA,18
2020-07-21,100,SALINAS DA MARGARIDA,17
2020-07-21,101,MARAGOGIPE,17
2020-07-21,102,IBICARAI,17
2020-07-21,103,ENTRE RIOS,17
2020-07-21,104,CORACAO DE MARIA,17
2020-07-21,105,CONCEICAO DO JACUIPE,17
2020-07-21,106,CANAVIEIRAS,17
2020-07-21,107,ANTAS,17
2020-07-21,108,UBAITABA,16
2020-07-21,109,RAFAEL JAMBEIRO,16
2020-07-21,110,CAIRU,16
2020-07-21,111,SAO DESIDERIO,15
2020-07-21,112,SANTA LUZIA,15
2020-07-21,113,NILO PECANHA,15
2020-07-21,114,MACURURE,15
2020-07-21,115,IBIRAPITANGA,15
2020-07-21,116,CORONEL JOAO SA,15
2020-07-21,117,PRESIDENTE TANCREDO NEVES,14
2020-07-21,118,PIRAI DO NORTE,14
2020-07-21,119,MONTE SANTO,14
2020-07-21,120,MARAU,14
2020-07-21,121,ITABELA,14
2020-07-21,122,IPECAETA,14
2020-07-21,123,INHAMBUPE,14
2020-07-21,124,IACU,14
2020-07-21,125,BARRA DO CHOCA,14
2020-07-21,126,URANDI,13
2020-07-21,127,PINDOBACU,13
2020-07-21,128,MURITIBA,13
2020-07-21,129,JAGUARARI,13
2020-07-21,130,FILADELFIA,13
2020-07-21,131,ADUSTINA,13
2020-07-21,132,TUCANO,12
2020-07-21,133,SANTA RITA DE CASSIA,12
2020-07-21,134,NOVA VICOSA,12
2020-07-21,135,MARCIONILIO SOUZA,12
2020-07-21,136,MANOEL VITORINO,12
2020-07-21,137,LAPAO,12
2020-07-21,138,ITUBERA,12
2020-07-21,139,ITAGI,12
2020-07-21,140,CAATIBA,12
