date,id,municipio,total_ativos
2020-08-05,1,SALVADOR,1817
2020-08-05,2,ITABUNA,482
2020-08-05,3,FEIRA DE SANTANA,451
2020-08-05,4,JEQUIE,328
2020-08-05,5,ALAGOINHAS,242
2020-08-05,6,ILHEUS,218
2020-08-05,7,BARREIRAS,202
2020-08-05,8,CAMACARI,183
2020-08-05,9,VITORIA DA CONQUISTA,165
2020-08-05,10,LUIS EDUARDO MAGALHAES,156
2020-08-05,11,LAURO DE FREITAS,152
2020-08-05,12,ITABERABA,133
2020-08-05,13,ITAPICURU,123
2020-08-05,14,PINDOBACU,118
2020-08-05,15,EUNAPOLIS,106
2020-08-05,16,PORTO SEGURO,96
2020-08-05,17,DIAS DAVILA,92
2020-08-05,18,JUAZEIRO,88
2020-08-05,19,SANTO ANTONIO DE JESUS,81
2020-08-05,20,CONCEICAO DO ALMEIDA,80
2020-08-05,21,CANDEIAS,77
2020-08-05,22,CATU,75
2020-08-05,23,CONCEICAO DO COITE,73
2020-08-05,24,SAO SEBASTIAO DO PASSE,71
2020-08-05,25,IRECE,65
2020-08-05,26,CAMPO FORMOSO,63
2020-08-05,27,CAMACAN,62
2020-08-05,28,IPIAU,61
2020-08-05,29,IBIRATAIA,61
2020-08-05,30,UBATA,59
2020-08-05,31,ITAPETINGA,59
2020-08-05,32,SALINAS DA MARGARIDA,55
2020-08-05,33,RIBEIRA DO POMBAL,55
2020-08-05,34,JAGUAQUARA,54
2020-08-05,35,TEIXEIRA DE FREITAS,53
2020-08-05,36,SANTO AMARO,52
2020-08-05,37,PAULO AFONSO,49
2020-08-05,38,MATA DE SAO JOAO,49
2020-08-05,39,ARACI,49
2020-08-05,40,ITAMARAJU,48
2020-08-05,41,SAO FELIX,47
2020-08-05,42,SANTO ESTEVAO,44
2020-08-05,43,MADRE DE DEUS,43
2020-08-05,44,BRUMADO,43
2020-08-05,45,MARAGOGIPE,42
2020-08-05,46,ITAPITANGA,42
2020-08-05,47,CRUZ DAS ALMAS,41
2020-08-05,48,TUCANO,40
2020-08-05,49,SIMOES FILHO,40
2020-08-05,50,MARACAS,39
2020-08-05,51,SAO FRANCISCO DO CONDE,37
2020-08-05,52,CAPIM GROSSO,37
2020-08-05,53,SENHOR DO BONFIM,36
2020-08-05,54,JAGUARARI,36
2020-08-05,55,ITAPE,36
2020-08-05,56,TANQUINHO,35
2020-08-05,57,POCOES,35
2020-08-05,58,POJUCA,35
2020-08-05,59,ITAJUIPE,35
2020-08-05,60,ALMADINA,35
2020-08-05,61,PRESIDENTE JANIO QUADROS,33
2020-08-05,62,JACOBINA,33
2020-08-05,63,IBICARAI,33
2020-08-05,64,VARZEA DA ROCA,32
2020-08-05,65,OUROLANDIA,32
2020-08-05,66,NILO PECANHA,31
2020-08-05,67,BUERAREMA,31
2020-08-05,68,VALENCA,29
2020-08-05,69,ITORORO,29
2020-08-05,70,MUCURI,27
2020-08-05,71,CAATIBA,27
2020-08-05,72,SENTO SE,26
2020-08-05,73,NOVO TRIUNFO,26
2020-08-05,74,ITABELA,26
2020-08-05,75,IBICUI,26
2020-08-05,76,CONCEICAO DO JACUIPE,25
2020-08-05,77,CAMAMU,25
2020-08-05,78,TAPEROA,24
2020-08-05,79,SERRINHA,24
2020-08-05,80,NAZARE,24
2020-08-05,81,MEDEIROS NETO,24
2020-08-05,82,AIQUARA,24
2020-08-05,83,UAUA,23
2020-08-05,84,URUCUCA,22
2020-08-05,85,SAO GONCALO DOS CAMPOS,22
2020-08-05,86,RIO REAL,22
2020-08-05,87,RETIROLANDIA,22
2020-08-05,88,SOBRADINHO,21
2020-08-05,89,SERROLANDIA,21
2020-08-05,90,NOVA SOURE,21
2020-08-05,91,ITAGI,21
2020-08-05,92,IBIRAPITANGA,21
2020-08-05,93,UMBURANAS,20
2020-08-05,94,SANTA CRUZ CABRALIA,20
2020-08-05,95,JITAUNA,20
2020-08-05,96,ITAMBE,20
2020-08-05,97,CARAVELAS,20
2020-08-05,98,CALDEIRAO GRANDE,20
2020-08-05,99,VERA CRUZ,19
2020-08-05,100,TAPIRAMUTA,19
2020-08-05,101,ITAGIBA,19
2020-08-05,102,ENTRE RIOS,19
2020-08-05,103,CICERO DANTAS,19
2020-08-05,104,CACHOEIRA,19
2020-08-05,105,ARATACA,19
2020-08-05,106,SANTALUZ,18
2020-08-05,107,SANTA RITA DE CASSIA,18
2020-08-05,108,PAU BRASIL,18
2020-08-05,109,OLINDINA,18
2020-08-05,110,JANDAIRA,18
2020-08-05,111,ITAPARICA,18
2020-08-05,112,IGRAPIUNA,18
2020-08-05,113,CONTENDAS DO SINCORA,18
2020-08-05,114,CASA NOVA,18
2020-08-05,115,BOM JESUS DA LAPA,18
2020-08-05,116,SAPEACU,17
2020-08-05,117,JAGUARIPE,17
2020-08-05,118,GUANAMBI,17
2020-08-05,119,CONDE,17
2020-08-05,120,CONCEICAO DA FEIRA,17
2020-08-05,121,COARACI,17
2020-08-05,122,CASTRO ALVES,17
2020-08-05,123,MORRO DO CHAPEU,16
2020-08-05,124,LAPAO,16
2020-08-05,125,JOAO DOURADO,16
2020-08-05,126,INHAMBUPE,16
2020-08-05,127,CORIBE,16
2020-08-05,128,CARINHANHA,16
2020-08-05,129,SANTA LUZIA,15
2020-08-05,130,SANTA BRIGIDA,15
2020-08-05,131,RIBEIRA DO AMPARO,15
2020-08-05,132,NOVA VICOSA,15
2020-08-05,133,NORDESTINA,15
2020-08-05,134,MURITIBA,15
2020-08-05,135,JEREMOABO,15
2020-08-05,136,ITUBERA,15
2020-08-05,137,IPIRA,15
2020-08-05,138,ESPLANADA,15
2020-08-05,139,CURACA,15
2020-08-05,140,BURITIRAMA,15
2020-08-05,141,BAIANOPOLIS,15
2020-08-05,142,AMELIA RODRIGUES,15
2020-08-05,143,SAO JOSE DA VITORIA,14
2020-08-05,144,SAO FELIX DO CORIBE,14
2020-08-05,145,PIRAI DO NORTE,14
2020-08-05,146,MUCUGE,14
2020-08-05,147,ITACARE,14
2020-08-05,148,GANDU,14
2020-08-05,149,CRISOPOLIS,14
2020-08-05,150,COCOS,14
2020-08-05,151,BARRA,14
2020-08-05,152,ANTAS,14
2020-08-05,153,AMARGOSA,14
2020-08-05,154,SERRA PRETA,13
2020-08-05,155,QUEIMADAS,13
2020-08-05,156,IACU,13
2020-08-05,157,DARIO MEIRA,13
2020-08-05,158,CAPELA DO ALTO ALEGRE,13
2020-08-05,159,ALCOBACA,13
2020-08-05,160,VALENTE,12
2020-08-05,161,SAO FELIPE,12
2020-08-05,162,IBOTIRAMA,12
2020-08-05,163,APORA,12
2020-08-05,164,SITIO DO QUINTO,11
2020-08-05,165,SAO DESIDERIO,11
2020-08-05,166,SOUTO SOARES,11
2020-08-05,167,RUY BARBOSA,11
2020-08-05,168,MUTUIPE,11
2020-08-05,169,MONTE SANTO,11
2020-08-05,170,IGUAI,11
2020-08-05,171,XIQUE-XIQUE,10
2020-08-05,172,SAO JOSE DO JACUIPE,10
2020-08-05,173,SEABRA,10
2020-08-05,174,SANTANOPOLIS,10
2020-08-05,175,SANTA MARIA DA VITORIA,10
2020-08-05,176,RIO DE CONTAS,10
2020-08-05,177,NOVA REDENCAO,10
2020-08-05,178,ITARANTIM,10
2020-08-05,179,CORONEL JOAO SA,10
2020-08-05,180,BOA NOVA,10
2020-08-05,181,ANTONIO GONCALVES,10
2020-08-05,182,RIACHAO DO JACUIPE,9
2020-08-05,183,PLANALTO,9
2020-08-05,184,NOVA IBIA,9
2020-08-05,185,GUARATINGA,9
2020-08-05,186,FLORESTA AZUL,9
2020-08-05,187,AURELINO LEAL,9
2020-08-05,188,TREMEDAL,8
2020-08-05,189,RIACHAO DAS NEVES,8
2020-08-05,190,PRESIDENTE TANCREDO NEVES,8
2020-08-05,191,PRADO,8
2020-08-05,192,POTIRAGUA,8
2020-08-05,193,PONTO NOVO,8
2020-08-05,194,PINTADAS,8
2020-08-05,195,PARAMIRIM,8
2020-08-05,196,ITAGIMIRIM,8
2020-08-05,197,EUCLIDES DA CUNHA,8
2020-08-05,198,CANDIDO SALES,8
2020-08-05,199,CORACAO DE MARIA,8
2020-08-05,200,CAIRU,8
2020-08-05,201,ARACAS,8
2020-08-05,202,UTINGA,7
2020-08-05,203,URANDI,7
2020-08-05,204,MIGUEL CALMON,7
2020-08-05,205,LAJEDAO,7
2020-08-05,206,LAJE,7
2020-08-05,207,IBITITA,7
2020-08-05,208,GOVERNADOR MANGABEIRA,7
2020-08-05,209,BONITO,7
2020-08-05,210,BARROCAS,7
2020-08-05,211,ARATUIPE,7
2020-08-05,212,APUAREMA,7
2020-08-05,213,ANDARAI,7
2020-08-05,214,ABARE,7
2020-08-05,215,WENCESLAU GUIMARAES,6
2020-08-05,216,SAO MIGUEL DAS MATAS,6
2020-08-05,217,PRESIDENTE DUTRA,6
2020-08-05,218,PEDRAO,6
2020-08-05,219,MUQUEM DE SAO FRANCISCO,6
2020-08-05,220,MUNIZ FERREIRA,6
2020-08-05,221,MARAU,6
2020-08-05,222,MANOEL VITORINO,6
2020-08-05,223,ITAMARI,6
2020-08-05,224,ITAJU DO COLONIA,6
