date,id,municipio,total_obitos_munocor
2020-08-05,2,ALAGOINHAS,21
2020-08-05,3,ALCOBACA,2
2020-08-05,4,AMARGOSA,4
2020-08-05,5,AMELIA RODRIGUES,2
2020-08-05,6,ANAGE,1
2020-08-05,7,APORA,1
2020-08-05,8,APUAREMA,1
2020-08-05,9,ARACAJU,2
2020-08-05,10,ARACI,1
2020-08-05,11,ARARIPINA,3
2020-08-05,12,ARATACA,1
2020-08-05,13,BARRA,1
2020-08-05,14,BARRA DO CHOCA,2
2020-08-05,15,BARREIRA,1
2020-08-05,16,BARREIRAS *,50
2020-08-05,17,BARRETOS,1
2020-08-05,18,BONITO,1
2020-08-05,19,BRUMADO,1
2020-08-05,20,CACHOEIRA,1
2020-08-05,21,CALDEIRAO GRANDE,1
2020-08-05,22,CAMACAN,16
2020-08-05,23,CAMACARI,49
2020-08-05,24,CAMPO FORMOSO,2
2020-08-05,25,CANAVIEIRAS,1
2020-08-05,26,CANDEIAS,15
2020-08-05,27,CANDIDO SALES,3
2020-08-05,28,CANSANCAO,1
2020-08-05,29,CANUDOS,1
2020-08-05,30,CAPIM GROSSO,2
2020-08-05,31,CARDEAL DA SILVA,1
2020-08-05,32,CASA NOVA,2
2020-08-05,33,CASTRO ALVES,2
2020-08-05,34,CATU,1
2020-08-05,35,CONCEICAO DA FEIRA,1
2020-08-05,36,CONCEICAO DO ALMEIDA,1
2020-08-05,37,CONCEICAO DO COITE,3
2020-08-05,38,CONCEICAO DO JACUIPE,1
2020-08-05,39,CONDE,1
2020-08-05,40,CONDEUBA,1
2020-08-05,41,CRUZ DAS ALMAS,1
2020-08-05,42,DARIO MEIRA,1
2020-08-05,43,DIAS DAVILA,3
2020-08-05,44,EUCLIDES DA CUNHA,3
2020-08-05,45,EUNAPOLIS,11
2020-08-05,46,FEIRA DA MATA,1
2020-08-05,47,FEIRA DE SANTANA,94
2020-08-05,48,FILADELFIA,1
2020-08-05,49,FLORIANO,1
2020-08-05,50,GANDU,11
2020-08-05,51,GUAMARE*,1
2020-08-05,52,IACU,6
2020-08-05,53,IBICARAI,2
2020-08-05,54,IBIRAPITANGA,2
2020-08-05,55,IBIRATAIA,2
2020-08-05,56,IBITITA,1
2020-08-05,57,IBOTIRAMA,1
2020-08-05,58,IGRAPIUNA,1
2020-08-05,59,IGUAI,4
2020-08-05,60,ILHEUS*,177
2020-08-05,61,IPECAETA,1
2020-08-05,62,IPIAU *,7
2020-08-05,63,IPIRA,1
2020-08-05,64,IRECE,11
2020-08-05,65,ITABELA,2
2020-08-05,66,ITABERABA,15
2020-08-05,67,ITABUNA,168
2020-08-05,68,ITACARE,1
2020-08-05,69,ITAETE,1
2020-08-05,70,ITAJUIPE,4
2020-08-05,71,ITAMARAJU,14
2020-08-05,72,ITANHEM,2
2020-08-05,73,ITAPARICA,4
2020-08-05,74,ITAPEBI,2
2020-08-05,75,ITAPETINGA,8
2020-08-05,76,ITATIM,1
2020-08-05,77,ITIRUCU,1
2020-08-05,78,ITUBERA,12
2020-08-05,79,JABORANDI,1
