date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-20,FEIRA DE SANTANA,5158,1,860,6019,32,4.92,614872,978.90,0
2020-07-20,CONCEICAO DO COITE,319,1,216,536,0,0.44,66612,804.66,0
2020-07-20,ITABERABA,123,16,393,532,19,0.44,64489,824.95,0
2020-07-20,ARACI,209,0,318,527,1,0.43,54379,969.12,0
2020-07-20,SERRINHA,218,0,179,397,1,0.32,80861,490.97,0
2020-07-20,SAO GONCALO DOS CAMPOS,73,0,205,278,0,0.23,37550,740.35,0
2020-07-20,CONCEICAO DO JACUIPE,207,0,46,253,0,0.21,33153,763.13,0
2020-07-20,VALENTE,51,0,161,212,0,0.17,28473,744.57,10
2020-07-20,SANTA BARBARA,181,0,27,208,0,0.17,20791,1000.43,0
2020-07-20,RIACHAO DO JACUIPE,53,0,141,194,1,0.16,33436,580.21,0
2020-07-20,QUEIMADAS,69,0,122,191,5,0.16,25439,750.82,1
2020-07-20,TEOFILANDIA,47,0,128,175,0,0.14,22518,777.16,0
2020-07-20,AMELIA RODRIGUES,125,0,47,172,1,0.14,25102,685.20,0
2020-07-20,SANTO ESTEVAO,119,0,40,159,2,0.13,52850,300.85,0
2020-07-20,SANTALUZ,34,0,123,157,0,0.13,37348,420.37,1
2020-07-20,IPIRA,126,0,15,141,3,0.12,59595,236.60,0
2020-07-20,RUY BARBOSA,23,0,117,140,0,0.11,30814,454.34,1
2020-07-20,IRAQUARA,10,0,123,133,0,0.11,25216,527.44,0
2020-07-20,MONTE SANTO,41,0,83,124,0,0.10,49418,250.92,0
2020-07-20,RAFAEL JAMBEIRO,87,0,30,117,0,0.10,22621,517.22,1
2020-07-20,RETIROLANDIA,63,0,48,111,5,0.09,14396,771.05,0
2020-07-20,SERRA PRETA,36,0,71,107,0,0.09,14878,719.18,1
2020-07-20,CORACAO DE MARIA,48,2,53,103,0,0.08,22605,455.65,0
2020-07-20,TERRA NOVA,70,1,30,101,0,0.08,13033,774.96,1
2020-07-20,PINTADAS,53,0,42,95,0,0.08,10437,910.22,2
2020-07-20,TANQUINHO,15,0,77,92,0,0.08,7918,1161.91,1
2020-07-20,SOUTO SOARES,5,0,85,90,0,0.07,16979,530.07,4
2020-07-20,CANSANCAO,26,0,63,89,1,0.07,34834,255.50,1
2020-07-20,TUCANO,36,1,47,84,0,0.07,50687,165.72,0
2020-07-20,LENCOIS,6,0,77,83,4,0.07,11409,727.50,0
2020-07-20,IACU,45,0,30,75,0,0.06,24305,308.58,0
2020-07-20,NORDESTINA,15,1,55,71,0,0.06,13130,540.75,2
2020-07-20,CAPELA DO ALTO ALEGRE,49,0,19,68,0,0.06,11637,584.34,1
2020-07-20,EUCLIDES DA CUNHA,28,0,35,63,0,0.05,60585,103.99,0
2020-07-20,SANTANOPOLI S,47,0,7,54,0,0.04,8943,603.82,0
2020-07-20,ITAETE,3,0,50,53,0,0.04,16056,330.09,11
2020-07-20,BARROCAS,31,0,19,50,0,0.04,15978,312.93,1
2020-07-20,SEABRA,22,0,25,47,1,0.04,44091,106.60,0
2020-07-20,IRARA,37,0,7,44,0,0.04,29034,151.55,0
2020-07-20,LAMARAO,24,0,19,43,0,0.04,8307,517.64,0
2020-07-20,AGUA FRIA,33,1,9,43,0,0.04,16970,253.39,1
2020-07-20,ANGUERA,39,0,1,40,0,0.03,11221,356.47,1
2020-07-20,PE DE SERRA,5,0,35,40,1,0.03,13578,294.59,3
2020-07-20,TEODORO SAMPAIO,18,0,12,30,0,0.02,7425,404.04,4
2020-07-20,QUIJINGUE,10,0,20,30,0,0.02,27580,108.77,1
2020-07-20,IPECAETA,24,0,5,29,0,0.02,14487,200.18,1
2020-07-20,ANTONIO CARDOSO,18,0,7,25,0,0.02,11683,213.99,0
2020-07-20,CANDEAL,20,0,3,23,0,0.02,8258,278.52,7
2020-07-20,MARCIONILIO SOUZA,18,0,4,22,0,0.02,10406,211.42,0
2020-07-20,MUCUGE,6,3,8,17,0,0.01,9062,187.60,4
2020-07-20,NOVA FATIMA,5,1,11,17,18,0.01,7812,217.61,4
2020-07-20,MACAJUBA,13,0,2,15,0,0.01,11348,132.18,0
2020-07-20,BIRITINGA,9,0,6,15,0,0.01,15979,93.87,0
2020-07-20,BOA VISTA DO TUPIM,4,0,9,13,0,0.01,18576,69.98,1
2020-07-20,SAO DOMINGOS,8,0,3,11,0,0.01,9058,121.44,34
2020-07-20,IBITIARA,2,0,8,10,0,0.01,16339,61.20,16
2020-07-20,MUNDO NOVO,5,0,4,9,0,0.01,26776,33.61,0
2020-07-20,PIATA,2,0,7,9,0,0.01,17123,52.56,11
2020-07-20,UTINGA,5,0,4,9,0,0.01,19178,46.93,0
2020-07-20,ANDARAI,5,0,4,9,0,0.01,13143,68.48,6
2020-07-20,PALMEIRAS,2,0,6,8,0,0.01,9019,88.70,8
2020-07-20,BONINAL,0,0,5,5,0,0.00,14368,34.80,23
2020-07-20,ABAIRA,3,2,0,5,0,0.00,8739,57.21,22
2020-07-20,BONITO,0,0,5,5,3,0.00,16764,29.83,0
2020-07-20,BAIXA GRANDE,3,0,1,4,0,0.00,20468,19.54,3
2020-07-20,NOVA REDENCAO,2,0,1,3,0,0.00,9118,32.90,23
2020-07-20,LAJEDINHO,0,0,2,2,0,0.00,3783,52.87,10
2020-07-20,ICHU,1,0,1,2,0,0.00,6206,32.23,8
2020-07-20,WAGNER,0,0,1,1,0,0.00,9345,10.70,20
2020-07-20,IBIQUERA,0,0,0,0,1,0.00,4044,0.00,0
2020-07-20,TOTAL,8192,30,4417,12639,99,10
2020-07-20,IRECE,64,0,246,310,3,0.25,72967,424.85,0
2020-07-20,CAPIM GROSSO,48,0,233,281,0,0.23,30662,916.44,0
2020-07-20,JACOBINA,43,0,197,240,0,0.20,80518,298.07,0
2020-07-20,JOAO DOURADO,7,0,122,129,0,0.11,25188,512.15,1
2020-07-20,GENTIO DO OURO,4,0,124,128,0,0.10,11233,1139.50,1
2020-07-20,UMBURANAS,8,2,83,93,0,0.08,19222,483.82,3
2020-07-20,MAIRI,39,0,53,92,0,0.08,18676,492.61,1
2020-07-20,AMERICA DOURADA,0,0,75,75,0,0.06,16094,466.01,5
2020-07-20,PRESIDENTE DUTRA,6,0,60,66,0,0.05,15142,435.87,0
2020-07-20,CALDEIRAO GRANDE,4,0,55,59,1,0.05,13327,442.71,1
2020-07-20,LAPAO,14,1,42,57,0,0.05,27223,209.38,0
2020-07-20,CANARANA,14,0,38,52,0,0.04,26176,198.66,1
2020-07-20,XIQUE-XIQUE,14,0,36,50,0,0.04,46483,107.57,0
2020-07-20,CAFARNAUM,0,0,48,48,2,0.04,18437,260.35,0
2020-07-20,OUROLANDIA,2,0,44,46,0,0.04,17451,263.60,0
2020-07-20,MIGUEL CALMON,11,0,30,41,0,0.03,26023,157.55,1
2020-07-20,VARZEA NOVA,9,0,29,38,0,0.03,12697,299.28,1
2020-07-20,CAEM,6,0,29,35,0,0.03,9213,379.90,17
2020-07-20,TAPIRAMUTA,17,0,11,28,0,0.02,17010,164.61,0
2020-07-20,SERROLANDIA,7,2,19,28,0,0.02,13397,209.00,0
2020-07-20,SAO GABRIEL,1,0,27,28,0,0.02,18793,148.99,0
2020-07-20,VARZEA DA ROCA,15,0,12,27,0,0.02,14104,191.44,0
2020-07-20,QUIXABEIRA,14,0,10,24,0,0.02,8972,267.50,0
2020-07-20,JUSSARA,0,0,19,19,0,0.02,15284,124.31,5
2020-07-20,MORRO DO CHAPEU,10,0,6,16,0,0.01,35413,45.18,2
2020-07-20,SAO JOSE DO JACUIPE,2,0,12,14,1,0.01,10462,133.82,1
2020-07-20,MULUNGU DO MORRO,3,0,11,14,0,0.01,10889,128.57,1
2020-07-20,PIRITIBA,8,0,6,14,0,0.01,24755,56.55,1
2020-07-20,CENTRAL,3,0,5,8,1,0.01,17266,46.33,1
2020-07-20,ITAGUACU DA BAHIA,1,0,7,8,0,0.01,14429,55.44,8
2020-07-20,IBIPEBA,0,0,7,7,0,0.01,18211,38.44,18
2020-07-20,UIBAI,2,0,5,7,0,0.01,13887,50.41,5
2020-07-20,MIRANGABA,2,0,5,7,0,0.01,18338,38.17,0
2020-07-20,SAUDE,0,0,6,6,0,0.00,12913,46.46,3
