date,id,municipio,total_obitos_munocor
2020-07-20,2,ALAGOINHAS,21
2020-07-20,3,ALCOBACA,1
2020-07-20,4,AMARGOSA,4
2020-07-20,5,AMELIA RODRIGUES,1
2020-07-20,6,ANAGE,1
2020-07-20,7,APORA,1
2020-07-20,8,ARACAJU,2
2020-07-20,9,ARACI,1
2020-07-20,10,ARARIPINA,3
2020-07-20,11,BARRA DO CHOCA,2
2020-07-20,12,BARREIRAS,18
2020-07-20,13,BARRETOS,1
2020-07-20,14,BRUMADO,1
2020-07-20,15,CACHOEIRA,1
2020-07-20,16,CALDEIRAO GRANDE,1
2020-07-20,17,CAMACAN,9
2020-07-20,18,CAMACARI,38
2020-07-20,19,CAMPO FORMOSO,1
2020-07-20,20,CANAVIEIRAS,1
2020-07-20,21,CANDEIAS,14
2020-07-20,22,CANDIDO SALES,2
2020-07-20,23,CANSANCAO,1
2020-07-20,24,CANUDOS,1
2020-07-20,25,CAPIM GROSSO,2
2020-07-20,26,CARDEAL DA SILVA,1
2020-07-20,27,CASA NOVA,1
2020-07-20,28,CASTRO ALVES,2
2020-07-20,29,CATU,1
2020-07-20,30,CONCEICAO DA FEIRA,1
2020-07-20,31,CONCEICAO DO ALMEIDA,1
2020-07-20,32,CONCEICAO DO JACUIPE,1
2020-07-20,33,CONDE,1
2020-07-20,34,CONDEUBA,1
2020-07-20,35,CRUZ DAS ALMAS,1
2020-07-20,36,DIAS DAVILA,3
2020-07-20,37,EUNAPOLIS,10
2020-07-20,38,FEIRA DE SANTANA,72
2020-07-20,39,FILADELFIA,1
2020-07-20,40,FLORIANO,1
2020-07-20,41,GANDU,10
2020-07-20,42,GUAMARE*,1
2020-07-20,43,IACU,5
2020-07-20,44,IBICARAI,1
2020-07-20,45,IBIRAPITANGA,2
2020-07-20,46,IBIRATAIA,2
2020-07-20,47,IGRAPIUNA,1
2020-07-20,48,IGUAI,2
2020-07-20,49,ILHEUS*,141
2020-07-20,50,IPECAETA,1
2020-07-20,51,IPIAU *,5
2020-07-20,52,IPIRA,1
2020-07-20,53,IRECE,2
2020-07-20,54,ITABELA,1
2020-07-20,55,ITABERABA,9
2020-07-20,56,ITABUNA,142
2020-07-20,57,ITACARE,1
2020-07-20,58,ITAJUIPE,3
2020-07-20,59,ITAMARAJU,14
2020-07-20,60,ITANHEM,1
2020-07-20,61,ITAPARICA,4
2020-07-20,62,ITAPEBI,2
2020-07-20,63,ITAPETINGA,7
2020-07-20,64,ITUBERA,4
2020-07-20,65,JACOBINA,1
2020-07-20,66,JAGUARARI,1
2020-07-20,67,JEQUIE*,68
2020-07-20,68,JOAO DOURADO,1
2020-07-20,69,JUAZEIRO,46
2020-07-20,70,LAURO DE FREITAS*,47
2020-07-20,71,LUIS EDUARDO MAGALHAES,1
2020-07-20,72,MANOEL VITORINO,1
2020-07-20,73,MARACAS,2
2020-07-20,74,MARAGOGIPE,3
2020-07-20,75,MEDEIROS NETO,3
2020-07-20,76,MILAGRES,1
2020-07-20,77,MONTE SANTO,1
2020-07-20,78,MUCURI,2
2020-07-20,79,MULUNGU DO MORRO,1
2020-07-20,80,MUTUIPE,1
2020-07-20,81,NAZARE,2
2020-07-20,82,NOVA IBIA,3
2020-07-20,83,NOVA VICOSA,2
2020-07-20,84,PAULO AFONSO,10
2020-07-20,85,PETROLINA,6
2020-07-20,86,PILAO ARCADO*,1
2020-07-20,87,PINDOBACU,1
2020-07-20,88,POCOES,1
2020-07-20,89,POJUCA,1
2020-07-20,90,PORTO SEGURO,14
2020-07-20,91,PRADO,2
2020-07-20,92,PRESIDENTE TANCREDO NEVES,3
2020-07-20,93,RECIFE,2
2020-07-20,94,REMANSO,13
2020-07-20,95,RIACHAO DO JACUIPE,1
2020-07-20,96,RIBEIRA DO POMBAL,1
2020-07-20,97,RIO DO PIRES,1
2020-07-20,98,RUY BARBOSA,1
2020-07-20,99,SALGUEIRO,1
2020-07-20,100,SALVADOR*,1830
2020-07-20,101,SANTA MARIA DA VITORIA,1
2020-07-20,102,SANTA RITA DE CASSIA,1
2020-07-20,103,SANTA TERESINHA,1
2020-07-20,104,SANTALUZ,3
2020-07-20,105,SANTO ANTONIO DE JESUS,21
2020-07-20,106,SAO FELIX,3
2020-07-20,107,SAO FELIX DO CORIBE,1
2020-07-20,108,SAO FRANCISCO DO CONDE,1
2020-07-20,109,SAO GONCALO DOS CAMPOS,3
2020-07-20,110,SAO SEBASTIAO DO PASSE,3
2020-07-20,111,SEABRA,3
2020-07-20,112,SENHOR DO BONFIM,1
2020-07-20,113,SERRA PRETA,1
2020-07-20,114,SERRINHA,2
2020-07-20,115,SIMOES FILHO,23
2020-07-20,116,SOBRADINHO,3
2020-07-20,117,TANQUINHO,1
2020-07-20,118,TEIXEIRA DE FREITAS,50
2020-07-20,119,TOBIAS BARRETO,1
2020-07-20,120,UBAITABA,1
2020-07-20,121,URUCUCA,2
2020-07-20,122,UTINGA,1
2020-07-20,123,VALENCA,21
2020-07-20,124,VALENCA,1
2020-07-20,125,VARZEA DA ROCA,1
2020-07-20,126,VERA CRUZ,1
2020-07-20,127,VITORIA DA CONQUISTA,75
2020-07-20,1,SALVADOR,46684
