date,id,municipio,total_ativos
2020-08-09,1,SALVADOR,2429
2020-08-09,2,ITABUNA,462
2020-08-09,3,JEQUIE,390
2020-08-09,4,FEIRA DE SANTANA,373
2020-08-09,5,ILHEUS,283
2020-08-09,6,ALAGOINHAS,234
2020-08-09,7,BARREIRAS,223
2020-08-09,8,CAMACARI,215
2020-08-09,9,LUIS EDUARDO MAGALHAES,210
2020-08-09,10,PINDOBACU,209
2020-08-09,11,VITORIA DA CONQUISTA,205
2020-08-09,12,LAURO DE FREITAS,160
2020-08-09,13,ITAPICURU,119
2020-08-09,14,EUNAPOLIS,117
2020-08-09,15,IBIRATAIA,115
2020-08-09,16,CONCEICAO DO COITE,112
2020-08-09,17,JUAZEIRO,107
2020-08-09,18,IRARA,107
2020-08-09,19,ITABERABA,102
2020-08-09,20,PORTO SEGURO,100
2020-08-09,21,CATU,95
2020-08-09,22,JAGUAQUARA,92
2020-08-09,23,SANTO ESTEVAO,88
2020-08-09,24,CANDEIAS,84
2020-08-09,25,ITAPETINGA,76
2020-08-09,26,IRECE,76
2020-08-09,27,CAMPO FORMOSO,76
2020-08-09,28,ITAMARAJU,74
2020-08-09,29,SAO SEBASTIAO DO PASSE,73
2020-08-09,30,SANTO ANTONIO DE JESUS,72
2020-08-09,31,RIBEIRA DO POMBAL,70
2020-08-09,32,MARAGOGIPE,69
2020-08-09,33,CAPIM GROSSO,69
2020-08-09,34,MADRE DE DEUS,65
2020-08-09,35,TEIXEIRA DE FREITAS,61
2020-08-09,36,UBATA,59
2020-08-09,37,SERROLANDIA,54
2020-08-09,38,SANTO AMARO,54
2020-08-09,39,ITAPITANGA,54
2020-08-09,40,IPIAU,54
2020-08-09,41,IBICUI,54
2020-08-09,42,MATA DE SAO JOAO,53
2020-08-09,43,ITORORO,53
2020-08-09,44,NOVO TRIUNFO,50
2020-08-09,45,ARACI,50
2020-08-09,46,CRUZ DAS ALMAS,47
2020-08-09,47,SALINAS DA MARGARIDA,46
2020-08-09,48,SIMOES FILHO,45
2020-08-09,49,POJUCA,45
2020-08-09,50,NILO PECANHA,45
2020-08-09,51,DIAS DAVILA,45
2020-08-09,52,SENHOR DO BONFIM,44
2020-08-09,53,CAMACAN,44
2020-08-09,54,BUERAREMA,44
2020-08-09,55,VALENCA,43
2020-08-09,56,VARZEA DA ROCA,42
2020-08-09,57,MEDEIROS NETO,41
2020-08-09,58,CICERO DANTAS,41
2020-08-09,59,CONCEICAO DO JACUIPE,41
2020-08-09,60,PAULO AFONSO,39
2020-08-09,61,ITABELA,39
2020-08-09,62,SAO FRANCISCO DO CONDE,38
2020-08-09,63,RETIROLANDIA,37
2020-08-09,64,JAGUARARI,36
2020-08-09,65,IBICARAI,36
2020-08-09,66,TUCANO,35
2020-08-09,67,BRUMADO,35
2020-08-09,68,GANDU,34
2020-08-09,69,BAIANOPOLIS,34
2020-08-09,70,MARACAS,33
2020-08-09,71,TAPEROA,32
2020-08-09,72,OUROLANDIA,32
2020-08-09,73,CONCEICAO DO ALMEIDA,32
2020-08-09,74,BANZAE,32
2020-08-09,75,CALDEIRAO GRANDE,31
2020-08-09,76,NAZARE,30
2020-08-09,77,MORRO DO CHAPEU,29
2020-08-09,78,CONCEICAO DA FEIRA,29
2020-08-09,79,BURITIRAMA,29
2020-08-09,80,ITAGI,28
2020-08-09,81,CAATIBA,28
2020-08-09,82,ALCOBACA,28
2020-08-09,83,COARACI,27
2020-08-09,84,SERRINHA,26
2020-08-09,85,MUCURI,26
2020-08-09,86,ITAJUIPE,26
2020-08-09,87,UMBURANAS,25
2020-08-09,88,PRESIDENTE JANIO QUADROS,25
2020-08-09,89,INHAMBUPE,25
2020-08-09,90,GUANAMBI,25
2020-08-09,91,CONDE,25
2020-08-09,92,SANTALUZ,24
2020-08-09,93,CACHOEIRA,24
2020-08-09,94,ANTAS,24
2020-08-09,95,AMARGOSA,24
2020-08-09,96,URUCUCA,23
2020-08-09,97,SAO JOSE DA VITORIA,23
2020-08-09,98,POTIRAGUA,23
2020-08-09,99,NORDESTINA,23
2020-08-09,100,ITAPE,23
2020-08-09,101,BOM JESUS DA LAPA,23
2020-08-09,102,SANTA CRUZ CABRALIA,22
2020-08-09,103,POCOES,22
2020-08-09,104,JACOBINA,22
2020-08-09,105,ENTRE RIOS,22
2020-08-09,106,SOBRADINHO,21
2020-08-09,107,DARIO MEIRA,21
2020-08-09,108,VERA CRUZ,20
2020-08-09,109,TAPIRAMUTA,20
