date,id,municipio,total_obitos_munres
2020-08-09,2,ADUSTINA,1
2020-08-09,3,AGUA FRIA,1
2020-08-09,4,AIQUARA,3
2020-08-09,5,ALAGOINHAS,32
2020-08-09,6,ALCOBACA,3
2020-08-09,7,ALMADINA,2
2020-08-09,8,AMARGOSA,7
2020-08-09,9,AMELIA RODRIGUES,2
2020-08-09,10,ANAGE,1
2020-08-09,11,ANDORINHA,1
2020-08-09,12,ANTONIO GONCALVES,1
2020-08-09,13,APORA,2
2020-08-09,14,APUAREMA,1
2020-08-09,15,ARACI,5
2020-08-09,16,ARATACA,1
2020-08-09,17,ARATUIPE,2
2020-08-09,18,AURELINO LEAL,2
2020-08-09,19,BAIXA GRANDE,1
2020-08-09,20,BARRA,3
2020-08-09,21,BARRA DO CHOCA,2
2020-08-09,22,BARREIRAS,31
2020-08-09,23,BARRO PRETO,3
2020-08-09,24,BELMONTE,1
2020-08-09,25,BOA NOVA,2
2020-08-09,26,BONINAL,1
2020-08-09,27,BONITO,1
2020-08-09,28,BOTUPORA,1
2020-08-09,29,BREJOLANDIA *,1
2020-08-09,30,BRUMADO,5
2020-08-09,31,BUERAREMA,9
2020-08-09,32,BURITIRAMA,1
2020-08-09,33,CABACEIRAS DO PARAGUACU,1
2020-08-09,34,CACHOEIRA,7
2020-08-09,35,CACULE*,1
2020-08-09,36,CAETITE,3
2020-08-09,37,CAIRU,3
2020-08-09,38,CALDEIRAO GRANDE,1
2020-08-09,39,CAMACAN,19
2020-08-09,40,CAMACARI*,59
2020-08-09,41,CAMAMU*,11
2020-08-09,42,CAMPO ALEGRE DE LOURDES,2
2020-08-09,43,CAMPO FORMOSO,6
2020-08-09,44,CANARANA,1
2020-08-09,45,CANAVIEIRAS,3
2020-08-09,46,CANDEIAS*,35
2020-08-09,47,CANDIDO SALES,5
2020-08-09,48,CANSANCAO,2
2020-08-09,49,CANUDOS,2
2020-08-09,50,CAPELA DO ALTO ALEGRE,1
2020-08-09,51,CAPIM GROSSO,4
2020-08-09,52,CARDEAL DA SILVA,1
2020-08-09,53,CARINHANHA,3
2020-08-09,54,CASA NOVA,7
2020-08-09,55,CASTRO ALVES,3
2020-08-09,56,CATU,7
2020-08-09,57,CICERO DANTAS,1
2020-08-09,58,COARACI,5
2020-08-09,59,COCOS,1
2020-08-09,60,CONCEICAO DA FEIRA,2
2020-08-09,61,CONCEICAO DO ALMEIDA,2
2020-08-09,62,CONCEICAO DO COITE,6
2020-08-09,63,CONCEICAO DO JACUIPE,1
2020-08-09,64,CONDE,4
2020-08-09,65,CONDEUBA,1
2020-08-09,66,CORACAO DE MARIA,1
2020-08-09,67,CORDEIROS,1
2020-08-09,68,CORIBE,1
2020-08-09,69,COTEGIPE,4
2020-08-09,70,CRISOPOLIS,1
2020-08-09,71,CRUZ DAS ALMAS,5
2020-08-09,72,CURACA,2
2020-08-09,73,DARIO MEIRA,5
2020-08-09,74,DIAS DAVILA,19
2020-08-09,75,ENTRE RIOS,1
2020-08-09,76,ESPLANADA,1
2020-08-09,77,EUCLIDES DA CUNHA,6
2020-08-09,78,EUNAPOLIS,21
2020-08-09,79,FEIRA DE SANTANA,137
2020-08-09,80,FILADELFIA,2
2020-08-09,81,FIRMINO ALVES,1
2020-08-09,82,FLORESTA AZUL,3
2020-08-09,83,GANDU,17
2020-08-09,84,GLORIA,3
2020-08-09,85,GONGOGI,2
2020-08-09,86,GOVERNADOR MANGABEIRA,1
2020-08-09,87,GUARATINGA,3
2020-08-09,88,IACU,7
2020-08-09,89,IBICARAI,6
2020-08-09,90,IBICUI,1
2020-08-09,91,IBIRAPITANGA,4
2020-08-09,92,IBIRAPUA,2
2020-08-09,93,IBIRATAIA,6
2020-08-09,94,IBITIARA,1
2020-08-09,95,IBITITA,2
2020-08-09,96,IBOTIRAMA,4
2020-08-09,97,ICHU,1
2020-08-09,98,IGAPORA,2
2020-08-09,99,IGRAPIUNA,4
2020-08-09,100,IGUAI,11
2020-08-09,101,ILHEUS,129
2020-08-09,102,INHAMBUPE,2
2020-08-09,103,IPECAETA,2
2020-08-09,104,IPIAU *,17
2020-08-09,105,IPIRA,3
2020-08-09,106,IRARA,2
2020-08-09,107,IRECE,9
2020-08-09,108,ITABELA,6
2020-08-09,109,ITABERABA,23
2020-08-09,110,ITABUNA,132
2020-08-09,111,ITACARE,6
2020-08-09,112,ITAETE,1
2020-08-09,113,ITAGI,1
2020-08-09,114,ITAGIBA,5
2020-08-09,115,ITAJUIPE,11
2020-08-09,116,ITAMARAJU,20
2020-08-09,117,ITAMARI,1
2020-08-09,118,ITANAGRA,1
2020-08-09,119,ITANHEM,6
2020-08-09,120,ITAPARICA,8
2020-08-09,121,ITAPE,3
2020-08-09,122,ITAPEBI,4
2020-08-09,123,ITAPETINGA,21
2020-08-09,124,ITAPICURU,1
2020-08-09,125,ITAPITANGA,1
2020-08-09,126,ITARANTIM,2
2020-08-09,127,ITATIM*,4
2020-08-09,128,ITIRUCU,1
2020-08-09,129,ITIUBA*,1
2020-08-09,130,ITORORO,3
2020-08-09,131,ITUACU,1
2020-08-09,132,ITUBERA,11
2020-08-09,133,JACOBINA,4
2020-08-09,134,JAGUAQUARA,8
2020-08-09,135,JAGUARARI,2
2020-08-09,136,JAGUARIPE,2
2020-08-09,137,JANDAIRA,1
2020-08-09,138,JEQUIE,84
2020-08-09,139,JITAUNA,6
2020-08-09,140,JOAO DOURADO,6
2020-08-09,141,JUAZEIRO,60
2020-08-09,142,JUSSARI,4
2020-08-09,143,LAFAIETE COUTINHO,2
2020-08-09,144,LAJE,1
2020-08-09,145,LAPAO,2
2020-08-09,146,LAURO DE FREITAS,72
2020-08-09,147,LUIS EDUARDO MAGALHAES,9
2020-08-09,148,MACARANI,2
2020-08-09,149,MACURURE,1
2020-08-09,150,MADRE DE DEUS,4
2020-08-09,151,MAETINGA,1
2020-08-09,152,MAIQUINIQUE,1
2020-08-09,153,MALHADA,1
2020-08-09,154,MANOEL VITORINO,6
2020-08-09,155,MANSIDAO,1
2020-08-09,156,MARACAS,4
2020-08-09,157,MARAGOGIPE,10
2020-08-09,158,MARAU,3
2020-08-09,159,MARCIONILIO SOUZA,1
2020-08-09,160,MASCOTE,1
2020-08-09,161,MATA DE SAO JOAO,3
2020-08-09,162,MEDEIROS NETO,10
2020-08-09,163,MIGUEL CALMON,4
2020-08-09,164,MILAGRES,1
2020-08-09,165,MIRANGABA,1
2020-08-09,166,MIRANTE,1
2020-08-09,167,MONTE SANTO,5
2020-08-09,168,MORPARA,2
2020-08-09,169,MUCUGE,1
2020-08-09,170,MUCURI,8
2020-08-09,171,MULUNGU DO MORRO,1
2020-08-09,172,MUNDO NOVO*,2
2020-08-09,173,MUNIZ FERREIRA,3
2020-08-09,174,MURITIBA,1
2020-08-09,175,MUTUIPE,2
2020-08-09,176,NAZARE,7
2020-08-09,177,NILO PECANHA,3
2020-08-09,178,NOVA CANAA,1
