date,id,municipio,total_obitos_munocor
2020-08-09,84,JITAUNA,2
2020-08-09,85,JOAO DOURADO,1
2020-08-09,86,JUAZEIRO,62
2020-08-09,87,LAURO DE FREITAS*,58
2020-08-09,88,LUIS EDUARDO MAGALHAES,1
2020-08-09,89,MANOEL VITORINO,1
2020-08-09,90,MARACAS,2
2020-08-09,91,MARAGOGIPE,5
2020-08-09,92,MEDEIROS NETO,9
2020-08-09,93,MILAGRES,2
2020-08-09,94,MONTE SANTO,1
2020-08-09,95,MUCURI,2
2020-08-09,96,MULUNGU DO MORRO,1
2020-08-09,97,MUNDO NOVO,1
2020-08-09,98,MUTUIPE,2
2020-08-09,99,NAZARE,3
2020-08-09,100,NILO PECANHA,1
2020-08-09,101,NOVA IBIA,3
2020-08-09,102,NOVA VICOSA,2
2020-08-09,103,PARATINGA,1
2020-08-09,104,PAULO AFONSO,10
2020-08-09,105,PETROLINA,12
2020-08-09,106,PILAO ARCADO*,1
2020-08-09,107,PINDOBACU,4
2020-08-09,108,PIRAI DO NORTE,1
2020-08-09,109,PIRITIBA,1
2020-08-09,110,POCOES,1
2020-08-09,111,POJUCA,1
2020-08-09,112,PORTO SEGURO,25
2020-08-09,113,PRADO,4
2020-08-09,114,PRESIDENTE TANCREDO NEVES,6
2020-08-09,115,RECIFE,3
2020-08-09,116,REMANSO,19
2020-08-09,117,RIACHAO DO JACUIPE,1
2020-08-09,118,RIBEIRA DO POMBAL,1
2020-08-09,119,RIO DO PIRES,2
2020-08-09,120,RUY BARBOSA,1
2020-08-09,121,SALGUEIRO,1
2020-08-09,122,SALVADOR*,2377
2020-08-09,123,SALVADOR DAS MISSOES,1
2020-08-09,124,SANTA LUZIA,2
2020-08-09,125,SANTA MARIA DA VITORIA,1
2020-08-09,126,SANTA RITA DE CASSIA,1
2020-08-09,127,SANTA TERESINHA,2
2020-08-09,128,SANTALUZ,5
2020-08-09,129,SANTO AMARO,1
2020-08-09,130,SANTO ANTONIO DE JESUS,25
2020-08-09,131,SAO FELIPE,2
2020-08-09,132,SAO FELIX,3
2020-08-09,133,SAO FELIX DO CORIBE,1
2020-08-09,134,SAO FRANCISCO DO CONDE,1
2020-08-09,135,SAO GONCALO DOS CAMPOS,3
2020-08-09,136,SAO SEBASTIAO DO PASSE,4
2020-08-09,137,SEABRA,7
2020-08-09,138,SENHOR DO BONFIM,4
2020-08-09,139,SERRA PRETA,3
2020-08-09,140,SERRINHA,2
2020-08-09,141,SIMOES FILHO,27
2020-08-09,142,SOBRADINHO,3
2020-08-09,143,TANQUINHO,1
2020-08-09,144,TEIXEIRA DE FREITAS,67
2020-08-09,145,TERRA NOVA,1
2020-08-09,146,TOBIAS BARRETO,1
2020-08-09,147,UBAIRA,1
2020-08-09,148,UBAITABA,3
2020-08-09,149,UBATA,3
2020-08-09,150,UMBURANAS,1
2020-08-09,151,URUCUCA,2
2020-08-09,152,UTINGA,2
2020-08-09,153,VALENCA,28
2020-08-09,154,VALENCA,1
2020-08-09,155,VARZEA DA ROCA,1
2020-08-09,156,VERA CRUZ,1
2020-08-09,157,VITORIA DA CONQUISTA,145
2020-08-09,158,WENCESLAU GUIMARAES,1
2020-08-09,1,SALVADOR,62464
