date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-19,FEIRA DE SANTANA,5022,1,811,5834,178,4.83,614872,948.82,0
2020-07-19,ITABERABA,120,16,393,529,2,0.44,64489,820.29,0
2020-07-19,CONCEICAO DO COITE,300,1,216,517,0,0.43,66612,776.14,0
2020-07-19,ARACI,189,0,318,507,0,0.42,54379,932.35,0
2020-07-19,SERRINHA,215,0,179,394,0,0.33,80861,487.26,0
2020-07-19,SAO GONCALO DOS CAMPOS,70,0,201,271,5,0.22,37550,721.70,0
2020-07-19,CONCEICAO DO JACUIPE,205,0,46,251,1,0.21,33153,757.10,0
2020-07-19,VALENTE,51,0,161,212,0,0.18,28473,744.57,9
2020-07-19,SANTA BARBARA,176,0,27,203,5,0.17,20791,976.38,0
2020-07-19,QUEIMADAS,69,0,122,191,0,0.16,25439,750.82,0
2020-07-19,RIACHAO DO JACUIPE,50,0,135,185,6,0.15,33436,553.30,0
2020-07-19,TEOFILANDIA,45,0,128,173,1,0.14,22518,768.27,0
2020-07-19,AMELIA RODRIGUES,117,0,46,163,9,0.13,25102,649.35,0
2020-07-19,SANTALUZ,34,0,123,157,0,0.13,37348,420.37,0
2020-07-19,SANTO ESTEVAO,109,0,39,148,11,0.12,52850,280.04,0
2020-07-19,RUY BARBOSA,23,0,117,140,0,0.12,30814,454.34,0
2020-07-19,IPIRA,118,0,13,131,10,0.11,59595,219.82,0
2020-07-19,IRAQUARA,8,0,119,127,4,0.11,25216,503.65,2
2020-07-19,MONTE SANTO,40,0,83,123,0,0.10,49418,248.90,0
2020-07-19,RAFAEL JAMBEIRO,87,0,30,117,0,0.10,22621,517.22,0
2020-07-19,RETIROLANDIA,63,0,47,110,0,0.09,14396,764.10,0
2020-07-19,SERRA PRETA,36,0,71,107,0,0.09,14878,719.18,0
2020-07-19,TERRA NOVA,70,1,30,101,0,0.08,13033,774.96,0
2020-07-19,CORACAO DE MARIA,46,2,53,101,0,0.08,22605,446.80,0
2020-07-19,PINTADAS,53,0,42,95,0,0.08,10437,910.22,1
2020-07-19,TANQUINHO,15,0,77,92,0,0.08,7918,1161.91,0
2020-07-19,SOUTO SOARES,5,0,85,90,0,0.07,16979,530.07,3
2020-07-19,CANSANCAO,26,0,63,89,0,0.07,34834,255.50,0
2020-07-19,TUCANO,32,1,47,80,3,0.07,50687,157.83,0
2020-07-19,LENCOIS,4,0,73,77,4,0.06,11409,674.91,0
2020-07-19,IACU,44,0,30,74,1,0.06,24305,304.46,0
2020-07-19,NORDESTINA,15,1,55,71,0,0.06,13130,540.75,1
