date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-04,FEIRA DE SANTANA,3593,4,478,4075,91,4.85,614872,662.74,0
2020-07-04,ITABERABA,74,7,220,301,6,0.36,64489,466.75,0
2020-07-04,SERRINHA,150,3,128,281,0,0.33,80861,347.51,0
2020-07-04,ARACI,58,0,210,268,19,0.32,54379,492.84,0
2020-07-04,CONCEICAO DO COITE,119,1,113,233,7,0.28,66612,349.79,0
2020-07-04,VALENTE,81,0,144,225,0,0.27,28473,790.22,0
2020-07-04,SANTA BARBARA,148,0,18,166,0,0.20,20791,798.42,0
2020-07-04,CONCEICAO DO JACUIPE,130,0,36,166,2,0.20,33153,500.71,0
2020-07-04,SAO GONCALO DOS CAMPOS,53,0,104,157,25,0.19,37550,418.11,0
2020-07-04,TEOFILANDIA,32,0,117,149,0,0.18,22518,661.69,0
2020-07-04,AMELIA RODRIGUES,74,0,30,104,0,0.12,25102,414.31,1
2020-07-04,RUY BARBOSA,19,0,82,101,9,0.12,30814,327.77,0
2020-07-04,RIACHAO DO JACUIPE,28,0,69,97,6,0.12,33436,290.11,0
2020-07-04,MONTE SANTO,36,0,50,86,0,0.10,49418,174.03,0
2020-07-04,PINTADAS,41,0,42,83,0,0.10,10437,795.25,0
2020-07-04,SANTALUZ,23,0,57,80,2,0.10,37348,214.20,0
2020-07-04,IPIRA,71,0,9,80,1,0.10,59595,134.24,0
2020-07-04,IRAQUARA,4,0,70,74,5,0.09,25216,293.46,2
2020-07-04,TERRA NOVA,57,1,13,71,1,0.08,13033,544.77,1
2020-07-04,QUEIMADAS,45,0,26,71,0,0.08,25439,279.10,0
2020-07-04,RAFAEL JAMBEIRO,50,0,16,66,0,0.08,22621,291.76,2
2020-07-04,CANSANCAO,23,1,41,65,0,0.08,34834,186.60,0
2020-07-04,RETIROLANDIA,29,0,35,64,4,0.08,14396,444.57,0
2020-07-04,NORDESTINA,13,1,44,58,1,0.07,13130,441.74,0
2020-07-04,CORACAO DE MARIA,29,2,26,57,1,0.07,22605,252.16,0
2020-07-04,SANTO ESTEVAO,28,0,22,50,0,0.06,52850,94.61,0
2020-07-04,ITAETE,1,0,48,49,1,0.06,16056,305.18,2
2020-07-04,IACU,29,0,16,45,1,0.05,24305,185.15,1
2020-07-04,TUCANO,12,0,31,43,0,0.05,50687,84.83,0
2020-07-04,BARROCAS,19,1,18,38,0,0.05,15978,237.83,0
2020-07-04,TANQUINHO,13,0,23,36,0,0.04,7918,454.66,2
2020-07-04,AGUA FRIA,26,4,5,35,0,0.04,16970,206.25,0
2020-07-04,SERRA PRETA,19,0,15,34,1,0.04,14878,228.53,0
2020-07-04,SANTANOPOLI S,30,0,1,31,0,0.04,8943,346.64,0
2020-07-04,EUCLIDES DA CUNHA,17,0,13,30,0,0.04,60585,49.52,2
2020-07-04,CAPELA DO ALTO ALEGRE,25,0,4,29,0,0.03,11637,249.21,0
2020-07-04,ANGUERA,28,0,0,28,1,0.03,11221,249.53,4
2020-07-04,IRARA,21,0,7,28,0,0.03,29034,96.44,4
2020-07-04,LAMARAO,12,3,12,27,3,0.03,8307,325.03,0
2020-07-04,PE DE SERRA,4,0,21,25,1,0.03,13578,184.12,0
2020-07-04,SEABRA,10,0,14,24,0,0.03,44091,54.43,6
2020-07-04,SOUTO SOARES,4,0,19,23,26,0.03,16979,135.46,0
2020-07-04,TEODORO SAMPAIO,11,0,8,19,0,0.02,7425,255.89,2
2020-07-04,CANDEAL,16,0,3,19,0,0.02,8258,230.08,0
2020-07-04,QUIJINGUE,9,0,9,18,0,0.02,27580,65.26,7
2020-07-04,MUCUGE,4,3,5,12,0,0.01,9062,132.42,2
2020-07-04,ANTONIO CARDOSO,6,0,6,12,0,0.01,11683,102.71,1
2020-07-04,IBITIARA,2,0,8,10,0,0.01,16339,61.20,0
2020-07-04,MACAJUBA,9,0,0,9,0,0.01,11348,79.31,7
2020-07-04,MARCIONILIO SOUZA,5,0,2,7,0,0.01,10406,67.27,23
2020-07-04,IPECAETA,4,0,3,7,0,0.01,14487,48.32,1
2020-07-04,PIATA,1,0,6,7,1,0.01,17123,40.88,20
2020-07-04,SAO DOMINGOS,5,0,1,6,0,0.01,9058,66.24,18
2020-07-04,UTINGA,2,0,4,6,0,0.01,19178,31.29,3
2020-07-04,BOA VISTA DO TUPIM,4,0,2,6,0,0.01,18576,32.30,7
2020-07-04,BONINAL,1,0,5,6,0,0.01,14368,41.76,7
2020-07-04,ANDARAI,2,0,3,5,0,0.01,13143,38.04,4
2020-07-04,NOVA FATIMA,5,0,0,5,0,0.01,7812,64.00,27
2020-07-04,ABAIRA,3,2,0,5,0,0.01,8739,57.21,6
2020-07-04,PALMEIRAS,1,0,3,4,1,0.00,9019,44.35,2
2020-07-04,NOVA REDENCAO,2,0,1,3,0,0.00,9118,32.90,7
2020-07-04,ICHU,2,0,0,2,0,0.00,6206,32.23,6
2020-07-04,BAIXA GRANDE,2,0,0,2,0,0.00,20468,9.77,7
2020-07-04,WAGNER,0,0,1,1,0,0.00,9345,10.70,4
2020-07-04,MUNDO NOVO,1,0,0,1,0,0.00,26776,3.73,11
2020-07-04,BIRITINGA,1,0,0,1,1,0.00,15979,6.26,20
2020-07-04,TOTAL,5376,33,2517,7926,217,9
2020-07-04,CAPIM GROSSO,10,1,129,140,18,0.17,30662,456.59,0
2020-07-04,JACOBINA,28,1,107,136,5,0.16,80518,168.91,0
2020-07-04,IRECE,21,2,108,131,2,0.16,72967,179.53,0
2020-07-04,JOAO DOURADO,6,0,101,107,2,0.13,25188,424.81,0
2020-07-04,UMBURANAS,8,2,74,84,1,0.10,19222,437.00,1
2020-07-04,MAIRI,22,0,46,68,0,0.08,18676,364.10,1
2020-07-04,PRESIDENTE DUTRA,4,0,51,55,3,0.07,15142,363.23,0
2020-07-04,AMERICA DOURADA,0,0,47,47,3,0.06,16094,292.03,0
