date,id,municipio,total_obitos_munres
2020-07-04,2,ADUSTINA,1
2020-07-04,3,AGUA FRIA,1
2020-07-04,4,AIQUARA,1
2020-07-04,5,ALAGOINHAS,9
2020-07-04,6,ALCOBACA,1
2020-07-04,7,ALMADINA,1
2020-07-04,8,AMARGOSA,1
2020-07-04,9,ANAGE,1
2020-07-04,10,ANDORINHA,1
2020-07-04,11,APORA,2
2020-07-04,12,ARACI,2
2020-07-04,13,ARATUIPE,1
2020-07-04,14,AURELINO LEAL,1
2020-07-04,15,BARRA DO CHOCA,1
2020-07-04,16,BARREIRAS,5
2020-07-04,17,BELMONTE,1
2020-07-04,18,BRUMADO,3
2020-07-04,19,BUERAREMA,7
2020-07-04,20,CACHOEIRA,1
2020-07-04,21,CACULE*,1
2020-07-04,22,CAIRU,1
2020-07-04,23,CALDEIRAO GRANDE,1
2020-07-04,24,CAMACAN,8
2020-07-04,25,CAMACARI*,27
2020-07-04,26,CAMAMU*,2
2020-07-04,27,CAMPO ALEGRE DE LOURDES,1
2020-07-04,28,CANAVIEIRAS,2
2020-07-04,29,CANDEIAS*,18
2020-07-04,30,CANDIDO SALES,3
2020-07-04,31,CANSANCAO,2
2020-07-04,32,CANUDOS,1
2020-07-04,33,CAPIM GROSSO,4
2020-07-04,34,CARDEAL DA SILVA,1
2020-07-04,35,CASA NOVA,3
2020-07-04,36,CASTRO ALVES,1
2020-07-04,37,CATU,2
2020-07-04,38,CICERO DANTAS,1
2020-07-04,39,COARACI,3
2020-07-04,40,CONCEICAO DA FEIRA,1
2020-07-04,41,CONDE,4
2020-07-04,42,CRUZ DAS ALMAS,2
2020-07-04,43,DARIO MEIRA,2
2020-07-04,44,DIAS DAVILA,11
2020-07-04,45,EUCLIDES DA CUNHA,1
2020-07-04,46,EUNAPOLIS,14
2020-07-04,47,FEIRA DE SANTANA,52
2020-07-04,48,FILADELFIA,2
2020-07-04,49,GANDU,13
2020-07-04,50,GLORIA,2
2020-07-04,51,GONGOGI,2
2020-07-04,52,GOVERNADOR MANGABEIRA,1
2020-07-04,53,GUARATINGA,2
2020-07-04,54,IACU,4
2020-07-04,55,IBICARAI,1
2020-07-04,56,IBIRAPITANGA,1
2020-07-04,57,IBIRAPUA,1
2020-07-04,58,IBIRATAIA,2
2020-07-04,59,IBITIARA,1
2020-07-04,60,IBOTIRAMA,1
2020-07-04,61,ICHU,1
2020-07-04,62,IGRAPIUNA,1
2020-07-04,63,IGUAI,2
