date,id,municipio,total_ativos
2020-08-10,1,SALVADOR,2339
2020-08-10,2,ITABUNA,483
2020-08-10,3,JEQUIE,413
2020-08-10,4,FEIRA DE SANTANA,348
2020-08-10,5,ILHEUS,322
2020-08-10,6,BARREIRAS,209
2020-08-10,7,PINDOBACU,208
2020-08-10,8,CAMACARI,186
2020-08-10,9,ALAGOINHAS,185
2020-08-10,10,VITORIA DA CONQUISTA,180
2020-08-10,11,LUIS EDUARDO MAGALHAES,156
2020-08-10,12,LAURO DE FREITAS,153
2020-08-10,13,CONCEICAO DO COITE,113
2020-08-10,14,EUNAPOLIS,109
2020-08-10,15,IRARA,105
2020-08-10,16,ITAPICURU,101
2020-08-10,17,IBIRATAIA,100
2020-08-10,18,CATU,96
2020-08-10,19,SANTO ESTEVAO,89
2020-08-10,20,ITABERABA,88
2020-08-10,21,JUAZEIRO,86
2020-08-10,22,JAGUAQUARA,84
2020-08-10,23,CAMPO FORMOSO,79
2020-08-10,24,ITAPETINGA,78
2020-08-10,25,CANDEIAS,78
2020-08-10,26,PORTO SEGURO,77
2020-08-10,27,SANTO AMARO,75
2020-08-10,28,IRECE,75
2020-08-10,29,TEIXEIRA DE FREITAS,69
2020-08-10,30,SAO SEBASTIAO DO PASSE,69
2020-08-10,31,ITAMARAJU,69
2020-08-10,32,IBICUI,68
2020-08-10,33,CAPIM GROSSO,66
2020-08-10,34,SANTO ANTONIO DE JESUS,64
2020-08-10,35,MARAGOGIPE,59
2020-08-10,36,RIBEIRA DO POMBAL,58
2020-08-10,37,MADRE DE DEUS,57
2020-08-10,38,UBATA,54
2020-08-10,39,SERROLANDIA,54
2020-08-10,40,NOVO TRIUNFO,53
2020-08-10,41,CICERO DANTAS,53
2020-08-10,42,ITORORO,52
2020-08-10,43,ITAPITANGA,52
2020-08-10,44,CRUZ DAS ALMAS,51
2020-08-10,45,ARACI,51
2020-08-10,46,SENHOR DO BONFIM,49
2020-08-10,47,IPIAU,48
2020-08-10,48,DIAS DAVILA,48
2020-08-10,49,MATA DE SAO JOAO,46
2020-08-10,50,POJUCA,45
2020-08-10,51,SIMOES FILHO,44
2020-08-10,52,SALINAS DA MARGARIDA,41
2020-08-10,53,VALENCA,40
2020-08-10,54,SAO FRANCISCO DO CONDE,40
2020-08-10,55,CONCEICAO DO JACUIPE,40
2020-08-10,56,BUERAREMA,40
2020-08-10,57,VARZEA DA ROCA,39
2020-08-10,58,TUCANO,38
2020-08-10,59,NILO PECANHA,38
2020-08-10,60,ITABELA,38
2020-08-10,61,CAMACAN,38
2020-08-10,62,MEDEIROS NETO,37
2020-08-10,63,ANTAS,37
2020-08-10,64,RETIROLANDIA,36
2020-08-10,65,PAULO AFONSO,36
2020-08-10,66,BRUMADO,36
2020-08-10,67,BAIANOPOLIS,34
2020-08-10,68,TAPEROA,32
2020-08-10,69,NAZARE,32
2020-08-10,70,MARACAS,32
2020-08-10,71,JAGUARARI,32
2020-08-10,72,CONCEICAO DO ALMEIDA,32
2020-08-10,73,BANZAE,32
2020-08-10,74,OUROLANDIA,31
2020-08-10,75,CONCEICAO DA FEIRA,31
2020-08-10,76,CALDEIRAO GRANDE,31
2020-08-10,77,IBICARAI,30
2020-08-10,78,BURITIRAMA,29
2020-08-10,79,SANTA CRUZ CABRALIA,28
2020-08-10,80,MUCURI,28
2020-08-10,81,MORRO DO CHAPEU,28
2020-08-10,82,CAATIBA,28
2020-08-10,83,SERRINHA,26
2020-08-10,84,INHAMBUPE,26
2020-08-10,85,GANDU,26
2020-08-10,86,SANTALUZ,25
2020-08-10,87,ITAGI,25
2020-08-10,88,GUANAMBI,25
2020-08-10,89,UMBURANAS,24
2020-08-10,90,PRESIDENTE JANIO QUADROS,24
2020-08-10,91,CONDE,24
2020-08-10,92,CACHOEIRA,24
2020-08-10,93,ALCOBACA,24
2020-08-10,94,POTIRAGUA,23
2020-08-10,95,NORDESTINA,23
2020-08-10,96,ITAPE,23
2020-08-10,97,COARACI,22
2020-08-10,98,VERA CRUZ,21
2020-08-10,99,SOBRADINHO,21
2020-08-10,100,RIBEIRA DO AMPARO,21
2020-08-10,101,PAU BRASIL,21
2020-08-10,102,IPIRA,21
2020-08-10,103,URUCUCA,20
2020-08-10,104,ITAJUIPE,20
