date,id,municipio,total_obitos_munres
2020-07-15,2,ADUSTINA,1
2020-07-15,3,AGUA FRIA,1
2020-07-15,4,AIQUARA,1
2020-07-15,5,ALAGOINHAS,17
2020-07-15,6,ALCOBACA,1
2020-07-15,7,ALMADINA,1
2020-07-15,8,AMARGOSA,3
2020-07-15,9,AMELIA RODRIGUES,1
2020-07-15,10,ANAGE,1
2020-07-15,11,ANDORINHA,1
2020-07-15,12,APORA,2
2020-07-15,13,ARACI,3
2020-07-15,14,ARATUIPE,1
2020-07-15,15,AURELINO LEAL,1
2020-07-15,16,BARRA DO CHOCA,2
2020-07-15,17,BARREIRAS,8
2020-07-15,18,BARRO PRETO,3
2020-07-15,19,BELMONTE,1
2020-07-15,20,BRUMADO,3
2020-07-15,21,BUERAREMA,9
2020-07-15,22,CABACEIRAS DO PARAGUACU,1
2020-07-15,23,CACHOEIRA,4
2020-07-15,24,CACULE*,1
2020-07-15,25,CAETITE,1
2020-07-15,26,CAIRU,3
2020-07-15,27,CALDEIRAO GRANDE,1
2020-07-15,28,CAMACAN,11
2020-07-15,29,CAMACARI*,46
2020-07-15,30,CAMAMU*,5
2020-07-15,31,CAMPO ALEGRE DE LOURDES,2
2020-07-15,32,CAMPO FORMOSO,2
2020-07-15,33,CANAVIEIRAS,3
2020-07-15,34,CANDEIAS*,27
2020-07-15,35,CANDIDO SALES,4
2020-07-15,36,CANSANCAO,2
2020-07-15,37,CANUDOS,2
2020-07-15,38,CAPIM GROSSO,4
2020-07-15,39,CARDEAL DA SILVA,1
2020-07-15,40,CASA NOVA,5
2020-07-15,41,CASTRO ALVES,3
2020-07-15,42,CATU,5
2020-07-15,43,CICERO DANTAS,1
2020-07-15,44,COARACI,4
2020-07-15,45,CONCEICAO DA FEIRA,2
2020-07-15,46,CONCEICAO DO ALMEIDA,1
2020-07-15,47,CONDE,4
2020-07-15,48,CORACAO DE MARIA,1
2020-07-15,49,COTEGIPE,1
2020-07-15,50,CRISOPOLIS,1
2020-07-15,51,CRUZ DAS ALMAS,4
2020-07-15,52,DARIO MEIRA,2
2020-07-15,53,DIAS DAVILA,17
2020-07-15,54,EUCLIDES DA CUNHA,1
2020-07-15,55,EUNAPOLIS,19
2020-07-15,56,FEIRA DE SANTANA,66
2020-07-15,57,FILADELFIA,2
2020-07-15,58,FLORESTA AZUL,1
2020-07-15,59,GANDU,14
2020-07-15,60,GLORIA,3
2020-07-15,61,GONGOGI,2
2020-07-15,62,GOVERNADOR MANGABEIRA,1
2020-07-15,63,GUARATINGA,2
2020-07-15,64,IACU,4
2020-07-15,65,IBICARAI,3
2020-07-15,66,IBIRAPITANGA,3
2020-07-15,67,IBIRAPUA,1
2020-07-15,68,IBIRATAIA,2
2020-07-15,69,IBITIARA,1
2020-07-15,70,IBOTIRAMA,1
2020-07-15,71,ICHU,1
2020-07-15,72,IGAPORA,1
2020-07-15,73,IGRAPIUNA,1
2020-07-15,74,IGUAI,5
2020-07-15,75,ILHEUS,68
2020-07-15,76,INHAMBUPE,2
2020-07-15,77,IPECAETA,1
2020-07-15,78,IPIAU *,11
2020-07-15,79,IPIRA,3
2020-07-15,80,IRARA,1
2020-07-15,81,IRECE,2
2020-07-15,82,ITABELA,1
2020-07-15,83,ITABERABA,12
2020-07-15,84,ITABUNA,80
2020-07-15,85,ITACARE,5
2020-07-15,86,ITAGIBA,3
2020-07-15,87,ITAJUIPE,6
2020-07-15,88,ITAMARAJU,15
2020-07-15,89,ITANAGRA,2
2020-07-15,90,ITANHEM,3
2020-07-15,91,ITAPARICA,5
2020-07-15,92,ITAPE,2
2020-07-15,93,ITAPEBI,1
2020-07-15,94,ITAPETINGA,14
2020-07-15,95,ITAPICURU,1
2020-07-15,96,ITAPITANGA,1
2020-07-15,97,ITARANTIM,1
2020-07-15,98,ITATIM*,3
2020-07-15,99,ITIUBA*,1
2020-07-15,100,ITORORO,1
2020-07-15,101,ITUACU,1
2020-07-15,102,ITUBERA,7
2020-07-15,103,JACOBINA,3
2020-07-15,104,JAGUAQUARA,3
2020-07-15,105,JAGUARARI,1
2020-07-15,106,JAGUARIPE,2
2020-07-15,107,JANDAIRA,1
2020-07-15,108,JEQUIE,48
2020-07-15,109,JITAUNA,2
2020-07-15,110,JOAO DOURADO,2
2020-07-15,111,JUAZEIRO,39
2020-07-15,112,LAFAIETE COUTINHO,1
2020-07-15,113,LAJE,1
