date,id,municipio,total_obitos_munocor
2020-07-15,2,AMARGOSA,2
2020-07-15,3,AMELIA RODRIGUES,1
2020-07-15,4,ANAGE,1
2020-07-15,5,APORA,1
2020-07-15,6,ARACAJU,2
2020-07-15,7,ARACI,1
2020-07-15,8,ARARIPINA,3
2020-07-15,9,BARRA DO CHOCA,2
2020-07-15,10,BARREIRAS,14
2020-07-15,11,BARRETOS,1
2020-07-15,12,BRUMADO,1
2020-07-15,13,CACHOEIRA,1
2020-07-15,14,CALDEIRAO GRANDE,1
2020-07-15,15,CAMACAN,7
2020-07-15,16,CAMACARI,33
2020-07-15,17,CAMPO FORMOSO,1
2020-07-15,18,CANAVIEIRAS,1
2020-07-15,19,CANDEIAS,10
2020-07-15,20,CANDIDO SALES,2
2020-07-15,21,CANSANCAO,1
2020-07-15,22,CANUDOS,1
2020-07-15,23,CAPIM GROSSO,2
2020-07-15,24,CARDEAL DA SILVA,1
2020-07-15,25,CASA NOVA,1
2020-07-15,26,CASTRO ALVES,2
2020-07-15,27,CATU,1
2020-07-15,28,CONCEICAO DA FEIRA,1
2020-07-15,29,CONCEICAO DO ALMEIDA,1
2020-07-15,30,CONDE,1
2020-07-15,31,CRUZ DAS ALMAS,1
2020-07-15,32,DIAS DAVILA,3
2020-07-15,33,EUNAPOLIS,10
2020-07-15,34,FEIRA DE SANTANA,60
2020-07-15,35,FILADELFIA,1
2020-07-15,36,FLORIANO,1
2020-07-15,37,GANDU,10
2020-07-15,38,GUAMARE*,1
2020-07-15,39,IACU,4
2020-07-15,40,IBICARAI,1
2020-07-15,41,IBIRAPITANGA,2
2020-07-15,42,IBIRATAIA,2
2020-07-15,43,IGRAPIUNA,1
2020-07-15,44,IGUAI,2
2020-07-15,45,ILHEUS*,113
2020-07-15,46,IPECAETA,1
2020-07-15,47,IPIAU *,5
2020-07-15,48,IPIRA,1
2020-07-15,49,IRECE,1
2020-07-15,50,ITABELA,1
2020-07-15,51,ITABERABA,6
2020-07-15,52,ITABUNA,115
2020-07-15,53,ITACARE,1
2020-07-15,54,ITAJUIPE,2
2020-07-15,55,ITAMARAJU,11
2020-07-15,56,ITANHEM,1
2020-07-15,57,ITAPARICA,2
2020-07-15,58,ITAPEBI,1
2020-07-15,59,ITAPETINGA,7
2020-07-15,60,ITUBERA,4
2020-07-15,61,JACOBINA,1
2020-07-15,62,JEQUIE*,59
2020-07-15,63,JOAO DOURADO,1
2020-07-15,64,JUAZEIRO,42
2020-07-15,65,LAURO DE FREITAS*,45
2020-07-15,66,LUIS EDUARDO MAGALHAES,1
2020-07-15,67,MANOEL VITORINO,1
2020-07-15,68,MARACAS,2
2020-07-15,69,MARAGOGIPE,1
2020-07-15,70,MEDEIROS NETO,1
2020-07-15,71,MILAGRES,1
2020-07-15,72,MONTE SANTO,1
2020-07-15,73,MUCURI,2
2020-07-15,74,MULUNGU DO MORRO,1
2020-07-15,75,NAZARE,2
2020-07-15,76,NOVA IBIA,3
2020-07-15,77,NOVA VICOSA,2
2020-07-15,78,PAULO AFONSO,10
2020-07-15,79,PETROLINA,6
2020-07-15,80,PILAO ARCADO*,1
2020-07-15,81,PINDOBACU,1
2020-07-15,82,POCOES,1
2020-07-15,83,POJUCA,1
2020-07-15,84,PORTO SEGURO,13
2020-07-15,85,PRADO,2
2020-07-15,86,PRESIDENTE TANCREDO NEVES,2
2020-07-15,87,RECIFE,1
2020-07-15,88,REMANSO,12
2020-07-15,89,RIACHAO DO JACUIPE,1
2020-07-15,90,RIBEIRA DO POMBAL,1
2020-07-15,91,RIO DO PIRES,1
2020-07-15,92,RUY BARBOSA,1
2020-07-15,93,SALGUEIRO,1
2020-07-15,94,SALVADOR*,1732
2020-07-15,95,SANTA MARIA DA VITORIA,1
2020-07-15,96,SANTA RITA DE CASSIA,1
2020-07-15,97,SANTA TERESINHA,1
2020-07-15,98,SANTALUZ,3
2020-07-15,99,SANTO ANTONIO DE JESUS,18
2020-07-15,100,SAO FELIX,3
2020-07-15,101,SAO FRANCISCO DO CONDE,1
2020-07-15,102,SAO GONCALO DOS CAMPOS,3
2020-07-15,103,SAO SEBASTIAO DO PASSE,3
2020-07-15,104,SEABRA,2
2020-07-15,105,SENHOR DO BONFIM,1
2020-07-15,106,SERRA PRETA,1
2020-07-15,107,SERRINHA,2
2020-07-15,108,SIMOES FILHO,23
2020-07-15,109,SOBRADINHO,3
2020-07-15,110,TANQUINHO,1
2020-07-15,111,TEIXEIRA DE FREITAS,40
2020-07-15,112,TOBIAS BARRETO,1
2020-07-15,113,UBAITABA,1
2020-07-15,114,URUCUCA,2
2020-07-15,115,UTINGA,1
2020-07-15,116,VALENCA,20
2020-07-15,117,VALENCA,1
2020-07-15,118,VARZEA DA ROCA,1
2020-07-15,119,VERA CRUZ,1
2020-07-15,120,VITORIA DA CONQUISTA,65
2020-07-15,1,SALVADOR,44548
