date,id,municipio,total_ativos
2020-07-15,1,SALVADOR,5690
2020-07-15,2,ILHEUS,1335
2020-07-15,3,LAURO DE FREITAS,1005
2020-07-15,4,FEIRA DE SANTANA,952
2020-07-15,5,CAMACARI,716
2020-07-15,6,JEQUIE,680
2020-07-15,7,ITABUNA,636
2020-07-15,8,JUAZEIRO,368
2020-07-15,9,VITORIA DA CONQUISTA,324
2020-07-15,10,TEIXEIRA DE FREITAS,276
2020-07-15,11,ALAGOINHAS,267
2020-07-15,12,PORTO SEGURO,245
2020-07-15,13,GANDU,230
2020-07-15,14,IPIAU,228
2020-07-15,15,CANDEIAS,219
2020-07-15,16,SANTO ANTONIO DE JESUS,198
2020-07-15,17,JAGUAQUARA,197
2020-07-15,18,BARREIRAS,191
2020-07-15,19,ARACI,187
2020-07-15,20,EUNAPOLIS,180
2020-07-15,21,CONCEICAO DO COITE,177
2020-07-15,22,LUIS EDUARDO MAGALHAES,163
2020-07-15,23,CAMAMU,158
2020-07-15,24,SAO SEBASTIAO DO PASSE,156
2020-07-15,25,ITAPETINGA,154
2020-07-15,26,CAMPO FORMOSO,145
2020-07-15,27,SANTO AMARO,143
2020-07-15,28,PRESIDENTE TANCREDO NEVES,142
2020-07-15,29,MADRE DE DEUS,139
2020-07-15,30,CONCEICAO DA FEIRA,135
2020-07-15,31,ITAMARAJU,130
2020-07-15,32,UBATA,127
2020-07-15,33,CAMACAN,126
2020-07-15,34,DIAS DAVILA,122
2020-07-15,35,CAPIM GROSSO,122
2020-07-15,36,IRECE,118
2020-07-15,37,ITABERABA,109
2020-07-15,38,ITAJUIPE,108
2020-07-15,39,NOVA SOURE,106
2020-07-15,40,WENCESLAU GUIMARAES,104
2020-07-15,41,MEDEIROS NETO,99
2020-07-15,42,RIBEIRA DO POMBAL,96
2020-07-15,43,SIMOES FILHO,94
2020-07-15,44,JACOBINA,94
2020-07-15,45,GENTIO DO OURO,94
2020-07-15,46,POJUCA,93
2020-07-15,47,SAO FRANCISCO DO CONDE,88
2020-07-15,48,SAO GONCALO DOS CAMPOS,86
2020-07-15,49,CRUZ DAS ALMAS,86
2020-07-15,50,CORACAO DE MARIA,82
2020-07-15,51,SOUTO SOARES,77
2020-07-15,52,BRUMADO,74
2020-07-15,53,AURELINO LEAL,74
2020-07-15,54,IRAQUARA,72
2020-07-15,55,CACHOEIRA,72
2020-07-15,56,BARRA DO CHOCA,72
2020-07-15,57,POCOES,69
2020-07-15,58,MUCURI,67
2020-07-15,59,URUCUCA,65
2020-07-15,60,SERRA PRETA,65
2020-07-15,61,QUEIMADAS,63
2020-07-15,62,PAULO AFONSO,63
2020-07-15,63,MATA DE SAO JOAO,63
2020-07-15,64,FILADELFIA,63
2020-07-15,65,DARIO MEIRA,63
2020-07-15,66,CASA NOVA,62
2020-07-15,67,SANTO ESTEVAO,61
2020-07-15,68,SOBRADINHO,60
2020-07-15,69,VALENCA,55
2020-07-15,70,UNA,54
2020-07-15,71,SANTA CRUZ CABRALIA,54
2020-07-15,72,NAZARE,53
2020-07-15,73,SANTALUZ,52
2020-07-15,74,BUERAREMA,52
2020-07-15,75,SERRINHA,51
2020-07-15,76,GUARATINGA,49
2020-07-15,77,LENCOIS,48
2020-07-15,78,CONCEICAO DO JACUIPE,48
2020-07-15,79,ITUBERA,47
2020-07-15,80,BELMONTE,46
2020-07-15,81,TAPEROA,45
2020-07-15,82,CONCEICAO DO ALMEIDA,44
2020-07-15,83,AMERICA DOURADA,44
2020-07-15,84,ITAPE,43
2020-07-15,85,RIO REAL,42
2020-07-15,86,MARACAS,42
2020-07-15,87,CIPO,42
2020-07-15,88,VERA CRUZ,41
2020-07-15,89,PIRAI DO NORTE,41
2020-07-15,90,AMELIA RODRIGUES,41
2020-07-15,91,IBIRATAIA,40
2020-07-15,92,JAGUARARI,39
2020-07-15,93,SENHOR DO BONFIM,38
2020-07-15,94,PLANALTO,38
2020-07-15,95,NILO PECANHA,38
2020-07-15,96,ITAPARICA,38
2020-07-15,97,TEOLANDIA,37
2020-07-15,98,JOAO DOURADO,37
2020-07-15,99,IBIRAPITANGA,37
2020-07-15,100,ENTRE RIOS,37
2020-07-15,101,AMARGOSA,37
2020-07-15,102,ALCOBACA,37
2020-07-15,103,MARAGOGIPE,36
2020-07-15,104,JAGUARIPE,36
2020-07-15,105,SANTA LUZIA,35
2020-07-15,106,SAO FELIPE,34
2020-07-15,107,PRADO,34
2020-07-15,108,PINDOBACU,34
2020-07-15,109,IGUAI,34
2020-07-15,110,CARAVELAS,34
2020-07-15,111,ITANHEM,33
