date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-08,FEIRA DE SANTANA,3995,4,534,4533,187,4.84,614872,737.23,0
2020-07-08,ITABERABA,90,11,242,343,20,0.37,64489,531.87,0
2020-07-08,ARACI,95,0,241,336,0,0.36,54379,617.89,0
2020-07-08,CONCEICAO DO COITE,173,1,122,296,8,0.32,66612,444.36,0
2020-07-08,SERRINHA,160,3,128,291,2,0.31,80861,359.88,0
2020-07-08,VALENTE,84,0,147,231,2,0.25,28473,811.29,0
2020-07-08,SAO GONCALO DOS CAMPOS,57,0,144,201,7,0.21,37550,535.29,0
2020-07-08,CONCEICAO DO JACUIPE,153,0,40,193,0,0.21,33153,582.15,0
2020-07-08,SANTA BARBARA,164,0,18,182,3,0.19,20791,875.38,0
2020-07-08,TEOFILANDIA,37,0,118,155,0,0.17,22518,688.34,0
2020-07-08,RIACHAO DO JACUIPE,32,0,93,125,1,0.13,33436,373.85,0
2020-07-08,AMELIA RODRIGUES,83,0,30,113,8,0.12,25102,450.16,0
2020-07-08,RUY BARBOSA,19,0,92,111,3,0.12,30814,360.23,0
2020-07-08,MONTE SANTO,37,0,61,98,0,0.10,49418,198.31,0
2020-07-08,SANTALUZ,25,0,71,96,2,0.10,37348,257.04,0
2020-07-08,IPIRA,77,0,10,87,1,0.09,59595,145.99,0
2020-07-08,PINTADAS,44,0,42,86,0,0.09,10437,823.99,0
2020-07-08,QUEIMADAS,57,0,28,85,25,0.09,25439,334.13,0
2020-07-08,IRAQUARA,7,0,76,83,0,0.09,25216,329.16,0
2020-07-08,SOUTO SOARES,5,0,73,78,3,0.08,16979,459.39,0
2020-07-08,TERRA NOVA,60,1,15,76,9,0.08,13033,583.14,0
2020-07-08,RAFAEL JAMBEIRO,58,0,16,74,3,0.08,22621,327.13,0
2020-07-08,CANSANCAO,24,1,47,72,2,0.08,34834,206.69,0
2020-07-08,RETIROLANDIA,32,0,39,71,3,0.08,14396,493.19,1
2020-07-08,NORDESTINA,14,1,52,67,3,0.07,13130,510.28,0
2020-07-08,CORACAO DE MARIA,34,2,30,66,1,0.07,22605,291.97,0
2020-07-08,SANTO ESTEVAO,42,0,23,65,3,0.07,52850,122.99,0
2020-07-08,SERRA PRETA,27,0,28,55,0,0.06,14878,369.67,0
2020-07-08,TUCANO,16,0,39,55,1,0.06,50687,108.51,0
2020-07-08,ITAETE,2,0,50,52,1,0.06,16056,323.87,0
2020-07-08,IACU,30,0,18,48,1,0.05,24305,197.49,0
2020-07-08,BARROCAS,23,1,18,42,0,0.04,15978,262.86,1
2020-07-08,CAPELA DO ALTO ALEGRE,34,0,7,41,3,0.04,11637,352.32,0
2020-07-08,TANQUINHO,14,0,25,39,1,0.04,7918,492.55,0
2020-07-08,SANTANOPOLI S,33,0,4,37,1,0.04,8943,413.73,1
2020-07-08,EUCLIDES DA CUNHA,21,0,14,35,0,0.04,60585,57.77,0
2020-07-08,AGUA FRIA,26,4,5,35,0,0.04,16970,206.25,4
2020-07-08,LAMARAO,16,0,18,34,0,0.04,8307,409.29,0
2020-07-08,ANGUERA,30,0,0,30,0,0.03,11221,267.36,0
2020-07-08,IRARA,23,0,7,30,0,0.03,29034,103.33,0
2020-07-08,PE DE SERRA,4,0,23,27,4,0.03,13578,198.85,0
2020-07-08,SEABRA,10,0,15,25,3,0.03,44091,56.70,10
2020-07-08,CANDEAL,18,0,3,21,0,0.02,8258,254.30,2
2020-07-08,TEODORO SAMPAIO,13,0,8,21,0,0.02,7425,282.83,1
2020-07-08,QUIJINGUE,9,0,9,18,0,0.02,27580,65.26,11
2020-07-08,ANTONIO CARDOSO,9,0,6,15,0,0.02,11683,128.39,0
2020-07-08,MUCUGE,5,3,6,14,0,0.01,9062,154.49,0
2020-07-08,IPECAETA,8,0,3,11,0,0.01,14487,75.93,0
2020-07-08,IBITIARA,2,0,8,10,0,0.01,16339,61.20,4
2020-07-08,PIATA,2,0,7,9,1,0.01,17123,52.56,0
2020-07-08,MACAJUBA,9,0,0,9,0,0.01,11348,79.31,11
2020-07-08,PALMEIRAS,1,0,6,7,0,0.01,9019,77.61,0
2020-07-08,SAO DOMINGOS,5,0,2,7,0,0.01,9058,77.28,22
2020-07-08,UTINGA,3,0,4,7,0,0.01,19178,36.50,2
2020-07-08,MARCIONILIO SOUZA,5,0,2,7,0,0.01,10406,67.27,27
2020-07-08,BOA VISTA DO TUPIM,4,0,2,6,0,0.01,18576,32.30,11
2020-07-08,LENCOIS,0,0,6,6,15,0.01,11409,52.59,0
2020-07-08,NOVA FATIMA,5,0,1,6,0,0.01,7812,76.80,0
2020-07-08,ANDARAI,2,0,3,5,0,0.01,13143,38.04,8
2020-07-08,ABAIRA,3,2,0,5,0,0.01,8739,57.21,10
2020-07-08,BONINAL,0,0,4,4,0,0.00,14368,27.84,11
2020-07-08,NOVA REDENCAO,2,0,1,3,0,0.00,9118,32.90,11
2020-07-08,BAIXA GRANDE,2,0,0,2,0,0.00,20468,9.77,11
2020-07-08,ICHU,2,0,0,2,0,0.00,6206,32.23,10
2020-07-08,BIRITINGA,1,0,1,2,1,0.00,15979,12.52,3
2020-07-08,LAJEDINHO,0,0,1,1,0,0.00,3783,26.43,0
2020-07-08,MUNDO NOVO,1,0,0,1,0,0.00,26776,3.73,15
2020-07-08,WAGNER,0,0,1,1,0,0.00,9345,10.70,8
2020-07-08,TOTAL,6078,34,2887,8999,328,10
2020-07-08,CAPIM GROSSO,17,1,152,170,22,0.18,30662,554.43,0
2020-07-08,JACOBINA,29,2,137,168,2,0.18,80518,208.65,0
2020-07-08,IRECE,27,2,123,152,3,0.16,72967,208.31,0
