date,id,municipio,total_obitos_munocor
2020-07-18,2,ALCOBACA,1
2020-07-18,3,AMARGOSA,2
2020-07-18,4,AMELIA RODRIGUES,1
2020-07-18,5,ANAGE,1
2020-07-18,6,APORA,1
2020-07-18,7,ARACAJU,2
2020-07-18,8,ARACI,1
2020-07-18,9,ARARIPINA,3
2020-07-18,10,BARRA DO CHOCA,2
2020-07-18,11,BARREIRAS,16
2020-07-18,12,BARRETOS,1
2020-07-18,13,BRUMADO,1
2020-07-18,14,CACHOEIRA,1
2020-07-18,15,CALDEIRAO GRANDE,1
2020-07-18,16,CAMACAN,8
2020-07-18,17,CAMACARI,34
2020-07-18,18,CAMPO FORMOSO,1
2020-07-18,19,CANAVIEIRAS,1
2020-07-18,20,CANDEIAS,14
2020-07-18,21,CANDIDO SALES,2
2020-07-18,22,CANSANCAO,1
2020-07-18,23,CANUDOS,1
2020-07-18,24,CAPIM GROSSO,2
2020-07-18,25,CARDEAL DA SILVA,1
2020-07-18,26,CASA NOVA,1
2020-07-18,27,CASTRO ALVES,2
2020-07-18,28,CATU,1
2020-07-18,29,CONCEICAO DA FEIRA,1
2020-07-18,30,CONCEICAO DO ALMEIDA,1
2020-07-18,31,CONCEICAO DO JACUIPE,1
2020-07-18,32,CONDE,1
2020-07-18,33,CONDEUBA,1
2020-07-18,34,CRUZ DAS ALMAS,1
2020-07-18,35,DIAS DAVILA,3
2020-07-18,36,EUNAPOLIS,10
2020-07-18,37,FEIRA DE SANTANA,64
2020-07-18,38,FILADELFIA,1
2020-07-18,39,FLORIANO,1
2020-07-18,40,GANDU,10
2020-07-18,41,GUAMARE*,1
2020-07-18,42,IACU,5
2020-07-18,43,IBICARAI,1
2020-07-18,44,IBIRAPITANGA,2
2020-07-18,45,IBIRATAIA,2
2020-07-18,46,IGRAPIUNA,1
2020-07-18,47,IGUAI,2
2020-07-18,48,ILHEUS*,126
2020-07-18,49,IPECAETA,1
2020-07-18,50,IPIAU *,5
2020-07-18,51,IPIRA,1
2020-07-18,52,IRECE,2
2020-07-18,53,ITABELA,1
2020-07-18,54,ITABERABA,9
2020-07-18,55,ITABUNA,126
2020-07-18,56,ITACARE,1
2020-07-18,57,ITAJUIPE,3
2020-07-18,58,ITAMARAJU,14
2020-07-18,59,ITANHEM,1
2020-07-18,60,ITAPARICA,4
2020-07-18,61,ITAPEBI,2
2020-07-18,62,ITAPETINGA,7
2020-07-18,63,ITUBERA,4
2020-07-18,64,JACOBINA,1
2020-07-18,65,JEQUIE*,63
2020-07-18,66,JOAO DOURADO,1
2020-07-18,67,JUAZEIRO,45
2020-07-18,68,LAURO DE FREITAS*,47
2020-07-18,69,LUIS EDUARDO MAGALHAES,1
2020-07-18,70,MANOEL VITORINO,1
2020-07-18,71,MARACAS,2
2020-07-18,72,MARAGOGIPE,3
2020-07-18,73,MEDEIROS NETO,2
2020-07-18,74,MILAGRES,1
2020-07-18,75,MONTE SANTO,1
2020-07-18,76,MUCURI,2
2020-07-18,77,MULUNGU DO MORRO,1
2020-07-18,78,NAZARE,2
2020-07-18,79,NOVA IBIA,3
2020-07-18,80,NOVA VICOSA,2
2020-07-18,81,PAULO AFONSO,10
2020-07-18,82,PETROLINA,6
2020-07-18,83,PILAO ARCADO*,1
2020-07-18,84,PINDOBACU,1
2020-07-18,85,POCOES,1
2020-07-18,86,POJUCA,1
2020-07-18,87,PORTO SEGURO,13
2020-07-18,88,PRADO,2
2020-07-18,89,PRESIDENTE TANCREDO NEVES,3
2020-07-18,90,RECIFE,2
2020-07-18,91,REMANSO,13
2020-07-18,92,RIACHAO DO JACUIPE,1
2020-07-18,93,RIBEIRA DO POMBAL,1
2020-07-18,94,RIO DO PIRES,1
2020-07-18,95,RUY BARBOSA,1
2020-07-18,96,SALGUEIRO,1
2020-07-18,97,SALVADOR*,1802
2020-07-18,98,SANTA MARIA DA VITORIA,1
2020-07-18,99,SANTA RITA DE CASSIA,1
2020-07-18,100,SANTA TERESINHA,1
2020-07-18,101,SANTALUZ,3
2020-07-18,102,SANTO ANTONIO DE JESUS,19
2020-07-18,103,SAO FELIX,3
2020-07-18,104,SAO FRANCISCO DO CONDE,1
2020-07-18,105,SAO GONCALO DOS CAMPOS,3
2020-07-18,106,SAO SEBASTIAO DO PASSE,3
2020-07-18,107,SEABRA,3
2020-07-18,108,SENHOR DO BONFIM,1
2020-07-18,109,SERRA PRETA,1
2020-07-18,110,SERRINHA,2
2020-07-18,111,SIMOES FILHO,23
2020-07-18,112,SOBRADINHO,3
2020-07-18,113,TANQUINHO,1
2020-07-18,114,TEIXEIRA DE FREITAS,50
2020-07-18,115,TOBIAS BARRETO,1
2020-07-18,116,UBAITABA,1
2020-07-18,117,URUCUCA,2
2020-07-18,118,UTINGA,1
2020-07-18,119,VALENCA,21
2020-07-18,120,VALENCA,1
2020-07-18,121,VARZEA DA ROCA,1
2020-07-18,122,VERA CRUZ,1
2020-07-18,123,VITORIA DA CONQUISTA,69
2020-07-18,1,SALVADOR,46315
