date,id,municipio,total_obitos_munres
2020-07-09,2,ADUSTINA,1
2020-07-09,3,AGUA FRIA,1
2020-07-09,4,AIQUARA,1
2020-07-09,5,ALAGOINHAS,15
2020-07-09,6,ALCOBACA,1
2020-07-09,7,ALMADINA,1
2020-07-09,8,AMARGOSA,3
2020-07-09,9,ANAGE,1
2020-07-09,10,ANDORINHA,1
2020-07-09,11,APORA,2
2020-07-09,12,ARACI,3
2020-07-09,13,ARATUIPE,1
2020-07-09,14,AURELINO LEAL,1
2020-07-09,15,BARRA DO CHOCA,2
2020-07-09,16,BARREIRAS,6
2020-07-09,17,BARRO PRETO,2
2020-07-09,18,BELMONTE,1
2020-07-09,19,BRUMADO,3
2020-07-09,20,BUERAREMA,9
2020-07-09,21,CABACEIRAS DO PARAGUACU,1
2020-07-09,22,CACHOEIRA,1
2020-07-09,23,CACULE*,1
2020-07-09,24,CAIRU,2
2020-07-09,25,CALDEIRAO GRANDE,1
2020-07-09,26,CAMACAN,10
2020-07-09,27,CAMACARI*,33
2020-07-09,28,CAMAMU*,2
2020-07-09,29,CAMPO ALEGRE DE LOURDES,2
2020-07-09,30,CANAVIEIRAS,3
2020-07-09,31,CANDEIAS*,22
2020-07-09,32,CANDIDO SALES,3
2020-07-09,33,CANSANCAO,2
2020-07-09,34,CANUDOS,2
2020-07-09,35,CAPIM GROSSO,4
2020-07-09,36,CARDEAL DA SILVA,1
2020-07-09,37,CASA NOVA,5
2020-07-09,38,CASTRO ALVES,1
2020-07-09,39,CATU,3
2020-07-09,40,CICERO DANTAS,1
2020-07-09,41,COARACI,4
2020-07-09,42,CONCEICAO DA FEIRA,2
2020-07-09,43,CONDE,4
2020-07-09,44,CRISOPOLIS,1
2020-07-09,45,CRUZ DAS ALMAS,2
2020-07-09,46,DARIO MEIRA,2
2020-07-09,47,DIAS DAVILA,11
2020-07-09,48,EUCLIDES DA CUNHA,1
2020-07-09,49,EUNAPOLIS,17
2020-07-09,50,FEIRA DE SANTANA,60
2020-07-09,51,FILADELFIA,2
2020-07-09,52,FLORESTA AZUL,1
2020-07-09,53,GANDU,14
2020-07-09,54,GLORIA,2
2020-07-09,55,GONGOGI,2
2020-07-09,56,GOVERNADOR MANGABEIRA,1
2020-07-09,57,GUARATINGA,2
2020-07-09,58,IACU,4
2020-07-09,59,IBICARAI,3
2020-07-09,60,IBIRAPITANGA,3
2020-07-09,61,IBIRAPUA,1
2020-07-09,62,IBIRATAIA,2
2020-07-09,63,IBITIARA,1
2020-07-09,64,IBOTIRAMA,1
2020-07-09,65,ICHU,1
2020-07-09,66,IGAPORA,1
2020-07-09,67,IGRAPIUNA,1
2020-07-09,68,IGUAI,2
2020-07-09,69,ILHEUS,58
2020-07-09,70,INHAMBUPE,2
2020-07-09,71,IPIAU *,10
2020-07-09,72,IPIRA,3
2020-07-09,73,IRARA,1
2020-07-09,74,IRECE,2
2020-07-09,75,ITABELA,1
2020-07-09,76,ITABERABA,11
2020-07-09,77,ITABUNA,74
2020-07-09,78,ITACARE,3
2020-07-09,79,ITAGIBA,3
2020-07-09,80,ITAJUIPE,6
2020-07-09,81,ITAMARAJU,13
2020-07-09,82,ITANAGRA,2
2020-07-09,83,ITANHEM,2
2020-07-09,84,ITAPARICA,4
2020-07-09,85,ITAPE,2
2020-07-09,86,ITAPEBI,1
2020-07-09,87,ITAPETINGA,7
2020-07-09,88,ITAPICURU,1
2020-07-09,89,ITAPITANGA,1
2020-07-09,90,ITARANTIM,1
2020-07-09,91,ITATIM*,3
2020-07-09,92,ITIUBA*,1
2020-07-09,93,ITORORO,1
2020-07-09,94,ITUACU,1
2020-07-09,95,ITUBERA,5
2020-07-09,96,JACOBINA,1
2020-07-09,97,JAGUARIPE,2
2020-07-09,98,JANDAIRA,1
2020-07-09,99,JEQUIE,39
2020-07-09,100,JITAUNA,2
2020-07-09,101,JOAO DOURADO,2
2020-07-09,102,JUAZEIRO,31
2020-07-09,103,LAFAIETE COUTINHO,1
2020-07-09,104,LAURO DE FREITAS,49
2020-07-09,105,LUIS EDUARDO MAGALHAES,3
2020-07-09,106,MACARANI,1
2020-07-09,107,MADRE DE DEUS,2
2020-07-09,108,MANOEL VITORINO,1
2020-07-09,109,MANSIDAO,1
2020-07-09,110,MARACAS,2
2020-07-09,111,MARAGOGIPE,4
2020-07-09,112,MARAU,2
2020-07-09,113,MATA DE SAO JOAO,1
2020-07-09,114,MEDEIROS NETO,1
2020-07-09,115,MIGUEL CALMON,1
2020-07-09,116,MILAGRES,1
