date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-11,FEIRA DE SANTANA,4319,1,597,4917,104,4.80,614872,799.68,0
2020-07-11,ITABERABA,97,12,288,397,14,0.39,64489,615.61,0
2020-07-11,ARACI,121,0,263,384,7,0.38,54379,706.15,0
2020-07-11,CONCEICAO DO COITE,203,1,178,382,0,0.37,66612,573.47,0
2020-07-11,SERRINHA,169,0,135,304,0,0.30,80861,375.95,0
2020-07-11,SAO GONCALO DOS CAMPOS,62,0,150,212,30,0.21,37550,564.58,0
2020-07-11,CONCEICAO DO JACUIPE,162,0,41,203,0,0.20,33153,612.31,0
2020-07-11,VALENTE,45,0,155,200,0,0.20,28473,702.42,1
2020-07-11,SANTA BARBARA,170,0,20,190,0,0.19,20791,913.86,0
2020-07-11,TEOFILANDIA,39,0,120,159,0,0.16,22518,706.10,0
2020-07-11,RIACHAO DO JACUIPE,38,0,115,153,1,0.15,33436,457.59,0
2020-07-11,QUEIMADAS,63,0,74,137,1,0.13,25439,538.54,0
2020-07-11,AMELIA RODRIGUES,97,0,35,132,0,0.13,25102,525.85,0
2020-07-11,RUY BARBOSA,22,0,97,119,4,0.12,30814,386.19,0
2020-07-11,SANTALUZ,28,0,79,107,7,0.10,37348,286.49,0
2020-07-11,MONTE SANTO,37,0,66,103,1,0.10,49418,208.43,0
2020-07-11,IPIRA,80,0,11,91,8,0.09,59595,152.70,0
2020-07-11,TERRA NOVA,62,1,25,88,0,0.09,13033,675.21,1
2020-07-11,SOUTO SOARES,4,0,84,88,1,0.09,16979,518.29,0
2020-07-11,PINTADAS,45,0,42,87,0,0.09,10437,833.57,1
2020-07-11,IRAQUARA,8,0,79,87,5,0.09,25216,345.02,0
2020-07-11,SERRA PRETA,30,0,56,86,10,0.08,14878,578.03,0
2020-07-11,RAFAEL JAMBEIRO,67,0,19,86,0,0.08,22621,380.18,0
2020-07-11,CORACAO DE MARIA,40,2,37,79,0,0.08,22605,349.48,0
2020-07-11,SANTO ESTEVAO,50,0,29,79,8,0.08,52850,149.48,0
2020-07-11,CANSANCAO,25,0,52,77,5,0.08,34834,221.05,0
