date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-07,FEIRA DE SANTANA,7396,3,1454,8853,107,4.79,614872.0,1439.81,0.0,449.0,119.0,115.0
2020-08-07,CONCEICAO DO COITE,655,1,508,1164,26,0.63,66612.0,1747.43,0.0,96.0,5.0,3.0
2020-08-07,ITABERABA,358,27,764,1149,14,0.62,64489.0,1781.7,0.0,167.0,23.0,16.0
2020-08-07,ARACI,330,0,402,732,0,0.4,54379.0,1346.11,0.0,52.0,5.0,1.0
2020-08-07,SERRINHA,309,0,385,694,6,0.38,80861.0,858.26,0.0,24.0,7.0,2.0
2020-08-07,SAO GONCALO DOS CAMPOS,116,0,280,396,0,0.21,37550.0,1054.59,0.0,23.0,4.0,3.0
2020-08-07,CONCEICAO DO JACUIPE,303,0,49,352,1,0.19,33153.0,1061.74,0.0,23.0,1.0,1.0
2020-08-07,SANTO ESTEVAO,257,0,67,324,7,0.18,52850.0,613.06,0.0,77.0,3.0,0.0
2020-08-07,QUEIMADAS,81,0,222,303,3,0.16,25439.0,1191.08,0.0,12.0,2.0,0.0
2020-08-07,RIACHAO DO JACUIPE,98,0,195,293,10,0.16,33436.0,876.3,0.0,9.0,3.0,1.0
2020-08-07,VALENTE,76,0,188,264,3,0.14,28473.0,927.19,0.0,12.0,4.0,0.0
2020-08-07,TANQUINHO,25,1,224,250,2,0.14,7918.0,3157.36,0.0,20.0,2.0,1.0
2020-08-07,SANTA BARBARA,201,0,38,239,1,0.13,20791.0,1149.54,0.0,3.0,2.0,0.0
2020-08-07,SANTALUZ,60,0,170,230,0,0.12,37348.0,615.83,0.0,17.0,5.0,4.0
2020-08-07,IPIRA,202,0,26,228,4,0.12,59595.0,382.58,0.0,21.0,3.0,1.0
2020-08-07,AMELIA RODRIGUES,169,0,52,221,0,0.12,25102.0,880.41,0.0,11.0,2.0,2.0
2020-08-07,TUCANO,90,2,123,215,3,0.12,50687.0,424.17,0.0,34.0,1.0,0.0
