date,id,municipio,total_obitos_munocor
2020-07-10,2,AMARGOSA,2
2020-07-10,3,AMELIA RODRIGUES,1
2020-07-10,4,ANAGE,1
2020-07-10,5,APORA,1
2020-07-10,6,ARACAJU,2
2020-07-10,7,ARACI,1
2020-07-10,8,ARARIPINA,3
2020-07-10,9,BARRA DO CHOCA,2
2020-07-10,10,BARREIRAS,11
2020-07-10,11,BRUMADO,1
2020-07-10,12,CALDEIRAO GRANDE,1
2020-07-10,13,CAMACAN,6
2020-07-10,14,CAMACARI,24
2020-07-10,15,CAMPO FORMOSO,1
2020-07-10,16,CANAVIEIRAS,1
2020-07-10,17,CANDEIAS,10
2020-07-10,18,CANDIDO SALES,1
2020-07-10,19,CANSANCAO,1
2020-07-10,20,CANUDOS,1
2020-07-10,21,CAPIM GROSSO,2
2020-07-10,22,CARDEAL DA SILVA,1
2020-07-10,23,CASA NOVA,1
2020-07-10,24,CASTRO ALVES,1
2020-07-10,25,CONCEICAO DA FEIRA,1
2020-07-10,26,CONDE,1
2020-07-10,27,CRUZ DAS ALMAS,1
2020-07-10,28,DIAS DAVILA,2
2020-07-10,29,EUNAPOLIS,9
2020-07-10,30,FEIRA DE SANTANA,57
2020-07-10,31,FILADELFIA,1
2020-07-10,32,FLORIANO,1
2020-07-10,33,GANDU,10
2020-07-10,34,GUAMARE*,1
2020-07-10,35,IACU,4
2020-07-10,36,IBICARAI,1
2020-07-10,37,IBIRAPITANGA,2
2020-07-10,38,IBIRATAIA,2
2020-07-10,39,IGRAPIUNA,1
2020-07-10,40,IGUAI,1
2020-07-10,41,ILHEUS*,100
2020-07-10,42,IPIAU *,4
2020-07-10,43,IPIRA,1
2020-07-10,44,IRECE,1
2020-07-10,45,ITABELA,1
2020-07-10,46,ITABERABA,6
2020-07-10,47,ITABUNA,108
2020-07-10,48,ITACARE,1
2020-07-10,49,ITAJUIPE,2
2020-07-10,50,ITAMARAJU,9
2020-07-10,51,ITANHEM,1
2020-07-10,52,ITAPEBI,1
2020-07-10,53,ITAPETINGA,4
2020-07-10,54,ITUBERA,2
2020-07-10,55,JACOBINA,1
2020-07-10,56,JEQUIE*,46
2020-07-10,57,JOAO DOURADO,1
2020-07-10,58,JUAZEIRO,35
2020-07-10,59,LAURO DE FREITAS*,39
2020-07-10,60,MANOEL VITORINO,1
2020-07-10,61,MARACAS,1
2020-07-10,62,MARAGOGIPE,1
2020-07-10,63,MEDEIROS NETO,1
2020-07-10,64,MILAGRES,1
2020-07-10,65,MONTE SANTO,1
2020-07-10,66,MUCURI,2
2020-07-10,67,MULUNGU DO MORRO,1
2020-07-10,68,NAZARE,2
2020-07-10,69,NOVA IBIA,1
2020-07-10,70,NOVA VICOSA,2
2020-07-10,71,PAULO AFONSO,9
2020-07-10,72,PETROLINA,5
2020-07-10,73,PILAO ARCADO*,1
2020-07-10,74,POCOES,1
2020-07-10,75,POJUCA,1
2020-07-10,76,PORTO SEGURO,11
2020-07-10,77,PRADO,2
2020-07-10,78,PRESIDENTE TANCREDO NEVES,2
2020-07-10,79,RECIFE,1
2020-07-10,80,REMANSO,10
2020-07-10,81,RIACHAO DO JACUIPE,1
2020-07-10,82,RIBEIRA DO POMBAL,1
2020-07-10,83,RUY BARBOSA,1
2020-07-10,84,SALVADOR*,1604
2020-07-10,85,SANTA MARIA DA VITORIA,1
2020-07-10,86,SANTA RITA DE CASSIA,1
2020-07-10,87,SANTA TERESINHA,1
2020-07-10,88,SANTALUZ,3
2020-07-10,89,SANTO ANTONIO DE JESUS,10
2020-07-10,90,SAO FELIX,3
2020-07-10,91,SAO FRANCISCO DO CONDE,1
2020-07-10,92,SAO GONCALO DOS CAMPOS,3
2020-07-10,93,SAO SEBASTIAO DO PASSE,3
2020-07-10,94,SEABRA,1
2020-07-10,95,SENHOR DO BONFIM,1
2020-07-10,96,SERRINHA,2
2020-07-10,97,SIMOES FILHO,21
2020-07-10,98,SOBRADINHO,3
2020-07-10,99,TEIXEIRA DE FREITAS,32
2020-07-10,100,TOBIAS BARRETO,1
2020-07-10,101,UBAITABA,1
2020-07-10,102,URUCUCA,2
2020-07-10,103,UTINGA,1
2020-07-10,104,VALENCA,19
2020-07-10,105,VALENCA,1
2020-07-10,106,VARZEA DA ROCA,1
2020-07-10,107,VERA CRUZ,1
2020-07-10,108,VITORIA DA CONQUISTA,58
2020-07-10,1,SALVADOR,42078
