date,id,municipio,total_obitos_munres
2020-08-06,2,ADUSTINA,1
2020-08-06,3,AGUA FRIA,1
2020-08-06,4,AIQUARA,3
2020-08-06,5,ALAGOINHAS,31
2020-08-06,6,ALCOBACA,3
2020-08-06,7,ALMADINA,1
2020-08-06,8,AMARGOSA,7
2020-08-06,9,AMELIA RODRIGUES,2
2020-08-06,10,ANAGE,1
2020-08-06,11,ANDORINHA,1
2020-08-06,12,ANTONIO GONCALVES,1
2020-08-06,13,APORA,2
2020-08-06,14,APUAREMA,1
2020-08-06,15,ARACI,5
2020-08-06,16,ARATACA,1
2020-08-06,17,ARATUIPE,1
2020-08-06,18,AURELINO LEAL,2
2020-08-06,19,BARRA,2
2020-08-06,20,BARRA DO CHOCA,2
2020-08-06,21,BARREIRAS,30
2020-08-06,22,BARRO PRETO,3
2020-08-06,23,BELMONTE,1
2020-08-06,24,BOA NOVA,2
2020-08-06,25,BONINAL,1
2020-08-06,26,BONITO,1
2020-08-06,27,BOTUPORA,1
2020-08-06,28,BREJOLANDIA *,1
2020-08-06,29,BRUMADO,5
2020-08-06,30,BUERAREMA,9
2020-08-06,31,BURITIRAMA,1
2020-08-06,32,CABACEIRAS DO PARAGUACU,1
2020-08-06,33,CACHOEIRA,5
2020-08-06,34,CACULE*,1
2020-08-06,35,CAETITE,3
2020-08-06,36,CAIRU,3
2020-08-06,37,CALDEIRAO GRANDE,1
2020-08-06,38,CAMACAN,19
2020-08-06,39,CAMACARI*,59
2020-08-06,40,CAMAMU*,10
2020-08-06,41,CAMPO ALEGRE DE LOURDES,2
2020-08-06,42,CAMPO FORMOSO,5
2020-08-06,43,CANARANA,1
2020-08-06,44,CANAVIEIRAS,3
2020-08-06,45,CANDEIAS*,35
2020-08-06,46,CANDIDO SALES,5
2020-08-06,47,CANSANCAO,2
2020-08-06,48,CANUDOS,2
2020-08-06,49,CAPIM GROSSO,4
2020-08-06,50,CARDEAL DA SILVA,1
2020-08-06,51,CARINHANHA,3
2020-08-06,52,CASA NOVA,7
2020-08-06,53,CASTRO ALVES,3
2020-08-06,54,CATU,6
2020-08-06,55,CICERO DANTAS,1
2020-08-06,56,COARACI,5
2020-08-06,57,CONCEICAO DA FEIRA,2
2020-08-06,58,CONCEICAO DO ALMEIDA,2
2020-08-06,59,CONCEICAO DO COITE,5
2020-08-06,60,CONCEICAO DO JACUIPE,1
2020-08-06,61,CONDE,4
2020-08-06,62,CONDEUBA,1
2020-08-06,63,CORACAO DE MARIA,1
2020-08-06,64,CORDEIROS,1
2020-08-06,65,CORIBE,1
2020-08-06,66,COTEGIPE,4
2020-08-06,67,CRISOPOLIS,1
2020-08-06,68,CRUZ DAS ALMAS,5
2020-08-06,69,CURACA,2
2020-08-06,70,DARIO MEIRA,5
2020-08-06,71,DIAS DAVILA,18
2020-08-06,72,ENTRE RIOS,1
2020-08-06,73,ESPLANADA,1
2020-08-06,74,EUCLIDES DA CUNHA,5
2020-08-06,75,EUNAPOLIS,21
2020-08-06,76,FEIRA DE SANTANA,97
2020-08-06,77,FILADELFIA,2
2020-08-06,78,FIRMINO ALVES,1
2020-08-06,79,FLORESTA AZUL,2
2020-08-06,80,GANDU,17
2020-08-06,81,GLORIA,3
2020-08-06,82,GONGOGI,2
2020-08-06,83,GOVERNADOR MANGABEIRA,1
2020-08-06,84,GUARATINGA,3
2020-08-06,85,IACU,6
2020-08-06,86,IBICARAI,5
2020-08-06,87,IBICUI,1
2020-08-06,88,IBIRAPITANGA,4
2020-08-06,89,IBIRAPUA,2
2020-08-06,90,IBIRATAIA,5
2020-08-06,91,IBITIARA,1
2020-08-06,92,IBITITA,2
2020-08-06,93,IBOTIRAMA,4
2020-08-06,94,ICHU,1
2020-08-06,95,IGAPORA,2
2020-08-06,96,IGRAPIUNA,4
