date,id,municipio,total_obitos_munocor
2020-08-06,2,ALAGOINHAS,21
2020-08-06,3,ALCOBACA,2
2020-08-06,4,AMARGOSA,4
2020-08-06,5,AMELIA RODRIGUES,2
2020-08-06,6,ANAGE,1
2020-08-06,7,APORA,1
2020-08-06,8,APUAREMA,1
2020-08-06,9,ARACAJU,2
2020-08-06,10,ARACI,1
2020-08-06,11,ARARIPINA,3
2020-08-06,12,ARATACA,1
2020-08-06,13,BARRA,1
2020-08-06,14,BARRA DO CHOCA,2
2020-08-06,15,BARREIRA,1
2020-08-06,16,BARREIRAS *,54
2020-08-06,17,BARRETOS,1
2020-08-06,18,BONITO,1
2020-08-06,19,BRUMADO,1
2020-08-06,20,CACHOEIRA,1
2020-08-06,21,CALDEIRAO GRANDE,1
2020-08-06,22,CAMACAN,16
2020-08-06,23,CAMACARI,49
2020-08-06,24,CAMPO FORMOSO,2
2020-08-06,25,CANAVIEIRAS,1
2020-08-06,26,CANDEIAS,15
2020-08-06,27,CANDIDO SALES,3
2020-08-06,28,CANSANCAO,1
2020-08-06,29,CANUDOS,1
2020-08-06,30,CAPIM GROSSO,2
2020-08-06,31,CARDEAL DA SILVA,1
2020-08-06,32,CASA NOVA,2
2020-08-06,33,CASTRO ALVES,2
2020-08-06,34,CATU,1
2020-08-06,35,CONCEICAO DA FEIRA,1
2020-08-06,36,CONCEICAO DO ALMEIDA,1
2020-08-06,37,CONCEICAO DO COITE,3
2020-08-06,38,CONCEICAO DO JACUIPE,1
2020-08-06,39,CONDE,1
2020-08-06,40,CONDEUBA,1
2020-08-06,41,CRUZ DAS ALMAS,1
2020-08-06,42,DARIO MEIRA,1
2020-08-06,43,DIAS DAVILA,3
2020-08-06,44,EUCLIDES DA CUNHA,3
2020-08-06,45,EUNAPOLIS,11
2020-08-06,46,FEIRA DA MATA,1
2020-08-06,47,FEIRA DE SANTANA,94
2020-08-06,48,FILADELFIA,1
2020-08-06,49,FLORIANO,1
2020-08-06,50,GANDU,11
2020-08-06,51,GUAMARE*,1
2020-08-06,52,IACU,6
2020-08-06,53,IBICARAI,2
2020-08-06,54,IBIRAPITANGA,2
2020-08-06,55,IBIRATAIA,3
2020-08-06,56,IBITITA,1
2020-08-06,57,IBOTIRAMA,1
2020-08-06,58,IGRAPIUNA,1
2020-08-06,59,IGUAI,5
2020-08-06,60,ILHEUS*,177
2020-08-06,61,IPECAETA,1
2020-08-06,62,IPIAU *,7
2020-08-06,63,IPIRA,1
2020-08-06,64,IRECE,11
2020-08-06,65,ITABELA,2
2020-08-06,66,ITABERABA,16
2020-08-06,67,ITABUNA,170
2020-08-06,68,ITACARE,1
2020-08-06,69,ITAETE,1
2020-08-06,70,ITAJUIPE,4
2020-08-06,71,ITAMARAJU,14
2020-08-06,72,ITANHEM,2
2020-08-06,73,ITAPARICA,4
2020-08-06,74,ITAPEBI,2
2020-08-06,75,ITAPETINGA,9
2020-08-06,76,ITATIM,1
2020-08-06,77,ITIRUCU,1
2020-08-06,78,ITUBERA,12
2020-08-06,79,JABORANDI,1
2020-08-06,80,JACOBINA,2
2020-08-06,81,JAGUARARI,1
2020-08-06,82,JEQUIE*,104
2020-08-06,83,JITAUNA,2
2020-08-06,84,JOAO DOURADO,1
2020-08-06,85,JUAZEIRO,60
2020-08-06,86,LAURO DE FREITAS*,56
2020-08-06,87,LUIS EDUARDO MAGALHAES,1
2020-08-06,88,MANOEL VITORINO,1
2020-08-06,89,MARACAS,2
2020-08-06,90,MARAGOGIPE,5
2020-08-06,91,MEDEIROS NETO,9
2020-08-06,92,MILAGRES,2
2020-08-06,93,MONTE SANTO,1
2020-08-06,94,MUCURI,2
2020-08-06,95,MULUNGU DO MORRO,1
2020-08-06,96,MUNDO NOVO,1
2020-08-06,97,MUTUIPE,2
2020-08-06,98,NAZARE,3
2020-08-06,99,NILO PECANHA,1
2020-08-06,100,NOVA IBIA,3
2020-08-06,101,NOVA VICOSA,2
2020-08-06,102,PARATINGA,1
2020-08-06,103,PAULO AFONSO,10
2020-08-06,104,PETROLINA,12
2020-08-06,105,PILAO ARCADO*,1
2020-08-06,106,PINDOBACU,3
2020-08-06,107,PIRAI DO NORTE,1
2020-08-06,108,PIRITIBA,1
2020-08-06,109,POCOES,1
2020-08-06,110,POJUCA,1
2020-08-06,111,PORTO SEGURO,22
2020-08-06,112,PRADO,3
2020-08-06,113,PRESIDENTE TANCREDO NEVES,6
2020-08-06,114,RECIFE,3
2020-08-06,115,REMANSO,18
2020-08-06,116,RIACHAO DO JACUIPE,1
2020-08-06,117,RIBEIRA DO POMBAL,1
2020-08-06,118,RIO DO PIRES,2
2020-08-06,119,RUY BARBOSA,1
2020-08-06,120,SALGUEIRO,1
2020-08-06,121,SALVADOR*,2298
2020-08-06,122,SALVADOR DAS MISSOES,1
2020-08-06,123,SANTA LUZIA,2
2020-08-06,124,SANTA MARIA DA VITORIA,1
2020-08-06,125,SANTA RITA DE CASSIA,1
2020-08-06,126,SANTA TERESINHA,2
2020-08-06,127,SANTALUZ,3
2020-08-06,128,SANTO ANTONIO DE JESUS,25
2020-08-06,129,SAO FELIPE,2
2020-08-06,130,SAO FELIX,3
2020-08-06,131,SAO FELIX DO CORIBE,1
2020-08-06,132,SAO FRANCISCO DO CONDE,1
2020-08-06,133,SAO GONCALO DOS CAMPOS,3
2020-08-06,134,SAO SEBASTIAO DO PASSE,3
2020-08-06,135,SEABRA,7
2020-08-06,136,SENHOR DO BONFIM,4
2020-08-06,137,SERRA PRETA,3
2020-08-06,138,SERRINHA,2
2020-08-06,139,SIMOES FILHO,27
2020-08-06,140,SOBRADINHO,3
2020-08-06,141,TANQUINHO,1
2020-08-06,142,TEIXEIRA DE FREITAS,65
2020-08-06,143,TERRA NOVA,1
2020-08-06,144,TOBIAS BARRETO,1
2020-08-06,145,UBAITABA,3
2020-08-06,146,UBATA,3
2020-08-06,147,UMBURANAS,1
2020-08-06,148,URUCUCA,2
2020-08-06,149,UTINGA,2
2020-08-06,150,VALENCA,28
2020-08-06,151,VALENCA,1
2020-08-06,152,VARZEA DA ROCA,1
2020-08-06,153,VERA CRUZ,1
2020-08-06,154,VITORIA DA CONQUISTA,142
2020-08-06,155,WENCESLAU GUIMARAES,1
2020-08-06,1,SALVADOR,60558
