date,id,municipio,total_obitos_munocor
2020-07-26,2,ALAGOINHAS,21
2020-07-26,3,ALCOBACA,1
2020-07-26,4,AMARGOSA,4
2020-07-26,5,AMELIA RODRIGUES,1
2020-07-26,6,ANAGE,1
2020-07-26,7,APORA,1
2020-07-26,8,ARACAJU,2
2020-07-26,9,ARACI,1
2020-07-26,10,ARARIPINA,3
2020-07-26,11,BARRA,1
2020-07-26,12,BARRA DO CHOCA,2
2020-07-26,13,BARREIRAS,22
2020-07-26,14,BARRETOS,1
2020-07-26,15,BONITO,1
2020-07-26,16,BRUMADO,1
2020-07-26,17,CACHOEIRA,1
2020-07-26,18,CALDEIRAO GRANDE,1
2020-07-26,19,CAMACAN,12
2020-07-26,20,CAMACARI,42
2020-07-26,21,CAMPO FORMOSO,2
2020-07-26,22,CANAVIEIRAS,1
2020-07-26,23,CANDEIAS,15
2020-07-26,24,CANDIDO SALES,3
2020-07-26,25,CANSANCAO,1
2020-07-26,26,CANUDOS,1
2020-07-26,27,CAPIM GROSSO,2
2020-07-26,28,CARDEAL DA SILVA,1
2020-07-26,29,CASA NOVA,1
2020-07-26,30,CASTRO ALVES,2
2020-07-26,31,CATU,1
2020-07-26,32,CONCEICAO DA FEIRA,1
2020-07-26,33,CONCEICAO DO ALMEIDA,1
2020-07-26,34,CONCEICAO DO COITE,3
2020-07-26,35,CONCEICAO DO JACUIPE,1
2020-07-26,36,CONDE,1
2020-07-26,37,CONDEUBA,1
2020-07-26,38,CRUZ DAS ALMAS,1
2020-07-26,39,DIAS DAVILA,3
2020-07-26,40,EUNAPOLIS,10
2020-07-26,41,FEIRA DA MATA,1
2020-07-26,42,FEIRA DE SANTANA,80
2020-07-26,43,FILADELFIA,1
2020-07-26,44,FLORIANO,1
2020-07-26,45,GANDU,11
2020-07-26,46,GUAMARE*,1
2020-07-26,47,IACU,6
2020-07-26,48,IBICARAI,1
2020-07-26,49,IBIRAPITANGA,2
2020-07-26,50,IBIRATAIA,2
2020-07-26,51,IGRAPIUNA,1
2020-07-26,52,IGUAI,4
2020-07-26,53,ILHEUS*,152
2020-07-26,54,IPECAETA,1
2020-07-26,55,IPIAU *,6
2020-07-26,56,IPIRA,1
2020-07-26,57,IRECE,5
2020-07-26,58,ITABELA,1
2020-07-26,59,ITABERABA,12
2020-07-26,60,ITABUNA,155
2020-07-26,61,ITACARE,1
2020-07-26,62,ITAJUIPE,3
2020-07-26,63,ITAMARAJU,14
2020-07-26,64,ITANHEM,1
2020-07-26,65,ITAPARICA,4
2020-07-26,66,ITAPEBI,2
2020-07-26,67,ITAPETINGA,7
2020-07-26,68,ITUBERA,7
2020-07-26,69,JACOBINA,1
2020-07-26,70,JAGUARARI,1
2020-07-26,71,JEQUIE*,79
2020-07-26,72,JITAUNA,1
2020-07-26,73,JOAO DOURADO,1
2020-07-26,74,JUAZEIRO,53
2020-07-26,75,LAURO DE FREITAS*,51
2020-07-26,76,LUIS EDUARDO MAGALHAES,1
2020-07-26,77,MANOEL VITORINO,1
2020-07-26,78,MARACAS,2
2020-07-26,79,MARAGOGIPE,4
2020-07-26,80,MEDEIROS NETO,5
2020-07-26,81,MILAGRES,1
2020-07-26,82,MONTE SANTO,1
2020-07-26,83,MUCURI,2
2020-07-26,84,MULUNGU DO MORRO,1
2020-07-26,85,MUNDO NOVO,1
2020-07-26,86,MUTUIPE,1
2020-07-26,87,NAZARE,3
2020-07-26,88,NOVA IBIA,3
2020-07-26,89,NOVA VICOSA,2
2020-07-26,90,PAULO AFONSO,10
2020-07-26,91,PETROLINA,9
2020-07-26,92,PILAO ARCADO*,1
2020-07-26,93,PINDOBACU,2
2020-07-26,94,PIRAI DO NORTE,1
2020-07-26,95,POCOES,1
2020-07-26,96,POJUCA,1
2020-07-26,97,PORTO SEGURO,19
2020-07-26,98,PRADO,3
2020-07-26,99,PRESIDENTE TANCREDO NEVES,5
2020-07-26,100,RECIFE,3
2020-07-26,101,REMANSO,16
2020-07-26,102,RIACHAO DO JACUIPE,1
2020-07-26,103,RIBEIRA DO POMBAL,1
2020-07-26,104,RIO DO PIRES,2
2020-07-26,105,RUY BARBOSA,1
2020-07-26,106,SALGUEIRO,1
2020-07-26,107,SALVADOR*,1958
2020-07-26,108,SANTA MARIA DA VITORIA,1
2020-07-26,109,SANTA RITA DE CASSIA,1
2020-07-26,110,SANTA TERESINHA,2
2020-07-26,111,SANTALUZ,3
2020-07-26,112,SANTO ANTONIO DE JESUS,23
2020-07-26,113,SAO FELIPE,2
2020-07-26,114,SAO FELIX,3
2020-07-26,115,SAO FELIX DO CORIBE,1
2020-07-26,116,SAO FRANCISCO DO CONDE,1
2020-07-26,117,SAO GONCALO DOS CAMPOS,3
2020-07-26,118,SAO SEBASTIAO DO PASSE,3
2020-07-26,119,SEABRA,6
2020-07-26,120,SENHOR DO BONFIM,3
2020-07-26,121,SERRA PRETA,2
2020-07-26,122,SERRINHA,2
2020-07-26,123,SIMOES FILHO,26
2020-07-26,124,SOBRADINHO,3
2020-07-26,125,TANQUINHO,1
2020-07-26,126,TEIXEIRA DE FREITAS,57
2020-07-26,127,TOBIAS BARRETO,1
2020-07-26,128,UBAITABA,2
2020-07-26,129,UBATA,2
2020-07-26,130,UMBURANAS,1
2020-07-26,131,URUCUCA,2
2020-07-26,132,UTINGA,2
2020-07-26,133,VALENCA,26
2020-07-26,134,VALENCA,1
2020-07-26,135,VARZEA DA ROCA,1
2020-07-26,136,VERA CRUZ,1
2020-07-26,137,VITORIA DA CONQUISTA,95
2020-07-26,1,SALVADOR,52236
