date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-26,FEIRA DE SANTANA,6151,3,1061,7215,64,4.92,614872,1173.41,0
2020-07-26,CONCEICAO DO COITE,438,1,320,759,0,0.52,66612,1139.43,0
2020-07-26,ITABERABA,217,24,487,728,1,0.50,64489,1128.87,0
2020-07-26,ARACI,258,0,357,615,1,0.42,54379,1130.95,0
2020-07-26,SERRINHA,256,0,267,523,4,0.36,80861,646.79,0
2020-07-26,SAO GONCALO DOS CAMPOS,79,0,239,318,1,0.22,37550,846.87,0
2020-07-26,CONCEICAO DO JACUIPE,239,0,48,287,0,0.20,33153,865.68,0
2020-07-26,QUEIMADAS,76,0,171,247,0,0.17,25439,970.95,0
2020-07-26,VALENTE,59,0,176,235,0,0.16,28473,825.34,16
2020-07-26,RIACHAO DO JACUIPE,62,0,168,230,5,0.16,33436,687.88,0
2020-07-26,SANTA BARBARA,195,0,28,223,0,0.15,20791,1072.58,0
2020-07-26,SANTO ESTEVAO,165,0,47,212,1,0.14,52850,401.14,0
2020-07-26,AMELIA RODRIGUES,147,0,48,195,5,0.13,25102,776.83,0
2020-07-26,TEOFILANDIA,54,0,137,191,0,0.13,22518,848.21,1
2020-07-26,SANTALUZ,44,0,134,178,0,0.12,37348,476.60,0
2020-07-26,IPIRA,156,0,17,173,8,0.12,59595,290.29,0
2020-07-26,TANQUINHO,18,1,151,170,0,0.12,7918,2147.01,0
2020-07-26,IRAQUARA,11,0,156,167,1,0.11,25216,662.28,0
2020-07-26,RUY BARBOSA,25,0,140,165,0,0.11,30814,535.47,0
2020-07-26,RAFAEL JAMBEIRO,111,0,36,147,3,0.10,22621,649.84,0
2020-07-26,RETIROLANDIA,87,0,59,146,0,0.10,14396,1014.17,0
2020-07-26,MONTE SANTO,43,0,101,144,0,0.10,49418,291.39,0
2020-07-26,SERRA PRETA,56,0,84,140,0,0.10,14878,940.99,0
2020-07-26,CORACAO DE MARIA,60,2,78,140,0,0.10,22605,619.33,0
2020-07-26,SOUTO SOARES,7,0,109,116,0,0.08,16979,683.20,1
2020-07-26,TUCANO,49,1,61,111,0,0.08,50687,218.99,0
2020-07-26,TERRA NOVA,75,1,35,111,0,0.08,13033,851.68,0
2020-07-26,IACU,59,0,49,108,0,0.07,24305,444.35,0
2020-07-26,PINTADAS,56,0,49,105,0,0.07,10437,1006.04,2
2020-07-26,LENCOIS,8,0,93,101,0,0.07,11409,885.27,1
2020-07-26,CANSANCAO,28,0,63,91,1,0.06,34834,261.24,2
2020-07-26,EUCLIDES DA CUNHA,34,0,45,79,1,0.05,60585,130.40,0
2020-07-26,NORDESTINA,18,1,58,77,2,0.05,13130,586.44,1
2020-07-26,CAPELA DO ALTO ALEGRE,57,0,19,76,0,0.05,11637,653.09,1
2020-07-26,SEABRA,34,0,39,73,0,0.05,44091,165.57,1
2020-07-26,SANTANOPOLI S,54,0,7,61,0,0.04,8943,682.10,1
2020-07-26,BARROCAS,39,0,20,59,0,0.04,15978,369.26,0
2020-07-26,ITAETE,3,0,54,57,0,0.04,16056,355.01,2
2020-07-26,IRARA,44,0,8,52,0,0.04,29034,179.10,0
2020-07-26,AGUA FRIA,37,0,12,49,0,0.03,16970,288.74,0
2020-07-26,LAMARAO,30,0,19,49,0,0.03,8307,589.86,1
2020-07-26,PE DE SERRA,5,0,41,46,0,0.03,13578,338.78,2
2020-07-26,IPECAETA,40,0,6,46,0,0.03,14487,317.53,0
2020-07-26,ANGUERA,41,0,1,42,0,0.03,11221,374.30,4
2020-07-26,NOVA FATIMA,7,1,31,39,0,0.03,7812,499.23,2
2020-07-26,TEODORO SAMPAIO,21,0,14,35,0,0.02,7425,471.38,0
2020-07-26,QUIJINGUE,11,0,22,33,0,0.02,27580,119.65,0
2020-07-26,ANTONIO CARDOSO,23,0,7,30,0,0.02,11683,256.78,0
2020-07-26,CANDEAL,25,0,5,30,0,0.02,8258,363.28,2
2020-07-26,BIRITINGA,18,0,9,27,0,0.02,15979,168.97,0
2020-07-26,MARCIONILIO SOUZA,20,0,4,24,0,0.02,10406,230.64,4
2020-07-26,BOA VISTA DO TUPIM,4,0,16,20,0,0.01,18576,107.67,0
2020-07-26,MACAJUBA,16,0,3,19,0,0.01,11348,167.43,2
2020-07-26,UTINGA,7,0,11,18,0,0.01,19178,93.86,2
2020-07-26,MUCUGE,6,3,9,18,0,0.01,9062,198.63,3
2020-07-26,PALMEIRAS,1,0,15,16,0,0.01,9019,177.40,0
2020-07-26,MUNDO NOVO,11,0,5,16,0,0.01,26776,59.76,0
2020-07-26,BONITO,6,0,10,16,0,0.01,16764,95.44,0
2020-07-26,ANDARAI,6,1,8,15,0,0.01,13143,114.13,0
2020-07-26,SAO DOMINGOS,8,0,4,12,0,0.01,9058,132.48,40
2020-07-26,PIATA,4,0,7,11,0,0.01,17123,64.24,4
2020-07-26,IBITIARA,2,0,8,10,0,0.01,16339,61.20,22
2020-07-26,BAIXA GRANDE,7,0,3,10,0,0.01,20468,48.86,1
2020-07-26,BONINAL,0,0,6,6,0,0.00,14368,41.76,29
2020-07-26,ABAIRA,4,2,0,6,0,0.00,8739,68.66,28
2020-07-26,NOVA REDENCAO,2,0,1,3,0,0.00,9118,32.90,29
2020-07-26,LAJEDINHO,0,0,3,3,0,0.00,3783,79.30,2
2020-07-26,ICHU,1,0,1,2,0,0.00,6206,32.23,14
2020-07-26,WAGNER,0,1,1,2,0,0.00,9345,21.40,0
