date,id,municipio,total_obitos_munres
2020-07-26,2,ADUSTINA,1
2020-07-26,3,AGUA FRIA,1
2020-07-26,4,AIQUARA,3
2020-07-26,5,ALAGOINHAS,31
2020-07-26,6,ALCOBACA,2
2020-07-26,7,ALMADINA,1
2020-07-26,8,AMARGOSA,6
2020-07-26,9,AMELIA RODRIGUES,1
2020-07-26,10,ANAGE,1
2020-07-26,11,ANDORINHA,1
2020-07-26,12,ANTONIO GONCALVES,1
2020-07-26,13,APORA,2
2020-07-26,14,ARACI,4
2020-07-26,15,ARATUIPE,1
2020-07-26,16,AURELINO LEAL,2
2020-07-26,17,BARRA,1
2020-07-26,18,BARRA DO CHOCA,2
2020-07-26,19,BARREIRAS,13
2020-07-26,20,BARRO PRETO,3
2020-07-26,21,BELMONTE,1
2020-07-26,22,BONITO,1
2020-07-26,23,BRUMADO,3
2020-07-26,24,BUERAREMA,9
2020-07-26,25,BURITIRAMA,1
2020-07-26,26,CABACEIRAS DO PARAGUACU,1
2020-07-26,27,CACHOEIRA,5
2020-07-26,28,CACULE*,1
2020-07-26,29,CAETITE,2
2020-07-26,30,CAIRU,3
2020-07-26,31,CALDEIRAO GRANDE,1
2020-07-26,32,CAMACAN,16
2020-07-26,33,CAMACARI*,58
2020-07-26,34,CAMAMU*,9
2020-07-26,35,CAMPO ALEGRE DE LOURDES,2
2020-07-26,36,CAMPO FORMOSO,5
2020-07-26,37,CANAVIEIRAS,3
2020-07-26,38,CANDEIAS*,31
2020-07-26,39,CANDIDO SALES,5
2020-07-26,40,CANSANCAO,2
2020-07-26,41,CANUDOS,2
2020-07-26,42,CAPIM GROSSO,4
2020-07-26,43,CARDEAL DA SILVA,1
2020-07-26,44,CASA NOVA,6
2020-07-26,45,CASTRO ALVES,3
2020-07-26,46,CATU,6
2020-07-26,47,CICERO DANTAS,1
2020-07-26,48,COARACI,5
2020-07-26,49,CONCEICAO DA FEIRA,2
2020-07-26,50,CONCEICAO DO ALMEIDA,2
2020-07-26,51,CONCEICAO DO COITE,3
2020-07-26,52,CONCEICAO DO JACUIPE,1
2020-07-26,53,CONDE,4
2020-07-26,54,CONDEUBA,1
2020-07-26,55,CORACAO DE MARIA,1
2020-07-26,56,CORDEIROS,1
2020-07-26,57,COTEGIPE,1
2020-07-26,58,CRISOPOLIS,1
2020-07-26,59,CRUZ DAS ALMAS,4
2020-07-26,60,CURACA,1
2020-07-26,61,DARIO MEIRA,2
2020-07-26,62,DIAS DAVILA,18
2020-07-26,63,ENTRE RIOS,1
2020-07-26,64,ESPLANADA,1
2020-07-26,65,EUCLIDES DA CUNHA,1
2020-07-26,66,EUNAPOLIS,21
2020-07-26,67,FEIRA DE SANTANA,88
2020-07-26,68,FILADELFIA,2
2020-07-26,69,FLORESTA AZUL,2
2020-07-26,70,GANDU,15
2020-07-26,71,GLORIA,3
2020-07-26,72,GONGOGI,2
2020-07-26,73,GOVERNADOR MANGABEIRA,1
2020-07-26,74,GUARATINGA,2
2020-07-26,75,IACU,6
2020-07-26,76,IBICARAI,4
2020-07-26,77,IBIRAPITANGA,4
2020-07-26,78,IBIRAPUA,2
2020-07-26,79,IBIRATAIA,2
2020-07-26,80,IBITIARA,1
2020-07-26,81,IBITITA,1
2020-07-26,82,IBOTIRAMA,2
2020-07-26,83,ICHU,1
2020-07-26,84,IGAPORA,1
2020-07-26,85,IGRAPIUNA,3
2020-07-26,86,IGUAI,9
2020-07-26,87,ILHEUS,103
2020-07-26,88,INHAMBUPE,2
2020-07-26,89,IPECAETA,1
2020-07-26,90,IPIAU *,12
2020-07-26,91,IPIRA,3
2020-07-26,92,IRARA,1
2020-07-26,93,IRECE,5
2020-07-26,94,ITABELA,2
2020-07-26,95,ITABERABA,18
2020-07-26,96,ITABUNA,111
2020-07-26,97,ITACARE,6
2020-07-26,98,ITAGIBA,4
2020-07-26,99,ITAJUIPE,9
2020-07-26,100,ITAMARAJU,19
2020-07-26,101,ITANAGRA,1
2020-07-26,102,ITANHEM,4
2020-07-26,103,ITAPARICA,6
2020-07-26,104,ITAPE,2
2020-07-26,105,ITAPEBI,4
2020-07-26,106,ITAPETINGA,15
2020-07-26,107,ITAPICURU,1
2020-07-26,108,ITAPITANGA,1
2020-07-26,109,ITARANTIM,1
2020-07-26,110,ITATIM*,3
2020-07-26,111,ITIUBA*,1
2020-07-26,112,ITORORO,2
2020-07-26,113,ITUACU,1
2020-07-26,114,ITUBERA,8
2020-07-26,115,JACOBINA,4
2020-07-26,116,JAGUAQUARA,4
2020-07-26,117,JAGUARARI,3
2020-07-26,118,JAGUARIPE,2
2020-07-26,119,JANDAIRA,1
2020-07-26,120,JEQUIE,67
2020-07-26,121,JITAUNA,4
2020-07-26,122,JOAO DOURADO,4
2020-07-26,123,JUAZEIRO,50
2020-07-26,124,JUSSARI,1
2020-07-26,125,LAFAIETE COUTINHO,1
2020-07-26,126,LAJE,1
2020-07-26,127,LAPAO,1
2020-07-26,128,LAURO DE FREITAS,66
2020-07-26,129,LUIS EDUARDO MAGALHAES,5
2020-07-26,130,MACARANI,1
2020-07-26,131,MACURURE,1
2020-07-26,132,MADRE DE DEUS,3
2020-07-26,133,MAIQUINIQUE,1
2020-07-26,134,MALHADA,1
2020-07-26,135,MANOEL VITORINO,4
2020-07-26,136,MANSIDAO,1
2020-07-26,137,MARACAS,3
2020-07-26,138,MARAGOGIPE,7
2020-07-26,139,MARAU,3
2020-07-26,140,MARCIONILIO SOUZA,1
2020-07-26,141,MASCOTE,1
2020-07-26,142,MATA DE SAO JOAO,3
2020-07-26,143,MEDEIROS NETO,4
2020-07-26,144,MIGUEL CALMON,3
2020-07-26,145,MILAGRES,1
2020-07-26,146,MIRANTE,1
2020-07-26,147,MONTE SANTO,5
2020-07-26,148,MORPARA,2
2020-07-26,149,MUCUGE,1
2020-07-26,150,MUCURI,6
2020-07-26,151,MULUNGU DO MORRO,1
2020-07-26,152,MUNDO NOVO*,2
2020-07-26,153,MUNIZ FERREIRA,3
