date,id,municipio,total_ativos
2020-07-26,1,SALVADOR,2610
2020-07-26,2,FEIRA DE SANTANA,601
2020-07-26,3,ILHEUS,402
2020-07-26,4,JEQUIE,388
2020-07-26,5,ITABUNA,378
2020-07-26,6,CAMACARI,323
2020-07-26,7,ALAGOINHAS,265
2020-07-26,8,LAURO DE FREITAS,229
2020-07-26,9,BARREIRAS,199
2020-07-26,10,VITORIA DA CONQUISTA,194
2020-07-26,11,JUAZEIRO,148
2020-07-26,12,LUIS EDUARDO MAGALHAES,142
2020-07-26,13,PORTO SEGURO,131
2020-07-26,14,SANTO ANTONIO DE JESUS,121
2020-07-26,15,EUNAPOLIS,117
2020-07-26,16,ITABERABA,115
2020-07-26,17,CONCEICAO DO COITE,114
2020-07-26,18,CANDEIAS,107
2020-07-26,19,CATU,105
2020-07-26,20,JAGUAQUARA,104
2020-07-26,21,SANTO AMARO,89
2020-07-26,22,CONCEICAO DO ALMEIDA,79
2020-07-26,23,IBIRATAIA,78
2020-07-26,24,CAMPO FORMOSO,75
2020-07-26,25,SIMOES FILHO,73
2020-07-26,26,ARACI,71
2020-07-26,27,SAO SEBASTIAO DO PASSE,68
2020-07-26,28,DIAS DAVILA,64
2020-07-26,29,MADRE DE DEUS,63
2020-07-26,30,ITAPETINGA,61
2020-07-26,31,ITAPE,60
2020-07-26,32,SANTO ESTEVAO,58
2020-07-26,33,MEDEIROS NETO,58
2020-07-26,34,CAPIM GROSSO,58
2020-07-26,35,PAULO AFONSO,57
2020-07-26,36,MARAGOGIPE,57
2020-07-26,37,CRUZ DAS ALMAS,57
2020-07-26,38,CAMACAN,57
2020-07-26,39,MARACAS,56
2020-07-26,40,IPIAU,56
2020-07-26,41,UBATA,53
2020-07-26,42,POJUCA,53
2020-07-26,43,TEIXEIRA DE FREITAS,52
2020-07-26,44,CASA NOVA,51
2020-07-26,45,CACHOEIRA,50
2020-07-26,46,BRUMADO,50
2020-07-26,47,CAFARNAUM,49
