date,id,municipio,total_ativos
2020-07-29,1,SALVADOR,2314
2020-07-29,2,FEIRA DE SANTANA,491
2020-07-29,3,ITABUNA,436
2020-07-29,4,JEQUIE,357
2020-07-29,5,ILHEUS,327
2020-07-29,6,CAMACARI,279
2020-07-29,7,ALAGOINHAS,266
2020-07-29,8,BARREIRAS,225
2020-07-29,9,LAURO DE FREITAS,195
2020-07-29,10,VITORIA DA CONQUISTA,172
2020-07-29,11,LUIS EDUARDO MAGALHAES,130
2020-07-29,12,CANDEIAS,127
2020-07-29,13,PORTO SEGURO,119
2020-07-29,14,ITABERABA,114
2020-07-29,15,SANTO ANTONIO DE JESUS,103
2020-07-29,16,JUAZEIRO,103
2020-07-29,17,EUNAPOLIS,99
2020-07-29,18,DIAS DAVILA,95
2020-07-29,19,JAGUAQUARA,91
2020-07-29,20,CONCEICAO DO COITE,89
2020-07-29,21,ITAPICURU,84
2020-07-29,22,CATU,83
2020-07-29,23,SANTO AMARO,77
2020-07-29,24,IBIRATAIA,73
2020-07-29,25,IPIAU,71
2020-07-29,26,UBATA,63
2020-07-29,27,CRUZ DAS ALMAS,63
2020-07-29,28,CONCEICAO DO ALMEIDA,61
2020-07-29,29,SIMOES FILHO,59
2020-07-29,30,ITAPE,57
2020-07-29,31,CAMPO FORMOSO,57
2020-07-29,32,ITAPETINGA,56
2020-07-29,33,MADRE DE DEUS,55
2020-07-29,34,ARACI,55
2020-07-29,35,SAO SEBASTIAO DO PASSE,54
2020-07-29,36,CAPIM GROSSO,54
2020-07-29,37,PAULO AFONSO,53
2020-07-29,38,MARAGOGIPE,53
2020-07-29,39,MARACAS,52
2020-07-29,40,TEIXEIRA DE FREITAS,50
2020-07-29,41,ALMADINA,47
2020-07-29,42,SAO FELIX,45
2020-07-29,43,SAO FRANCISCO DO CONDE,45
2020-07-29,44,SALINAS DA MARGARIDA,44
2020-07-29,45,MEDEIROS NETO,44
2020-07-29,46,CAMACAN,44
2020-07-29,47,CACHOEIRA,44
2020-07-29,48,POJUCA,43
2020-07-29,49,ITAJUIPE,41
2020-07-29,50,IRECE,41
2020-07-29,51,BRUMADO,40
2020-07-29,52,CASA NOVA,39
2020-07-29,53,PRESIDENTE JANIO QUADROS,38
2020-07-29,54,TAPEROA,37
2020-07-29,55,SANTO ESTEVAO,37
2020-07-29,56,MATA DE SAO JOAO,36
2020-07-29,57,ARATACA,36
2020-07-29,58,RIBEIRA DO POMBAL,35
2020-07-29,59,CAMAMU,35
2020-07-29,60,RIO REAL,34
2020-07-29,61,IBIRAPITANGA,33
2020-07-29,62,IBICARAI,33
2020-07-29,63,PINDOBACU,32
2020-07-29,64,NAZARE,32
2020-07-29,65,VALENCA,31
2020-07-29,66,SAPEACU,31
2020-07-29,67,OUROLANDIA,31
2020-07-29,68,ITAMARAJU,30
2020-07-29,69,GANDU,30
2020-07-29,70,AMELIA RODRIGUES,30
2020-07-29,71,JAGUARIPE,29
2020-07-29,72,SOBRADINHO,28
2020-07-29,73,PLANALTO,28
2020-07-29,74,JITAUNA,28
2020-07-29,75,ITABELA,28
2020-07-29,76,SENHOR DO BONFIM,27
2020-07-29,77,PARIPIRANGA,27
2020-07-29,78,JACOBINA,27
2020-07-29,79,SENTO SE,26
2020-07-29,80,SANTA CRUZ CABRALIA,26
2020-07-29,81,RUY BARBOSA,26
2020-07-29,82,SERRINHA,25
2020-07-29,83,RETIROLANDIA,25
2020-07-29,84,NILO PECANHA,25
2020-07-29,85,LENCOIS,25
2020-07-29,86,INHAMBUPE,25
2020-07-29,87,CRISOPOLIS,25
2020-07-29,88,CONCEICAO DO JACUIPE,25
2020-07-29,89,BUERAREMA,25
2020-07-29,90,MURITIBA,24
2020-07-29,91,ITORORO,24
2020-07-29,92,URANDI,23
2020-07-29,93,TUCANO,23
2020-07-29,94,SAO FELIPE,23
2020-07-29,95,PIRAI DO NORTE,23
2020-07-29,96,NOVA SOURE,23
2020-07-29,97,JAGUARARI,23
2020-07-29,98,UAUA,22
2020-07-29,99,OLINDINA,22
2020-07-29,100,CAATIBA,22
2020-07-29,101,VARZEA DA ROCA,21
2020-07-29,102,CAFARNAUM,21
2020-07-29,103,BARRA,21
2020-07-29,104,MONTE SANTO,20
2020-07-29,105,IPIRA,20
2020-07-29,106,FILADELFIA,20
2020-07-29,107,ENTRE RIOS,20
2020-07-29,108,CURACA,20
2020-07-29,109,BOM JESUS DA LAPA,20
2020-07-29,110,ARAMARI,20
2020-07-29,111,SEABRA,19
2020-07-29,112,SANTA LUZIA,19
2020-07-29,113,ITARANTIM,19
2020-07-29,114,GUANAMBI,19
2020-07-29,115,VERA CRUZ,18
2020-07-29,116,SANTA INES,18
2020-07-29,117,PRESIDENTE TANCREDO NEVES,18
2020-07-29,118,POCOES,18
2020-07-29,119,CORACAO DE MARIA,18
2020-07-29,120,CONDE,18
2020-07-29,121,APORA,18
2020-07-29,122,SAO GONCALO DOS CAMPOS,17
2020-07-29,123,SAO DESIDERIO,17
2020-07-29,124,IACU,17
2020-07-29,125,TANQUINHO,16
2020-07-29,126,MUCURI,16
2020-07-29,127,JANDAIRA,16
2020-07-29,128,ITAPARICA,16
2020-07-29,129,ITACARE,16
2020-07-29,130,AURELINO LEAL,16
2020-07-29,131,ABARE,16
2020-07-29,132,URUCUCA,15
2020-07-29,133,SOUTO SOARES,15
2020-07-29,134,SANTA BRIGIDA,15
2020-07-29,135,MUTUIPE,15
2020-07-29,136,LAPAO,15
2020-07-29,137,ITAGI,15
2020-07-29,138,ESPLANADA,15
2020-07-29,139,JOAO DOURADO,14
2020-07-29,140,ITAMBE,14
2020-07-29,141,IRAQUARA,14
2020-07-29,142,IBOTIRAMA,14
2020-07-29,143,CAPELA DO ALTO ALEGRE,14
2020-07-29,144,ANTAS,14
2020-07-29,145,TAPIRAMUTA,13
2020-07-29,146,QUEIMADAS,13
2020-07-29,147,ITAGIBA,13
2020-07-29,148,CORRENTINA,13
2020-07-29,149,CONCEICAO DA FEIRA,13
2020-07-29,150,BONITO,13
2020-07-29,151,BANZAE,13
2020-07-29,152,ALCOBACA,13
2020-07-29,153,TREMEDAL,12
2020-07-29,154,TEOLANDIA,12
2020-07-29,155,SAO JOSE DO JACUIPE,12
2020-07-29,156,SAO JOSE DA VITORIA,12
2020-07-29,157,CANAVIEIRAS,12
2020-07-29,158,VALENTE,11
2020-07-29,159,NOVO TRIUNFO,11
2020-07-29,160,GOVERNADOR MANGABEIRA,11
2020-07-29,161,CORIBE,11
2020-07-29,162,BOA VISTA DO TUPIM,11
2020-07-29,163,AMERICA DOURADA,11
2020-07-29,164,AMARGOSA,11
2020-07-29,165,UMBURANAS,10
2020-07-29,166,TEOFILANDIA,10
2020-07-29,167,SERRA PRETA,10
2020-07-29,168,RAFAEL JAMBEIRO,10
2020-07-29,169,PEDRO ALEXANDRE,10
2020-07-29,170,JUCURUCU,10
2020-07-29,171,ITIRUCU,10
2020-07-29,172,GENTIO DO OURO,10
2020-07-29,173,FLORESTA AZUL,10
2020-07-29,174,ELISIO MEDRADO,10
2020-07-29,175,CICERO DANTAS,10
2020-07-29,176,CASTRO ALVES,10
2020-07-29,177,SITIO DO QUINTO,9
2020-07-29,178,SANTALUZ,9
2020-07-29,179,SANTA BARBARA,9
2020-07-29,180,RIBEIRA DO AMPARO,9
2020-07-29,181,RIACHAO DO JACUIPE,9
2020-07-29,182,PRADO,9
2020-07-29,183,MARAU,9
2020-07-29,184,MANOEL VITORINO,9
2020-07-29,185,MACARANI,9
2020-07-29,186,IBICUI,9
2020-07-29,187,HELIOPOLIS,9
2020-07-29,188,CANDIDO SALES,9
2020-07-29,189,COARACI,9
2020-07-29,190,VARZEDO,8
2020-07-29,191,PIRITIBA,8
2020-07-29,192,MIRANGABA,8
2020-07-29,193,JIQUIRICA,8
2020-07-29,194,ITAPITANGA,8
2020-07-29,195,IRARA,8
2020-07-29,196,IGUAI,8
2020-07-29,197,GLORIA,8
2020-07-29,198,CORONEL JOAO SA,8
2020-07-29,199,COCOS,8
2020-07-29,200,CARINHANHA,8
2020-07-29,201,CANSANCAO,8
2020-07-29,202,BARRO PRETO,8
2020-07-29,203,BARRA DO CHOCA,8
2020-07-29,204,ANGICAL,8
2020-07-29,205,WENCESLAU GUIMARAES,7
2020-07-29,206,VARZEA NOVA,7
2020-07-29,207,SERROLANDIA,7
2020-07-29,208,REMANSO,7
2020-07-29,209,NOVA CANAA,7
2020-07-29,210,NORDESTINA,7
2020-07-29,211,MUQUEM DE SAO FRANCISCO,7
2020-07-29,212,MIGUEL CALMON,7
2020-07-29,213,MASCOTE,7
2020-07-29,214,MARCIONILIO SOUZA,7
2020-07-29,215,MAIRI,7
2020-07-29,216,ENCRUZILHADA,7
2020-07-29,217,CIPO,7
2020-07-29,218,CARDEAL DA SILVA,7
2020-07-29,219,CAIRU,7
2020-07-29,220,ARACAS,7
2020-07-29,221,ANTONIO GONCALVES,7
2020-07-29,222,ANDARAI,7
2020-07-29,223,AIQUARA,7
2020-07-29,224,RIACHAO DAS NEVES,6
2020-07-29,225,PEDRAO,6
2020-07-29,226,PALMAS DE MONTE ALTO,6
2020-07-29,227,NOVA VICOSA,6
2020-07-29,228,MUNDO NOVO,6
2020-07-29,229,JEREMOABO,6
2020-07-29,230,ITANHEM,6
2020-07-29,231,IPECAETA,6
2020-07-29,232,IGRAPIUNA,6
2020-07-29,233,FATIMA,6
2020-07-29,234,FORMOSA DO RIO PRETO,6
2020-07-29,235,CARAVELAS,6
2020-07-29,236,BIRITINGA,6
2020-07-29,237,UBAIRA,5
2020-07-29,238,UBAITABA,5
2020-07-29,239,SANTA RITA DE CASSIA,5
2020-07-29,240,RIO DE CONTAS,5
2020-07-29,241,QUIXABEIRA,5
2020-07-29,242,POTIRAGUA,5
2020-07-29,243,MAIQUINIQUE,5
2020-07-29,244,ITUBERA,5
2020-07-29,245,DOM MACEDO COSTA,5
2020-07-29,246,BARRA DO ROCHA,5
2020-07-29,247,VARZEA DO POCO,4
2020-07-29,248,UNA,4
2020-07-29,249,SAO MIGUEL DAS MATAS,4
2020-07-29,250,PONTO NOVO,4
2020-07-29,251,MACURURE,4
2020-07-29,252,MACAUBAS,4
2020-07-29,253,LAJEDAO,4
2020-07-29,254,ITAJU DO COLONIA,4
2020-07-29,255,ITAGIMIRIM,4
2020-07-29,256,IRAJUBA,4
2020-07-29,257,IBIRAPUA,4
2020-07-29,258,CAEM,4
2020-07-29,259,CABACEIRAS DO PARAGUACU,4
2020-07-29,260,BURITIRAMA,4
2020-07-29,261,APUAREMA,4
2020-07-29,262,TERRA NOVA,3
2020-07-29,263,SAO FELIX DO CORIBE,3
2020-07-29,264,SANTANOPOLIS,3
2020-07-29,265,PRESIDENTE DUTRA,3
2020-07-29,266,PINTADAS,3
2020-07-29,267,PAU BRASIL,3
2020-07-29,268,NOVA IBIA,3
2020-07-29,269,MUNIZ FERREIRA,3
2020-07-29,270,MUCUGE,3
2020-07-29,271,MALHADA DE PEDRAS,3
2020-07-29,272,MAETINGA,3
2020-07-29,273,LAMARAO,3
2020-07-29,274,JUSSARI,3
2020-07-29,275,ITAMARI,3
2020-07-29,276,DARIO MEIRA,3
2020-07-29,277,DOM BASILIO,3
2020-07-29,278,CONTENDAS DO SINCORA,3
2020-07-29,279,CALDEIRAO GRANDE,3
2020-07-29,280,CAETITE,3
2020-07-29,281,BARROCAS,3
2020-07-29,282,BAIXA GRANDE,3
2020-07-29,283,ANTONIO CARDOSO,3
2020-07-29,284,ANAGE,3
2020-07-29,285,ACAJUTIBA,3
2020-07-29,286,AGUA FRIA,2
2020-07-29,287,XIQUE-XIQUE,2
2020-07-29,288,UTINGA,2
2020-07-29,289,TEODORO SAMPAIO,2
2020-07-29,290,SATIRO DIAS,2
2020-07-29,291,SANTA TERESINHA,2
2020-07-29,292,SANTA MARIA DA VITORIA,2
2020-07-29,293,PLANALTINO,2
2020-07-29,294,PILAO ARCADO,2
2020-07-29,295,NOVA REDENCAO,2
2020-07-29,296,NOVA ITARANA,2
2020-07-29,297,NOVA FATIMA,2
2020-07-29,298,MILAGRES,2
2020-07-29,299,MATINA,2
2020-07-29,300,MALHADA,2
2020-07-29,301,MACAJUBA,2
2020-07-29,302,LICINIO DE ALMEIDA,2
2020-07-29,303,LAJE,2
2020-07-29,304,LAFAIETE COUTINHO,2
2020-07-29,305,IUIU,2
2020-07-29,306,ITIUBA,2
2020-07-29,307,ITATIM,2
2020-07-29,308,ITAQUARA,2
2020-07-29,309,ITAPEBI,2
2020-07-29,310,ITANAGRA,2
2020-07-29,311,IGAPORA,2
2020-07-29,312,IBITITA,2
2020-07-29,313,IBIASSUCE,2
2020-07-29,314,FIRMINO ALVES,2
2020-07-29,315,FEIRA DA MATA,2
2020-07-29,316,CRISTOPOLIS,2
2020-07-29,317,COTEGIPE,2
2020-07-29,318,BOQUIRA,2
2020-07-29,319,BOA NOVA,2
2020-07-29,320,BELMONTE,2
2020-07-29,321,BARRO ALTO,2
2020-07-29,322,ANGUERA,2
2020-07-29,323,VEREDA,1
2020-07-29,324,TANHACU,1
2020-07-29,325,SAO GABRIEL,1
2020-07-29,326,SAO DOMINGOS,1
2020-07-29,327,SERRA DOURADA,1
2020-07-29,328,SERRA DO RAMALHO,1
2020-07-29,329,SAUDE,1
2020-07-29,330,SAUBARA,1
2020-07-29,331,RIO DO ANTONIO,1
2020-07-29,332,RIBEIRAO DO LARGO,1
2020-07-29,333,RIACHO DE SANTANA,1
2020-07-29,334,QUIJINGUE,1
2020-07-29,335,PE DE SERRA,1
2020-07-29,336,PIRIPA,1
2020-07-29,337,PIATA,1
2020-07-29,338,PARATINGA,1
2020-07-29,339,OURICANGAS,1
2020-07-29,340,MORRO DO CHAPEU,1
2020-07-29,341,MORPARA,1
2020-07-29,342,LIVRAMENTO DE NOSSA SENHORA,1
2020-07-29,343,JUSSIAPE,1
2020-07-29,344,JACARACI,1
2020-07-29,345,CHORROCHO,1
2020-07-29,346,CENTRAL,1
2020-07-29,347,CANDIBA,1
2020-07-29,348,CAMPO ALEGRE DE LOURDES,1
2020-07-29,349,BREJOES,1
2020-07-29,350,BOTUPORA,1
2020-07-29,351,BONINAL,1
2020-07-29,352,BARRA DO MENDES,1
2020-07-29,353,BARRA DA ESTIVA,1
2020-07-29,354,ARATUIPE,1
2020-07-29,1,ACAJUTIBA,2
