date,id,municipio,total_obitos_munocor
2020-08-07,115,REMANSO,18
2020-08-07,116,RIACHAO DO JACUIPE,1
2020-08-07,117,RIBEIRA DO POMBAL,1
2020-08-07,118,RIO DO PIRES,2
2020-08-07,119,RUY BARBOSA,1
2020-08-07,120,SALGUEIRO,1
2020-08-07,121,SALVADOR*,2322
2020-08-07,122,SALVADOR DAS MISSOES,1
2020-08-07,123,SANTA LUZIA,2
2020-08-07,124,SANTA MARIA DA VITORIA,1
2020-08-07,125,SANTA RITA DE CASSIA,1
2020-08-07,126,SANTA TERESINHA,2
2020-08-07,127,SANTALUZ,4
2020-08-07,128,SANTO AMARO,1
2020-08-07,129,SANTO ANTONIO DE JESUS,25
2020-08-07,130,SAO FELIPE,2
2020-08-07,131,SAO FELIX,3
2020-08-07,132,SAO FELIX DO CORIBE,1
2020-08-07,133,SAO FRANCISCO DO CONDE,1
2020-08-07,134,SAO GONCALO DOS CAMPOS,3
2020-08-07,135,SAO SEBASTIAO DO PASSE,3
2020-08-07,136,SEABRA,7
2020-08-07,137,SENHOR DO BONFIM,4
2020-08-07,138,SERRA PRETA,3
2020-08-07,139,SERRINHA,2
2020-08-07,140,SIMOES FILHO,27
2020-08-07,141,SOBRADINHO,3
2020-08-07,142,TANQUINHO,1
2020-08-07,143,TEIXEIRA DE FREITAS,67
2020-08-07,144,TERRA NOVA,1
2020-08-07,145,TOBIAS BARRETO,1
2020-08-07,146,UBAITABA,3
2020-08-07,147,UBATA,3
2020-08-07,148,UMBURANAS,1
2020-08-07,149,URUCUCA,2
2020-08-07,150,UTINGA,2
2020-08-07,151,VALENCA,28
2020-08-07,152,VALENCA,1
2020-08-07,153,VARZEA DA ROCA,1
2020-08-07,154,VERA CRUZ,1
2020-08-07,155,VITORIA DA CONQUISTA,142
2020-08-07,156,WENCESLAU GUIMARAES,1
2020-08-07,1,SALVADOR,61547
