date,id,municipio,total_ativos
2020-08-07,1,SALVADOR,2454
2020-08-07,2,ITABUNA,513
2020-08-07,3,FEIRA DE SANTANA,449
2020-08-07,4,JEQUIE,339
2020-08-07,5,ILHEUS,260
2020-08-07,6,ALAGOINHAS,244
2020-08-07,7,BARREIRAS,212
2020-08-07,8,CAMACARI,211
2020-08-07,9,VITORIA DA CONQUISTA,176
2020-08-07,10,LUIS EDUARDO MAGALHAES,175
2020-08-07,11,LAURO DE FREITAS,169
2020-08-07,12,ITABERABA,167
2020-08-07,13,PINDOBACU,161
2020-08-07,14,ITAPICURU,140
2020-08-07,15,PORTO SEGURO,108
2020-08-07,16,JUAZEIRO,98
2020-08-07,17,EUNAPOLIS,97
2020-08-07,18,CONCEICAO DO COITE,96
2020-08-07,19,IBIRATAIA,95
2020-08-07,20,CATU,87
2020-08-07,21,SANTO ANTONIO DE JESUS,82
2020-08-07,22,IRECE,79
2020-08-07,23,SANTO ESTEVAO,77
2020-08-07,24,ITAPETINGA,76
2020-08-07,25,ITAMARAJU,76
2020-08-07,26,CAMPO FORMOSO,76
2020-08-07,27,SAO SEBASTIAO DO PASSE,75
2020-08-07,28,TEIXEIRA DE FREITAS,73
2020-08-07,29,MARAGOGIPE,73
2020-08-07,30,UBATA,72
2020-08-07,31,JAGUAQUARA,67
2020-08-07,32,CAPIM GROSSO,66
2020-08-07,33,IPIAU,62
2020-08-07,34,CAMACAN,62
2020-08-07,35,SANTO AMARO,61
2020-08-07,36,CANDEIAS,60
2020-08-07,37,IBICUI,56
2020-08-07,38,RIBEIRA DO POMBAL,55
2020-08-07,39,MATA DE SAO JOAO,55
2020-08-07,40,MADRE DE DEUS,55
2020-08-07,41,SALINAS DA MARGARIDA,54
2020-08-07,42,ITABELA,54
2020-08-07,43,PAULO AFONSO,53
2020-08-07,44,ARACI,52
2020-08-07,45,ITORORO,48
2020-08-07,46,IRARA,48
2020-08-07,47,SIMOES FILHO,46
2020-08-07,48,ITAPITANGA,46
2020-08-07,49,CRUZ DAS ALMAS,44
2020-08-07,50,CONCEICAO DO ALMEIDA,44
2020-08-07,51,IBICARAI,43
2020-08-07,52,MEDEIROS NETO,42
2020-08-07,53,DIAS DAVILA,42
2020-08-07,54,SERROLANDIA,40
2020-08-07,55,SAO FRANCISCO DO CONDE,39
2020-08-07,56,POCOES,39
2020-08-07,57,POJUCA,39
2020-08-07,58,JAGUARARI,38
2020-08-07,59,BRUMADO,38
2020-08-07,60,NILO PECANHA,37
2020-08-07,61,VALENCA,36
2020-08-07,62,SENHOR DO BONFIM,35
2020-08-07,63,OUROLANDIA,35
2020-08-07,64,NOVO TRIUNFO,35
2020-08-07,65,MARACAS,35
2020-08-07,66,ITAJUIPE,35
2020-08-07,67,CALDEIRAO GRANDE,35
2020-08-07,68,CAATIBA,35
2020-08-07,69,TUCANO,34
2020-08-07,70,SAO FELIX,33
2020-08-07,71,BAIANOPOLIS,33
2020-08-07,72,SANTA CRUZ CABRALIA,31
2020-08-07,73,BUERAREMA,31
2020-08-07,74,VARZEA DA ROCA,30
2020-08-07,75,TAPEROA,30
2020-08-07,76,CICERO DANTAS,29
2020-08-07,77,BANZAE,29
2020-08-07,78,RETIROLANDIA,28
2020-08-07,79,PRESIDENTE JANIO QUADROS,28
2020-08-07,80,NAZARE,28
2020-08-07,81,ITAPE,28
2020-08-07,82,CONDE,28
2020-08-07,83,MUCURI,26
2020-08-07,84,JACOBINA,26
2020-08-07,85,ENTRE RIOS,26
2020-08-07,86,ALMADINA,26
2020-08-07,87,BOM JESUS DA LAPA,25
2020-08-07,88,TAPIRAMUTA,24
2020-08-07,89,SERRINHA,24
2020-08-07,90,URUCUCA,23
2020-08-07,91,SAO GONCALO DOS CAMPOS,23
2020-08-07,92,IGRAPIUNA,23
2020-08-07,93,CONCEICAO DO JACUIPE,23
2020-08-07,94,ANTAS,23
2020-08-07,95,UMBURANAS,22
2020-08-07,96,UAUA,22
2020-08-07,97,CONCEICAO DA FEIRA,22
2020-08-07,98,CAPELA DO ALTO ALEGRE,22
2020-08-07,99,CACHOEIRA,22
2020-08-07,100,ALCOBACA,22
2020-08-07,101,MORRO DO CHAPEU,21
2020-08-07,102,MACAJUBA,21
2020-08-07,103,JAGUARIPE,21
2020-08-07,104,IPIRA,21
2020-08-07,105,INHAMBUPE,21
2020-08-07,106,DARIO MEIRA,21
2020-08-07,107,VERA CRUZ,20
2020-08-07,108,TANQUINHO,20
2020-08-07,109,GANDU,20
2020-08-07,110,CARAVELAS,20
2020-08-07,111,CAMAMU,20
2020-08-07,112,SOBRADINHO,19
2020-08-07,113,SAPEACU,19
2020-08-07,114,SANTA LUZIA,19
2020-08-07,115,NOVA SOURE,19
2020-08-07,116,NORDESTINA,19
2020-08-07,117,GUANAMBI,19
2020-08-07,118,CONTENDAS DO SINCORA,19
2020-08-07,119,COARACI,19
2020-08-07,120,BURITIRAMA,19
2020-08-07,121,BARRA,19
2020-08-07,122,POTIRAGUA,18
2020-08-07,123,ITACARE,18
2020-08-07,124,IACU,18
2020-08-07,125,ESPLANADA,18
2020-08-07,126,AMARGOSA,18
2020-08-07,127,SANTALUZ,17
2020-08-07,128,MUCUGE,17
2020-08-07,129,LAPAO,17
2020-08-07,130,JITAUNA,17
2020-08-07,131,ITUBERA,17
2020-08-07,132,ITAMBE,17
2020-08-07,133,ITAGIBA,17
2020-08-07,134,ITAGI,17
2020-08-07,135,COCOS,17
2020-08-07,136,SAO JOSE DA VITORIA,16
2020-08-07,137,SAO DESIDERIO,16
2020-08-07,138,SANTA MARIA DA VITORIA,16
2020-08-07,139,RIO REAL,16
2020-08-07,140,PIRAI DO NORTE,16
2020-08-07,141,OLINDINA,16
2020-08-07,142,JANDAIRA,16
2020-08-07,143,IBIRAPITANGA,16
2020-08-07,144,CORACAO DE MARIA,16
2020-08-07,145,CARINHANHA,16
2020-08-07,146,PRESIDENTE TANCREDO NEVES,15
2020-08-07,147,ITAPARICA,15
2020-08-07,148,CURACA,15
2020-08-07,149,CASTRO ALVES,15
2020-08-07,150,AIQUARA,15
2020-08-07,151,UTINGA,14
2020-08-07,152,TERRA NOVA,14
2020-08-07,153,SAO FELIPE,14
2020-08-07,154,SENTO SE,14
2020-08-07,155,SANTA RITA DE CASSIA,14
2020-08-07,156,SANTA BRIGIDA,14
2020-08-07,157,CANDIDO SALES,14
2020-08-07,158,ARACAS,14
2020-08-07,159,WANDERLEY,13
2020-08-07,160,SAO JOSE DO JACUIPE,13
2020-08-07,161,RIBEIRA DO AMPARO,13
2020-08-07,162,RIACHAO DAS NEVES,13
2020-08-07,163,CORIBE,13
2020-08-07,164,ARATUIPE,13
2020-08-07,165,XIQUE-XIQUE,12
2020-08-07,166,VALENTE,12
2020-08-07,167,QUEIMADAS,12
2020-08-07,168,MUTUIPE,12
2020-08-07,169,BELMONTE,12
2020-08-07,170,SERRA PRETA,11
2020-08-07,171,SEABRA,11
2020-08-07,172,PLANALTO,11
2020-08-07,173,PAU BRASIL,11
2020-08-07,174,JOAO DOURADO,11
2020-08-07,175,CASA NOVA,11
2020-08-07,176,BOA NOVA,11
2020-08-07,177,APUAREMA,11
2020-08-07,178,ANTONIO GONCALVES,11
2020-08-07,179,AMELIA RODRIGUES,11
2020-08-07,180,TEOFILANDIA,10
2020-08-07,181,SITIO DO QUINTO,10
2020-08-07,182,SAO FELIX DO CORIBE,10
2020-08-07,183,RUY BARBOSA,10
