date,id,municipio,total_obitos_munocor
2020-07-16,2,ALCOBACA,1
2020-07-16,3,AMARGOSA,2
2020-07-16,4,AMELIA RODRIGUES,1
2020-07-16,5,ANAGE,1
2020-07-16,6,APORA,1
2020-07-16,7,ARACAJU,2
2020-07-16,8,ARACI,1
2020-07-16,9,ARARIPINA,3
2020-07-16,10,BARRA DO CHOCA,2
2020-07-16,11,BARREIRAS,15
2020-07-16,12,BARRETOS,1
2020-07-16,13,BRUMADO,1
2020-07-16,14,CACHOEIRA,1
2020-07-16,15,CALDEIRAO GRANDE,1
2020-07-16,16,CAMACAN,7
2020-07-16,17,CAMACARI,34
2020-07-16,18,CAMPO FORMOSO,1
2020-07-16,19,CANAVIEIRAS,1
2020-07-16,20,CANDEIAS,11
2020-07-16,21,CANDIDO SALES,2
2020-07-16,22,CANSANCAO,1
2020-07-16,23,CANUDOS,1
2020-07-16,24,CAPIM GROSSO,2
2020-07-16,25,CARDEAL DA SILVA,1
2020-07-16,26,CASA NOVA,1
2020-07-16,27,CASTRO ALVES,2
2020-07-16,28,CATU,1
2020-07-16,29,CONCEICAO DA FEIRA,1
2020-07-16,30,CONCEICAO DO ALMEIDA,1
2020-07-16,31,CONDE,1
2020-07-16,32,CRUZ DAS ALMAS,1
2020-07-16,33,DIAS DAVILA,3
2020-07-16,34,EUNAPOLIS,10
2020-07-16,35,FEIRA DE SANTANA,61
2020-07-16,36,FILADELFIA,1
2020-07-16,37,FLORIANO,1
2020-07-16,38,GANDU,10
2020-07-16,39,GUAMARE*,1
2020-07-16,40,IACU,4
2020-07-16,41,IBICARAI,1
2020-07-16,42,IBIRAPITANGA,2
2020-07-16,43,IBIRATAIA,2
2020-07-16,44,IGRAPIUNA,1
2020-07-16,45,IGUAI,2
2020-07-16,46,ILHEUS*,114
2020-07-16,47,IPECAETA,1
2020-07-16,48,IPIAU *,5
2020-07-16,49,IPIRA,1
2020-07-16,50,IRECE,1
2020-07-16,51,ITABELA,1
2020-07-16,52,ITABERABA,6
2020-07-16,53,ITABUNA,117
2020-07-16,54,ITACARE,1
2020-07-16,55,ITAJUIPE,2
2020-07-16,56,ITAMARAJU,14
2020-07-16,57,ITANHEM,1
2020-07-16,58,ITAPARICA,2
2020-07-16,59,ITAPEBI,1
2020-07-16,60,ITAPETINGA,7
2020-07-16,61,ITUBERA,4
2020-07-16,62,JACOBINA,1
2020-07-16,63,JEQUIE*,59
2020-07-16,64,JOAO DOURADO,1
2020-07-16,65,JUAZEIRO,43
2020-07-16,66,LAURO DE FREITAS*,45
2020-07-16,67,LUIS EDUARDO MAGALHAES,1
2020-07-16,68,MANOEL VITORINO,1
2020-07-16,69,MARACAS,2
2020-07-16,70,MARAGOGIPE,1
2020-07-16,71,MEDEIROS NETO,2
2020-07-16,72,MILAGRES,1
2020-07-16,73,MONTE SANTO,1
2020-07-16,74,MUCURI,2
2020-07-16,75,MULUNGU DO MORRO,1
2020-07-16,76,NAZARE,2
2020-07-16,77,NOVA IBIA,3
2020-07-16,78,NOVA VICOSA,2
2020-07-16,79,PAULO AFONSO,10
2020-07-16,80,PETROLINA,6
2020-07-16,81,PILAO ARCADO*,1
2020-07-16,82,PINDOBACU,1
2020-07-16,83,POCOES,1
2020-07-16,84,POJUCA,1
2020-07-16,85,PORTO SEGURO,13
2020-07-16,86,PRADO,2
2020-07-16,87,PRESIDENTE TANCREDO NEVES,2
2020-07-16,88,RECIFE,1
2020-07-16,89,REMANSO,12
2020-07-16,90,RIACHAO DO JACUIPE,1
2020-07-16,91,RIBEIRA DO POMBAL,1
2020-07-16,92,RIO DO PIRES,1
2020-07-16,93,RUY BARBOSA,1
2020-07-16,94,SALGUEIRO,1
2020-07-16,95,SALVADOR*,1770
2020-07-16,96,SANTA MARIA DA VITORIA,1
2020-07-16,97,SANTA RITA DE CASSIA,1
2020-07-16,98,SANTA TERESINHA,1
2020-07-16,99,SANTALUZ,3
2020-07-16,100,SANTO ANTONIO DE JESUS,19
2020-07-16,101,SAO FELIX,3
2020-07-16,102,SAO FRANCISCO DO CONDE,1
2020-07-16,103,SAO GONCALO DOS CAMPOS,3
2020-07-16,104,SAO SEBASTIAO DO PASSE,3
2020-07-16,105,SEABRA,2
2020-07-16,106,SENHOR DO BONFIM,1
2020-07-16,107,SERRA PRETA,1
2020-07-16,108,SERRINHA,2
2020-07-16,109,SIMOES FILHO,23
2020-07-16,110,SOBRADINHO,3
2020-07-16,111,TANQUINHO,1
2020-07-16,112,TEIXEIRA DE FREITAS,41
2020-07-16,113,TOBIAS BARRETO,1
2020-07-16,114,UBAITABA,1
2020-07-16,115,URUCUCA,2
2020-07-16,116,UTINGA,1
2020-07-16,117,VALENCA,20
2020-07-16,118,VALENCA,1
2020-07-16,119,VARZEA DA ROCA,1
2020-07-16,120,VERA CRUZ,1
2020-07-16,121,VITORIA DA CONQUISTA,67
2020-07-16,1,SALVADOR,45411
