date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-16,FEIRA DE SANTANA,4711,1,743,5455,124,4.77,614872,887.18,0
2020-07-16,ITABERABA,112,16,354,482,15,0.42,64489,747.41,0
2020-07-16,CONCEICAO DO COITE,278,1,194,473,21,0.41,66612,710.08,0
2020-07-16,ARACI,165,0,305,470,11,0.41,54379,864.30,0
2020-07-16,SERRINHA,193,0,166,359,15,0.31,80861,443.97,0
2020-07-16,SAO GONCALO DOS CAMPOS,68,0,189,257,3,0.22,37550,684.42,0
2020-07-16,CONCEICAO DO JACUIPE,199,0,44,243,1,0.21,33153,732.97,0
2020-07-16,VALENTE,48,0,161,209,0,0.18,28473,734.03,6
2020-07-16,SANTA BARBARA,173,0,20,193,0,0.17,20791,928.29,2
2020-07-16,RIACHAO DO JACUIPE,44,0,127,171,8,0.15,33436,511.42,0
2020-07-16,QUEIMADAS,67,0,102,169,2,0.15,25439,664.33,0
2020-07-16,TEOFILANDIA,43,0,126,169,0,0.15,22518,750.51,0
2020-07-16,AMELIA RODRIGUES,113,0,41,154,3,0.13,25102,613.50,0
2020-07-16,SANTALUZ,31,0,117,148,3,0.13,37348,396.27,0
2020-07-16,RUY BARBOSA,23,0,102,125,4,0.11,30814,405.66,0
2020-07-16,SANTO ESTEVAO,86,0,35,121,1,0.11,52850,228.95,0
2020-07-16,IRAQUARA,8,0,107,115,12,0.10,25216,456.06,0
2020-07-16,MONTE SANTO,38,0,75,113,0,0.10,49418,228.66,0
2020-07-16,IPIRA,90,0,11,101,20,0.09,59595,169.48,2
2020-07-16,SERRA PRETA,33,0,68,101,3,0.09,14878,678.85,0
2020-07-16,CORACAO DE MARIA,43,2,50,95,1,0.08,22605,420.26,0
2020-07-16,RETIROLANDIA,50,0,44,94,2,0.08,14396,652.96,0
2020-07-16,TERRA NOVA,63,1,27,91,1,0.08,13033,698.23,0
2020-07-16,SOUTO SOARES,5,0,85,90,0,0.08,16979,530.07,0
2020-07-16,RAFAEL JAMBEIRO,71,0,19,90,2,0.08,22621,397.86,1
2020-07-16,PINTADAS,47,0,42,89,0,0.08,10437,852.74,3
2020-07-16,CANSANCAO,25,0,57,82,0,0.07,34834,235.40,4
2020-07-16,TANQUINHO,15,0,60,75,5,0.07,7918,947.21,0
2020-07-16,TUCANO,25,1,45,71,2,0.06,50687,140.08,0
2020-07-16,NORDESTINA,14,1,55,70,0,0.06,13130,533.13,7
2020-07-16,CAPELA DO ALTO ALEGRE,46,0,18,64,1,0.06,11637,549.97,0
2020-07-16,LENCOIS,3,0,59,62,5,0.05,11409,543.43,0
2020-07-16,IACU,39,0,22,61,0,0.05,24305,250.98,0
2020-07-16,ITAETE,3,0,50,53,0,0.05,16056,330.09,7
2020-07-16,EUCLIDES DA CUNHA,26,0,26,52,6,0.05,60585,85.83,1
2020-07-16,SANTANOPOLI S,45,0,7,52,1,0.05,8943,581.46,0
2020-07-16,BARROCAS,28,0,19,47,0,0.04,15978,294.15,0
2020-07-16,IRARA,35,0,7,42,0,0.04,29034,144.66,0
2020-07-16,AGUA FRIA,31,1,9,41,0,0.04,16970,241.60,2
2020-07-16,PE DE SERRA,5,0,33,38,2,0.03,13578,279.86,3
2020-07-16,LAMARAO,19,0,19,38,0,0.03,8307,457.45,0
2020-07-16,SEABRA,16,0,22,38,1,0.03,44091,86.19,1
2020-07-16,ANGUERA,35,0,1,36,0,0.03,11221,320.83,2
2020-07-16,TEODORO SAMPAIO,18,0,12,30,0,0.03,7425,404.04,0
2020-07-16,QUIJINGUE,9,0,20,29,0,0.03,27580,105.15,3
2020-07-16,CANDEAL,20,0,3,23,0,0.02,8258,278.52,3
2020-07-16,IPECAETA,17,0,3,20,0,0.02,14487,138.05,0
2020-07-16,ANTONIO CARDOSO,10,0,7,17,5,0.01,11683,145.51,0
2020-07-16,NOVA FATIMA,5,1,11,17,0,0.01,7812,217.61,0
