date,id,municipio,total_obitos_munocor
2020-08-03,2,ALAGOINHAS,21
2020-08-03,3,ALCOBACA,1
2020-08-03,4,AMARGOSA,4
2020-08-03,5,AMELIA RODRIGUES,2
2020-08-03,6,ANAGE,1
2020-08-03,7,APORA,1
2020-08-03,8,ARACAJU,2
2020-08-03,9,ARACI,1
2020-08-03,10,ARARIPINA,3
2020-08-03,11,ARATACA,1
2020-08-03,12,BARRA,1
2020-08-03,13,BARRA DO CHOCA,2
2020-08-03,14,BARREIRA,1
2020-08-03,15,BARREIRAS,46
2020-08-03,16,BARRETOS,1
2020-08-03,17,BONITO,1
2020-08-03,18,BRUMADO,1
2020-08-03,19,CACHOEIRA,1
2020-08-03,20,CALDEIRAO GRANDE,1
2020-08-03,21,CAMACAN,16
2020-08-03,22,CAMACARI,46
2020-08-03,23,CAMPO FORMOSO,2
2020-08-03,24,CANAVIEIRAS,1
2020-08-03,25,CANDEIAS,15
2020-08-03,26,CANDIDO SALES,3
2020-08-03,27,CANSANCAO,1
2020-08-03,28,CANUDOS,1
2020-08-03,29,CAPIM GROSSO,2
2020-08-03,30,CARDEAL DA SILVA,1
2020-08-03,31,CASA NOVA,2
2020-08-03,32,CASTRO ALVES,2
2020-08-03,33,CATU,1
2020-08-03,34,CONCEICAO DA FEIRA,1
2020-08-03,35,CONCEICAO DO ALMEIDA,1
2020-08-03,36,CONCEICAO DO COITE,3
2020-08-03,37,CONCEICAO DO JACUIPE,1
2020-08-03,38,CONDE,1
2020-08-03,39,CONDEUBA,1
2020-08-03,40,CRUZ DAS ALMAS,1
2020-08-03,41,DARIO MEIRA,1
2020-08-03,42,DIAS DAVILA,3
2020-08-03,43,EUCLIDES DA CUNHA,3
2020-08-03,44,EUNAPOLIS,11
2020-08-03,45,FEIRA DA MATA,1
2020-08-03,46,FEIRA DE SANTANA,93
2020-08-03,47,FILADELFIA,1
2020-08-03,48,FLORIANO,1
2020-08-03,49,GANDU,11
2020-08-03,50,GUAMARE*,1
2020-08-03,51,IACU,6
2020-08-03,52,IBICARAI,2
2020-08-03,53,IBIRAPITANGA,2
2020-08-03,54,IBIRATAIA,2
2020-08-03,55,IBOTIRAMA,1
2020-08-03,56,IGRAPIUNA,1
2020-08-03,57,IGUAI,4
2020-08-03,58,ILHEUS*,173
2020-08-03,59,IPECAETA,1
2020-08-03,60,IPIAU *,7
2020-08-03,61,IPIRA,1
2020-08-03,62,IRECE,11
2020-08-03,63,ITABELA,2
2020-08-03,64,ITABERABA,13
2020-08-03,65,ITABUNA,167
2020-08-03,66,ITACARE,1
2020-08-03,67,ITAETE,1
2020-08-03,68,ITAJUIPE,4
2020-08-03,69,ITAMARAJU,14
2020-08-03,70,ITANHEM,2
2020-08-03,71,ITAPARICA,4
2020-08-03,72,ITAPEBI,2
2020-08-03,73,ITAPETINGA,8
2020-08-03,74,ITATIM,1
2020-08-03,75,ITIRUCU,1
2020-08-03,76,ITUBERA,12
2020-08-03,77,JABORANDI,1
2020-08-03,78,JACOBINA,2
2020-08-03,79,JAGUARARI,1
2020-08-03,80,JEQUIE*,101
2020-08-03,81,JITAUNA,2
2020-08-03,82,JOAO DOURADO,1
2020-08-03,83,JUAZEIRO,59
2020-08-03,84,LAURO DE FREITAS*,55
2020-08-03,85,LUIS EDUARDO MAGALHAES,1
2020-08-03,86,MANOEL VITORINO,1
2020-08-03,87,MARACAS,2
2020-08-03,88,MARAGOGIPE,5
2020-08-03,89,MEDEIROS NETO,9
2020-08-03,90,MILAGRES,2
2020-08-03,91,MONTE SANTO,1
2020-08-03,92,MUCURI,2
2020-08-03,93,MULUNGU DO MORRO,1
2020-08-03,94,MUNDO NOVO,1
2020-08-03,95,MUTUIPE,2
2020-08-03,96,NAZARE,3
2020-08-03,97,NILO PECANHA,1
2020-08-03,98,NOVA IBIA,3
2020-08-03,99,NOVA VICOSA,2
2020-08-03,100,PAULO AFONSO,10
2020-08-03,101,PETROLINA,12
2020-08-03,102,PILAO ARCADO*,1
2020-08-03,103,PINDOBACU,3
2020-08-03,104,PIRAI DO NORTE,1
2020-08-03,105,PIRITIBA,1
2020-08-03,106,POCOES,1
2020-08-03,107,POJUCA,1
2020-08-03,108,PORTO SEGURO,21
2020-08-03,109,PRADO,3
2020-08-03,110,PRESIDENTE TANCREDO NEVES,6
2020-08-03,111,RECIFE,3
2020-08-03,112,REMANSO,17
2020-08-03,113,RIACHAO DO JACUIPE,1
2020-08-03,114,RIBEIRA DO POMBAL,1
2020-08-03,115,RIO DO PIRES,2
2020-08-03,116,RUY BARBOSA,1
2020-08-03,117,SALGUEIRO,1
2020-08-03,118,SALVADOR*,2190
2020-08-03,119,SALVADOR DAS MISSOES,1
2020-08-03,120,SANTA LUZIA,2
2020-08-03,121,SANTA MARIA DA VITORIA,1
2020-08-03,122,SANTA RITA DE CASSIA,1
2020-08-03,123,SANTA TERESINHA,2
2020-08-03,124,SANTALUZ,3
2020-08-03,125,SANTO ANTONIO DE JESUS,25
2020-08-03,126,SAO FELIPE,2
2020-08-03,127,SAO FELIX,3
2020-08-03,128,SAO FELIX DO CORIBE,1
2020-08-03,129,SAO FRANCISCO DO CONDE,1
2020-08-03,130,SAO GONCALO DOS CAMPOS,3
2020-08-03,131,SAO SEBASTIAO DO PASSE,3
2020-08-03,132,SEABRA,6
2020-08-03,133,SENHOR DO BONFIM,4
2020-08-03,134,SERRA PRETA,3
2020-08-03,135,SERRINHA,2
2020-08-03,136,SIMOES FILHO,27
2020-08-03,137,SOBRADINHO,3
2020-08-03,138,TANQUINHO,1
2020-08-03,139,TEIXEIRA DE FREITAS,62
2020-08-03,140,TOBIAS BARRETO,1
2020-08-03,141,UBAITABA,3
2020-08-03,142,UBATA,3
2020-08-03,143,UMBURANAS,1
2020-08-03,144,URUCUCA,2
2020-08-03,145,UTINGA,2
2020-08-03,146,VALENCA,28
2020-08-03,147,VALENCA,1
2020-08-03,148,VARZEA DA ROCA,1
2020-08-03,149,VERA CRUZ,1
2020-08-03,150,VITORIA DA CONQUISTA,127
2020-08-03,1,SALVADOR,57582
