date,id,municipio,total_obitos_munres
2020-08-03,2,ADUSTINA,1
2020-08-03,3,AGUA FRIA,1
2020-08-03,4,AIQUARA,3
2020-08-03,5,ALAGOINHAS,31
2020-08-03,6,ALCOBACA,2
2020-08-03,7,ALMADINA,1
2020-08-03,8,AMARGOSA,6
2020-08-03,9,AMELIA RODRIGUES,2
2020-08-03,10,ANAGE,1
2020-08-03,11,ANDORINHA,1
2020-08-03,12,ANTONIO GONCALVES,1
2020-08-03,13,APORA,2
2020-08-03,14,ARACI,5
2020-08-03,15,ARATACA,1
2020-08-03,16,ARATUIPE,1
2020-08-03,17,AURELINO LEAL,2
2020-08-03,18,BARRA,2
2020-08-03,19,BARRA DO CHOCA,2
2020-08-03,20,BARREIRAS,23
2020-08-03,21,BARRO PRETO,3
2020-08-03,22,BELMONTE,1
2020-08-03,23,BOA NOVA,1
2020-08-03,24,BONITO,1
2020-08-03,25,BRUMADO,4
2020-08-03,26,BUERAREMA,9
2020-08-03,27,BURITIRAMA,1
2020-08-03,28,CABACEIRAS DO PARAGUACU,1
2020-08-03,29,CACHOEIRA,5
2020-08-03,30,CACULE*,1
2020-08-03,31,CAETITE,3
2020-08-03,32,CAIRU,3
2020-08-03,33,CALDEIRAO GRANDE,1
2020-08-03,34,CAMACAN,19
2020-08-03,35,CAMACARI*,58
2020-08-03,36,CAMAMU*,10
2020-08-03,37,CAMPO ALEGRE DE LOURDES,2
2020-08-03,38,CAMPO FORMOSO,5
2020-08-03,39,CANARANA,1
2020-08-03,40,CANAVIEIRAS,3
2020-08-03,41,CANDEIAS*,34
2020-08-03,42,CANDIDO SALES,5
2020-08-03,43,CANSANCAO,2
2020-08-03,44,CANUDOS,2
2020-08-03,45,CAPIM GROSSO,4
2020-08-03,46,CARDEAL DA SILVA,1
2020-08-03,47,CARINHANHA,2
2020-08-03,48,CASA NOVA,7
2020-08-03,49,CASTRO ALVES,3
2020-08-03,50,CATU,6
2020-08-03,51,CICERO DANTAS,1
2020-08-03,52,COARACI,5
2020-08-03,53,CONCEICAO DA FEIRA,2
2020-08-03,54,CONCEICAO DO ALMEIDA,2
2020-08-03,55,CONCEICAO DO COITE,5
2020-08-03,56,CONCEICAO DO JACUIPE,1
2020-08-03,57,CONDE,4
2020-08-03,58,CONDEUBA,1
2020-08-03,59,CORACAO DE MARIA,1
2020-08-03,60,CORDEIROS,1
2020-08-03,61,CORIBE,1
2020-08-03,62,COTEGIPE,4
2020-08-03,63,CRISOPOLIS,1
2020-08-03,64,CRUZ DAS ALMAS,5
2020-08-03,65,CURACA,1
2020-08-03,66,DARIO MEIRA,5
2020-08-03,67,DIAS DAVILA,18
2020-08-03,68,ENTRE RIOS,1
2020-08-03,69,ESPLANADA,1
2020-08-03,70,EUCLIDES DA CUNHA,5
2020-08-03,71,EUNAPOLIS,21
2020-08-03,72,FEIRA DE SANTANA,96
2020-08-03,73,FILADELFIA,2
2020-08-03,74,FLORESTA AZUL,2
2020-08-03,75,GANDU,16
2020-08-03,76,GLORIA,3
2020-08-03,77,GONGOGI,2
2020-08-03,78,GOVERNADOR MANGABEIRA,1
2020-08-03,79,GUARATINGA,3
2020-08-03,80,IACU,6
2020-08-03,81,IBICARAI,5
2020-08-03,82,IBICUI,1
2020-08-03,83,IBIRAPITANGA,4
2020-08-03,84,IBIRAPUA,2
2020-08-03,85,IBIRATAIA,2
2020-08-03,86,IBITIARA,1
2020-08-03,87,IBITITA,1
2020-08-03,88,IBOTIRAMA,4
2020-08-03,89,ICHU,1
2020-08-03,90,IGAPORA,1
2020-08-03,91,IGRAPIUNA,4
2020-08-03,92,IGUAI,10
2020-08-03,93,ILHEUS,121
2020-08-03,94,INHAMBUPE,2
2020-08-03,95,IPECAETA,2
2020-08-03,96,IPIAU *,14
2020-08-03,97,IPIRA,3
2020-08-03,98,IRARA,2
2020-08-03,99,IRECE,8
2020-08-03,100,ITABELA,5
2020-08-03,101,ITABERABA,19
2020-08-03,102,ITABUNA,122
2020-08-03,103,ITACARE,6
2020-08-03,104,ITAETE,1
2020-08-03,105,ITAGIBA,5
2020-08-03,106,ITAJUIPE,11
2020-08-03,107,ITAMARAJU,20
2020-08-03,108,ITAMARI,1
2020-08-03,109,ITANAGRA,1
2020-08-03,110,ITANHEM,6
2020-08-03,111,ITAPARICA,7
2020-08-03,112,ITAPE,2
2020-08-03,113,ITAPEBI,4
2020-08-03,114,ITAPETINGA,18
2020-08-03,115,ITAPICURU,1
2020-08-03,116,ITAPITANGA,1
2020-08-03,117,ITARANTIM,1
2020-08-03,118,ITATIM*,4
2020-08-03,119,ITIRUCU,1
2020-08-03,120,ITIUBA*,1
2020-08-03,121,ITORORO,3
2020-08-03,122,ITUACU,1
2020-08-03,123,ITUBERA,8
2020-08-03,124,JACOBINA,4
2020-08-03,125,JAGUAQUARA,7
2020-08-03,126,JAGUARARI,2
2020-08-03,127,JAGUARIPE,2
2020-08-03,128,JANDAIRA,1
2020-08-03,129,JEQUIE,81
2020-08-03,130,JITAUNA,6
2020-08-03,131,JOAO DOURADO,6
2020-08-03,132,JUAZEIRO,58
2020-08-03,133,JUSSARI,3
2020-08-03,134,LAFAIETE COUTINHO,1
2020-08-03,135,LAJE,1
2020-08-03,136,LAPAO,1
2020-08-03,137,LAURO DE FREITAS,72
2020-08-03,138,LUIS EDUARDO MAGALHAES,9
2020-08-03,139,MACARANI,2
2020-08-03,140,MACURURE,1
2020-08-03,141,MADRE DE DEUS,3
2020-08-03,142,MAETINGA,1
2020-08-03,143,MAIQUINIQUE,1
2020-08-03,144,MALHADA,1
2020-08-03,145,MANOEL VITORINO,6
2020-08-03,146,MANSIDAO,1
2020-08-03,147,MARACAS,4
2020-08-03,148,MARAGOGIPE,10
2020-08-03,149,MARAU,3
2020-08-03,150,MARCIONILIO SOUZA,1
2020-08-03,151,MASCOTE,1
2020-08-03,152,MATA DE SAO JOAO,3
2020-08-03,153,MEDEIROS NETO,8
2020-08-03,154,MIGUEL CALMON,3
