date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-08-03,FEIRA DE SANTANA,6892,3,1378,8273,42,4.86,614872,1345.48,0
2020-08-03,CONCEICAO DO COITE,579,1,460,1040,0,0.61,66612,1561.28,0
2020-08-03,ITABERABA,262,27,641,930,1,0.55,64489,1442.11,0
2020-08-03,ARACI,296,0,388,684,4,0.40,54379,1257.84,0
2020-08-03,SERRINHA,285,0,368,653,0,0.38,80861,807.56,0
2020-08-03,SAO GONCALO DOS CAMPOS,102,0,278,380,0,0.22,37550,1011.98,0
2020-08-03,CONCEICAO DO JACUIPE,284,0,48,332,0,0.20,33153,1001.42,0
2020-08-03,QUEIMADAS,78,0,212,290,0,0.17,25439,1139.98,1
2020-08-03,RIACHAO DO JACUIPE,88,0,181,269,1,0.16,33436,804.52,0
2020-08-03,SANTO ESTEVAO,198,0,60,258,1,0.15,52850,488.17,0
2020-08-03,VALENTE,65,0,185,250,0,0.15,28473,878.02,0
2020-08-03,SANTA BARBARA,198,0,38,236,1,0.14,20791,1135.11,1
2020-08-03,TANQUINHO,20,1,210,231,0,0.14,7918,2917.40,0
2020-08-03,AMELIA RODRIGUES,168,0,52,220,0,0.13,25102,876.42,0
2020-08-03,SANTALUZ,54,0,162,216,2,0.13,37348,578.34,0
2020-08-03,IPIRA,181,0,25,206,4,0.12,59595,345.67,0
2020-08-03,TEOFILANDIA,56,0,139,195,0,0.11,22518,865.97,0
2020-08-03,RUY BARBOSA,26,0,158,184,0,0.11,30814,597.13,1
2020-08-03,IRAQUARA,15,0,167,182,0,0.11,25216,721.76,1
2020-08-03,RETIROLANDIA,108,0,67,175,0,0.10,14396,1215.62,0
2020-08-03,TUCANO,68,2,104,174,1,0.10,50687,343.28,0
2020-08-03,SERRA PRETA,67,0,97,164,0,0.10,14878,1102.30,0
2020-08-03,RAFAEL JAMBEIRO,112,1,45,158,0,0.09,22621,698.47,0
2020-08-03,CORACAO DE MARIA,67,2,87,156,0,0.09,22605,690.11,0
2020-08-03,MONTE SANTO,46,0,107,153,3,0.09,49418,309.60,0
2020-08-03,SOUTO SOARES,8,0,124,132,0,0.08,16979,777.43,1
2020-08-03,IACU,69,0,58,127,0,0.07,24305,522.53,0
2020-08-03,TERRA NOVA,77,1,45,123,0,0.07,13033,943.76,2
2020-08-03,PINTADAS,59,0,51,110,0,0.06,10437,1053.94,1
2020-08-03,CAPELA DO ALTO ALEGRE,76,1,28,105,0,0.06,11637,902.29,1
2020-08-03,CANSANCAO,30,0,74,104,0,0.06,34834,298.56,4
2020-08-03,LENCOIS,8,0,93,101,0,0.06,11409,885.27,9
2020-08-03,NORDESTINA,23,1,69,93,0,0.05,13130,708.30,1
2020-08-03,SEABRA,50,0,43,93,0,0.05,44091,210.93,1
2020-08-03,EUCLIDES DA CUNHA,37,0,53,90,0,0.05,60585,148.55,0
2020-08-03,IRARA,48,0,30,78,8,0.05,29034,268.65,0
2020-08-03,SANTANOPOLI S,63,0,7,70,0,0.04,8943,782.74,1
2020-08-03,BARROCAS,46,0,21,67,0,0.04,15978,419.33,0
2020-08-03,ITAETE,3,0,54,57,0,0.03,16056,355.01,10
2020-08-03,IPECAETA,49,0,7,56,0,0.03,14487,386.55,1
2020-08-03,AGUA FRIA,37,0,16,53,0,0.03,16970,312.32,2
2020-08-03,LAMARAO,33,0,19,52,0,0.03,8307,625.98,2
2020-08-03,PE DE SERRA,5,0,45,50,0,0.03,13578,368.24,1
2020-08-03,NOVA FATIMA,8,1,40,49,0,0.03,7812,627.24,2
2020-08-03,ANGUERA,43,0,2,45,1,0.03,11221,401.03,4
2020-08-03,UTINGA,10,0,32,42,0,0.02,19178,219.00,1
2020-08-03,CANDEAL,32,0,7,39,0,0.02,8258,472.27,0
2020-08-03,ANTONIO CARDOSO,28,0,10,38,0,0.02,11683,325.26,0
2020-08-03,TEODORO SAMPAIO,23,0,15,38,0,0.02,7425,511.78,1
2020-08-03,QUIJINGUE,12,0,22,34,0,0.02,27580,123.28,1
2020-08-03,MUCUGE,8,3,21,32,0,0.02,9062,353.12,0
2020-08-03,MUNDO NOVO,13,0,17,30,0,0.02,26776,112.04,0
2020-08-03,BIRITINGA,20,0,9,29,0,0.02,15979,181.49,2
2020-08-03,MARCIONILIO SOUZA,23,0,4,27,0,0.02,10406,259.47,7
2020-08-03,BONITO,14,0,10,24,0,0.01,16764,143.16,0
2020-08-03,BOA VISTA DO TUPIM,4,0,19,23,0,0.01,18576,123.82,4
2020-08-03,MACAJUBA,18,0,5,23,0,0.01,11348,202.68,2
2020-08-03,ANDARAI,7,1,13,21,0,0.01,13143,159.78,0
2020-08-03,PALMEIRAS,1,0,15,16,0,0.01,9019,177.40,8
2020-08-03,PIATA,4,0,10,14,0,0.01,17123,81.76,5
2020-08-03,SAO DOMINGOS,9,0,4,13,0,0.01,9058,143.52,48
2020-08-03,BAIXA GRANDE,8,0,4,12,0,0.01,20468,58.63,2
2020-08-03,IBITIARA,3,0,7,10,0,0.01,16339,61.20,6
2020-08-03,ABAIRA,3,2,4,9,0,0.01,8739,102.99,0
2020-08-03,NOVA REDENCAO,2,0,6,8,0,0.00,9118,87.74,2
