date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-21,IRAQUARA,10,0,129,139,5,0.11,25216.0,551.24,0.0,19.0,0.0,0.0
2020-07-21,MONTE SANTO,40,0,83,123,2,0.1,49418.0,248.9,1.0,14.0,5.0,1.0
2020-07-21,RAFAEL JAMBEIRO,88,0,30,118,1,0.09,22621.0,521.64,0.0,16.0,0.0,0.0
2020-07-21,RETIROLANDIA,64,0,53,117,0,0.09,14396.0,812.73,0.0,22.0,0.0,0.0
2020-07-21,SERRA PRETA,39,0,71,110,1,0.09,14878.0,739.35,0.0,23.0,2.0,1.0
2020-07-21,CORACAO DE MARIA,51,2,53,106,4,0.09,22605.0,468.92,0.0,17.0,1.0,0.0
2020-07-21,TERRA NOVA,70,1,30,101,0,0.08,13033.0,774.96,2.0,11.0,1.0,0.0
2020-07-21,PINTADAS,53,0,42,95,2,0.08,10437.0,910.22,3.0,6.0,0.0,0.0
2020-07-21,SOUTO SOARES,5,0,88,93,3,0.07,16979.0,547.74,0.0,6.0,0.0,0.0
2020-07-21,TANQUINHO,15,0,77,92,9,0.07,7918.0,1161.91,2.0,11.0,2.0,1.0
2020-07-21,CANSANCAO,27,0,63,90,0,0.07,34834.0,258.37,0.0,4.0,2.0,1.0
2020-07-21,LENCOIS,6,0,82,88,3,0.07,11409.0,771.32,0.0,36.0,0.0,0.0
2020-07-21,TUCANO,36,1,47,84,2,0.07,50687.0,165.72,1.0,12.0,1.0,0.0
2020-07-21,IACU,48,0,30,78,5,0.06,24305.0,320.92,0.0,14.0,5.0,5.0
2020-07-21,NORDESTINA,15,1,55,71,0,0.06,13130.0,540.75,3.0,2.0,0.0,0.0
2020-07-21,CAPELA DO ALTO ALEGRE,50,0,19,69,1,0.06,11637.0,592.94,0.0,7.0,0.0,0.0
2020-07-21,EUCLIDES DA CUNHA,30,0,35,65,0,0.05,60585.0,107.29,0.0,9.0,1.0,0.0
2020-07-21,SANTANOPOLI S,50,0,7,57,1,0.05,8943.0,637.37,0.0,0.0,0.0,0.0
2020-07-21,ITAETE,3,0,50,53,1,0.04,16056.0,330.09,12.0,0.0,0.0,0.0
2020-07-21,BARROCAS,33,0,19,52,0,0.04,15978.0,325.45,0.0,3.0,0.0,0.0
2020-07-21,SEABRA,23,0,26,49,2,0.04,44091.0,111.13,0.0,6.0,2.0,3.0
2020-07-21,AGUA FRIA,34,1,9,44,0,0.04,16970.0,259.28,0.0,6.0,1.0,0.0
2020-07-21,IRARA,37,0,7,44,0,0.04,29034.0,151.55,1.0,3.0,1.0,0.0
2020-07-21,LAMARAO,24,0,19,43,0,0.03,8307.0,517.64,1.0,6.0,0.0,0.0
2020-07-21,PE DE SERRA,5,0,36,41,1,0.03,13578.0,301.96,0.0,5.0,0.0,0.0
2020-07-21,ANGUERA,39,0,1,40,2,0.03,11221.0,356.47,2.0,1.0,0.0,0.0
2020-07-21,NOVA FATIMA,5,1,31,37,0,0.03,7812.0,473.63,0.0,1.0,1.0,0.0
2020-07-21,TEODORO SAMPAIO,19,0,12,31,0,0.02,7425.0,417.51,0.0,2.0,1.0,0.0
2020-07-21,IPECAETA,25,0,5,30,0,0.02,14487.0,207.08,0.0,14.0,1.0,1.0
2020-07-21,QUIJINGUE,10,0,20,30,1,0.02,27580.0,108.77,2.0,11.0,1.0,0.0
2020-07-21,ANTONIO CARDOSO,18,0,7,25,0,0.02,11683.0,213.99,1.0,5.0,0.0,0.0
2020-07-21,MARCIONILIO SOUZA,19,0,4,23,0,0.02,10406.0,221.03,0.0,12.0,1.0,0.0
2020-07-21,CANDEAL,20,0,3,23,0,0.02,8258.0,278.52,8.0,0.0,0.0,0.0
2020-07-21,BIRITINGA,11,0,6,17,0,0.01,15979.0,106.39,0.0,6.0,0.0,0.0
2020-07-21,MUCUGE,6,3,8,17,0,0.01,9062.0,187.6,5.0,1.0,1.0,0.0
2020-07-21,MACAJUBA,13,0,2,15,0,0.01,11348.0,132.18,1.0,2.0,0.0,0.0
2020-07-21,BOA VISTA DO TUPIM,4,0,9,13,0,0.01,18576.0,69.98,2.0,5.0,0.0,0.0
2020-07-21,SAO DOMINGOS,8,0,4,12,0,0.01,9058.0,132.48,35.0,2.0,0.0,0.0
2020-07-21,UTINGA,5,0,6,11,3,0.01,19178.0,57.36,0.0,0.0,2.0,2.0
2020-07-21,IBITIARA,2,0,8,10,0,0.01,16339.0,61.2,17.0,0.0,1.0,0.0
2020-07-21,PIATA,2,0,7,9,1,0.01,17123.0,52.56,12.0,0.0,0.0,0.0
2020-07-21,ANDARAI,5,0,4,9,0,0.01,13143.0,68.48,7.0,1.0,0.0,0.0
2020-07-21,MUNDO NOVO,5,0,4,9,0,0.01,26776.0,33.61,1.0,5.0,0.0,1.0
2020-07-21,BONITO,0,0,8,8,0,0.01,16764.0,47.72,0.0,6.0,0.0,0.0
2020-07-21,PALMEIRAS,1,0,7,8,0,0.01,9019.0,88.7,9.0,0.0,0.0,0.0
2020-07-21,BONINAL,0,0,5,5,0,0.0,14368.0,34.8,24.0,0.0,0.0,0.0
2020-07-21,ABAIRA,3,2,0,5,0,0.0,8739.0,57.21,23.0,0.0,0.0,0.0
2020-07-21,BAIXA GRANDE,3,0,1,4,1,0.0,20468.0,19.54,4.0,1.0,0.0,0.0
2020-07-21,NOVA REDENCAO,2,0,1,3,0,0.0,9118.0,32.9,24.0,0.0,0.0,0.0
2020-07-21,LAJEDINHO,0,0,2,2,0,0.0,3783.0,52.87,11.0,0.0,0.0,0.0
2020-07-21,ICHU,1,0,1,2,0,0.0,6206.0,32.23,9.0,0.0,1.0,0.0
2020-07-21,IBIQUERA,1,0,0,1,0,0.0,4044.0,24.73,1.0,0.0,0.0,0.0
2020-07-21,WAGNER,0,0,1,1,0,0.0,9345.0,10.7,21.0,1.0,0.0,0.0
2020-07-21,TOTAL,8317,32,4487,12836,205,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,IRECE,78,0,246,324,10,0.26,72967.0,444.04,0.0,53.0,2.0,2.0
2020-07-21,CAPIM GROSSO,48,0,233,281,15,0.23,30662.0,916.44,1.0,19.0,4.0,2.0
2020-07-21,JACOBINA,44,0,197,241,2,0.19,80518.0,299.31,0.0,30.0,4.0,1.0
2020-07-21,JOAO DOURADO,7,0,122,129,13,0.1,25188.0,512.15,2.0,5.0,3.0,1.0
2020-07-21,GENTIO DO OURO,4,0,124,128,0,0.1,11233.0,1139.5,2.0,45.0,0.0,0.0
2020-07-21,MAIRI,40,0,53,93,0,0.07,18676.0,497.97,0.0,3.0,0.0,0.0
2020-07-21,UMBURANAS,8,2,83,93,0,0.07,19222.0,483.82,4.0,3.0,0.0,0.0
2020-07-21,AMERICA DOURADA,0,0,75,75,3,0.06,16094.0,466.01,6.0,3.0,0.0,0.0
2020-07-21,PRESIDENTE DUTRA,8,0,60,68,0,0.05,15142.0,449.08,0.0,4.0,0.0,0.0
2020-07-21,CALDEIRAO GRANDE,4,0,56,60,0,0.05,13327.0,450.21,0.0,1.0,1.0,1.0
2020-07-21,LAPAO,15,1,42,58,0,0.05,27223.0,213.06,0.0,12.0,1.0,0.0
2020-07-21,CANARANA,15,0,38,53,1,0.04,26176.0,202.48,2.0,6.0,0.0,0.0
2020-07-21,XIQUE-XIQUE,14,0,36,50,0,0.04,46483.0,107.57,1.0,6.0,1.0,0.0
2020-07-21,CAFARNAUM,0,0,50,50,2,0.04,18437.0,271.19,0.0,31.0,0.0,0.0
2020-07-21,OUROLANDIA,3,0,44,47,9,0.04,17451.0,269.33,0.0,21.0,0.0,0.0
2020-07-21,VARZEA NOVA,10,0,31,41,0,0.03,12697.0,322.91,0.0,5.0,0.0,0.0
2020-07-21,MIGUEL CALMON,11,0,30,41,0,0.03,26023.0,157.55,2.0,7.0,1.0,0.0
2020-07-21,CAEM,6,0,29,35,0,0.03,9213.0,379.9,18.0,1.0,0.0,0.0
2020-07-21,SERROLANDIA,7,2,21,30,1,0.02,13397.0,223.93,0.0,3.0,0.0,0.0
2020-07-21,SAO GABRIEL,1,0,28,29,0,0.02,18793.0,154.31,0.0,1.0,0.0,0.0
2020-07-21,TAPIRAMUTA,17,0,11,28,0,0.02,17010.0,164.61,1.0,9.0,0.0,0.0
2020-07-21,VARZEA DA ROCA,15,0,12,27,0,0.02,14104.0,191.44,1.0,6.0,1.0,1.0
2020-07-21,QUIXABEIRA,16,0,11,27,0,0.02,8972.0,300.94,0.0,6.0,0.0,0.0
2020-07-21,JUSSARA,0,0,19,19,0,0.02,15284.0,124.31,6.0,3.0,0.0,0.0
2020-07-21,MORRO DO CHAPEU,10,0,6,16,0,0.01,35413.0,45.18,3.0,2.0,0.0,0.0
2020-07-21,SAO JOSE DO JACUIPE,3,0,12,15,1,0.01,10462.0,143.38,0.0,6.0,1.0,0.0
2020-07-21,PIRITIBA,8,0,7,15,0,0.01,24755.0,60.59,0.0,3.0,0.0,0.0
2020-07-21,MULUNGU DO MORRO,3,0,9,12,0,0.01,10889.0,110.2,2.0,0.0,1.0,1.0
2020-07-21,CENTRAL,4,0,5,9,0,0.01,17266.0,52.13,0.0,6.0,0.0,0.0
2020-07-21,ITAGUACU DA BAHIA,1,0,7,8,0,0.01,14429.0,55.44,9.0,2.0,0.0,0.0
2020-07-21,IBITITA,6,0,1,7,1,0.01,17113.0,40.9,0.0,3.0,1.0,0.0
2020-07-21,IBIPEBA,0,0,7,7,0,0.01,18211.0,38.44,19.0,0.0,0.0,0.0
2020-07-21,UIBAI,2,0,5,7,0,0.01,13887.0,50.41,6.0,0.0,0.0,0.0
2020-07-21,MIRANGABA,2,0,5,7,0,0.01,18338.0,38.17,1.0,1.0,0.0,0.0
2020-07-21,SAUDE,0,0,6,6,0,0.0,12913.0,46.46,4.0,4.0,0.0,0.0
2020-07-21,BARRO ALTO,1,0,4,5,0,0.0,14931.0,33.49,10.0,1.0,0.0,0.0
2020-07-21,BARRA DO MENDES,2,0,2,4,1,0.0,13865.0,28.85,4.0,0.0,0.0,0.0
2020-07-21,VARZEA DO POCO,1,0,0,1,0,0.0,9170.0,10.91,1.0,0.0,0.0,0.0
2020-07-21,TOTAL,414,5,1727,2146,59,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,TEIXEIRA DE FREITAS,383,16,1652,2051,16,1.65,160487.0,1277.99,0.0,26.0,41.0,51.0
2020-07-21,EUNAPOLIS,299,86,874,1259,22,1.01,113380.0,1110.43,0.0,75.0,21.0,10.0
2020-07-21,PORTO SEGURO,374,1,760,1135,33,0.91,148686.0,763.35,0.0,71.0,9.0,16.0
2020-07-21,ITAMARAJU,112,36,725,873,6,0.7,64486.0,1353.78,1.0,21.0,19.0,14.0
2020-07-21,MUCURI,53,15,222,290,13,0.23,41748.0,694.64,0.0,20.0,6.0,2.0
2020-07-21,MEDEIROS NETO,26,72,191,289,13,0.23,22688.0,1273.8,0.0,25.0,2.0,3.0
2020-07-21,NOVA VICOSA,106,8,132,246,3,0.2,43376.0,567.13,0.0,12.0,5.0,2.0
2020-07-21,SANTA CRUZ CABRALIA,111,0,100,211,1,0.17,27778.0,759.59,0.0,20.0,2.0,0.0
2020-07-21,PRADO,52,9,139,200,3,0.16,28174.0,709.87,0.0,9.0,3.0,2.0
2020-07-21,BELMONTE,73,0,109,182,0,0.15,23328.0,780.18,2.0,10.0,1.0,0.0
2020-07-21,ALCOBACA,18,39,108,165,0,0.13,22470.0,734.31,1.0,8.0,2.0,1.0
2020-07-21,ITANHEM,25,29,110,164,5,0.13,19405.0,845.14,1.0,8.0,3.0,1.0
2020-07-21,ITABELA,87,1,57,145,5,0.12,30584.0,474.1,0.0,14.0,2.0,1.0
2020-07-21,GUARATINGA,88,0,39,127,2,0.1,20843.0,609.32,0.0,6.0,2.0,0.0
2020-07-21,CARAVELAS,41,18,58,117,0,0.09,22016.0,531.43,1.0,3.0,0.0,0.0
2020-07-21,ITAPEBI,89,0,13,102,0,0.08,10259.0,994.25,1.0,6.0,2.0,2.0
2020-07-21,IBIRAPUA,17,0,48,65,1,0.05,8637.0,752.58,9.0,0.0,1.0,0.0
2020-07-21,VEREDA,45,0,20,65,2,0.05,6205.0,1047.54,0.0,0.0,2.0,0.0
2020-07-21,ITAGIMIRIM,27,0,6,33,0,0.03,6869.0,480.42,0.0,11.0,0.0,0.0
2020-07-21,JUCURUCU,5,0,16,21,8,0.02,9126.0,230.11,0.0,2.0,0.0,0.0
2020-07-21,LAJEDAO,7,0,3,10,0,0.01,3955.0,252.84,1.0,2.0,0.0,0.0
2020-07-21,TOTAL,2038,330,5382,7750,133,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,SALVADOR,39356,677,7340,47373,88,38.0,2872347.0,1649.28,0.0,2351.0,0.0,47373.0
2020-07-21,LAURO DE FREITAS,1964,1,1816,3781,46,3.03,198440.0,1905.36,0.0,238.0,60.0,0.0
2020-07-21,CAMACARI,1638,102,1179,2919,51,2.34,299132.0,975.82,0.0,196.0,0.0,39.0
2020-07-21,SIMOES FILHO,577,0,730,1307,12,1.05,134377.0,972.64,0.0,77.0,42.0,24.0
2020-07-21,CANDEIAS,446,118,647,1211,29,0.97,87076.0,1390.74,0.0,104.0,0.0,14.0
2020-07-21,SANTO ANTONIO DE JESUS,578,2,346,926,24,0.74,101512.0,912.21,0.0,64.0,18.0,23.0
2020-07-21,DIAS DAVILA,410,43,245,698,12,0.56,81089.0,860.78,0.0,46.0,18.0,3.0
2020-07-21,SAO FRANCISCO DO CONDE,151,2,314,467,8,0.37,39802.0,1173.31,0.0,30.0,8.0,1.0
2020-07-21,SANTO AMARO,382,2,68,452,1,0.36,60069.0,752.47,0.0,79.0,6.0,0.0
2020-07-21,SAO SEBASTIAO DO PASSE,110,0,335,445,6,0.36,44300.0,1004.51,1.0,65.0,7.0,3.0
2020-07-21,PRESIDENTE TANCREDO NEVES,52,5,372,429,5,0.34,27719.0,1547.67,0.0,14.0,7.0,3.0
2020-07-21,MADRE DE DEUS,215,1,199,415,9,0.33,21093.0,1967.48,0.0,76.0,3.0,0.0
2020-07-21,POJUCA,176,1,202,379,3,0.3,39519.0,959.03,0.0,36.0,4.0,1.0
2020-07-21,CONCEICAO DA FEIRA,117,2,213,332,0,0.27,22581.0,1470.26,0.0,40.0,2.0,1.0
2020-07-21,MATA DE SAO JOAO,244,11,31,286,2,0.23,46583.0,613.96,1.0,34.0,2.0,0.0
2020-07-21,CRUZ DAS ALMAS,204,0,74,278,4,0.22,63239.0,439.6,0.0,37.0,4.0,1.0
2020-07-21,CACHOEIRA,190,0,20,210,21,0.17,33470.0,627.43,0.0,37.0,5.0,1.0
2020-07-21,VERA CRUZ,155,0,36,191,5,0.15,43223.0,441.89,0.0,29.0,8.0,1.0
2020-07-21,ITAPARICA,86,0,99,185,2,0.15,22228.0,832.28,0.0,26.0,6.0,4.0
2020-07-21,MARAGOGIPE,123,0,56,179,10,0.14,44677.0,400.65,0.0,17.0,6.0,3.0
2020-07-21,NAZARE,109,1,58,168,3,0.13,28525.0,588.96,0.0,21.0,4.0,2.0
2020-07-21,CASTRO ALVES,17,18,99,134,0,0.11,26264.0,510.2,0.0,5.0,3.0,2.0
2020-07-21,MURITIBA,90,0,38,128,6,0.1,29399.0,435.39,1.0,13.0,1.0,0.0
2020-07-21,AMARGOSA,87,7,31,125,4,0.1,37241.0,335.65,0.0,19.0,6.0,4.0
2020-07-21,CONCEICAO DO ALMEIDA,76,0,44,120,0,0.1,17247.0,695.77,0.0,43.0,2.0,1.0
2020-07-21,SAO FELIPE,24,0,76,100,12,0.08,21074.0,474.52,0.0,11.0,0.0,0.0
2020-07-21,CONDE,57,0,32,89,2,0.07,25837.0,344.47,0.0,11.0,4.0,1.0
2020-07-21,JAGUARIPE,24,0,62,86,14,0.07,18788.0,457.74,0.0,10.0,2.0,0.0
2020-07-21,SAPEACU,63,0,23,86,0,0.07,17398.0,494.31,1.0,11.0,0.0,0.0
2020-07-21,MILAGRES,24,0,47,71,1,0.06,10950.0,648.4,0.0,3.0,1.0,1.0
2020-07-21,GOVERNADOR MANGABEIRA,47,0,16,63,0,0.05,20722.0,304.02,1.0,10.0,1.0,0.0
2020-07-21,SAO FELIX,33,0,22,55,0,0.04,14740.0,373.13,0.0,11.0,1.0,3.0
2020-07-21,ITATIM,19,5,28,52,0,0.04,14487.0,358.94,5.0,4.0,0.0,0.0
2020-07-21,LAJE,22,4,26,52,1,0.04,23840.0,218.12,0.0,6.0,1.0,0.0
2020-07-21,MUTUIPE,31,2,18,51,3,0.04,22221.0,229.51,0.0,2.0,1.0,1.0
2020-07-21,SALINAS DA MARGARIDA,12,0,35,47,4,0.04,15667.0,299.99,0.0,17.0,1.0,0.0
2020-07-21,SAUBARA,26,0,13,39,0,0.03,12043.0,323.84,7.0,1.0,3.0,0.0
2020-07-21,MUNIZ FERREIRA,11,0,21,32,1,0.03,7422.0,431.15,0.0,0.0,2.0,0.0
2020-07-21,VARZEDO,21,2,4,27,2,0.02,8838.0,305.5,0.0,6.0,2.0,0.0
2020-07-21,CABACEIRAS DO PARAGUACU,16,0,10,26,0,0.02,18807.0,138.25,2.0,1.0,1.0,0.0
2020-07-21,SANTA TERESINHA,5,1,19,25,2,0.02,10405.0,240.27,2.0,1.0,1.0,1.0
2020-07-21,DOM MACEDO COSTA,3,0,19,22,0,0.02,4058.0,542.14,1.0,4.0,0.0,0.0
2020-07-21,SAO MIGUEL DAS MATAS,10,1,5,16,0,0.01,11675.0,137.04,1.0,1.0,0.0,0.0
2020-07-21,NOVA ITARANA,2,0,13,15,0,0.01,8226.0,182.35,5.0,4.0,0.0,0.0
2020-07-21,ELISIO MEDRADO,11,0,2,13,0,0.01,8122.0,160.06,0.0,5.0,0.0,0.0
2020-07-21,UBAIRA,5,0,7,12,0,0.01,19895.0,60.32,1.0,1.0,1.0,0.0
2020-07-21,ARATUIPE,7,0,4,11,13,0.01,8825.0,124.65,0.0,2.0,1.0,0.0
2020-07-21,JIQUIRICA,7,0,1,8,0,0.01,14537.0,55.03,0.0,2.0,0.0,0.0
2020-07-21,TOTAL,48033,1008,15095,64136,406,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,ALAGOINHAS,613,0,509,1122,20,0.9,151596.0,740.13,0.0,120.0,25.0,22.0
2020-07-21,CATU,241,0,361,602,11,0.48,54704.0,1100.47,0.0,69.0,5.0,1.0
2020-07-21,RIBEIRA DO POMBAL,257,4,29,290,2,0.23,53807.0,538.96,0.0,36.0,2.0,1.0
2020-07-21,NOVA SOURE,13,1,194,208,4,0.17,26947.0,771.89,0.0,32.0,0.0,0.0
2020-07-21,RIO REAL,60,0,81,141,9,0.11,40732.0,346.17,0.0,21.0,0.0,0.0
2020-07-21,ENTRE RIOS,43,20,71,134,10,0.11,41780.0,320.73,0.0,17.0,0.0,0.0
2020-07-21,ITAPICURU,14,0,95,109,22,0.09,35576.0,306.39,0.0,9.0,1.0,0.0
2020-07-21,ESPLANADA,21,1,81,103,1,0.08,37237.0,276.61,0.0,6.0,1.0,0.0
2020-07-21,CIPO,10,0,92,102,2,0.08,17300.0,589.6,2.0,42.0,0.0,0.0
2020-07-21,JANDAIRA,18,1,78,97,3,0.08,10709.0,905.78,0.0,3.0,1.0,0.0
2020-07-21,CORONEL JOAO SA,3,0,72,75,1,0.06,15895.0,471.85,2.0,15.0,0.0,0.0
2020-07-21,PARIPIRANGA,22,0,49,71,0,0.06,28989.0,244.92,0.0,28.0,1.0,0.0
2020-07-21,CRISOPOLIS,27,3,41,71,2,0.06,21103.0,336.45,0.0,30.0,1.0,0.0
2020-07-21,CICERO DANTAS,12,0,52,64,0,0.05,32515.0,196.83,2.0,1.0,1.0,0.0
2020-07-21,BANZAE,41,0,16,57,2,0.05,13229.0,430.87,0.0,22.0,0.0,0.0
2020-07-21,OLINDINA,5,0,52,57,3,0.05,28229.0,201.92,0.0,10.0,0.0,0.0
2020-07-21,INHAMBUPE,22,0,34,56,5,0.04,39926.0,140.26,2.0,14.0,2.0,0.0
2020-07-21,ADUSTINA,11,0,44,55,0,0.04,17040.0,322.77,4.0,13.0,1.0,0.0
2020-07-21,ACAJUTIBA,10,3,37,50,0,0.04,15159.0,329.84,0.0,5.0,0.0,0.0
2020-07-21,ACAJUTIBA,10,3,37,50,0,0.04,15159.0,329.84,0.0,2.0,0.0,0.0
2020-07-21,SITIO DO QUINTO,11,0,39,50,0,0.04,9986.0,500.7,2.0,7.0,0.0,0.0
2020-07-21,APORA,9,0,38,47,0,0.04,17731.0,265.07,3.0,1.0,2.0,1.0
2020-07-21,ARAMARI,30,0,13,43,2,0.03,11397.0,377.29,0.0,19.0,0.0,0.0
2020-07-21,NOVO TRIUNFO,5,0,34,39,1,0.03,15440.0,252.59,0.0,5.0,0.0,0.0
2020-07-21,ANTAS,10,0,27,37,0,0.03,19291.0,191.8,0.0,17.0,0.0,0.0
2020-07-21,RIBEIRA DO AMPARO,3,0,27,30,0,0.02,14592.0,205.59,2.0,4.0,0.0,0.0
2020-07-21,SATIRO DIAS,19,0,9,28,0,0.02,17273.0,162.1,4.0,1.0,0.0,0.0
2020-07-21,FATIMA,3,0,24,27,1,0.02,17890.0,150.92,1.0,2.0,0.0,0.0
2020-07-21,ARACAS,12,0,7,19,1,0.02,12177.0,156.03,0.0,4.0,0.0,0.0
2020-07-21,OURICANGAS,13,0,5,18,0,0.01,8564.0,210.18,1.0,3.0,0.0,0.0
2020-07-21,HELIOPOLIS,7,0,8,15,0,0.01,13031.0,115.11,6.0,0.0,0.0,0.0
2020-07-21,ITANAGRA,6,0,7,13,0,0.01,6441.0,201.83,1.0,3.0,2.0,0.0
2020-07-21,CARDEAL DA SILVA,9,0,1,10,0,0.01,9295.0,107.58,1.0,2.0,1.0,1.0
2020-07-21,PEDRAO,2,0,1,3,0,0.0,7347.0,40.83,2.0,0.0,0.0,0.0
2020-07-21,TOTAL,1582,33,2228,3843,102,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,JUAZEIRO,320,1,1375,1696,18,1.36,216707.0,782.62,0.0,117.0,45.0,48.0
2020-07-21,CAMPO FORMOSO,65,0,305,370,5,0.3,71206.0,519.62,0.0,56.0,2.0,1.0
2020-07-21,PAULO AFONSO,197,0,122,319,4,0.26,117782.0,270.84,0.0,31.0,10.0,10.0
2020-07-21,SOBRADINHO,32,0,243,275,3,0.22,23191.0,1185.8,0.0,33.0,11.0,3.0
2020-07-21,SENHOR DO BONFIM,55,0,160,215,1,0.17,79015.0,272.1,0.0,20.0,2.0,2.0
2020-07-21,CASA NOVA,17,0,182,199,3,0.16,71969.0,276.51,0.0,29.0,5.0,1.0
2020-07-21,FILADELFIA,27,0,153,180,1,0.14,16377.0,1099.1,0.0,13.0,2.0,1.0
2020-07-21,JAGUARARI,12,0,131,143,13,0.11,33570.0,425.98,0.0,13.0,2.0,1.0
2020-07-21,CURACA,24,0,77,101,0,0.08,34700.0,291.07,2.0,4.0,1.0,0.0
2020-07-21,UAUA,21,0,74,95,4,0.08,24240.0,391.91,0.0,6.0,2.0,0.0
2020-07-21,PINDOBACU,40,0,54,94,1,0.08,20150.0,466.5,0.0,13.0,2.0,1.0
2020-07-21,MACURURE,9,6,73,88,3,0.07,7824.0,1124.74,0.0,15.0,0.0,0.0
2020-07-21,REMANSO,24,0,36,60,2,0.05,41008.0,146.31,2.0,6.0,1.0,13.0
2020-07-21,PILAO ARCADO,16,0,43,59,0,0.05,35048.0,168.34,4.0,3.0,0.0,0.0
2020-07-21,CAMPO ALEGRE DE LOURDES,15,0,39,54,4,0.04,28798.0,187.51,0.0,1.0,2.0,0.0
2020-07-21,ANTONIO GONCALVES,32,0,21,53,0,0.04,11798.0,449.23,1.0,7.0,1.0,0.0
2020-07-21,JEREMOABO,7,0,33,40,7,0.03,40463.0,98.86,0.0,2.0,0.0,0.0
2020-07-21,PONTO NOVO,33,0,7,40,0,0.03,14914.0,268.2,1.0,4.0,1.0,0.0
2020-07-21,SENTO SE,9,0,29,38,1,0.03,40684.0,93.4,0.0,3.0,2.0,0.0
2020-07-21,GLORIA,15,0,18,33,0,0.03,15221.0,216.81,2.0,2.0,3.0,0.0
2020-07-21,SANTA BRIGIDA,11,0,22,33,1,0.03,14213.0,232.18,0.0,9.0,0.0,0.0
2020-07-21,CANUDOS,4,0,24,28,33,0.02,16668.0,167.99,2.0,0.0,2.0,1.0
2020-07-21,ANDORINHA,9,0,16,25,0,0.02,14595.0,171.29,6.0,0.0,1.0,0.0
2020-07-21,ITIUBA,7,1,15,23,0,0.02,36089.0,63.73,1.0,0.0,0.0,0.0
2020-07-21,ABARE,5,0,9,14,3,0.01,20086.0,69.7,0.0,4.0,0.0,0.0
2020-07-21,PEDRO ALEXANDRE,3,0,9,12,0,0.01,16667.0,72.0,0.0,0.0,0.0,0.0
2020-07-21,RODELAS,6,0,6,12,0,0.01,9331.0,128.6,2.0,2.0,0.0,0.0
2020-07-21,CHORROCHO,3,0,4,7,1,0.01,11177.0,62.63,5.0,1.0,0.0,0.0
2020-07-21,TOTAL,1018,8,3280,4306,108,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,BARREIRAS,536,2,324,862,8,0.69,155439.0,554.56,0.0,95.0,11.0,18.0
2020-07-21,LUIS EDUARDO MAGALHAES,308,2,346,656,6,0.53,87519.0,749.55,0.0,100.0,4.0,1.0
