date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-24,FEIRA DE SANTANA,5840,2,931,6773,219,4.84,614872.0,1101.53,0.0,623.0,85.0,76.0
2020-07-24,ITABERABA,200,23,470,693,18,0.5,64489.0,1074.6,0.0,113.0,18.0,12.0
2020-07-24,CONCEICAO DO COITE,382,1,263,646,29,0.46,66612.0,969.8,0.0,86.0,3.0,3.0
2020-07-24,ARACI,245,0,336,581,17,0.42,54379.0,1068.43,0.0,74.0,4.0,1.0
2020-07-24,SERRINHA,248,0,253,501,2,0.36,80861.0,619.58,0.0,34.0,6.0,2.0
2020-07-24,SAO GONCALO DOS CAMPOS,78,0,226,304,0,0.22,37550.0,809.59,0.0,26.0,3.0,3.0
2020-07-24,CONCEICAO DO JACUIPE,229,0,48,277,2,0.2,33153.0,835.52,0.0,25.0,1.0,1.0
2020-07-24,VALENTE,59,0,174,233,1,0.17,28473.0,818.32,14.0,14.0,3.0,0.0
2020-07-24,QUEIMADAS,71,0,156,227,4,0.16,25439.0,892.33,0.0,15.0,2.0,0.0
2020-07-24,SANTA BARBARA,190,0,28,218,0,0.16,20791.0,1048.53,0.0,14.0,2.0,0.0
2020-07-24,RIACHAO DO JACUIPE,57,0,156,213,0,0.15,33436.0,637.04,0.0,6.0,3.0,1.0
2020-07-24,SANTO ESTEVAO,151,0,46,197,0,0.14,52850.0,372.75,0.0,64.0,2.0,0.0
2020-07-24,AMELIA RODRIGUES,146,0,47,193,0,0.14,25102.0,768.86,0.0,35.0,1.0,1.0
2020-07-24,TEOFILANDIA,50,0,137,187,0,0.13,22518.0,830.45,0.0,9.0,0.0,0.0
2020-07-24,SANTALUZ,40,0,133,173,1,0.12,37348.0,463.21,0.0,9.0,3.0,3.0
2020-07-24,TANQUINHO,17,1,148,166,1,0.12,7918.0,2096.49,0.0,26.0,2.0,1.0
2020-07-24,IRAQUARA,11,0,150,161,0,0.12,25216.0,638.48,0.0,19.0,0.0,0.0
2020-07-24,IPIRA,142,0,17,159,13,0.11,59595.0,266.8,0.0,20.0,3.0,1.0
2020-07-24,RUY BARBOSA,25,0,131,156,5,0.11,30814.0,506.26,0.0,22.0,2.0,1.0
