date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-06-28,FEIRA DE SANTANA,2736,4,332,3072,33,4.54,614872.0,499.62,0.0,1302.0,46.0,40.0
2020-06-28,ITABERABA,63,9,168,240,1,0.35,64489.0,372.16,0.0,131.0,9.0,5.0
2020-06-28,SERRINHA,125,3,88,216,4,0.32,80861.0,267.13,0.0,67.0,3.0,2.0
2020-06-28,ARACI,59,0,120,179,27,0.26,54379.0,329.17,0.0,92.0,1.0,1.0
2020-06-28,VALENTE,79,0,98,177,0,0.26,28473.0,621.64,1.0,46.0,3.0,
2020-06-28,CONCEICAO DO COITE,68,1,102,171,0,0.25,66612.0,256.71,0.0,79.0,,
2020-06-28,CONCEICAO DO JACUIPE,126,0,23,149,1,0.22,33153.0,449.43,3.0,83.0,,
2020-06-28,TEOFILANDIA,32,0,111,143,0,0.21,22518.0,635.05,1.0,,,
2020-06-28,SANTA BARBARA,111,0,4,115,11,0.17,20791.0,553.12,0.0,51.0,,
2020-06-28,SAO GONCALO DOS CAMPOS,46,0,63,109,0,0.16,37550.0,290.28,0.0,56.0,2.0,2.0
2020-06-28,AMELIA RODRIGUES,61,0,19,80,2,0.12,25102.0,318.7,0.0,32.0,,
2020-06-28,RUY BARBOSA,16,2,61,79,3,0.12,30814.0,256.38,0.0,54.0,1.0,1.0
2020-06-28,PINTADAS,37,0,38,75,0,0.11,10437.0,718.6,0.0,58.0,,
2020-06-28,IPIRA,63,0,7,70,1,0.1,59595.0,117.46,0.0,31.0,2.0,1.0
2020-06-28,MONTE SANTO,32,0,35,67,0,0.1,49418.0,135.58,0.0,34.0,1.0,
2020-06-28,RIACHAO DO JACUIPE,25,0,34,59,2,0.09,33436.0,176.46,0.0,20.0,2.0,1.0
2020-06-28,TERRA NOVA,47,1,11,59,0,0.09,13033.0,452.7,0.0,40.0,1.0,
2020-06-28,SANTALUZ,20,0,36,56,8,0.08,37348.0,149.94,0.0,34.0,1.0,1.0
2020-06-28,RAFAEL JAMBEIRO,39,0,15,54,0,0.08,22621.0,238.72,1.0,15.0,,
2020-06-28,RETIROLANDIA,21,0,32,53,0,0.08,14396.0,368.16,1.0,28.0,,
2020-06-28,NORDESTINA,10,3,38,51,0,0.08,13130.0,388.42,1.0,32.0,,
2020-06-28,CORACAO DE MARIA,27,0,21,48,1,0.07,22605.0,212.34,0.0,24.0,,
2020-06-28,QUEIMADAS,31,0,17,48,0,0.07,25439.0,188.69,1.0,27.0,,
2020-06-28,ITAETE,0,0,47,47,0,0.07,16056.0,292.73,1.0,4.0,,
2020-06-28,SANTO ESTEVAO,20,0,18,38,1,0.06,52850.0,71.9,0.0,17.0,1.0,
2020-06-28,IACU,27,0,11,38,2,0.06,24305.0,156.35,1.0,4.0,4.0,4.0
2020-06-28,CANSANCAO,17,1,18,36,0,0.05,34834.0,103.35,0.0,11.0,2.0,1.0
2020-06-28,BARROCAS,17,1,17,35,0,0.05,15978.0,219.05,1.0,3.0,,
2020-06-28,SEABRA,17,0,15,32,1,0.05,44091.0,72.58,0.0,7.0,1.0,1.0
2020-06-28,AGUA FRIA,25,4,2,31,0,0.05,16970.0,182.68,0.0,18.0,1.0,
2020-06-28,ANGUERA,27,0,0,27,0,0.04,11221.0,240.62,1.0,3.0,,
2020-06-28,TANQUINHO,11,2,13,26,1,0.04,7918.0,328.37,0.0,14.0,1.0,
2020-06-28,IRARA,19,0,6,25,0,0.04,29034.0,86.11,1.0,12.0,,
2020-06-28,EUCLIDES DA CUNHA,15,0,9,24,0,0.04,60585.0,39.61,1.0,10.0,1.0,
2020-06-28,TUCANO,12,0,11,23,0,0.03,50687.0,45.38,0.0,8.0,1.0,
2020-06-28,LAMARAO,8,3,10,21,0,0.03,8307.0,252.8,1.0,5.0,,
2020-06-28,SERRA PRETA,17,0,3,20,0,0.03,14878.0,134.43,0.0,12.0,,
2020-06-28,SANTANOPOLI S,18,0,1,19,0,0.03,8943.0,212.46,1.0,,,
2020-06-28,PE DE SERRA,3,0,15,18,0,0.03,13578.0,132.57,1.0,9.0,,
2020-06-28,QUIJINGUE,9,0,9,18,0,0.03,27580.0,65.26,1.0,14.0,,
2020-06-28,CANDEAL,13,0,3,16,0,0.02,8258.0,193.75,1.0,6.0,,
2020-06-28,IRAQUARA,2,0,12,14,0,0.02,25216.0,55.52,0.0,13.0,,
2020-06-28,TEODORO SAMPAIO,8,0,5,13,0,0.02,7425.0,175.08,0.0,11.0,,
2020-06-28,CAPELA DO ALTO ALEGRE,10,1,0,11,0,0.02,11637.0,94.53,1.0,9.0,,
2020-06-28,MUCUGE,3,3,4,10,0,0.01,9062.0,110.35,0.0,6.0,,
2020-06-28,MACAJUBA,9,0,0,9,0,0.01,11348.0,79.31,1.0,8.0,,
2020-06-28,ANTONIO CARDOSO,5,0,4,9,0,0.01,11683.0,77.04,1.0,3.0,,
2020-06-28,IBITIARA,2,1,4,7,0,0.01,16339.0,42.84,11.0,,1.0,
2020-06-28,ANDARAI,3,0,4,7,0,0.01,13143.0,53.26,1.0,5.0,,
2020-06-28,ABAIRA,4,2,1,7,0,0.01,8739.0,80.1,0.0,3.0,,
2020-06-28,PIATA,1,0,6,7,0,0.01,17123.0,40.88,14.0,,,
2020-06-28,MARCIONILIO SOUZA,5,0,2,7,0,0.01,10406.0,67.27,17.0,,,
2020-06-28,BOA VISTA DO TUPIM,4,0,2,6,0,0.01,18576.0,32.3,1.0,2.0,,
2020-06-28,BONINAL,1,0,5,6,0,0.01,14368.0,41.76,1.0,1.0,,
2020-06-28,NOVA FATIMA,5,0,0,5,0,0.01,7812.0,64.0,21.0,1.0,1.0,
2020-06-28,SAO DOMINGOS,4,0,1,5,0,0.01,9058.0,55.2,12.0,,,
2020-06-28,IPECAETA,3,0,2,5,0,0.01,14487.0,34.51,2.0,2.0,,
2020-06-28,SOUTO SOARES,3,0,1,4,0,0.01,16979.0,23.56,1.0,3.0,,
2020-06-28,UTINGA,2,0,1,3,0,0.0,19178.0,15.64,4.0,1.0,1.0,1.0
2020-06-28,NOVA REDENCAO,2,0,1,3,0,0.0,9118.0,32.9,1.0,2.0,,
2020-06-28,BAIXA GRANDE,2,0,0,2,0,0.0,20468.0,9.77,1.0,1.0,,
2020-06-28,ICHU,2,0,0,2,0,0.0,6206.0,32.23,0.0,1.0,,
2020-06-28,PALMEIRAS,1,0,1,2,0,0.0,9019.0,22.18,17.0,,,
