date,id,municipio,total_obitos_munocor
2020-07-07,2,AMARGOSA,1
2020-07-07,3,ANAGE,1
2020-07-07,4,APORA,1
2020-07-07,5,ARACAJU,2
2020-07-07,6,ARACI,1
2020-07-07,7,ARARIPINA,2
2020-07-07,8,BARRA DO CHOCA,1
2020-07-07,9,BARREIRAS,10
2020-07-07,10,BRUMADO,1
2020-07-07,11,CALDEIRAO GRANDE,1
2020-07-07,12,CAMACAN,4
2020-07-07,13,CAMACARI,23
2020-07-07,14,CANAVIEIRAS,1
2020-07-07,15,CANDEIAS,8
2020-07-07,16,CANDIDO SALES,1
2020-07-07,17,CANSANCAO,1
2020-07-07,18,CAPIM GROSSO,2
2020-07-07,19,CARDEAL DA SILVA,1
2020-07-07,20,CASTRO ALVES,1
2020-07-07,21,CONCEICAO DA FEIRA,1
2020-07-07,22,CONDE,1
2020-07-07,23,DIAS DAVILA,1
2020-07-07,24,EUNAPOLIS,8
2020-07-07,25,FEIRA DE SANTANA,54
2020-07-07,26,FILADELFIA,1
2020-07-07,27,FLORIANO,1
2020-07-07,28,GANDU,10
2020-07-07,29,GUAMARE*,1
2020-07-07,30,IACU,4
2020-07-07,31,IBICARAI,1
2020-07-07,32,IBIRATAIA,2
2020-07-07,33,IGRAPIUNA,1
2020-07-07,34,ILHEUS*,83
2020-07-07,35,IPIAU *,4
2020-07-07,36,IPIRA,1
2020-07-07,37,IRECE,1
2020-07-07,38,ITABELA,1
2020-07-07,39,ITABERABA,6
2020-07-07,40,ITABUNA,95
2020-07-07,41,ITACARE,1
2020-07-07,42,ITAJUIPE,1
2020-07-07,43,ITAMARAJU,8
2020-07-07,44,ITANHEM,1
2020-07-07,45,ITAPEBI,1
2020-07-07,46,ITAPETINGA,3
2020-07-07,47,ITUBERA,2
2020-07-07,48,JACOBINA,1
2020-07-07,49,JEQUIE*,43
2020-07-07,50,JOAO DOURADO,1
2020-07-07,51,JUAZEIRO,30
2020-07-07,52,LAURO DE FREITAS*,34
2020-07-07,53,MANOEL VITORINO,1
2020-07-07,54,MARACAS,1
2020-07-07,55,MEDEIROS NETO,1
2020-07-07,56,MILAGRES,1
2020-07-07,57,MONTE SANTO,1
2020-07-07,58,MUCURI,2
2020-07-07,59,MULUNGU DO MORRO,1
2020-07-07,60,NAZARE,1
2020-07-07,61,NOVA IBIA,1
2020-07-07,62,NOVA VICOSA,2
2020-07-07,63,PAULO AFONSO,8
2020-07-07,64,PETROLINA,4
2020-07-07,65,PILAO ARCADO*,1
2020-07-07,66,POCOES,1
2020-07-07,67,POJUCA,1
2020-07-07,68,PORTO SEGURO,8
2020-07-07,69,PRADO,2
2020-07-07,70,REMANSO,7
2020-07-07,71,RIACHAO DO JACUIPE,1
2020-07-07,72,RIBEIRA DO POMBAL,1
2020-07-07,73,RUY BARBOSA,1
2020-07-07,74,SALVADOR*,1534
2020-07-07,75,SANTA MARIA DA VITORIA,1
2020-07-07,76,SANTA RITA DE CASSIA,1
2020-07-07,77,SANTA TERESINHA,1
2020-07-07,78,SANTALUZ,1
2020-07-07,79,SANTO ANTONIO DE JESUS,8
2020-07-07,80,SAO FELIX,3
2020-07-07,81,SAO GONCALO DOS CAMPOS,3
2020-07-07,82,SAO SEBASTIAO DO PASSE,1
2020-07-07,83,SEABRA,1
2020-07-07,84,SENHOR DO BONFIM,1
2020-07-07,85,SERRINHA,2
2020-07-07,86,SIMOES FILHO,20
2020-07-07,87,SOBRADINHO,3
2020-07-07,88,TEIXEIRA DE FREITAS,31
2020-07-07,89,TOBIAS BARRETO,1
2020-07-07,90,URUCUCA,2
2020-07-07,91,UTINGA,1
2020-07-07,92,VALENCA,17
2020-07-07,93,VALENCA,1
2020-07-07,94,VARZEA DA ROCA,1
2020-07-07,95,VERA CRUZ,1
2020-07-07,96,VITORIA DA CONQUISTA,54
2020-07-07,1,SALVADOR,39865
