date,id,municipio,total_obitos_munocor
2020-06-26,2,AMARGOSA,1
2020-06-26,3,ANAGE,1
2020-06-26,4,ARACAJU,1
2020-06-26,5,ARACI,1
2020-06-26,6,ARARIPINA,2
2020-06-26,7,BARREIRAS,5
2020-06-26,8,BRUMADO,1
2020-06-26,9,CALDEIRAO GRANDE,1
2020-06-26,10,CAMACAN,4
2020-06-26,11,CAMACARI,15
2020-06-26,12,CANAVIEIRAS,1
2020-06-26,13,CANDEIAS,6
2020-06-26,14,CANSANCAO,1
2020-06-26,15,CAPIM GROSSO,2
2020-06-26,16,CASTRO ALVES,1
2020-06-26,17,CONCEICAO DA FEIRA,1
2020-06-26,18,CONDE,1
2020-06-26,19,EUNAPOLIS,5
2020-06-26,20,FEIRA DE SANTANA,39
2020-06-26,21,FILADELFIA,1
2020-06-26,22,FLORIANO,1
2020-06-26,23,GANDU,6
2020-06-26,24,GUAMARE*,1
2020-06-26,25,IACU,4
2020-06-26,26,IBIRATAIA,2
2020-06-26,27,IGRAPIUNA,1
2020-06-26,28,ILHEUS*,71
2020-06-26,29,IPIAU *,3
2020-06-26,30,IPIRA,1
2020-06-26,31,ITABELA,1
2020-06-26,32,ITABERABA,3
2020-06-26,33,ITABUNA,70
2020-06-26,34,ITACARE,1
2020-06-26,35,ITAJUIPE,1
2020-06-26,36,ITAMARAJU,5
2020-06-26,37,ITAPETINGA,2
2020-06-26,38,ITUBERA,1
2020-06-26,39,JEQUIE*,32
2020-06-26,40,JOAO DOURADO,1
2020-06-26,41,JUAZEIRO,16
2020-06-26,42,LAURO DE FREITAS*,26
2020-06-26,43,MANOEL VITORINO,1
2020-06-26,44,MEDEIROS NETO,1
2020-06-26,45,MILAGRES,1
2020-06-26,46,MUCURI,1
2020-06-26,47,MULUNGU DO MORRO,1
2020-06-26,48,NAZARE,1
2020-06-26,49,NOVA VICOSA,2
2020-06-26,50,PAULO AFONSO,2
2020-06-26,51,PETROLINA,3
2020-06-26,52,PILAO ARCADO*,1
2020-06-26,53,POCOES,1
2020-06-26,54,POJUCA,1
2020-06-26,55,PORTO SEGURO,3
2020-06-26,56,REMANSO,4
2020-06-26,57,RIACHAO DO JACUIPE,1
2020-06-26,58,RIBEIRA DO POMBAL,1
2020-06-26,59,RUY BARBOSA,1
2020-06-26,60,SALVADOR*,1171
2020-06-26,61,SANTA MARIA DA VITORIA,1
2020-06-26,62,SANTA TERESINHA,1
2020-06-26,63,SANTALUZ,1
2020-06-26,64,SANTO ANTONIO DE JESUS,3
2020-06-26,65,SAO FELIX,1
2020-06-26,66,SAO GONCALO DOS CAMPOS,1
2020-06-26,67,SAO SEBASTIAO DO PASSE,1
2020-06-26,68,SEABRA,1
2020-06-26,69,SENHOR DO BONFIM,1
2020-06-26,70,SERRINHA,2
2020-06-26,71,SIMOES FILHO,11
2020-06-26,72,SOBRADINHO,3
2020-06-26,73,TEIXEIRA DE FREITAS,15
2020-06-26,74,URUCUCA,2
2020-06-26,75,UTINGA,1
2020-06-26,76,VALENCA,11
2020-06-26,77,VALENCA,1
2020-06-26,78,VARZEA DA ROCA,1
2020-06-26,79,VERA CRUZ,1
2020-06-26,80,VITORIA DA CONQUISTA,41
2020-06-26,1,SALVADOR,27666
