date,id,municipio,total_obitos_munres
2020-06-26,2,ADUSTINA,1
2020-06-26,3,AGUA FRIA,1
2020-06-26,4,AIQUARA,1
2020-06-26,5,ALAGOINHAS,5
2020-06-26,6,ALMADINA,1
2020-06-26,7,AMARGOSA,1
2020-06-26,8,ANAGE,1
2020-06-26,9,APORA,1
2020-06-26,10,ARACI,1
2020-06-26,11,ARATUIPE,1
2020-06-26,12,BARREIRAS,4
2020-06-26,13,BELMONTE,1
2020-06-26,14,BRUMADO,2
2020-06-26,15,BUERAREMA,5
2020-06-26,16,CACULE*,1
2020-06-26,17,CAIRU,1
2020-06-26,18,CALDEIRAO GRANDE,1
2020-06-26,19,CAMACAN,6
2020-06-26,20,CAMACARI*,19
2020-06-26,21,CAMAMU*,1
2020-06-26,22,CAMPO ALEGRE DE LOURDES,1
2020-06-26,23,CANAVIEIRAS,2
2020-06-26,24,CANDEIAS*,15
2020-06-26,25,CANDIDO SALES,2
2020-06-26,26,CANSANCAO,2
2020-06-26,27,CAPIM GROSSO,3
2020-06-26,28,CASA NOVA,3
2020-06-26,29,CASTRO ALVES,1
2020-06-26,30,CATU,2
2020-06-26,31,CICERO DANTAS,1
2020-06-26,32,COARACI,3
2020-06-26,33,CONCEICAO DA FEIRA,1
2020-06-26,34,CONDE,2
2020-06-26,35,CRUZ DAS ALMAS,1
2020-06-26,36,DARIO MEIRA,1
2020-06-26,37,DIAS DAVILA,7
2020-06-26,38,EUCLIDES DA CUNHA,1
2020-06-26,39,EUNAPOLIS,7
2020-06-26,40,FEIRA DE SANTANA,44
2020-06-26,41,FILADELFIA,1
2020-06-26,42,GANDU,9
2020-06-26,43,GONGOGI,2
2020-06-26,44,GOVERNADOR MANGABEIRA,1
2020-06-26,45,IACU,4
2020-06-26,46,IBICARAI,1
2020-06-26,47,IBIRAPITANGA,1
2020-06-26,48,IBIRAPUA,1
2020-06-26,49,IBIRATAIA,2
2020-06-26,50,IBITIARA,1
2020-06-26,51,IGRAPIUNA,1
2020-06-26,52,IGUAI,1
2020-06-26,53,ILHEUS,41
2020-06-26,54,IPIAU *,9
2020-06-26,55,IPIRA,2
2020-06-26,56,IRECE,1
2020-06-26,57,ITABELA,1
2020-06-26,58,ITABERABA,7
2020-06-26,59,ITABUNA,54
2020-06-26,60,ITACARE,3
2020-06-26,61,ITAGIBA,2
2020-06-26,62,ITAJUIPE,3
2020-06-26,63,ITAMARAJU,7
2020-06-26,64,ITANAGRA,2
2020-06-26,65,ITANHEM,1
2020-06-26,66,ITAPARICA,3
2020-06-26,67,ITAPE,2
2020-06-26,68,ITAPETINGA,5
2020-06-26,69,ITARANTIM,1
2020-06-26,70,ITATIM*,2
2020-06-26,71,ITIUBA*,1
2020-06-26,72,ITORORO,1
2020-06-26,73,ITUBERA,1
2020-06-26,74,JACOBINA,1
2020-06-26,75,JAGUARIPE,1
2020-06-26,76,JANDAIRA,1
2020-06-26,77,JEQUIE,27
2020-06-26,78,JITAUNA,2
2020-06-26,79,JOAO DOURADO,1
2020-06-26,80,JUAZEIRO,15
2020-06-26,81,LAFAIETE COUTINHO,1
2020-06-26,82,LAURO DE FREITAS,31
2020-06-26,83,MACARANI,1
2020-06-26,84,MADRE DE DEUS,2
2020-06-26,85,MANOEL VITORINO,1
2020-06-26,86,MARACAS,1
2020-06-26,87,MARAGOGIPE,2
2020-06-26,88,MARAU,2
2020-06-26,89,MATA DE SAO JOAO,1
2020-06-26,90,MEDEIROS NETO,1
2020-06-26,91,MIGUEL CALMON,2
2020-06-26,92,MILAGRES,1
2020-06-26,93,MIRANTE,1
2020-06-26,94,MONTE SANTO,1
2020-06-26,95,MORPARA,1
2020-06-26,96,MUCURI,2
2020-06-26,97,MULUNGU DO MORRO,1
2020-06-26,98,MUNDO NOVO*,1
2020-06-26,99,MURITIBA,1
2020-06-26,100,NILO PECANHA,1
2020-06-26,101,NOVA FATIMA,1
2020-06-26,102,NOVA IBIA,1
2020-06-26,103,NOVA VICOSA,3
2020-06-26,104,PARAMIRIM,1
2020-06-26,105,PAU BRASIL,3
2020-06-26,106,PAULO AFONSO,2
2020-06-26,107,POCOES,2
2020-06-26,108,POJUCA,2
2020-06-26,109,PONTO NOVO,1
2020-06-26,110,PORTO SEGURO,1
2020-06-26,111,PRADO,1
2020-06-26,112,REMANSO,1
2020-06-26,113,RIACHAO DO JACUIPE,2
2020-06-26,114,RIBEIRA DO POMBAL,1
2020-06-26,115,RIO DO PIRES,1
2020-06-26,116,RUY BARBOSA,1
2020-06-26,117,SALINAS DA MARGARIDA,1
2020-06-26,118,SALVADOR*,1046
2020-06-26,119,SANTA CRUZ CABRALIA,1
2020-06-26,120,SANTA CRUZ DA VITORIA,1
2020-06-26,121,SANTA INES,1
2020-06-26,122,SANTA RITA DE CASSIA,1
2020-06-26,123,SANTA TERESINHA,1
2020-06-26,124,SANTALUZ,1
2020-06-26,125,SANTO AMARO,3
2020-06-26,126,SANTO ANTONIO DE JESUS,4
2020-06-26,127,SANTO ESTEVAO,1
2020-06-26,128,SAO FRANCISCO DO CONDE,3
2020-06-26,129,SAO GONCALO DOS CAMPOS,1
2020-06-26,130,SAO JOSE DA VITORIA,1
2020-06-26,131,SAO SEBASTIAO DO PASSE,4
2020-06-26,132,SAUBARA,2
2020-06-26,133,SEABRA,1
2020-06-26,134,SENHOR DO BONFIM,1
2020-06-26,135,SERRINHA,3
2020-06-26,136,SIMOES FILHO,20
2020-06-26,137,SOBRADINHO,9
2020-06-26,138,TANQUINHO,1
2020-06-26,139,TEIXEIRA DE FREITAS,12
2020-06-26,140,TERRA NOVA,1
2020-06-26,141,TUCANO,1
2020-06-26,142,UBAITABA,2
2020-06-26,143,UBATA,1
2020-06-26,144,URANDI,2
2020-06-26,145,URUCUCA *,14
2020-06-26,146,UTINGA,1
2020-06-26,147,VALENCA,14
2020-06-26,148,VALENTE,3
2020-06-26,149,VARZEA DA ROCA,1
2020-06-26,150,VARZEDO,1
2020-06-26,151,VERA CRUZ,3
2020-06-26,152,VEREDA,1
2020-06-26,153,VITORIA DA CONQUISTA,15
2020-06-26,154,WENCESLAU GUIMARAES,2
2020-06-26,155,PERNAMBUCO/AFRANIO,1
2020-06-26,156,RIO DE JANEIRO/RIO DE JANEIRO,1
2020-06-26,157,RIO GRANDE DO SUL/CAXIAS DO SUL,1
2020-06-26,158,SAO PAULO/SAO PAULO,1
2020-06-26,159,TOCANTINS/NOVA ROSALANDIA*,1
2020-06-26,1,ALAGOINHAS,6
