date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-06-27,FEIRA DE SANTANA,2628,4,303,2935,27,4.52,614872.0,477.34,0.0,1384.0,45.0,40.0
2020-06-27,ITABERABA,63,9,159,231,0,0.36,64489.0,358.2,0.0,135.0,8.0,4.0
2020-06-27,SERRINHA,124,3,88,215,0,0.33,80861.0,265.89,0.0,71.0,3.0,2.0
2020-06-27,ARACI,58,0,119,177,0,0.27,54379.0,325.49,0.0,107.0,1.0,1.0
2020-06-27,VALENTE,79,0,98,177,0,0.27,28473.0,621.64,0.0,49.0,3.0,
2020-06-27,CONCEICAO DO COITE,65,1,97,163,1,0.25,66612.0,244.7,0.0,80.0,,
2020-06-27,TEOFILANDIA,32,0,111,143,0,0.22,22518.0,635.05,0.0,,,
2020-06-27,CONCEICAO DO JACUIPE,119,0,21,140,0,0.22,33153.0,422.28,2.0,81.0,,
2020-06-27,SANTA BARBARA,110,0,4,114,1,0.18,20791.0,548.31,0.0,62.0,,
2020-06-27,SAO GONCALO DOS CAMPOS,43,0,59,102,0,0.16,37550.0,271.64,0.0,59.0,2.0,2.0
2020-06-27,AMELIA RODRIGUES,61,0,17,78,0,0.12,25102.0,310.73,0.0,33.0,,
2020-06-27,RUY BARBOSA ,16,2,58,76,1,0.12,30814.0,246.64,0.0,,,
2020-06-27,PINTADAS,37,0,37,74,0,0.11,10437.0,709.02,0.0,64.0,,
2020-06-27,IPIRA,63,0,6,69,0,0.11,59595.0,115.78,0.0,38.0,2.0,1.0
2020-06-27,MONTE SANTO ,31,0,31,62,0,0.1,49418.0,125.46,0.0,,,
2020-06-27,RIACHAO DO JACUIPE,26,0,32,58,0,0.09,33436.0,173.47,0.0,26.0,2.0,1.0
2020-06-27,TERRA NOVA ,46,1,11,58,0,0.09,13033.0,445.02,0.0,,,
2020-06-27,SANTALUZ,20,0,35,55,0,0.08,37348.0,147.26,0.0,34.0,1.0,1.0
2020-06-27,RAFAEL JAMBEIRO,39,0,15,54,0,0.08,22621.0,238.72,0.0,19.0,,
2020-06-27,RETIROLANDIA,21,0,32,53,0,0.08,14396.0,368.16,0.0,29.0,,
2020-06-27,NORDESTINA,10,3,38,51,0,0.08,13130.0,388.42,0.0,34.0,,
2020-06-27,QUEIMADAS,31,0,17,48,0,0.07,25439.0,188.69,0.0,27.0,,
2020-06-27,ITAETE,0,0,47,47,0,0.07,16056.0,292.73,0.0,4.0,,
2020-06-27,CORACAO DE MARIA,26,0,20,46,0,0.07,22605.0,203.49,0.0,25.0,,
2020-06-27,IACU,27,0,11,38,0,0.06,24305.0,156.35,0.0,4.0,4.0,4.0
2020-06-27,SANTO ESTEVAO,19,0,16,35,0,0.05,52850.0,66.23,0.0,17.0,1.0,
2020-06-27,CANSANCAO,16,1,18,35,1,0.05,34834.0,100.48,0.0,11.0,2.0,1.0
2020-06-27,BARROCAS,17,1,17,35,0,0.05,15978.0,219.05,0.0,3.0,,
2020-06-27,SEABRA,17,0,14,31,0,0.05,44091.0,70.31,0.0,8.0,1.0,1.0
2020-06-27,AGUA FRIA ,23,4,2,29,2,0.04,16970.0,170.89,0.0,,,
2020-06-27,ANGUERA,27,0,0,27,0,0.04,11221.0,240.62,0.0,3.0,,
2020-06-27,IRARA,19,0,6,25,0,0.04,29034.0,86.11,0.0,12.0,,
2020-06-27,EUCLIDES DA CUNHA,16,0,8,24,0,0.04,60585.0,39.61,0.0,11.0,1.0,
2020-06-27,TANQUINHO,10,2,12,24,1,0.04,7918.0,303.11,0.0,12.0,1.0,
2020-06-27,TUCANO,11,0,11,22,0,0.03,50687.0,43.4,0.0,7.0,1.0,
2020-06-27,LAMARAO,8,3,10,21,0,0.03,8307.0,252.8,0.0,5.0,,
2020-06-27,SANTANOPOLI S,18,0,1,19,0,0.03,8943.0,212.46,0.0,,,
2020-06-27,SERRA PRETA ,17,0,2,19,0,0.03,14878.0,127.71,0.0,,,
2020-06-27,QUIJINGUE,9,0,9,18,0,0.03,27580.0,65.26,0.0,16.0,,
2020-06-27,PE DE SERRA ,3,0,15,18,0,0.03,13578.0,132.57,0.0,,,
2020-06-27,CANDEAL,13,0,3,16,0,0.02,8258.0,193.75,0.0,7.0,,
2020-06-27,IRAQUARA,2,0,11,13,0,0.02,25216.0,51.55,0.0,12.0,,
2020-06-27,TEODORO SAMPAIO,8,0,4,12,0,0.02,7425.0,161.62,0.0,10.0,,
2020-06-27,CAPELA DO ALTO ALEGRE,10,1,0,11,0,0.02,11637.0,94.53,0.0,9.0,,
2020-06-27,ANTONIO CARDOSO,5,0,4,9,0,0.01,11683.0,77.04,0.0,3.0,,
2020-06-27,MACAJUBA,9,0,0,9,0,0.01,11348.0,79.31,0.0,9.0,,
2020-06-27,IBITIARA,2,1,4,7,0,0.01,16339.0,42.84,10.0,,1.0,
2020-06-27,ANDARAI,3,0,4,7,0,0.01,13143.0,53.26,0.0,5.0,,
2020-06-27,PIATA,1,0,6,7,0,0.01,17123.0,40.88,13.0,,,
2020-06-27,MUCUGE,3,3,1,7,0,0.01,9062.0,77.25,0.0,3.0,,
2020-06-27,MARCIONILIO SOUZA,5,0,2,7,0,0.01,10406.0,67.27,16.0,,,
2020-06-27,BONINAL,1,0,5,6,0,0.01,14368.0,41.76,0.0,4.0,,
2020-06-27,BOA VISTA DO TUPIM,4,0,2,6,0,0.01,18576.0,32.3,0.0,2.0,,
2020-06-27,ABAIRA,4,2,0,6,0,0.01,8739.0,68.66,3.0,2.0,,
2020-06-27,IPECAETA,3,0,2,5,0,0.01,14487.0,34.51,1.0,3.0,,
2020-06-27,SAO DOMINGOS,4,0,1,5,0,0.01,9058.0,55.2,11.0,,,
2020-06-27,NOVA FATIMA ,5,0,0,5,0,0.01,7812.0,64.0,20.0,,,
2020-06-27,SOUTO SOARES,3,0,1,4,0,0.01,16979.0,23.56,0.0,3.0,,
2020-06-27,UTINGA,2,0,1,3,0,0.0,19178.0,15.64,3.0,1.0,1.0,1.0
2020-06-27,BAIXA GRANDE,2,0,1,3,0,0.0,20468.0,14.66,0.0,2.0,,
2020-06-27,NOVA REDENCAO,2,0,1,3,0,0.0,9118.0,32.9,0.0,2.0,,
2020-06-27,PALMEIRAS,1,0,1,2,0,0.0,9019.0,22.18,16.0,,,
2020-06-27,LENCOIS,2,0,0,2,0,0.0,11409.0,17.53,0.0,,,
2020-06-27,NOVO HORIZONTE,0,0,2,2,0,0.0,12385.0,16.15,0.0,2.0,,
2020-06-27,BIRITINGA,1,0,0,1,0,0.0,15979.0,6.26,13.0,1.0,,
2020-06-27,MUNDO NOVO ,1,0,0,1,0,0.0,26776.0,3.73,4.0,,,
2020-06-27,ICHU,1,0,0,1,0,0.0,6206.0,16.11,0.0,,,
2020-06-27,IBIQUERA,0,0,1,1,0,0.0,4044.0,24.73,0.0,1.0,,
2020-06-27,TOTAL ,4102,41,1664,5807,34,9.0,,,,,,
2020-06-27,JACOBINA,23,1,73,97,0,0.15,80518.0,120.47,0.0,34.0,1.0,
2020-06-27,CAPIM GROSSO,9,2,78,89,5,0.14,30662.0,290.26,0.0,58.0,3.0,2.0
2020-06-27,JOAO DOURADO,4,0,79,83,0,0.13,25188.0,329.52,0.0,36.0,1.0,1.0
2020-06-27,UMBURANAS,8,5,65,78,0,0.12,19222.0,405.79,1.0,16.0,,
2020-06-27,IRECE,18,3,50,71,0,0.11,72967.0,97.3,0.0,39.0,1.0,
2020-06-27,MAIRI,9,0,38,47,0,0.07,18676.0,251.66,0.0,38.0,,
2020-06-27,XIQUE-XIQUE,4,2,29,35,0,0.05,46483.0,75.3,0.0,3.0,,
2020-06-27,CALDEIRAO GRANDE,3,0,26,29,0,0.04,13327.0,217.6,0.0,21.0,1.0,1.0
2020-06-27,PRESIDENTE DUTRA,2,0,24,26,0,0.04,15142.0,171.71,0.0,15.0,,
2020-06-27,LAPAO,5,1,16,22,0,0.03,27223.0,80.81,0.0,12.0,,
2020-06-27,SERROLANDIA,5,3,13,21,0,0.03,13397.0,156.75,0.0,16.0,,
2020-06-27,CANARANA,8,0,13,21,0,0.03,26176.0,80.23,1.0,4.0,,
2020-06-27,GENTIO DO OURO,1,0,17,18,0,0.03,11233.0,160.24,0.0,16.0,,
2020-06-27,CAEM,6,0,8,14,0,0.02,9213.0,151.96,0.0,9.0,,
2020-06-27,MIGUEL CALMON,6,0,8,14,0,0.02,26023.0,53.8,1.0,6.0,2.0,
2020-06-27,AMERICA DOURADA,0,0,13,13,0,0.02,16094.0,80.78,0.0,13.0,,
2020-06-27,VARZEA NOVA ,5,0,8,13,0,0.02,12697.0,102.39,0.0,,,
2020-06-27,MORRO DO CHAPEU,4,0,5,9,0,0.01,35413.0,25.41,3.0,3.0,,
2020-06-27,QUIXABEIRA,4,1,3,8,0,0.01,8972.0,89.17,6.0,,,
2020-06-27,MULUNGU DO MORRO,2,0,4,6,0,0.01,10889.0,55.1,10.0,2.0,1.0,1.0
2020-06-27,MIRANGABA,0,0,5,5,0,0.01,18338.0,27.27,16.0,1.0,,
2020-06-27,IBIPEBA,0,0,5,5,0,0.01,18211.0,27.46,26.0,,,
2020-06-27,OUROLANDIA,0,0,5,5,1,0.01,17451.0,28.65,0.0,4.0,,
2020-06-27,PIRITIBA,2,1,1,4,0,0.01,24755.0,16.16,0.0,2.0,,
2020-06-27,SAO GABRIEL ,1,0,3,4,0,0.01,18793.0,21.28,11.0,,,
2020-06-27,SAO JOSE DO JACUIPE,1,0,2,3,0,0.0,10462.0,28.68,17.0,,,
2020-06-27,VARZEA DA ROCA,2,0,1,3,0,0.0,14104.0,21.27,13.0,,1.0,1.0
2020-06-27,UIBAI,0,0,3,3,0,0.0,13887.0,21.6,0.0,3.0,,
2020-06-27,BARRA DO MENDES,0,0,3,3,0,0.0,13865.0,21.64,0.0,1.0,,
2020-06-27,TAPIRAMUTA,2,0,0,2,0,0.0,17010.0,11.76,1.0,2.0,,
2020-06-27,CAFARNAUM,0,0,2,2,0,0.0,18437.0,10.85,0.0,1.0,,
2020-06-27,TOTAL ,134,19,600,753,6,1.0,,,,,,
2020-06-27,TEIXEIRA DE FREITAS,244,18,960,1222,6,1.88,160487.0,761.43,0.0,635.0,14.0,18.0
2020-06-27,EUNAPOLIS,135,64,372,571,2,0.88,113380.0,503.62,0.0,244.0,8.0,5.0
2020-06-27,PORTO SEGURO,220,2,275,497,1,0.76,148686.0,334.26,0.0,237.0,2.0,5.0
2020-06-27,ITAMARAJU,66,26,390,482,0,0.74,64486.0,747.45,0.0,220.0,7.0,5.0
2020-06-27,NOVA VICOSA ,45,7,88,140,0,0.22,43376.0,322.76,0.0,,,
2020-06-27,MUCURI,19,6,112,137,5,0.21,41748.0,328.16,0.0,43.0,2.0,1.0
2020-06-27,SANTA CRUZ CABRALIA,57,0,36,93,0,0.14,27778.0,334.8,0.0,31.0,1.0,
2020-06-27,PRADO,29,14,40,83,0,0.13,28174.0,294.6,0.0,36.0,2.0,1.0
2020-06-27,MEDEIROS NETO,6,14,53,73,1,0.11,22688.0,321.76,0.0,50.0,1.0,1.0
2020-06-27,ITABELA,36,12,25,73,0,0.11,30584.0,238.69,0.0,43.0,1.0,1.0
2020-06-27,ITAPEBI,54,0,11,65,0,0.1,10259.0,633.59,0.0,49.0,,
2020-06-27,BELMONTE,27,1,31,59,0,0.09,23328.0,252.91,0.0,19.0,1.0,
2020-06-27,ITANHEM,12,13,31,56,0,0.09,19405.0,288.59,0.0,38.0,1.0,
2020-06-27,IBIRAPUA,9,0,46,55,0,0.08,8637.0,636.8,0.0,14.0,1.0,
2020-06-27,ALCOBACA,4,4,36,44,0,0.07,22470.0,195.82,0.0,34.0,1.0,
2020-06-27,GUARATINGA,18,8,11,37,0,0.06,20843.0,177.52,0.0,23.0,2.0,
2020-06-27,CARAVELAS,13,0,18,31,0,0.05,22016.0,140.81,0.0,24.0,,
2020-06-27,VEREDA,22,0,6,28,0,0.04,6205.0,451.25,2.0,7.0,1.0,
2020-06-27,LAJEDAO,8,0,0,8,0,0.01,3955.0,202.28,2.0,4.0,,
2020-06-27,TOTAL ,1024,189,2541,3754,15,6.0,,,,,,
2020-06-27,SALVADOR,27713,690,2738,31141,58,47.91,2872347.0,1084.17,0.0,9929.0,,31141.0
2020-06-27,LAURO DE FREITAS,1282,14,635,1931,11,2.97,198440.0,973.09,0.0,843.0,31.0,
2020-06-27,CAMACARI,753,89,408,1250,3,1.92,299132.0,417.88,0.0,491.0,,15.0
2020-06-27,SIMOES FILHO ,380,28,446,854,1,1.31,134377.0,635.53,0.0,,,
2020-06-27,CANDEIAS,265,112,244,621,2,0.96,87076.0,713.17,0.0,143.0,,6.0
2020-06-27,SANTO ANTONIO DE JESUS,223,2,136,361,1,0.56,101512.0,355.62,0.0,176.0,5.0,4.0
2020-06-27,DIAS DAVILA ,188,17,118,323,0,0.5,81089.0,398.33,0.0,,,
2020-06-27,SAO FRANCISCO DO CONDE,91,0,125,216,0,0.33,39802.0,542.69,0.0,84.0,3.0,
2020-06-27,MADRE DE DEUS,103,4,84,191,2,0.29,21093.0,905.51,0.0,95.0,2.0,
2020-06-27,POJUCA,89,0,100,189,0,0.29,39519.0,478.25,0.0,79.0,2.0,1.0
2020-06-27,SAO SEBASTIAO DO PASSE,77,0,87,164,3,0.25,44300.0,370.2,0.0,56.0,4.0,1.0
2020-06-27,SANTO AMARO ,136,0,13,149,0,0.23,60069.0,248.05,0.0,,,
2020-06-27,MATA DE SAO JOAO,111,9,22,142,0,0.22,46583.0,304.83,0.0,55.0,1.0,
2020-06-27,VERA CRUZ ,71,1,14,86,0,0.13,43223.0,198.97,0.0,,,
