date,id,municipio,total_obitos_munres
2020-08-11,2,ADUSTINA,1
2020-08-11,3,AGUA FRIA,1
2020-08-11,4,AIQUARA,3
2020-08-11,5,ALAGOINHAS,32
2020-08-11,6,ALCOBACA,3
2020-08-11,7,ALMADINA,2
2020-08-11,8,AMARGOSA,7
2020-08-11,9,AMELIA RODRIGUES,2
2020-08-11,10,ANAGE,1
2020-08-11,11,ANDORINHA,1
2020-08-11,12,ANTONIO GONCALVES,1
2020-08-11,13,APORA,2
2020-08-11,14,APUAREMA,1
2020-08-11,15,ARACAS,1
2020-08-11,16,ARACI,6
2020-08-11,17,ARATACA,1
2020-08-11,18,ARATUIPE*,4
2020-08-11,19,AURELINO LEAL,2
2020-08-11,20,BAIXA GRANDE,1
2020-08-11,21,BARRA,3
2020-08-11,22,BARRA DO CHOCA,3
2020-08-11,23,BARREIRAS,32
2020-08-11,24,BARRO PRETO,3
2020-08-11,25,BELMONTE,1
2020-08-11,26,BOA NOVA,2
2020-08-11,27,BONINAL,1
2020-08-11,28,BONITO,2
2020-08-11,29,BOTUPORA,1
2020-08-11,30,BREJOLANDIA *,1
2020-08-11,31,BRUMADO,5
2020-08-11,32,BUERAREMA,9
2020-08-11,33,BURITIRAMA,1
2020-08-11,34,CABACEIRAS DO PARAGUACU,1
2020-08-11,35,CACHOEIRA,7
2020-08-11,36,CACULE*,1
2020-08-11,37,CAETITE,3
2020-08-11,38,CAIRU,3
2020-08-11,39,CALDEIRAO GRANDE,1
2020-08-11,40,CAMACAN,19
2020-08-11,41,CAMACARI*,60
2020-08-11,42,CAMAMU*,11
2020-08-11,43,CAMPO ALEGRE DE LOURDES,2
2020-08-11,44,CAMPO FORMOSO,6
2020-08-11,45,CANARANA,1
2020-08-11,46,CANAVIEIRAS,3
2020-08-11,47,CANDEIAS*,36
2020-08-11,48,CANDIDO SALES,5
2020-08-11,49,CANSANCAO,2
2020-08-11,50,CANUDOS,2
2020-08-11,51,CAPELA DO ALTO ALEGRE,1
2020-08-11,52,CAPIM GROSSO,4
2020-08-11,53,CARDEAL DA SILVA,1
2020-08-11,54,CARINHANHA,3
2020-08-11,55,CASA NOVA,7
2020-08-11,56,CASTRO ALVES,3
2020-08-11,57,CATU,8
2020-08-11,58,CICERO DANTAS,1
2020-08-11,59,COARACI,5
2020-08-11,60,COCOS,1
2020-08-11,61,CONCEICAO DA FEIRA,2
2020-08-11,62,CONCEICAO DO ALMEIDA,2
2020-08-11,63,CONCEICAO DO COITE,6
2020-08-11,64,CONCEICAO DO JACUIPE,1
2020-08-11,65,CONDE,4
2020-08-11,66,CONDEUBA,1
2020-08-11,67,CORACAO DE MARIA,1
2020-08-11,68,CORDEIROS,1
2020-08-11,69,CORIBE,1
2020-08-11,70,COTEGIPE,4
2020-08-11,71,CRISOPOLIS,1
2020-08-11,72,CRUZ DAS ALMAS,5
2020-08-11,73,CURACA,2
2020-08-11,74,DARIO MEIRA,5
2020-08-11,75,DIAS DAVILA,19
2020-08-11,76,ENTRE RIOS,1
2020-08-11,77,ESPLANADA,1
2020-08-11,78,EUCLIDES DA CUNHA,6
2020-08-11,79,EUNAPOLIS,21
2020-08-11,80,FEIRA DE SANTANA,140
2020-08-11,81,FILADELFIA,2
2020-08-11,82,FIRMINO ALVES,1
2020-08-11,83,FLORESTA AZUL,5
2020-08-11,84,GANDU,17
2020-08-11,85,GLORIA,3
2020-08-11,86,GONGOGI,2
2020-08-11,87,GOVERNADOR MANGABEIRA,1
2020-08-11,88,GUARATINGA,3
2020-08-11,89,IACU,7
2020-08-11,90,IBICARAI,6
2020-08-11,91,IBICUI,1
2020-08-11,92,IBIRAPITANGA,4
2020-08-11,93,IBIRAPUA,2
2020-08-11,94,IBIRATAIA,8
2020-08-11,95,IBITIARA,1
2020-08-11,96,IBITITA,2
2020-08-11,97,IBOTIRAMA,4
2020-08-11,98,ICHU,1
2020-08-11,99,IGAPORA,2
2020-08-11,100,IGRAPIUNA,4
2020-08-11,101,IGUAI,11
2020-08-11,102,ILHEUS,139
2020-08-11,103,INHAMBUPE,2
2020-08-11,104,IPECAETA,2
2020-08-11,105,IPIAU *,20
2020-08-11,106,IPIRA,3
2020-08-11,107,IRARA,2
2020-08-11,108,IRECE,9
2020-08-11,109,ITABELA,6
2020-08-11,110,ITABERABA,24
2020-08-11,111,ITABUNA,137
2020-08-11,112,ITACARE,6
2020-08-11,113,ITAETE,1
2020-08-11,114,ITAGI,1
2020-08-11,115,ITAGIBA,5
2020-08-11,116,ITAJUIPE,11
2020-08-11,117,ITAMARAJU,21
2020-08-11,118,ITAMARI,1
2020-08-11,119,ITANAGRA,1
2020-08-11,120,ITANHEM,6
2020-08-11,121,ITAPARICA,8
2020-08-11,122,ITAPE,3
2020-08-11,123,ITAPEBI,4
2020-08-11,124,ITAPETINGA,21
2020-08-11,125,ITAPICURU,1
2020-08-11,126,ITAPITANGA,1
2020-08-11,127,ITAQUARA,1
2020-08-11,128,ITARANTIM,2
2020-08-11,129,ITATIM*,5
2020-08-11,130,ITIRUCU,1
2020-08-11,131,ITIUBA*,1
2020-08-11,132,ITORORO,4
2020-08-11,133,ITUACU,1
2020-08-11,134,ITUBERA,11
