date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-08-11,FEIRA DE SANTANA,7753,3,1532,9288,101,4.75,614872,1510.56,0
2020-08-11,CONCEICAO DO COITE,707,1,540,1248,8,0.64,66612,1873.54,0
2020-08-11,ITABERABA,387,27,791,1205,28,0.62,64489,1868.54,0
2020-08-11,ARACI,363,0,402,765,5,0.39,54379,1406.79,0
2020-08-11,SERRINHA,322,0,392,714,4,0.37,80861,883.00,0
2020-08-11,SAO GONCALO DOS CAMPOS,123,0,280,403,5,0.21,37550,1073.24,0
2020-08-11,CONCEICAO DO JACUIPE,341,0,50,391,0,0.20,33153,1179.38,0
2020-08-11,SANTO ESTEVAO,308,0,72,380,6,0.19,52850,719.02,0
2020-08-11,RIACHAO DO JACUIPE,107,0,221,328,4,0.17,33436,980.98,0
2020-08-11,QUEIMADAS,81,1,231,313,3,0.16,25439,1230.39,2
2020-08-11,VALENTE,86,0,192,278,1,0.14,28473,976.36,0
2020-08-11,SANTALUZ,66,0,194,260,2,0.13,37348,696.16,0
2020-08-11,TANQUINHO,27,1,232,260,0,0.13,7918,3283.66,0
2020-08-11,SANTA BARBARA,205,0,40,245,0,0.13,20791,1178.39,0
2020-08-11,TUCANO,109,2,134,245,6,0.13,50687,483.36,0
2020-08-11,IPIRA,218,0,27,245,8,0.13,59595,411.11,0
2020-08-11,IRARA,70,0,165,235,1,0.12,29034,809.40,0
2020-08-11,AMELIA RODRIGUES,179,0,52,231,2,0.12,25102,920.25,0
2020-08-11,TEOFILANDIA,64,0,146,210,0,0.11,22518,932.59,0
2020-08-11,MACAJUBA,21,0,186,207,0,0.11,11348,1824.11,2
2020-08-11,RETIROLANDIA,132,0,74,206,0,0.11,14396,1430.95,1
2020-08-11,RUY BARBOSA,32,0,162,194,1,0.10,30814,629.58,0
2020-08-11,IRAQUARA,19,0,168,187,1,0.10,25216,741.59,3
2020-08-11,SERRA PRETA,86,0,100,186,0,0.10,14878,1250.17,1
2020-08-11,CORACAO DE MARIA,82,2,100,184,0,0.09,22605,813.98,0
2020-08-11,RAFAEL JAMBEIRO,125,1,49,175,1,0.09,22621,773.62,0
2020-08-11,MONTE SANTO,50,0,112,162,0,0.08,49418,327.82,0
2020-08-11,TERRA NOVA,87,1,59,147,1,0.08,13033,1127.91,0
2020-08-11,IACU,80,0,65,145,4,0.07,24305,596.59,0
2020-08-11,SOUTO SOARES,10,0,127,137,3,0.07,16979,806.88,0
2020-08-11,CAPELA DO ALTO ALEGRE,92,1,37,130,2,0.07,11637,1117.13,0
2020-08-11,SEABRA,65,0,55,120,0,0.06,44091,272.16,0
2020-08-11,PINTADAS,63,0,55,118,1,0.06,10437,1130.59,4
2020-08-11,CANSANCAO,31,0,84,115,0,0.06,34834,330.14,0
2020-08-11,NORDESTINA,33,1,78,112,0,0.06,13130,853.01,0
2020-08-11,EUCLIDES DA CUNHA,46,0,65,111,0,0.06,60585,183.21,1
2020-08-11,LENCOIS,9,0,93,102,0,0.05,11409,894.03,5
2020-08-11,SANTANOPOLI S,73,0,11,84,0,0.04,8943,939.28,0
2020-08-11,BARROCAS,59,0,22,81,0,0.04,15978,506.95,0
2020-08-11,IPECAETA,59,0,8,67,0,0.03,14487,462.48,0
2020-08-11,NOVA FATIMA,17,1,41,59,0,0.03,7812,755.25,2
2020-08-11,ITAETE,3,0,55,58,0,0.03,16056,361.24,2
2020-08-11,AGUA FRIA,37,0,19,56,0,0.03,16970,329.99,0
2020-08-11,LAMARAO,35,0,21,56,1,0.03,8307,674.13,0
2020-08-11,UTINGA,21,0,35,56,7,0.03,19178,292.00,0
2020-08-11,PE DE SERRA,6,0,47,53,3,0.03,13578,390.34,0
2020-08-11,ANGUERA,48,0,3,51,0,0.03,11221,454.50,1
2020-08-11,MUCUGE,14,3,30,47,0,0.02,9062,518.65,0
2020-08-11,TEODORO SAMPAIO,27,0,16,43,0,0.02,7425,579.12,0
2020-08-11,CANDEAL,33,0,8,41,2,0.02,8258,496.49,1
2020-08-11,ANTONIO CARDOSO,30,0,10,40,0,0.02,11683,342.38,5
2020-08-11,QUIJINGUE,15,0,23,38,0,0.02,27580,137.78,1
2020-08-11,MUNDO NOVO,13,0,25,38,2,0.02,26776,141.92,2
2020-08-11,BIRITINGA,26,0,11,37,11,0.02,15979,231.55,0
2020-08-11,MARCIONILIO SOUZA,28,0,5,33,0,0.02,10406,317.12,4
2020-08-11,BONITO,22,0,10,32,0,0.02,16764,190.89,2
2020-08-11,ANDARAI,9,1,15,25,1,0.01,13143,190.22,2
2020-08-11,BOA VISTA DO TUPIM,5,0,19,24,0,0.01,18576,129.20,4
2020-08-11,SAO DOMINGOS,18,0,4,22,0,0.01,9058,242.88,0
2020-08-11,NOVA REDENCAO,3,0,16,19,0,0.01,9118,208.38,2
2020-08-11,PALMEIRAS,1,0,16,17,0,0.01,9019,188.49,0
2020-08-11,PIATA,4,0,10,14,1,0.01,17123,81.76,3
2020-08-11,LAJEDINHO,1,0,12,13,0,0.01,3783,343.64,1
2020-08-11,BAIXA GRANDE,8,0,4,12,0,0.01,20468,58.63,10
2020-08-11,ABAIRA,3,2,7,12,2,0.01,8739,137.32,0
2020-08-11,IBITIARA,3,0,7,10,0,0.01,16339,61.20,14
2020-08-11,BONINAL,0,0,7,7,0,0.00,14368,48.72,6
2020-08-11,ICHU,3,0,2,5,0,0.00,6206,80.57,4
2020-08-11,WAGNER,0,0,3,3,0,0.00,9345,32.10,12
2020-08-11,IBIQUERA,2,0,0,2,0,0.00,4044,49.46,19
2020-08-11,GAVIAO,1,0,1,2,0,0.00,4463,44.81,0
2020-08-11,TOTAL,13206,48,7885,21139,228,11
2020-08-11,IRECE,320,1,328,649,2,0.33,72967,889.44,0
2020-08-11,CAPIM GROSSO,189,0,390,579,49,0.30,30662,1888.33,0
2020-08-11,JACOBINA,81,0,294,375,3,0.19,80518,465.73,0
2020-08-11,JOAO DOURADO,16,0,174,190,2,0.10,25188,754.33,2
2020-08-11,VARZEA DA ROCA,42,0,147,189,3,0.10,14104,1340.05,0
2020-08-11,GENTIO DO OURO,5,0,160,165,0,0.08,11233,1468.89,4
2020-08-11,UMBURANAS,14,2,146,162,0,0.08,19222,842.78,0
2020-08-11,OUROLANDIA,12,1,115,128,12,0.07,17451,733.48,0
2020-08-11,CAFARNAUM,6,0,118,124,0,0.06,18437,672.56,2
2020-08-11,MAIRI,58,0,63,121,0,0.06,18676,647.89,4
2020-08-11,LAPAO,63,1,54,118,0,0.06,27223,433.46,0
2020-08-11,SERROLANDIA,18,2,90,110,5,0.06,13397,821.08,0
2020-08-11,CALDEIRAO GRANDE,5,0,105,110,0,0.06,13327,825.39,2
2020-08-11,AMERICA DOURADA,6,0,84,90,0,0.05,16094,559.21,13
2020-08-11,PRESIDENTE DUTRA,23,0,63,86,1,0.04,15142,567.96,4
2020-08-11,MORRO DO CHAPEU,19,0,59,78,2,0.04,35413,220.26,0
2020-08-11,XIQUE-XIQUE,27,0,46,73,1,0.04,46483,157.05,0
2020-08-11,TAPIRAMUTA,23,1,47,71,2,0.04,17010,417.40,3
2020-08-11,CANARANA,21,0,49,70,1,0.04,26176,267.42,5
2020-08-11,VARZEA NOVA,19,0,48,67,1,0.03,12697,527.68,1
2020-08-11,SAO GABRIEL,7,0,55,62,0,0.03,18793,329.91,1
2020-08-11,MIGUEL CALMON,17,0,44,61,0,0.03,26023,234.41,1
2020-08-11,CAEM,7,0,49,56,2,0.03,9213,607.84,39
2020-08-11,SAO JOSE DO JACUIPE,4,0,46,50,0,0.03,10462,477.92,3
2020-08-11,QUIXABEIRA,26,0,21,47,1,0.02,8972,523.85,2
2020-08-11,IBITITA,35,0,3,38,0,0.02,17113,222.05,0
2020-08-11,MIRANGABA,19,0,15,34,5,0.02,18338,185.41,0
2020-08-11,JUSSARA,10,0,20,30,0,0.02,15284,196.28,0
2020-08-11,PIRITIBA,13,0,14,27,0,0.01,24755,109.07,5
2020-08-11,CENTRAL,7,0,10,17,2,0.01,17266,98.46,4
2020-08-11,MULUNGU DO MORRO,6,0,10,16,0,0.01,10889,146.94,1
2020-08-11,VARZEA DO POCO,14,0,1,15,0,0.01,9170,163.58,0
2020-08-11,SAUDE,2,0,11,13,0,0.01,12913,100.67,10
2020-08-11,UIBAI,2,0,11,13,0,0.01,13887,93.61,1
2020-08-11,ITAGUACU DA BAHIA,1,1,10,12,0,0.01,14429,83.17,5
2020-08-11,IBIPEBA,4,0,7,11,0,0.01,18211,60.40,6
2020-08-11,BARRO ALTO,5,0,4,9,0,0.00,14931,60.28,18
2020-08-11,BARRA DO MENDES,5,0,3,8,0,0.00,13865,57.70,3
2020-08-11,TOTAL,1151,9,2914,4074,94,2
2020-08-11,TEIXEIRA DE FREITAS,571,20,1818,2409,12,1.23,160487,1501.06,0
2020-08-11,EUNAPOLIS,698,122,1385,2205,7,1.13,113380,1944.79,0
2020-08-11,PORTO SEGURO,572,24,1451,2047,14,1.05,148686,1376.73,0
2020-08-11,ITAMARAJU,225,90,1200,1515,23,0.78,64486,2349.35,0
2020-08-11,MEDEIROS NETO,67,197,439,703,14,0.36,22688,3098.55,0
2020-08-11,ITABELA,168,106,229,503,8,0.26,30584,1644.65,0
2020-08-11,MUCURI,133,28,260,421,11,0.22,41748,1008.43,0
2020-08-11,SANTA CRUZ CABRALIA,194,0,212,406,12,0.21,27778,1461.59,1
2020-08-11,NOVA VICOSA,164,10,170,344,0,0.18,43376,793.07,0
2020-08-11,ALCOBACA,30,118,176,324,6,0.17,22470,1441.92,2
2020-08-11,BELMONTE,87,1,218,306,3,0.16,23328,1311.73,0
2020-08-11,PRADO,72,10,224,306,1,0.16,28174,1086.11,0
2020-08-11,GUARATINGA,112,3,131,246,2,0.13,20843,1180.25,0
2020-08-11,ITANHEM,30,37,131,198,20,0.10,19405,1020.36,0
2020-08-11,CARAVELAS,80,17,83,180,1,0.09,22016,817.59,0
2020-08-11,ITAPEBI,118,0,14,132,0,0.07,10259,1286.68,1
2020-08-11,VEREDA,48,0,38,86,0,0.04,6205,1385.98,6
2020-08-11,JUCURUCU,10,0,67,77,4,0.04,9126,843.74,0
2020-08-11,IBIRAPUA,21,0,52,73,1,0.04,8637,845.20,5
2020-08-11,ITAGIMIRIM,56,0,13,69,0,0.04,6869,1004.51,0
2020-08-11,LAJEDAO,22,9,5,36,0,0.02,3955,910.24,0
2020-08-11,TOTAL,3478,792,8316,12586,139,6
2020-08-11,SALVADOR,45362,765,17630,63757,52,32.64,2872347,2219.68,0
2020-08-11,LAURO DE FREITAS,2605,10,2298,4913,31,2.51,198440,2475.81,0
