date,id,municipio,total_obitos_munocor
2020-06-23,2,AMARGOSA,1
2020-06-23,3,ANAGE,1
2020-06-23,4,ARACAJU,1
2020-06-23,5,ARACI,1
2020-06-23,6,ARARIPINA,1
2020-06-23,7,BARREIRAS,5
2020-06-23,8,BRUMADO,1
2020-06-23,9,CAMACAN,3
2020-06-23,10,CAMACARI,12
2020-06-23,11,CANAVIEIRAS,1
2020-06-23,12,CANDEIAS,6
2020-06-23,13,CANSANCAO,1
2020-06-23,14,CAPIM GROSSO,2
2020-06-23,15,CASTRO ALVES,1
2020-06-23,16,CONCEICAO DA FEIRA,1
2020-06-23,17,CONDE,1
2020-06-23,18,EUNAPOLIS,5
2020-06-23,19,FEIRA DE SANTANA,35
2020-06-23,20,FILADELFIA,1
2020-06-23,21,FLORIANO,1
2020-06-23,22,GANDU,5
2020-06-23,23,GUAMARE*,1
2020-06-23,24,IACU,4
2020-06-23,25,IBIRATAIA,2
2020-06-23,26,ILHEUS*,65
2020-06-23,27,IPIAU *,3
2020-06-23,28,IPIRA,1
2020-06-23,29,ITABELA,1
2020-06-23,30,ITABERABA,2
2020-06-23,31,ITABUNA,67
2020-06-23,32,ITACARE,1
2020-06-23,33,ITAJUIPE,1
2020-06-23,34,ITAMARAJU,4
2020-06-23,35,ITAPETINGA,2
2020-06-23,36,ITUBERA,1
2020-06-23,37,JEQUIE*,29
2020-06-23,38,JOAO DOURADO,1
2020-06-23,39,JUAZEIRO,13
2020-06-23,40,LAURO DE FREITAS*,21
2020-06-23,41,MANOEL VITORINO,1
2020-06-23,42,MEDEIROS NETO,1
2020-06-23,43,MILAGRES,1
2020-06-23,44,MUCURI,1
2020-06-23,45,MULUNGU DO MORRO,1
2020-06-23,46,NAZARE,1
2020-06-23,47,NOVA VICOSA,2
2020-06-23,48,PAULO AFONSO,1
2020-06-23,49,PETROLINA,3
2020-06-23,50,PILAO ARCADO*,1
2020-06-23,51,POCOES,1
2020-06-23,52,POJUCA,1
2020-06-23,53,PORTO SEGURO,2
2020-06-23,54,REMANSO,3
2020-06-23,55,RIACHAO DO JACUIPE,1
2020-06-23,56,RIBEIRA DO POMBAL,1
2020-06-23,57,RUY BARBOSA,1
2020-06-23,58,SALVADOR*,1069
2020-06-23,59,SANTA MARIA DA VITORIA,1
2020-06-23,60,SANTA TERESINHA,1
2020-06-23,61,SANTALUZ,1
2020-06-23,62,SANTO ANTONIO DE JESUS,3
2020-06-23,63,SAO FELIX,1
2020-06-23,64,SAO GONCALO DOS CAMPOS,1
2020-06-23,65,SAO SEBASTIAO DO PASSE,1
2020-06-23,66,SEABRA,1
2020-06-23,67,SENHOR DO BONFIM,1
2020-06-23,68,SERRINHA,2
2020-06-23,69,SIMOES FILHO,10
2020-06-23,70,SOBRADINHO,3
2020-06-23,71,TEIXEIRA DE FREITAS,9
2020-06-23,72,URUCUCA,2
2020-06-23,73,UTINGA,1
2020-06-23,74,VALENCA,9
2020-06-23,75,VALENCA,1
2020-06-23,76,VARZEA DA ROCA,1
2020-06-23,77,VERA CRUZ,1
2020-06-23,78,VITORIA DA CONQUISTA,39
2020-06-23,1,SALVADOR,24348
