date,id,municipio,total_ativos
2020-06-27,1,SALVADOR,9929
2020-06-27,2,FEIRA DE SANTANA,1384
2020-06-27,3,LAURO DE FREITAS,843
2020-06-27,4,TEIXEIRA DE FREITAS,635
2020-06-27,5,CAMACARI,491
2020-06-27,6,GANDU,336
2020-06-27,7,ILHEUS,322
2020-06-27,8,SIMOES FILHO,290
2020-06-27,9,JUAZEIRO,283
2020-06-27,10,ITABUNA,263
2020-06-27,11,EUNAPOLIS,244
2020-06-27,12,VALENCA,239
2020-06-27,13,PORTO SEGURO,237
2020-06-27,14,JEQUIE,224
2020-06-27,15,ITAMARAJU,220
2020-06-27,16,VITORIA DA CONQUISTA,183
2020-06-27,17,SANTO ANTONIO DE JESUS,176
2020-06-27,18,ALAGOINHAS,163
2020-06-27,19,IGUAI,145
2020-06-27,20,CANDEIAS,143
2020-06-27,21,BARREIRAS,137
2020-06-27,22,ITABERABA,135
2020-06-27,23,IPIAU,134
2020-06-27,24,CATU,119
2020-06-27,25,LUIS EDUARDO MAGALHAES,116
2020-06-27,26,ARACI,107
2020-06-27,27,ITAPETINGA,98
2020-06-27,28,DIAS DAVILA,97
2020-06-27,29,POCOES,95
2020-06-27,30,MADRE DE DEUS,95
2020-06-27,31,CAMACAN,87
2020-06-27,32,JAGUAQUARA,85
2020-06-27,33,SAO FRANCISCO DO CONDE,84
2020-06-27,34,CONCEICAO DO JACUIPE,81
2020-06-27,35,CONCEICAO DO COITE,80
2020-06-27,36,POJUCA,79
2020-06-27,37,ITUBERA,79
2020-06-27,38,PAULO AFONSO,75
2020-06-27,39,SANTO AMARO,74
2020-06-27,40,BRUMADO,74
2020-06-27,41,SERRINHA,71
2020-06-27,42,URUCUCA,70
2020-06-27,43,SOBRADINHO,68
2020-06-27,44,PINTADAS,64
2020-06-27,45,ITAJUIPE,63
2020-06-27,46,SANTA BARBARA,62
2020-06-27,47,SAO GONCALO DOS CAMPOS,59
2020-06-27,48,CAMPO FORMOSO,59
2020-06-27,49,RUY BARBOSA,58
2020-06-27,50,CAPIM GROSSO,58
2020-06-27,51,VERA CRUZ,56
2020-06-27,52,SAO SEBASTIAO DO PASSE,56
2020-06-27,53,MATA DE SAO JOAO,55
2020-06-27,54,SENHOR DO BONFIM,54
2020-06-27,55,RIBEIRA DO POMBAL,53
2020-06-27,56,IBICARAI,53
2020-06-27,57,MEDEIROS NETO,50
2020-06-27,58,VALENTE,49
2020-06-27,59,PRESIDENTE TANCREDO NEVES,49
2020-06-27,60,ITAPEBI,49
2020-06-27,61,NOVA VICOSA,47
2020-06-27,62,AURELINO LEAL,46
2020-06-27,63,UBAITABA,45
2020-06-27,64,FILADELFIA,45
2020-06-27,65,MUCURI,43
2020-06-27,66,MARAGOGIPE,43
2020-06-27,67,ITABELA,43
2020-06-27,68,TERRA NOVA,40
2020-06-27,69,ITACARE,40
2020-06-27,70,WENCESLAU GUIMARAES,39
2020-06-27,71,IRECE,39
2020-06-27,72,MAIRI,38
2020-06-27,73,ITANHEM,38
2020-06-27,74,IPIRA,38
2020-06-27,75,PRADO,36
2020-06-27,76,JOAO DOURADO,36
2020-06-27,77,CONCEICAO DA FEIRA,36
2020-06-27,78,CAATIBA,35
2020-06-27,79,SANTALUZ,34
2020-06-27,80,NORDESTINA,34
2020-06-27,81,JACOBINA,34
2020-06-27,82,CAMAMU,34
2020-06-27,83,ALCOBACA,34
2020-06-27,84,TEOLANDIA,33
2020-06-27,85,CASA NOVA,33
2020-06-27,86,AMELIA RODRIGUES,33
2020-06-27,87,SANTA CRUZ CABRALIA,31
2020-06-27,88,MONTE SANTO,31
2020-06-27,89,ENCRUZILHADA,30
2020-06-27,90,RIACHAO DAS NEVES,29
2020-06-27,91,RETIROLANDIA,29
2020-06-27,92,MURITIBA,29
2020-06-27,93,FLORESTA AZUL,29
2020-06-27,94,CRUZ DAS ALMAS,29
2020-06-27,95,CACHOEIRA,29
2020-06-27,96,JANDAIRA,28
2020-06-27,97,QUEIMADAS,27
2020-06-27,98,IBIRAPITANGA,27
2020-06-27,99,RIACHAO DO JACUIPE,26
2020-06-27,100,PIRAI DO NORTE,26
2020-06-27,101,ESPLANADA,26
2020-06-27,102,CANDIDO SALES,26
2020-06-27,103,ITAPICURU,25
2020-06-27,104,CORACAO DE MARIA,25
2020-06-27,105,CARAVELAS,24
2020-06-27,106,IGRAPIUNA,23
2020-06-27,107,GUARATINGA,23
2020-06-27,108,ITAPARICA,22
2020-06-27,109,UBATA,21
2020-06-27,110,PLANALTO,21
2020-06-27,111,ENTRE RIOS,21
2020-06-27,112,CALDEIRAO GRANDE,21
2020-06-27,113,CAETITE,21
2020-06-27,114,SAO JOSE DA VITORIA,20
2020-06-27,115,RIO REAL,20
2020-06-27,116,CONDE,20
2020-06-27,117,COARACI,20
2020-06-27,118,BUERAREMA,20
2020-06-27,119,RAFAEL JAMBEIRO,19
2020-06-27,120,NOVA SOURE,19
2020-06-27,121,NOVA IBIA,19
2020-06-27,122,ITAGIBA,19
2020-06-27,123,BELMONTE,19
2020-06-27,124,AGUA FRIA,17
2020-06-27,125,SANTO ESTEVAO,17
2020-06-27,126,NAZARE,17
2020-06-27,127,JAGUARARI,17
2020-06-27,128,UMBURANAS,16
2020-06-27,129,SERROLANDIA,16
2020-06-27,130,QUIJINGUE,16
2020-06-27,131,PARIPIRANGA,16
2020-06-27,132,MILAGRES,16
2020-06-27,133,MARAU,16
2020-06-27,134,GENTIO DO OURO,16
2020-06-27,135,CONCEICAO DO ALMEIDA,16
2020-06-27,136,APUAREMA,16
2020-06-27,137,TAPEROA,15
2020-06-27,138,PRESIDENTE DUTRA,15
2020-06-27,139,PINDOBACU,15
2020-06-27,140,IBICUI,15
2020-06-27,141,CICERO DANTAS,15
2020-06-27,142,CAIRU,15
2020-06-27,143,BOM JESUS DA LAPA,15
2020-06-27,144,ADUSTINA,15
2020-06-27,145,SITIO DO QUINTO,14
2020-06-27,146,PE DE SERRA,14
2020-06-27,147,MARACAS,14
2020-06-27,148,IBOTIRAMA,14
2020-06-27,149,IBIRATAIA,14
2020-06-27,150,IBIRAPUA,14
2020-06-27,151,GLORIA,14
2020-06-27,152,MUQUEM DE SAO FRANCISCO,13
2020-06-27,153,CRISTOPOLIS,13
2020-06-27,154,AMERICA DOURADA,13
2020-06-27,155,VARZEA NOVA,12
2020-06-27,156,UAUA,12
2020-06-27,157,TANQUINHO,12
2020-06-27,158,SAO FELIX,12
2020-06-27,159,SAO FELIPE,12
2020-06-27,160,SERRA PRETA,12
2020-06-27,161,LAPAO,12
2020-06-27,162,IRARA,12
2020-06-27,163,IRAQUARA,12
2020-06-27,164,SAPEACU,11
2020-06-27,165,PARATINGA,11
2020-06-27,166,OLINDINA,11
2020-06-27,167,MANOEL VITORINO,11
2020-06-27,168,FATIMA,11
2020-06-27,169,EUCLIDES DA CUNHA,11
2020-06-27,170,CASTRO ALVES,11
2020-06-27,171,CANSANCAO,11
2020-06-27,172,ACAJUTIBA,11
2020-06-27,173,TEODORO SAMPAIO,10
2020-06-27,174,SANTA TERESINHA,10
2020-06-27,175,SANTA LUZIA,10
2020-06-27,176,NOVO TRIUNFO,10
2020-06-27,177,MACARANI,10
2020-06-27,178,GUANAMBI,10
2020-06-27,179,CIPO,10
2020-06-27,180,BOM JESUS DA SERRA,10
2020-06-27,181,APORA,10
2020-06-27,182,AMARGOSA,10
2020-06-27,183,POTIRAGUA,9
2020-06-27,184,PIRIPA,9
2020-06-27,185,PAU BRASIL,9
2020-06-27,186,NOVA CANAA,9
2020-06-27,187,MACAJUBA,9
2020-06-27,188,ITARANTIM,9
2020-06-27,189,CAEM,9
2020-06-27,190,CAPELA DO ALTO ALEGRE,9
2020-06-27,191,CABACEIRAS DO PARAGUACU,9
2020-06-27,192,SEABRA,8
2020-06-27,193,JITAUNA,8
2020-06-27,194,ITORORO,8
2020-06-27,195,ITAPE,8
2020-06-27,196,ALMADINA,8
2020-06-27,197,VEREDA,7
2020-06-27,198,TUCANO,7
2020-06-27,199,SENTO SE,7
2020-06-27,200,SANTA BRIGIDA,7
2020-06-27,201,RIACHO DE SANTANA,7
2020-06-27,202,PONTO NOVO,7
2020-06-27,203,NILO PECANHA,7
2020-06-27,204,INHAMBUPE,7
2020-06-27,205,CURACA,7
2020-06-27,206,CONDEUBA,7
2020-06-27,207,CANDEAL,7
2020-06-27,208,BURITIRAMA,7
2020-06-27,209,TABOCAS DO BREJO VELHO,6
2020-06-27,210,PINDAI,6
2020-06-27,211,OLIVEIRA DOS BREJINHOS,6
2020-06-27,212,MIGUEL CALMON,6
2020-06-27,213,ITATIM,6
2020-06-27,214,GOVERNADOR MANGABEIRA,6
