1,SALVADOR,9929
2,FEIRA DE SANTANA,1384
3,LAURO DE FREITAS,843
4,TEIXEIRA DE FREITAS,635
5,CAMACARI,491
6,GANDU,336
7,ILHEUS,322
8,SIMOES FILHO,290
9,JUAZEIRO,283
10,ITABUNA,263
11,EUNAPOLIS,244
12,VALENCA,239
13,PORTO SEGURO,237
14,JEQUIE,224
15,ITAMARAJU,220
16,VITORIA DA CONQUISTA,183
17,SANTO ANTONIO DE JESUS,176
18,ALAGOINHAS,163
19,IGUAI,145
20,CANDEIAS,143
21,BARREIRAS,137
22,ITABERABA,135
23,IPIAU,134
24,CATU,119
25,LUIS EDUARDO MAGALHAES,116
26,ARACI,107
27,ITAPETINGA,98
28,DIAS DAVILA,97
29,POCOES,95
30,MADRE DE DEUS,95
31,CAMACAN,87
32,JAGUAQUARA,85
33,SAO FRANCISCO DO CONDE,84
34,CONCEICAO DO JACUIPE,81
35,CONCEICAO DO COITE,80
36,POJUCA,79
37,ITUBERA,79
38,PAULO AFONSO,75
39,SANTO AMARO,74
40,BRUMADO,74
41,SERRINHA,71
42,URUCUCA,70
43,SOBRADINHO,68
44,PINTADAS,64
45,ITAJUIPE,63
46,SANTA BARBARA,62
47,SAO GONCALO DOS CAMPOS,59
48,CAMPO FORMOSO,59
49,RUY BARBOSA,58
50,CAPIM GROSSO,58
51,VERA CRUZ,56
52,SAO SEBASTIAO DO PASSE,56
53,MATA DE SAO JOAO,55
54,SENHOR DO BONFIM,54
55,RIBEIRA DO POMBAL,53
56,IBICARAI,53
57,MEDEIROS NETO,50
58,VALENTE,49
59,PRESIDENTE TANCREDO NEVES,49
60,ITAPEBI,49
61,NOVA VICOSA,47
62,AURELINO LEAL,46
63,UBAITABA,45
64,FILADELFIA,45
65,MUCURI,43
66,MARAGOGIPE,43
67,ITABELA,43
68,TERRA NOVA,40
69,ITACARE,40
70,WENCESLAU GUIMARAES,39
71,IRECE,39
72,MAIRI,38
73,ITANHEM,38
74,IPIRA,38
75,PRADO,36
76,JOAO DOURADO,36
77,CONCEICAO DA FEIRA,36
78,CAATIBA,35
79,SANTALUZ,34
80,NORDESTINA,34
81,JACOBINA,34
82,CAMAMU,34
83,ALCOBACA,34
84,TEOLANDIA,33
85,CASA NOVA,33
86,AMELIA RODRIGUES,33
87,SANTA CRUZ CABRALIA,31
88,MONTE SANTO,31
89,ENCRUZILHADA,30
90,RIACHAO DAS NEVES,29
91,RETIROLANDIA,29
92,MURITIBA,29
93,FLORESTA AZUL,29
94,CRUZ DAS ALMAS,29
95,CACHOEIRA,29
96,JANDAIRA,28
97,QUEIMADAS,27
98,IBIRAPITANGA,27
99,RIACHAO DO JACUIPE,26
100,PIRAI DO NORTE,26
101,ESPLANADA,26
102,CANDIDO SALES,26
103,ITAPICURU,25
104,CORACAO DE MARIA,25
105,CARAVELAS,24
106,IGRAPIUNA,23
107,GUARATINGA,23
108,ITAPARICA,22
109,UBATA,21
110,PLANALTO,21
111,ENTRE RIOS,21
112,CALDEIRAO GRANDE,21
113,CAETITE,21
114,SAO JOSE DA VITORIA,20
115,RIO REAL,20
116,CONDE,20
117,COARACI,20
118,BUERAREMA,20
119,RAFAEL JAMBEIRO,19
120,NOVA SOURE,19
121,NOVA IBIA,19
122,ITAGIBA,19
123,BELMONTE,19
124,AGUA FRIA,17
125,SANTO ESTEVAO,17
126,NAZARE,17
127,JAGUARARI,17
128,UMBURANAS,16
129,SERROLANDIA,16
130,QUIJINGUE,16
131,PARIPIRANGA,16
132,MILAGRES,16
133,MARAU,16
134,GENTIO DO OURO,16
135,CONCEICAO DO ALMEIDA,16
136,APUAREMA,16
137,TAPEROA,15
138,PRESIDENTE DUTRA,15
139,PINDOBACU,15
140,IBICUI,15
141,CICERO DANTAS,15
142,CAIRU,15
143,BOM JESUS DA LAPA,15
144,ADUSTINA,15
145,SITIO DO QUINTO,14
146,PE DE SERRA,14
147,MARACAS,14
148,IBOTIRAMA,14
149,IBIRATAIA,14
150,IBIRAPUA,14
151,GLORIA,14
152,MUQUEM DE SAO FRANCISCO,13
153,CRISTOPOLIS,13
