date,id,municipio,total_obitos_munres
2020-06-27,2,ADUSTINA,1
2020-06-27,3,AGUA FRIA,1
2020-06-27,4,AIQUARA,1
2020-06-27,5,ALAGOINHAS,5
2020-06-27,6,ALCOBACA,1
2020-06-27,7,ALMADINA,1
2020-06-27,8,AMARGOSA,1
2020-06-27,9,ANAGE,1
2020-06-27,10,APORA,1
2020-06-27,11,ARACI,1
2020-06-27,12,ARATUIPE,1
2020-06-27,13,AURELINO LEAL,1
2020-06-27,14,BARRA DO CHOCA,1
2020-06-27,15,BARREIRAS,5
2020-06-27,16,BELMONTE,1
2020-06-27,17,BRUMADO,2
2020-06-27,18,BUERAREMA,5
2020-06-27,19,CACHOEIRA,1
2020-06-27,20,CACULE*,1
2020-06-27,21,CAIRU,1
2020-06-27,22,CALDEIRAO GRANDE,1
2020-06-27,23,CAMACAN,7
2020-06-27,24,CAMACARI*,22
2020-06-27,25,CAMAMU*,2
2020-06-27,26,CAMPO ALEGRE DE LOURDES,1
2020-06-27,27,CANAVIEIRAS,2
2020-06-27,28,CANDEIAS*,15
2020-06-27,29,CANDIDO SALES,2
2020-06-27,30,CANSANCAO,2
2020-06-27,31,CANUDOS,1
2020-06-27,32,CAPIM GROSSO,3
2020-06-27,33,CASA NOVA,3
2020-06-27,34,CASTRO ALVES,1
2020-06-27,35,CATU,2
2020-06-27,36,CICERO DANTAS,1
2020-06-27,37,COARACI,3
2020-06-27,38,CONCEICAO DA FEIRA,1
2020-06-27,39,CONDE,3
2020-06-27,40,CRUZ DAS ALMAS,2
2020-06-27,41,DARIO MEIRA,1
2020-06-27,42,DIAS DAVILA,8
2020-06-27,43,EUCLIDES DA CUNHA,1
2020-06-27,44,EUNAPOLIS,8
2020-06-27,45,FEIRA DE SANTANA,45
2020-06-27,46,FILADELFIA,1
2020-06-27,47,GANDU,9
2020-06-27,48,GONGOGI,2
2020-06-27,49,GOVERNADOR MANGABEIRA,1
2020-06-27,50,GUARATINGA,2
2020-06-27,51,IACU,4
2020-06-27,52,IBICARAI,1
2020-06-27,53,IBIRAPITANGA,1
2020-06-27,54,IBIRAPUA,1
2020-06-27,55,IBIRATAIA,2
2020-06-27,56,IBITIARA,1
2020-06-27,57,IGRAPIUNA,1
2020-06-27,58,IGUAI,1
2020-06-27,59,ILHEUS,42
2020-06-27,60,IPIAU *,9
2020-06-27,61,IPIRA,2
2020-06-27,62,IRECE,1
2020-06-27,63,ITABELA,1
2020-06-27,64,ITABERABA,8
2020-06-27,65,ITABUNA,55
2020-06-27,66,ITACARE,3
2020-06-27,67,ITAGIBA,2
2020-06-27,68,ITAJUIPE,3
2020-06-27,69,ITAMARAJU,7
2020-06-27,70,ITANAGRA,2
2020-06-27,71,ITANHEM,1
2020-06-27,72,ITAPARICA,3
2020-06-27,73,ITAPE,2
2020-06-27,74,ITAPETINGA,5
2020-06-27,75,ITAPITANGA,1
2020-06-27,76,ITARANTIM,1
2020-06-27,77,ITATIM*,2
2020-06-27,78,ITIUBA*,1
2020-06-27,79,ITORORO,1
2020-06-27,80,ITUBERA,1
2020-06-27,81,JACOBINA,1
2020-06-27,82,JAGUARIPE,1
2020-06-27,83,JANDAIRA,1
2020-06-27,84,JEQUIE,27
2020-06-27,85,JITAUNA,2
2020-06-27,86,JOAO DOURADO,1
2020-06-27,87,JUAZEIRO,18
2020-06-27,88,LAFAIETE COUTINHO,1
2020-06-27,89,LAURO DE FREITAS,31
2020-06-27,90,MACARANI,1
