date,id,municipio,total_obitos_munocor
2020-07-24,2,ALAGOINHAS,21
2020-07-24,3,ALCOBACA,1
2020-07-24,4,AMARGOSA,4
2020-07-24,5,AMELIA RODRIGUES,1
2020-07-24,6,ANAGE,1
2020-07-24,7,APORA,1
2020-07-24,8,ARACAJU,2
2020-07-24,9,ARACI,1
2020-07-24,10,ARARIPINA,3
2020-07-24,11,BARRA,1
2020-07-24,12,BARRA DO CHOCA,2
2020-07-24,13,BARREIRAS,20
2020-07-24,14,BARRETOS,1
2020-07-24,15,BONITO,1
2020-07-24,16,BRUMADO,1
2020-07-24,17,CACHOEIRA,1
2020-07-24,18,CALDEIRAO GRANDE,1
2020-07-24,19,CAMACAN,10
2020-07-24,20,CAMACARI,39
2020-07-24,21,CAMPO FORMOSO,1
2020-07-24,22,CANAVIEIRAS,1
2020-07-24,23,CANDEIAS,14
2020-07-24,24,CANDIDO SALES,3
2020-07-24,25,CANSANCAO,1
2020-07-24,26,CANUDOS,1
2020-07-24,27,CAPIM GROSSO,2
2020-07-24,28,CARDEAL DA SILVA,1
2020-07-24,29,CASA NOVA,1
2020-07-24,30,CASTRO ALVES,2
2020-07-24,31,CATU,1
2020-07-24,32,CONCEICAO DA FEIRA,1
2020-07-24,33,CONCEICAO DO ALMEIDA,1
2020-07-24,34,CONCEICAO DO COITE,3
2020-07-24,35,CONCEICAO DO JACUIPE,1
2020-07-24,36,CONDE,1
2020-07-24,37,CONDEUBA,1
2020-07-24,38,CRUZ DAS ALMAS,1
2020-07-24,39,DIAS DAVILA,3
2020-07-24,40,EUNAPOLIS,10
2020-07-24,41,FEIRA DA MATA,1
2020-07-24,42,FEIRA DE SANTANA,76
2020-07-24,43,FILADELFIA,1
2020-07-24,44,FLORIANO,1
2020-07-24,45,GANDU,11
2020-07-24,46,GUAMARE*,1
2020-07-24,47,IACU,6
2020-07-24,48,IBICARAI,1
2020-07-24,49,IBIRAPITANGA,2
2020-07-24,50,IBIRATAIA,2
2020-07-24,51,IGRAPIUNA,1
2020-07-24,52,IGUAI,4
2020-07-24,53,ILHEUS*,149
2020-07-24,54,IPECAETA,1
2020-07-24,55,IPIAU *,6
2020-07-24,56,IPIRA,1
2020-07-24,57,IRECE,5
2020-07-24,58,ITABELA,1
2020-07-24,59,ITABERABA,12
2020-07-24,60,ITABUNA,150
2020-07-24,61,ITACARE,1
2020-07-24,62,ITAJUIPE,3
2020-07-24,63,ITAMARAJU,14
2020-07-24,64,ITANHEM,1
2020-07-24,65,ITAPARICA,4
2020-07-24,66,ITAPEBI,2
2020-07-24,67,ITAPETINGA,7
2020-07-24,68,ITUBERA,4
2020-07-24,69,JACOBINA,1
2020-07-24,70,JAGUARARI,1
2020-07-24,71,JEQUIE*,77
2020-07-24,72,JITAUNA,1
2020-07-24,73,JOAO DOURADO,1
2020-07-24,74,JUAZEIRO,51
2020-07-24,75,LAURO DE FREITAS*,49
2020-07-24,76,LUIS EDUARDO MAGALHAES,1
2020-07-24,77,MANOEL VITORINO,1
2020-07-24,78,MARACAS,2
2020-07-24,79,MARAGOGIPE,3
2020-07-24,80,MEDEIROS NETO,3
2020-07-24,81,MILAGRES,1
2020-07-24,82,MONTE SANTO,1
2020-07-24,83,MUCURI,2
2020-07-24,84,MULUNGU DO MORRO,1
2020-07-24,85,MUNDO NOVO,1
2020-07-24,86,MUTUIPE,1
2020-07-24,87,NAZARE,2
2020-07-24,88,NOVA IBIA,3
2020-07-24,89,NOVA VICOSA,2
2020-07-24,90,PAULO AFONSO,10
2020-07-24,91,PETROLINA,7
2020-07-24,92,PILAO ARCADO*,1
2020-07-24,93,PINDOBACU,2
2020-07-24,94,POCOES,1
2020-07-24,95,POJUCA,1
2020-07-24,96,PORTO SEGURO,18
2020-07-24,97,PRADO,3
2020-07-24,98,PRESIDENTE TANCREDO NEVES,3
2020-07-24,99,RECIFE,3
2020-07-24,100,REMANSO,14
2020-07-24,101,RIACHAO DO JACUIPE,1
2020-07-24,102,RIBEIRA DO POMBAL,1
2020-07-24,103,RIO DO PIRES,2
2020-07-24,104,RUY BARBOSA,1
2020-07-24,105,SALGUEIRO,1
2020-07-24,106,SALVADOR*,1931
2020-07-24,107,SANTA MARIA DA VITORIA,1
2020-07-24,108,SANTA RITA DE CASSIA,1
2020-07-24,109,SANTA TERESINHA,2
2020-07-24,110,SANTALUZ,3
2020-07-24,111,SANTO ANTONIO DE JESUS,23
2020-07-24,112,SAO FELIPE,2
2020-07-24,113,SAO FELIX,3
2020-07-24,114,SAO FELIX DO CORIBE,1
2020-07-24,115,SAO FRANCISCO DO CONDE,1
2020-07-24,116,SAO GONCALO DOS CAMPOS,3
2020-07-24,117,SAO SEBASTIAO DO PASSE,3
2020-07-24,118,SEABRA,5
2020-07-24,119,SENHOR DO BONFIM,3
2020-07-24,120,SERRA PRETA,2
2020-07-24,121,SERRINHA,2
2020-07-24,122,SIMOES FILHO,24
2020-07-24,123,SOBRADINHO,3
2020-07-24,124,TANQUINHO,1
2020-07-24,125,TEIXEIRA DE FREITAS,54
2020-07-24,126,TOBIAS BARRETO,1
2020-07-24,127,UBAITABA,1
2020-07-24,128,UBATA,2
2020-07-24,129,URUCUCA,2
2020-07-24,130,UTINGA,2
2020-07-24,131,VALENCA,25
2020-07-24,132,VALENCA,1
2020-07-24,133,VARZEA DA ROCA,1
2020-07-24,134,VERA CRUZ,1
2020-07-24,135,VITORIA DA CONQUISTA,87
2020-07-24,1,SALVADOR,51121
