date,id,municipio,total_ativos
2020-07-30,1,SALVADOR,2250
2020-07-30,2,FEIRA DE SANTANA,479
2020-07-30,3,ITABUNA,456
2020-07-30,4,ILHEUS,344
2020-07-30,5,JEQUIE,329
2020-07-30,6,ALAGOINHAS,297
2020-07-30,7,CAMACARI,294
2020-07-30,8,BARREIRAS,228
2020-07-30,9,LAURO DE FREITAS,196
2020-07-30,10,VITORIA DA CONQUISTA,187
2020-07-30,11,ITABERABA,143
2020-07-30,12,LUIS EDUARDO MAGALHAES,132
2020-07-30,13,PORTO SEGURO,128
2020-07-30,14,JUAZEIRO,124
2020-07-30,15,CANDEIAS,115
2020-07-30,16,JAGUAQUARA,104
2020-07-30,17,EUNAPOLIS,104
2020-07-30,18,SANTO ANTONIO DE JESUS,102
2020-07-30,19,DIAS DAVILA,99
2020-07-30,20,IBIRATAIA,96
2020-07-30,21,CONCEICAO DO ALMEIDA,90
2020-07-30,22,ITAPICURU,84
2020-07-30,23,CONCEICAO DO COITE,84
2020-07-30,24,IPIAU,77
2020-07-30,25,CATU,76
2020-07-30,26,UBATA,75
2020-07-30,27,SANTO AMARO,71
2020-07-30,28,SALINAS DA MARGARIDA,59
2020-07-30,29,CRUZ DAS ALMAS,58
2020-07-30,30,MADRE DE DEUS,56
2020-07-30,31,MARACAS,55
2020-07-30,32,TEIXEIRA DE FREITAS,54
2020-07-30,33,PAULO AFONSO,54
2020-07-30,34,CAPIM GROSSO,52
2020-07-30,35,CAMPO FORMOSO,52
2020-07-30,36,ARACI,52
2020-07-30,37,ALMADINA,52
2020-07-30,38,SAO SEBASTIAO DO PASSE,50
2020-07-30,39,ITAPETINGA,49
2020-07-30,40,SIMOES FILHO,48
2020-07-30,41,MEDEIROS NETO,47
2020-07-30,42,MARAGOGIPE,47
2020-07-30,43,SAO FELIX,45
2020-07-30,44,IRECE,45
2020-07-30,45,CAMACAN,44
2020-07-30,46,CACHOEIRA,42
2020-07-30,47,POJUCA,41
2020-07-30,48,JITAUNA,41
2020-07-30,49,ITAMARAJU,40
2020-07-30,50,SAO FRANCISCO DO CONDE,39
2020-07-30,51,JACOBINA,39
2020-07-30,52,BRUMADO,39
2020-07-30,53,VALENCA,37
2020-07-30,54,ITAPE,37
2020-07-30,55,TAPEROA,35
2020-07-30,56,SAPEACU,35
2020-07-30,57,SANTO ESTEVAO,35
2020-07-30,58,PRESIDENTE JANIO QUADROS,35
2020-07-30,59,RIBEIRA DO POMBAL,34
2020-07-30,60,ITAJUIPE,34
2020-07-30,61,ITABELA,34
2020-07-30,62,TUCANO,33
2020-07-30,63,PINDOBACU,33
2020-07-30,64,SENTO SE,32
2020-07-30,65,RIO REAL,32
2020-07-30,66,IBIRAPITANGA,32
2020-07-30,67,CONCEICAO DO JACUIPE,32
2020-07-30,68,MATA DE SAO JOAO,31
2020-07-30,69,CAMAMU,31
2020-07-30,70,PLANALTO,30
2020-07-30,71,CASA NOVA,30
2020-07-30,72,AMELIA RODRIGUES,30
2020-07-30,73,SOBRADINHO,28
2020-07-30,74,SENHOR DO BONFIM,28
2020-07-30,75,PRADO,28
2020-07-30,76,VARZEA DA ROCA,27
2020-07-30,77,OUROLANDIA,27
2020-07-30,78,JAGUARIPE,27
2020-07-30,79,JAGUARARI,27
2020-07-30,80,GANDU,27
2020-07-30,81,NILO PECANHA,26
2020-07-30,82,NAZARE,26
2020-07-30,83,IBICARAI,26
2020-07-30,84,ARATACA,26
2020-07-30,85,SERRINHA,25
2020-07-30,86,PARIPIRANGA,25
2020-07-30,87,ITORORO,25
2020-07-30,88,IPIRA,25
2020-07-30,89,CURACA,25
2020-07-30,90,BOM JESUS DA LAPA,25
2020-07-30,91,NOVA SOURE,24
2020-07-30,92,MURITIBA,24
2020-07-30,93,LENCOIS,24
2020-07-30,94,UAUA,23
2020-07-30,95,RUY BARBOSA,23
2020-07-30,96,RETIROLANDIA,23
2020-07-30,97,PIRAI DO NORTE,23
2020-07-30,98,INHAMBUPE,23
2020-07-30,99,BARRA,23
2020-07-30,100,SANTA LUZIA,22
2020-07-30,101,OLINDINA,22
2020-07-30,102,BUERAREMA,22
2020-07-30,103,POCOES,21
2020-07-30,104,NOVO TRIUNFO,21
2020-07-30,105,JOAO DOURADO,21
2020-07-30,106,CORACAO DE MARIA,21
2020-07-30,107,MUTUIPE,20
2020-07-30,108,MONTE SANTO,20
2020-07-30,109,GUANAMBI,20
2020-07-30,110,CRISOPOLIS,20
2020-07-30,111,SAO FELIPE,19
2020-07-30,112,SEABRA,19
2020-07-30,113,MUCURI,19
2020-07-30,114,ENTRE RIOS,19
2020-07-30,115,URANDI,18
2020-07-30,116,JANDAIRA,18
2020-07-30,117,ITARANTIM,18
2020-07-30,118,FILADELFIA,18
2020-07-30,119,CONDE,18
2020-07-30,120,ARAMARI,18
2020-07-30,121,APORA,18
2020-07-30,122,SAO GONCALO DOS CAMPOS,17
2020-07-30,123,SANTA CRUZ CABRALIA,17
