date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-30,FEIRA DE SANTANA,6390,3,1168,7561,309,4.77,614872,1229.69,0
2020-07-30,CONCEICAO DO COITE,518,1,380,899,23,0.57,66612,1349.61,0
2020-07-30,ITABERABA,249,27,567,843,51,0.53,64489,1307.20,0
2020-07-30,ARACI,272,0,382,654,9,0.41,54379,1202.67,0
2020-07-30,SERRINHA,272,0,278,550,31,0.35,80861,680.18,0
2020-07-30,SAO GONCALO DOS CAMPOS,85,0,246,331,31,0.21,37550,881.49,0
2020-07-30,CONCEICAO DO JACUIPE,260,0,48,308,2,0.19,33153,929.03,0
2020-07-30,QUEIMADAS,78,0,182,260,17,0.16,25439,1022.05,0
2020-07-30,RIACHAO DO JACUIPE,75,0,179,254,1,0.16,33436,759.66,0
2020-07-30,VALENTE,63,0,182,245,2,0.15,28473,860.46,0
2020-07-30,SANTO ESTEVAO,177,0,53,230,0,0.15,52850,435.19,0
2020-07-30,SANTA BARBARA,196,0,32,228,6,0.14,20791,1096.63,0
2020-07-30,AMELIA RODRIGUES,158,0,50,208,4,0.13,25102,828.62,0
2020-07-30,IPIRA,172,0,23,195,0,0.12,59595,327.21,0
2020-07-30,TEOFILANDIA,55,0,138,193,0,0.12,22518,857.09,0
2020-07-30,TANQUINHO,19,1,171,191,5,0.12,7918,2412.23,0
2020-07-30,SANTALUZ,47,0,140,187,5,0.12,37348,500.70,0
2020-07-30,RUY BARBOSA,25,0,153,178,0,0.11,30814,577.66,0
2020-07-30,IRAQUARA,13,0,163,176,1,0.11,25216,697.97,0
2020-07-30,RETIROLANDIA,96,0,62,158,2,0.10,14396,1097.53,0
2020-07-30,RAFAEL JAMBEIRO,111,0,41,152,0,0.10,22621,671.94,0
2020-07-30,CORACAO DE MARIA,62,2,85,149,2,0.09,22605,659.15,0
2020-07-30,MONTE SANTO,44,0,104,148,0,0.09,49418,299.49,0
2020-07-30,SERRA PRETA,61,0,86,147,0,0.09,14878,988.04,0
2020-07-30,TUCANO,62,2,76,140,2,0.09,50687,276.20,0
2020-07-30,SOUTO SOARES,7,0,115,122,7,0.08,16979,718.53,0
2020-07-30,TERRA NOVA,75,1,40,116,1,0.07,13033,890.05,0
2020-07-30,IACU,62,0,52,114,3,0.07,24305,469.04,0
2020-07-30,PINTADAS,57,0,50,107,0,0.07,10437,1025.20,0
2020-07-30,CANSANCAO,30,0,74,104,0,0.07,34834,298.56,0
2020-07-30,LENCOIS,8,0,93,101,0,0.06,11409,885.27,5
2020-07-30,CAPELA DO ALTO ALEGRE,68,1,24,93,2,0.06,11637,799.18,0
2020-07-30,NORDESTINA,20,1,61,82,0,0.05,13130,624.52,0
2020-07-30,EUCLIDES DA CUNHA,36,0,46,82,0,0.05,60585,135.35,0
2020-07-30,SEABRA,37,0,41,78,0,0.05,44091,176.91,0
2020-07-30,IRARA,45,0,28,73,2,0.05,29034,251.43,0
2020-07-30,SANTANOPOLI S,56,0,7,63,2,0.04,8943,704.46,0
2020-07-30,BARROCAS,42,0,21,63,1,0.04,15978,394.29,1
2020-07-30,ITAETE,3,0,54,57,0,0.04,16056,355.01,6
2020-07-30,LAMARAO,32,0,19,51,0,0.03,8307,613.94,0
2020-07-30,AGUA FRIA,37,0,14,51,0,0.03,16970,300.53,2
2020-07-30,PE DE SERRA,5,0,44,49,0,0.03,13578,360.88,0
2020-07-30,IPECAETA,41,0,6,47,0,0.03,14487,324.43,1
2020-07-30,NOVA FATIMA,7,1,39,47,0,0.03,7812,601.64,0
2020-07-30,ANGUERA,43,0,2,45,0,0.03,11221,401.03,0
2020-07-30,TEODORO SAMPAIO,21,0,15,36,0,0.02,7425,484.85,0
2020-07-30,QUIJINGUE,11,0,22,33,0,0.02,27580,119.65,4
2020-07-30,CANDEAL,26,0,7,33,2,0.02,8258,399.61,0
2020-07-30,ANTONIO CARDOSO,23,0,7,30,1,0.02,11683,256.78,4
2020-07-30,BIRITINGA,18,0,9,27,0,0.02,15979,168.97,4
2020-07-30,MARCIONILIO SOUZA,23,0,4,27,0,0.02,10406,259.47,3
2020-07-30,BOA VISTA DO TUPIM,4,0,19,23,0,0.01,18576,123.82,0
2020-07-30,UTINGA,7,0,14,21,7,0.01,19178,109.50,0
2020-07-30,MUCUGE,7,3,11,21,7,0.01,9062,231.74,1
2020-07-30,MACAJUBA,17,0,3,20,0,0.01,11348,176.24,3
2020-07-30,BONITO,10,0,10,20,0,0.01,16764,119.30,3
2020-07-30,ANDARAI,6,1,10,17,1,0.01,13143,129.35,1
2020-07-30,PALMEIRAS,1,0,15,16,0,0.01,9019,177.40,4
2020-07-30,MUNDO NOVO,12,0,4,16,11,0.01,26776,59.76,4
2020-07-30,PIATA,4,0,10,14,0,0.01,17123,81.76,1
2020-07-30,SAO DOMINGOS,8,0,4,12,0,0.01,9058,132.48,44
2020-07-30,BAIXA GRANDE,7,0,4,11,0,0.01,20468,53.74,2
2020-07-30,IBITIARA,3,0,7,10,0,0.01,16339,61.20,2
2020-07-30,BONINAL,0,0,6,6,0,0.00,14368,41.76,33
2020-07-30,ABAIRA,3,2,1,6,0,0.00,8739,68.66,32
2020-07-30,NOVA REDENCAO,2,0,3,5,1,0.00,9118,54.84,1
2020-07-30,LAJEDINHO,0,0,3,3,0,0.00,3783,79.30,6
2020-07-30,ICHU,2,0,1,3,0,0.00,6206,48.34,18
2020-07-30,WAGNER,0,0,3,3,0,0.00,9345,32.10,0
2020-07-30,IBIQUERA,1,0,0,1,0,0.00,4044,24.73,7
2020-07-30,TOTAL,10487,46,6011,16544,551,10
2020-07-30,IRECE,170,1,295,466,11,0.29,72967,638.64,0
2020-07-30,CAPIM GROSSO,107,0,304,411,25,0.26,30662,1340.42,0
2020-07-30,JACOBINA,62,0,256,318,19,0.20,80518,394.94,0
2020-07-30,GENTIO DO OURO,5,0,161,166,0,0.10,11233,1477.79,0
