date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-12,FEIRA DE SANTANA,4409,1,621,5031,64,4.8,614872.0,818.22,0.0,1441.0,64.0,59.0
2020-07-12,CONCEICAO DO COITE,240,1,179,420,10,0.4,66612.0,630.52,0.0,237.0,0.0,0.0
2020-07-12,ITABERABA,97,12,302,411,1,0.39,64489.0,637.32,0.0,156.0,12.0,6.0
2020-07-12,ARACI,139,0,269,408,4,0.39,54379.0,750.29,0.0,193.0,3.0,1.0
2020-07-12,SERRINHA,169,0,135,304,1,0.29,80861.0,375.95,1.0,63.0,6.0,2.0
2020-07-12,SAO GONCALO DOS CAMPOS,64,0,178,242,1,0.23,37550.0,644.47,0.0,112.0,3.0,3.0
2020-07-12,CONCEICAO DO JACUIPE,173,0,41,214,0,0.2,33153.0,645.49,0.0,65.0,0.0,0.0
2020-07-12,VALENTE,45,0,155,200,1,0.19,28473.0,702.42,2.0,28.0,3.0,0.0
2020-07-12,SANTA BARBARA,170,0,20,190,2,0.18,20791.0,913.86,1.0,42.0,2.0,0.0
2020-07-12,TEOFILANDIA,41,0,120,161,0,0.15,22518.0,714.98,0.0,11.0,0.0,0.0
2020-07-12,RIACHAO DO JACUIPE,38,0,116,154,0,0.15,33436.0,460.58,0.0,48.0,2.0,1.0
2020-07-12,QUEIMADAS,63,0,75,138,0,0.13,25439.0,542.47,0.0,87.0,1.0,0.0
2020-07-12,AMELIA RODRIGUES,97,0,35,132,5,0.13,25102.0,525.85,1.0,48.0,1.0,1.0
2020-07-12,RUY BARBOSA,22,0,101,123,0,0.12,30814.0,399.17,0.0,53.0,1.0,1.0
2020-07-12,SANTALUZ,29,0,85,114,12,0.11,37348.0,305.24,0.0,50.0,3.0,3.0
2020-07-12,MONTE SANTO,37,0,67,104,1,0.1,49418.0,210.45,0.0,33.0,2.0,1.0
2020-07-12,IPIRA,89,0,11,100,0,0.1,59595.0,167.8,0.0,27.0,3.0,1.0
2020-07-12,SERRA PRETA,32,0,64,96,0,0.09,14878.0,645.25,0.0,74.0,2.0,1.0
2020-07-12,IRAQUARA,8,0,84,92,0,0.09,25216.0,364.85,0.0,85.0,0.0,0.0
2020-07-12,SOUTO SOARES,5,0,84,89,0,0.08,16979.0,524.18,0.0,84.0,0.0,0.0
2020-07-12,SANTO ESTEVAO,58,0,31,89,0,0.08,52850.0,168.4,0.0,50.0,1.0,0.0
2020-07-12,TERRA NOVA,62,1,25,88,0,0.08,13033.0,675.21,2.0,32.0,1.0,0.0
2020-07-12,RAFAEL JAMBEIRO,69,0,19,88,0,0.08,22621.0,389.02,0.0,35.0,0.0,0.0
2020-07-12,PINTADAS,45,0,42,87,0,0.08,10437.0,833.57,2.0,17.0,0.0,0.0
2020-07-12,CANSANCAO,25,0,57,82,0,0.08,34834.0,235.4,0.0,24.0,2.0,1.0
2020-07-12,RETIROLANDIA,40,0,41,81,2,0.08,14396.0,562.66,0.0,37.0,0.0,0.0
2020-07-12,CORACAO DE MARIA,41,2,37,80,0,0.08,22605.0,353.9,0.0,33.0,1.0,0.0
2020-07-12,NORDESTINA,14,1,55,70,0,0.07,13130.0,533.13,3.0,13.0,0.0,0.0
2020-07-12,TUCANO,19,0,40,59,0,0.06,50687.0,116.4,0.0,30.0,1.0,0.0
2020-07-12,TANQUINHO,15,0,39,54,8,0.05,7918.0,681.99,0.0,20.0,1.0,0.0
2020-07-12,ITAETE,3,0,50,53,0,0.05,16056.0,330.09,3.0,4.0,0.0,0.0
2020-07-12,IACU,33,0,19,52,0,0.05,24305.0,213.95,3.0,9.0,4.0,4.0
2020-07-12,CAPELA DO ALTO ALEGRE,40,0,12,52,0,0.05,11637.0,446.85,0.0,43.0,0.0,0.0
2020-07-12,EUCLIDES DA CUNHA,26,0,23,49,1,0.05,60585.0,80.88,0.0,20.0,1.0,0.0
2020-07-12,SANTANOPOLI S,39,0,6,45,0,0.04,8943.0,503.19,0.0,0.0,0.0,0.0
2020-07-12,LENCOIS,0,0,43,43,1,0.04,11409.0,376.9,0.0,41.0,0.0,0.0
2020-07-12,BARROCAS,23,0,19,42,0,0.04,15978.0,262.86,5.0,5.0,0.0,0.0
2020-07-12,AGUA FRIA,27,1,9,37,1,0.04,16970.0,218.03,0.0,8.0,1.0,0.0
2020-07-12,PE DE SERRA,5,0,32,37,1,0.04,13578.0,272.5,0.0,13.0,0.0,0.0
2020-07-12,LAMARAO,18,0,18,36,0,0.03,8307.0,433.37,0.0,12.0,0.0,0.0
2020-07-12,IRARA,28,0,7,35,0,0.03,29034.0,120.55,0.0,8.0,1.0,0.0
2020-07-12,SEABRA,14,0,20,34,0,0.03,44091.0,77.11,0.0,7.0,2.0,1.0
2020-07-12,ANGUERA,30,0,1,31,2,0.03,11221.0,276.27,0.0,4.0,0.0,0.0
2020-07-12,TEODORO SAMPAIO,15,0,12,27,0,0.03,7425.0,363.64,0.0,11.0,1.0,0.0
2020-07-12,CANDEAL,19,0,3,22,0,0.02,8258.0,266.41,0.0,4.0,0.0,0.0
2020-07-12,QUIJINGUE,9,0,11,20,9,0.02,27580.0,72.52,1.0,1.0,1.0,0.0
2020-07-12,ANTONIO CARDOSO,10,0,6,16,0,0.02,11683.0,136.95,0.0,2.0,0.0,0.0
2020-07-12,IPECAETA,13,0,3,16,0,0.02,14487.0,110.44,0.0,10.0,1.0,1.0
2020-07-12,MUCUGE,5,3,8,16,0,0.02,9062.0,176.56,0.0,9.0,0.0,0.0
2020-07-12,NOVA FATIMA,5,1,9,15,0,0.01,7812.0,192.01,0.0,2.0,1.0,0.0
2020-07-12,MARCIONILIO SOUZA,8,0,3,11,0,0.01,10406.0,105.71,1.0,3.0,0.0,0.0
2020-07-12,MACAJUBA,10,0,1,11,0,0.01,11348.0,96.93,1.0,2.0,0.0,0.0
2020-07-12,PIATA,2,0,8,10,0,0.01,17123.0,58.4,3.0,1.0,0.0,0.0
2020-07-12,IBITIARA,2,0,8,10,0,0.01,16339.0,61.2,8.0,0.0,1.0,0.0
2020-07-12,PALMEIRAS,2,0,6,8,0,0.01,9019.0,88.7,0.0,5.0,0.0,0.0
2020-07-12,SAO DOMINGOS,6,0,2,8,0,0.01,9058.0,88.32,26.0,3.0,0.0,0.0
