date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-08-01,FEIRA DE SANTANA,6749,3,1324,8076,71,4.85,614872,1313.44,0
2020-08-01,CONCEICAO DO COITE,555,1,445,1001,23,0.60,66612,1502.73,0
2020-08-01,ITABERABA,257,27,641,925,0,0.56,64489,1434.35,0
2020-08-01,ARACI,279,0,387,666,12,0.40,54379,1224.74,0
2020-08-01,SERRINHA,279,0,346,625,22,0.38,80861,772.93,0
2020-08-01,SAO GONCALO DOS CAMPOS,92,0,277,369,2,0.22,37550,982.69,0
2020-08-01,CONCEICAO DO JACUIPE,269,0,48,317,0,0.19,33153,956.17,0
2020-08-01,QUEIMADAS,78,0,208,286,4,0.17,25439,1124.26,0
2020-08-01,RIACHAO DO JACUIPE,80,0,181,261,0,0.16,33436,780.60,0
2020-08-01,VALENTE,63,0,185,248,0,0.15,28473,871.00,0
2020-08-01,SANTO ESTEVAO,187,0,57,244,4,0.15,52850,461.68,0
2020-08-01,SANTA BARBARA,196,0,38,234,2,0.14,20791,1125.49,1
2020-08-01,AMELIA RODRIGUES,162,0,52,214,0,0.13,25102,852.52,0
2020-08-01,TANQUINHO,19,1,190,210,15,0.13,7918,2652.18,0
2020-08-01,IPIRA,173,0,24,197,6,0.12,59595,330.56,0
2020-08-01,SANTALUZ,52,0,143,195,1,0.12,37348,522.12,0
2020-08-01,TEOFILANDIA,55,0,139,194,0,0.12,22518,861.53,0
2020-08-01,RUY BARBOSA,26,0,156,182,2,0.11,30814,590.64,0
2020-08-01,IRAQUARA,15,0,166,181,1,0.11,25216,717.80,0
2020-08-01,RETIROLANDIA,99,0,64,163,2,0.10,14396,1132.26,1
2020-08-01,SERRA PRETA,66,0,92,158,1,0.09,14878,1061.97,0
2020-08-01,RAFAEL JAMBEIRO,111,1,43,155,2,0.09,22621,685.20,0
2020-08-01,CORACAO DE MARIA,64,2,87,153,1,0.09,22605,676.84,0
2020-08-01,TUCANO,66,2,85,153,3,0.09,50687,301.85,0
2020-08-01,MONTE SANTO,44,0,105,149,1,0.09,49418,301.51,1
2020-08-01,SOUTO SOARES,7,0,124,131,1,0.08,16979,771.54,0
2020-08-01,IACU,66,0,57,123,1,0.07,24305,506.07,0
2020-08-01,TERRA NOVA,77,1,45,123,0,0.07,13033,943.76,0
2020-08-01,PINTADAS,58,0,51,109,0,0.07,10437,1044.36,0
2020-08-01,CANSANCAO,30,0,74,104,0,0.06,34834,298.56,2
2020-08-01,LENCOIS,8,0,93,101,0,0.06,11409,885.27,7
2020-08-01,CAPELA DO ALTO ALEGRE,69,1,28,98,1,0.06,11637,842.14,0
2020-08-01,SEABRA,50,0,42,92,0,0.06,44091,208.66,0
2020-08-01,NORDESTINA,23,1,62,86,7,0.05,13130,654.99,0
