date,id,municipio,total_obitos_munres
2020-08-01,2,ADUSTINA,1
2020-08-01,3,AGUA FRIA,1
2020-08-01,4,AIQUARA,3
2020-08-01,5,ALAGOINHAS,31
2020-08-01,6,ALCOBACA,2
2020-08-01,7,ALMADINA,1
2020-08-01,8,AMARGOSA,6
2020-08-01,9,AMELIA RODRIGUES,2
2020-08-01,10,ANAGE,1
2020-08-01,11,ANDORINHA,1
2020-08-01,12,ANTONIO GONCALVES,1
2020-08-01,13,APORA,2
2020-08-01,14,ARACI,4
2020-08-01,15,ARATACA,1
2020-08-01,16,ARATUIPE,1
2020-08-01,17,AURELINO LEAL,2
2020-08-01,18,BARRA,2
2020-08-01,19,BARRA DO CHOCA,2
2020-08-01,20,BARREIRAS,20
2020-08-01,21,BARRO PRETO,3
2020-08-01,22,BELMONTE,1
2020-08-01,23,BOA NOVA,1
2020-08-01,24,BONITO,1
2020-08-01,25,BRUMADO,3
2020-08-01,26,BUERAREMA,9
2020-08-01,27,BURITIRAMA,1
2020-08-01,28,CABACEIRAS DO PARAGUACU,1
2020-08-01,29,CACHOEIRA,5
2020-08-01,30,CACULE*,1
2020-08-01,31,CAETITE,3
2020-08-01,32,CAIRU,3
2020-08-01,33,CALDEIRAO GRANDE,1
2020-08-01,34,CAMACAN,17
2020-08-01,35,CAMACARI*,56
2020-08-01,36,CAMAMU*,9
2020-08-01,37,CAMPO ALEGRE DE LOURDES,2
2020-08-01,38,CAMPO FORMOSO,5
2020-08-01,39,CANARANA,1
2020-08-01,40,CANAVIEIRAS,3
2020-08-01,41,CANDEIAS*,34
2020-08-01,42,CANDIDO SALES,5
2020-08-01,43,CANSANCAO,2
2020-08-01,44,CANUDOS,2
2020-08-01,45,CAPIM GROSSO,4
2020-08-01,46,CARDEAL DA SILVA,1
2020-08-01,47,CARINHANHA,2
2020-08-01,48,CASA NOVA,7
2020-08-01,49,CASTRO ALVES,3
2020-08-01,50,CATU,6
2020-08-01,51,CICERO DANTAS,1
2020-08-01,52,COARACI,5
2020-08-01,53,CONCEICAO DA FEIRA,2
2020-08-01,54,CONCEICAO DO ALMEIDA,2
2020-08-01,55,CONCEICAO DO COITE,5
2020-08-01,56,CONCEICAO DO JACUIPE,1
2020-08-01,57,CONDE,4
2020-08-01,58,CONDEUBA,1
2020-08-01,59,CORACAO DE MARIA,1
2020-08-01,60,CORDEIROS,1
2020-08-01,61,CORIBE,1
2020-08-01,62,COTEGIPE,2
2020-08-01,63,CRISOPOLIS,1
2020-08-01,64,CRUZ DAS ALMAS,5
2020-08-01,65,CURACA,1
2020-08-01,66,DARIO MEIRA,4
2020-08-01,67,DIAS DAVILA,18
2020-08-01,68,ENTRE RIOS,1
2020-08-01,69,ESPLANADA,1
2020-08-01,70,EUCLIDES DA CUNHA,5
2020-08-01,71,EUNAPOLIS,21
2020-08-01,72,FEIRA DE SANTANA,95
2020-08-01,73,FILADELFIA,2
2020-08-01,74,FLORESTA AZUL,2
2020-08-01,75,GANDU,16
2020-08-01,76,GLORIA,3
2020-08-01,77,GONGOGI,2
2020-08-01,78,GOVERNADOR MANGABEIRA,1
2020-08-01,79,GUARATINGA,2
2020-08-01,80,IACU,6
2020-08-01,81,IBICARAI,4
2020-08-01,82,IBIRAPITANGA,4
2020-08-01,83,IBIRAPUA,2
2020-08-01,84,IBIRATAIA,2
2020-08-01,85,IBITIARA,1
2020-08-01,86,IBITITA,1
2020-08-01,87,IBOTIRAMA,4
2020-08-01,88,ICHU,1
2020-08-01,89,IGAPORA,1
2020-08-01,90,IGRAPIUNA,3
2020-08-01,91,IGUAI,10
2020-08-01,92,ILHEUS,121
2020-08-01,93,INHAMBUPE,2
2020-08-01,94,IPECAETA,2
2020-08-01,95,IPIAU *,14
2020-08-01,96,IPIRA,3
2020-08-01,97,IRARA,1
2020-08-01,98,IRECE,8
2020-08-01,99,ITABELA,5
2020-08-01,100,ITABERABA,19
2020-08-01,101,ITABUNA,119
2020-08-01,102,ITACARE,6
2020-08-01,103,ITAETE,1
2020-08-01,104,ITAGIBA,5
2020-08-01,105,ITAJUIPE,11
2020-08-01,106,ITAMARAJU,19
2020-08-01,107,ITAMARI,1
2020-08-01,108,ITANAGRA,1
2020-08-01,109,ITANHEM,6
2020-08-01,110,ITAPARICA,7
2020-08-01,111,ITAPE,2
2020-08-01,112,ITAPEBI,4
2020-08-01,113,ITAPETINGA,18
2020-08-01,114,ITAPICURU,1
2020-08-01,115,ITAPITANGA,1
2020-08-01,116,ITARANTIM,1
2020-08-01,117,ITATIM*,3
2020-08-01,118,ITIUBA*,1
2020-08-01,119,ITORORO,3
2020-08-01,120,ITUACU,1
2020-08-01,121,ITUBERA,8
2020-08-01,122,JACOBINA,4
2020-08-01,123,JAGUAQUARA,7
2020-08-01,124,JAGUARARI,2
2020-08-01,125,JAGUARIPE,2
2020-08-01,126,JANDAIRA,1
2020-08-01,127,JEQUIE,79
2020-08-01,128,JITAUNA,5
2020-08-01,129,JOAO DOURADO,6
2020-08-01,130,JUAZEIRO,57
2020-08-01,131,JUSSARI,1
2020-08-01,132,LAFAIETE COUTINHO,1
2020-08-01,133,LAJE,1
2020-08-01,134,LAPAO,1
2020-08-01,135,LAURO DE FREITAS,72
2020-08-01,136,LUIS EDUARDO MAGALHAES,9
2020-08-01,137,MACARANI,2
2020-08-01,138,MACURURE,1
2020-08-01,139,MADRE DE DEUS,3
2020-08-01,140,MAETINGA,1
2020-08-01,141,MAIQUINIQUE,1
2020-08-01,142,MALHADA,1
2020-08-01,143,MANOEL VITORINO,6
2020-08-01,144,MANSIDAO,1
2020-08-01,145,MARACAS,4
2020-08-01,146,MARAGOGIPE,10
2020-08-01,147,MARAU,3
2020-08-01,148,MARCIONILIO SOUZA,1
2020-08-01,149,MASCOTE,1
2020-08-01,150,MATA DE SAO JOAO,3
2020-08-01,151,MEDEIROS NETO,6
2020-08-01,152,MIGUEL CALMON,3
2020-08-01,153,MILAGRES,1
2020-08-01,154,MIRANGABA,1
2020-08-01,155,MIRANTE,1
2020-08-01,156,MONTE SANTO,5
2020-08-01,157,MORPARA,2
2020-08-01,158,MUCUGE,1
