1,SALVADOR,7792
2,FEIRA DE SANTANA,1489
3,LAURO DE FREITAS,1383
4,ILHEUS,1377
5,ITABUNA,965
6,CAMACARI,937
7,JEQUIE,748
8,JUAZEIRO,574
9,TEIXEIRA DE FREITAS,460
10,VITORIA DA CONQUISTA,390
11,ALAGOINHAS,370
12,PORTO SEGURO,307
13,GANDU,305
14,CANDEIAS,279
15,SANTO ANTONIO DE JESUS,275
16,CONCEICAO DO COITE,274
17,JAGUAQUARA,273
18,CAMAMU,267
19,EUNAPOLIS,250
20,LUIS EDUARDO MAGALHAES,229
21,BARREIRAS,228
22,PRESIDENTE TANCREDO NEVES,213
23,ARACI,208
24,SAO SEBASTIAO DO PASSE,196
25,ITAMARAJU,194
26,IPIAU,191
27,SANTO AMARO,178
28,MADRE DE DEUS,167
29,CONCEICAO DA FEIRA,165
30,CAMPO FORMOSO,160
31,ITABERABA,158
32,CAPIM GROSSO,158
33,WENCESLAU GUIMARAES,157
34,DIAS DAVILA,157
35,SIMOES FILHO,156
36,ITAPETINGA,147
37,VALENCA,145
38,ITAJUIPE,141
39,RIBEIRA DO POMBAL,133
40,IRECE,132
41,UBATA,129
42,SAO FRANCISCO DO CONDE,124
43,POJUCA,119
44,MEDEIROS NETO,116
45,JACOBINA,116
46,CAMACAN,113
47,CRUZ DAS ALMAS,111
48,SAO GONCALO DOS CAMPOS,110
49,NOVA SOURE,109
50,FILADELFIA,101
51,GENTIO DO OURO,97
52,BARRA DO CHOCA,95
53,URUCUCA,93
54,ITUBERA,91
55,QUEIMADAS,87
56,BRUMADO,87
57,IRAQUARA,85
58,MUCURI,84
59,CACHOEIRA,84
60,SOUTO SOARES,83
61,AURELINO LEAL,79
62,PAULO AFONSO,78
63,CATU,77
64,SERRINHA,76
65,MATA DE SAO JOAO,76
66,SERRA PRETA,75
67,ITANHEM,75
68,TAPEROA,73
69,SANTA CRUZ CABRALIA,73
70,CASA NOVA,73
71,SOBRADINHO,69
72,PIRAI DO NORTE,68
73,IBIRAPITANGA,68
74,IGUAI,66
75,PRADO,65
76,CONCEICAO DO JACUIPE,65
77,NAZARE,63
78,CARAVELAS,63
79,SANTALUZ,62
80,POCOES,62
81,NOVA IBIA,61
82,BUERAREMA,61
83,UNA,60
84,BELMONTE,60
85,ALCOBACA,60
86,VERA CRUZ,57
87,SANTO ESTEVAO,57
88,SENHOR DO BONFIM,56
89,CONCEICAO DO ALMEIDA,55
90,GUARATINGA,54
91,NILO PECANHA,53
92,CIPO,53
93,AMELIA RODRIGUES,53
94,ITAPE,51
95,IBICARAI,51
96,AMERICA DOURADA,51
97,MARAGOGIPE,50
98,MARACAS,50
99,ITAPARICA,50
100,DARIO MEIRA,50
101,RIACHAO DO JACUIPE,48
102,MURITIBA,48
103,PLANALTO,47
104,JOAO DOURADO,47
105,RUY BARBOSA,46
106,ITABELA,45
107,IBIRATAIA,44
108,FLORESTA AZUL,44
109,AMARGOSA,44
110,UBAITABA,43
