date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-13,FEIRA DE SANTANA,4480,1,621,5102,27,4.81,614872,829.77,0
2020-07-13,CONCEICAO DO COITE,267,1,189,457,1,0.43,66612,686.06,0
2020-07-13,ARACI,152,0,272,424,11,0.40,54379,779.71,0
2020-07-13,ITABERABA,102,12,302,416,2,0.39,64489,645.07,0
2020-07-13,SERRINHA,190,0,135,325,0,0.31,80861,401.92,0
2020-07-13,SAO GONCALO DOS CAMPOS,64,0,179,243,0,0.23,37550,647.14,0
2020-07-13,CONCEICAO DO JACUIPE,177,0,41,218,1,0.21,33153,657.56,0
2020-07-13,VALENTE,48,0,156,204,0,0.19,28473,716.47,3
2020-07-13,SANTA BARBARA,172,0,20,192,1,0.18,20791,923.48,0
2020-07-13,TEOFILANDIA,41,0,120,161,0,0.15,22518,714.98,1
2020-07-13,RIACHAO DO JACUIPE,38,0,116,154,0,0.15,33436,460.58,1
2020-07-13,QUEIMADAS,64,0,75,139,0,0.13,25439,546.41,0
2020-07-13,AMELIA RODRIGUES,102,0,35,137,2,0.13,25102,545.77,0
2020-07-13,SANTALUZ,29,0,99,128,16,0.12,37348,342.72,0
2020-07-13,RUY BARBOSA,22,0,101,123,0,0.12,30814,399.17,1
2020-07-13,MONTE SANTO,37,0,68,105,1,0.10,49418,212.47,0
2020-07-13,IPIRA,89,0,11,100,1,0.09,59595,167.80,1
2020-07-13,SANTO ESTEVAO,66,0,31,97,0,0.09,52850,183.54,0
2020-07-13,SERRA PRETA,32,0,65,97,0,0.09,14878,651.97,0
2020-07-13,IRAQUARA,8,0,84,92,0,0.09,25216,364.85,1
2020-07-13,SOUTO SOARES,5,0,84,89,0,0.08,16979,524.18,1
2020-07-13,RETIROLANDIA,46,0,43,89,0,0.08,14396,618.23,0
2020-07-13,PINTADAS,47,0,42,89,0,0.08,10437,852.74,0
2020-07-13,TERRA NOVA,62,1,25,88,0,0.08,13033,675.21,3
2020-07-13,RAFAEL JAMBEIRO,69,0,19,88,0,0.08,22621,389.02,1
2020-07-13,CANSANCAO,25,0,57,82,0,0.08,34834,235.40,1
2020-07-13,CORACAO DE MARIA,41,2,37,80,1,0.08,22605,353.90,1
2020-07-13,NORDESTINA,14,1,55,70,0,0.07,13130,533.13,4
2020-07-13,TUCANO,23,0,40,63,0,0.06,50687,124.29,0
2020-07-13,TANQUINHO,15,0,47,62,0,0.06,7918,783.03,0
2020-07-13,IACU,37,0,19,56,0,0.05,24305,230.41,0
2020-07-13,ITAETE,3,0,50,53,0,0.05,16056,330.09,4
2020-07-13,CAPELA DO ALTO ALEGRE,40,0,12,52,3,0.05,11637,446.85,1
2020-07-13,EUCLIDES DA CUNHA,26,0,24,50,1,0.05,60585,82.53,0
2020-07-13,SANTANOPOLI S,39,0,6,45,0,0.04,8943,503.19,1
2020-07-13,BARROCAS,25,0,19,44,0,0.04,15978,275.38,0
