date,id,municipio,total_obitos_munres
2020-07-27,2,ADUSTINA,1
2020-07-27,3,AGUA FRIA,1
2020-07-27,4,AIQUARA,3
2020-07-27,5,ALAGOINHAS,31
2020-07-27,6,ALCOBACA,2
2020-07-27,7,ALMADINA,1
2020-07-27,8,AMARGOSA,6
2020-07-27,9,AMELIA RODRIGUES,1
2020-07-27,10,ANAGE,1
2020-07-27,11,ANDORINHA,1
2020-07-27,12,ANTONIO GONCALVES,1
2020-07-27,13,APORA,2
2020-07-27,14,ARACI,4
2020-07-27,15,ARATACA,1
2020-07-27,16,ARATUIPE,1
2020-07-27,17,AURELINO LEAL,2
2020-07-27,18,BARRA,1
2020-07-27,19,BARRA DO CHOCA,2
2020-07-27,20,BARREIRAS,14
2020-07-27,21,BARRO PRETO,3
2020-07-27,22,BELMONTE,1
2020-07-27,23,BOA NOVA,1
2020-07-27,24,BONITO,1
2020-07-27,25,BRUMADO,3
2020-07-27,26,BUERAREMA,9
2020-07-27,27,BURITIRAMA,1
2020-07-27,28,CABACEIRAS DO PARAGUACU,1
2020-07-27,29,CACHOEIRA,5
2020-07-27,30,CACULE*,1
2020-07-27,31,CAETITE,2
2020-07-27,32,CAIRU,3
2020-07-27,33,CALDEIRAO GRANDE,1
2020-07-27,34,CAMACAN,17
2020-07-27,35,CAMACARI*,58
2020-07-27,36,CAMAMU*,9
2020-07-27,37,CAMPO ALEGRE DE LOURDES,2
2020-07-27,38,CAMPO FORMOSO,5
2020-07-27,39,CANARANA,1
2020-07-27,40,CANAVIEIRAS,3
2020-07-27,41,CANDEIAS*,32
2020-07-27,42,CANDIDO SALES,5
2020-07-27,43,CANSANCAO,2
2020-07-27,44,CANUDOS,2
2020-07-27,45,CAPIM GROSSO,4
2020-07-27,46,CARDEAL DA SILVA,1
2020-07-27,47,CARINHANHA,1
2020-07-27,48,CASA NOVA,6
2020-07-27,49,CASTRO ALVES,3
2020-07-27,50,CATU,6
2020-07-27,51,CICERO DANTAS,1
2020-07-27,52,COARACI,5
2020-07-27,53,CONCEICAO DA FEIRA,2
2020-07-27,54,CONCEICAO DO ALMEIDA,2
2020-07-27,55,CONCEICAO DO COITE,3
2020-07-27,56,CONCEICAO DO JACUIPE,1
2020-07-27,57,CONDE,4
2020-07-27,58,CONDEUBA,1
2020-07-27,59,CORACAO DE MARIA,1
2020-07-27,60,CORDEIROS,1
2020-07-27,61,CORIBE,1
2020-07-27,62,COTEGIPE,1
2020-07-27,63,CRISOPOLIS,1
2020-07-27,64,CRUZ DAS ALMAS,4
2020-07-27,65,CURACA,1
2020-07-27,66,DARIO MEIRA,2
2020-07-27,67,DIAS DAVILA,18
2020-07-27,68,ENTRE RIOS,1
2020-07-27,69,ESPLANADA,1
2020-07-27,70,EUCLIDES DA CUNHA,1
2020-07-27,71,EUNAPOLIS,21
2020-07-27,72,FEIRA DE SANTANA,89
2020-07-27,73,FILADELFIA,2
2020-07-27,74,FLORESTA AZUL,2
2020-07-27,75,GANDU,15
2020-07-27,76,GLORIA,3
2020-07-27,77,GONGOGI,2
2020-07-27,78,GOVERNADOR MANGABEIRA,1
2020-07-27,79,GUARATINGA,2
2020-07-27,80,IACU,6
2020-07-27,81,IBICARAI,4
2020-07-27,82,IBIRAPITANGA,4
2020-07-27,83,IBIRAPUA,2
2020-07-27,84,IBIRATAIA,2
2020-07-27,85,IBITIARA,1
2020-07-27,86,IBITITA,1
2020-07-27,87,IBOTIRAMA,2
2020-07-27,88,ICHU,1
2020-07-27,89,IGAPORA,1
2020-07-27,90,IGRAPIUNA,3
2020-07-27,91,IGUAI,9
2020-07-27,92,ILHEUS,110
2020-07-27,93,INHAMBUPE,2
2020-07-27,94,IPECAETA,1
2020-07-27,95,IPIAU *,12
2020-07-27,96,IPIRA,3
2020-07-27,97,IRARA,1
2020-07-27,98,IRECE,5
2020-07-27,99,ITABELA,2
2020-07-27,100,ITABERABA,18
2020-07-27,101,ITABUNA,112
2020-07-27,102,ITACARE,6
2020-07-27,103,ITAGIBA,4
2020-07-27,104,ITAJUIPE,10
2020-07-27,105,ITAMARAJU,19
2020-07-27,106,ITAMARI,1
2020-07-27,107,ITANAGRA,1
2020-07-27,108,ITANHEM,4
2020-07-27,109,ITAPARICA,6
2020-07-27,110,ITAPE,2
2020-07-27,111,ITAPEBI,4
2020-07-27,112,ITAPETINGA,17
2020-07-27,113,ITAPICURU,1
2020-07-27,114,ITAPITANGA,1
2020-07-27,115,ITARANTIM,1
2020-07-27,116,ITATIM*,3
2020-07-27,117,ITIUBA*,1
2020-07-27,118,ITORORO,2
2020-07-27,119,ITUACU,1
2020-07-27,120,ITUBERA,8
2020-07-27,121,JACOBINA,4
2020-07-27,122,JAGUAQUARA,4
2020-07-27,123,JAGUARARI,3
2020-07-27,124,JAGUARIPE,2
2020-07-27,125,JANDAIRA,1
2020-07-27,126,JEQUIE,67
2020-07-27,127,JITAUNA,4
2020-07-27,128,JOAO DOURADO,4
2020-07-27,129,JUAZEIRO,51
2020-07-27,130,JUSSARI,1
2020-07-27,131,LAFAIETE COUTINHO,1
2020-07-27,132,LAJE,1
2020-07-27,133,LAPAO,1
2020-07-27,134,LAURO DE FREITAS,67
2020-07-27,135,LUIS EDUARDO MAGALHAES,6
2020-07-27,136,MACARANI,1
2020-07-27,137,MACURURE,1
2020-07-27,138,MADRE DE DEUS,3
2020-07-27,139,MAETINGA,1
2020-07-27,140,MAIQUINIQUE,1
2020-07-27,141,MALHADA,1
2020-07-27,142,MANOEL VITORINO,4
2020-07-27,143,MANSIDAO,1
2020-07-27,144,MARACAS,3
2020-07-27,145,MARAGOGIPE,7
2020-07-27,146,MARAU,3
2020-07-27,147,MARCIONILIO SOUZA,1
2020-07-27,148,MASCOTE,1
2020-07-27,149,MATA DE SAO JOAO,3
2020-07-27,150,MEDEIROS NETO,4
2020-07-27,151,MIGUEL CALMON,3
2020-07-27,152,MILAGRES,1
2020-07-27,153,MIRANTE,1
2020-07-27,154,MONTE SANTO,5
2020-07-27,155,MORPARA,2
2020-07-27,156,MUCUGE,1
2020-07-27,157,MUCURI,6
2020-07-27,158,MULUNGU DO MORRO,1
2020-07-27,159,MUNDO NOVO*,2
2020-07-27,160,MUNIZ FERREIRA,3
2020-07-27,161,MURITIBA,1
2020-07-27,162,MUTUIPE,1
2020-07-27,163,NAZARE,5
2020-07-27,164,NILO PECANHA,2
2020-07-27,165,NOVA FATIMA,1
2020-07-27,166,NOVA IBIA,5
2020-07-27,167,NOVA VICOSA,5
2020-07-27,168,PARAMIRIM,1
2020-07-27,169,PARIPIRANGA,1
2020-07-27,170,PAU BRASIL,4
2020-07-27,171,PAULO AFONSO,10
2020-07-27,172,PINDOBACU,4
2020-07-27,173,PIRAI DO NORTE,2
2020-07-27,174,PLANALTO,1
2020-07-27,175,POCOES,3
2020-07-27,176,POJUCA,4
2020-07-27,177,PONTO NOVO,1
2020-07-27,178,PORTO SEGURO,11
2020-07-27,179,PRADO,4
2020-07-27,180,PRESIDENTE JANIO QUADROS,1
2020-07-27,181,PRESIDENTE TANCREDO NEVES,10
2020-07-27,182,QUEIMADAS,2
2020-07-27,183,QUIJINGUE,1
2020-07-27,184,REMANSO,3
2020-07-27,185,RIACHAO DO JACUIPE,3
2020-07-27,186,RIBEIRA DO POMBAL,3
2020-07-27,187,RIO DO PIRES,3
2020-07-27,188,RIO REAL,1
2020-07-27,189,RUY BARBOSA,2
2020-07-27,190,SALINAS DA MARGARIDA,1
2020-07-27,191,SALVADOR*,1649
2020-07-27,192,SANTA BARBARA,2
2020-07-27,193,SANTA CRUZ CABRALIA,2
2020-07-27,194,SANTA CRUZ DA VITORIA,1
2020-07-27,195,SANTA INES,1
2020-07-27,196,SANTA LUZIA,1
2020-07-27,197,SANTA RITA DE CASSIA,1
2020-07-27,198,SANTA TERESINHA,2
2020-07-27,199,SANTALUZ,4
2020-07-27,200,SANTO AMARO,6
2020-07-27,201,SANTO ANTONIO DE JESUS,19
2020-07-27,202,SANTO ESTEVAO,2
2020-07-27,203,SAO DESIDERIO,1
2020-07-27,204,SAO FELIPE,1
2020-07-27,205,SAO FELIX,1
2020-07-27,206,SAO FELIX DO CORIBE,1
2020-07-27,207,SAO FRANCISCO DO CONDE,8
2020-07-27,208,SAO GONCALO DOS CAMPOS,3
2020-07-27,209,SAO JOSE DA VITORIA,1
2020-07-27,210,SAO JOSE DO JACUIPE,1
2020-07-27,211,SAO SEBASTIAO DO PASSE,7
2020-07-27,212,SAUBARA,3
2020-07-27,213,SEABRA,3
2020-07-27,214,SENHOR DO BONFIM,2
2020-07-27,215,SENTO SE,2
2020-07-27,216,SERRA PRETA,4
2020-07-27,217,SERRINHA,6
2020-07-27,218,SIMOES FILHO,50
2020-07-27,219,SOBRADINHO,11
2020-07-27,220,SOUTO SOARES,1
2020-07-27,221,TANQUINHO,2
2020-07-27,222,TAPEROA,2
2020-07-27,223,TEIXEIRA DE FREITAS,44
2020-07-27,224,TEODORO SAMPAIO,1
2020-07-27,225,TEOFILANDIA,1
2020-07-27,226,TERRA NOVA,1
2020-07-27,227,TUCANO,1
2020-07-27,228,UAUA,3
2020-07-27,229,UBAIRA,2
2020-07-27,230,UBAITABA,8
2020-07-27,231,UBATA,5
2020-07-27,232,UMBURANAS,1
