date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-27,FEIRA DE SANTANA,6194,3,1084,7281,19,4.92,614872,1184.15,0
2020-07-27,CONCEICAO DO COITE,451,1,320,772,1,0.52,66612,1158.95,0
2020-07-27,ITABERABA,218,24,487,729,0,0.49,64489,1130.43,0
2020-07-27,ARACI,259,0,361,620,6,0.42,54379,1140.15,0
2020-07-27,SERRINHA,261,0,268,529,1,0.36,80861,654.21,0
2020-07-27,SAO GONCALO DOS CAMPOS,81,0,239,320,0,0.22,37550,852.20,0
2020-07-27,CONCEICAO DO JACUIPE,244,0,48,292,0,0.20,33153,880.76,0
2020-07-27,QUEIMADAS,76,0,171,247,0,0.17,25439,970.95,1
2020-07-27,VALENTE,61,0,176,237,0,0.16,28473,832.37,17
2020-07-27,RIACHAO DO JACUIPE,67,0,168,235,2,0.16,33436,702.84,0
2020-07-27,SANTA BARBARA,195,0,28,223,1,0.15,20791,1072.58,1
2020-07-27,SANTO ESTEVAO,165,0,48,213,0,0.14,52850,403.03,0
2020-07-27,AMELIA RODRIGUES,152,0,48,200,0,0.14,25102,796.75,0
2020-07-27,TEOFILANDIA,55,0,137,192,0,0.13,22518,852.65,0
2020-07-27,IPIRA,164,0,17,181,1,0.12,59595,303.72,0
2020-07-27,SANTALUZ,44,0,134,178,1,0.12,37348,476.60,1
2020-07-27,TANQUINHO,18,1,151,170,0,0.11,7918,2147.01,1
2020-07-27,IRAQUARA,12,0,156,168,0,0.11,25216,666.24,0
2020-07-27,RUY BARBOSA,25,0,140,165,0,0.11,30814,535.47,1
2020-07-27,RETIROLANDIA,92,0,59,151,0,0.10,14396,1048.90,0
2020-07-27,RAFAEL JAMBEIRO,111,0,39,150,0,0.10,22621,663.10,0
2020-07-27,MONTE SANTO,43,0,101,144,0,0.10,49418,291.39,1
2020-07-27,SERRA PRETA,56,0,85,141,0,0.10,14878,947.71,0
2020-07-27,CORACAO DE MARIA,60,2,78,140,0,0.09,22605,619.33,1
2020-07-27,SOUTO SOARES,7,0,109,116,0,0.08,16979,683.20,2
2020-07-27,TUCANO,50,1,61,112,0,0.08,50687,220.96,0
2020-07-27,TERRA NOVA,75,1,35,111,0,0.08,13033,851.68,1
2020-07-27,IACU,59,0,49,108,0,0.07,24305,444.35,1
2020-07-27,PINTADAS,57,0,49,106,0,0.07,10437,1015.62,0
2020-07-27,LENCOIS,8,0,93,101,0,0.07,11409,885.27,2
2020-07-27,CANSANCAO,29,0,63,92,0,0.06,34834,264.11,0
2020-07-27,CAPELA DO ALTO ALEGRE,64,0,19,83,0,0.06,11637,713.24,0
2020-07-27,EUCLIDES DA CUNHA,34,0,46,80,0,0.05,60585,132.05,0
2020-07-27,NORDESTINA,18,1,60,79,0,0.05,13130,601.68,0
2020-07-27,SEABRA,34,0,39,73,0,0.05,44091,165.57,2
2020-07-27,BARROCAS,42,0,20,62,0,0.04,15978,388.03,0
2020-07-27,SANTANOPOLI S,54,0,7,61,0,0.04,8943,682.10,2
2020-07-27,ITAETE,3,0,54,57,0,0.04,16056,355.01,3
2020-07-27,IRARA,44,0,9,53,7,0.04,29034,182.54,0
2020-07-27,LAMARAO,31,0,19,50,0,0.03,8307,601.90,0
2020-07-27,AGUA FRIA,37,0,12,49,2,0.03,16970,288.74,1
2020-07-27,PE DE SERRA,5,0,41,46,0,0.03,13578,338.78,3
2020-07-27,IPECAETA,40,0,6,46,0,0.03,14487,317.53,1
2020-07-27,ANGUERA,41,0,1,42,0,0.03,11221,374.30,5
2020-07-27,NOVA FATIMA,7,1,31,39,0,0.03,7812,499.23,3
2020-07-27,TEODORO SAMPAIO,21,0,14,35,0,0.02,7425,471.38,1
2020-07-27,QUIJINGUE,11,0,22,33,0,0.02,27580,119.65,1
2020-07-27,ANTONIO CARDOSO,23,0,7,30,0,0.02,11683,256.78,1
2020-07-27,CANDEAL,25,0,5,30,0,0.02,8258,363.28,3
2020-07-27,MARCIONILIO SOUZA,23,0,4,27,0,0.02,10406,259.47,0
2020-07-27,BIRITINGA,18,0,9,27,0,0.02,15979,168.97,1
2020-07-27,BONITO,10,0,10,20,0,0.01,16764,119.30,0
2020-07-27,BOA VISTA DO TUPIM,4,0,16,20,0,0.01,18576,107.67,1
2020-07-27,MACAJUBA,17,0,3,20,0,0.01,11348,176.24,0
2020-07-27,MUCUGE,7,3,9,19,0,0.01,9062,209.67,0
2020-07-27,UTINGA,7,0,11,18,0,0.01,19178,93.86,3
2020-07-27,PALMEIRAS,1,0,15,16,0,0.01,9019,177.40,1
2020-07-27,MUNDO NOVO,11,0,5,16,0,0.01,26776,59.76,1
2020-07-27,ANDARAI,6,1,8,15,0,0.01,13143,114.13,1
2020-07-27,SAO DOMINGOS,8,0,4,12,0,0.01,9058,132.48,41
2020-07-27,PIATA,4,0,7,11,0,0.01,17123,64.24,5
2020-07-27,IBITIARA,2,0,8,10,0,0.01,16339,61.20,23
2020-07-27,BAIXA GRANDE,7,0,3,10,1,0.01,20468,48.86,2
2020-07-27,BONINAL,0,0,6,6,0,0.00,14368,41.76,30
2020-07-27,ABAIRA,4,2,0,6,0,0.00,8739,68.66,29
2020-07-27,NOVA REDENCAO,2,0,1,3,0,0.00,9118,32.90,30
2020-07-27,ICHU,2,0,1,3,0,0.00,6206,48.34,15
2020-07-27,LAJEDINHO,0,0,3,3,0,0.00,3783,79.30,3
2020-07-27,WAGNER,0,0,2,2,0,0.00,9345,21.40,1
2020-07-27,IBIQUERA,1,0,0,1,0,0.00,4044,24.73,4
2020-07-27,TOTAL,10057,41,5539,15637,42,11
2020-07-27,IRECE,156,0,273,429,2,0.29,72967,587.94,0
2020-07-27,CAPIM GROSSO,84,0,302,386,18,0.26,30662,1258.89,1
