date,id,municipio,total_ativos
2020-07-31,1,SALVADOR,2278
2020-07-31,2,FEIRA DE SANTANA,583
2020-07-31,3,ITABUNA,487
2020-07-31,4,ILHEUS,341
2020-07-31,5,JEQUIE,318
2020-07-31,6,ALAGOINHAS,314
2020-07-31,7,CAMACARI,284
2020-07-31,8,BARREIRAS,260
2020-07-31,9,VITORIA DA CONQUISTA,197
2020-07-31,10,LAURO DE FREITAS,193
2020-07-31,11,ITABERABA,143
2020-07-31,12,JUAZEIRO,136
2020-07-31,13,PORTO SEGURO,127
2020-07-31,14,LUIS EDUARDO MAGALHAES,122
2020-07-31,15,EUNAPOLIS,115
2020-07-31,16,CANDEIAS,113
2020-07-31,17,SANTO ANTONIO DE JESUS,108
2020-07-31,18,JAGUAQUARA,99
2020-07-31,19,CONCEICAO DO ALMEIDA,99
2020-07-31,20,IPIAU,96
2020-07-31,21,IBIRATAIA,95
2020-07-31,22,DIAS DAVILA,90
2020-07-31,23,CONCEICAO DO COITE,89
2020-07-31,24,ITAPICURU,88
2020-07-31,25,CATU,83
2020-07-31,26,UBATA,75
2020-07-31,27,CAMACAN,67
2020-07-31,28,MARACAS,66
2020-07-31,29,SANTO AMARO,65
2020-07-31,30,PAULO AFONSO,63
2020-07-31,31,SALINAS DA MARGARIDA,61
2020-07-31,32,MADRE DE DEUS,61
2020-07-31,33,SAO SEBASTIAO DO PASSE,60
2020-07-31,34,ALMADINA,59
2020-07-31,35,ARACI,58
2020-07-31,36,PINDOBACU,56
2020-07-31,37,MEDEIROS NETO,55
2020-07-31,38,JACOBINA,52
2020-07-31,39,TEIXEIRA DE FREITAS,51
2020-07-31,40,SIMOES FILHO,51
2020-07-31,41,CRUZ DAS ALMAS,50
2020-07-31,42,CAPIM GROSSO,50
2020-07-31,43,CAMPO FORMOSO,49
2020-07-31,44,ITAPETINGA,47
2020-07-31,45,MARAGOGIPE,45
2020-07-31,46,IRECE,45
2020-07-31,47,SAO FELIX,44
2020-07-31,48,SAO FRANCISCO DO CONDE,43
2020-07-31,49,VALENCA,42
2020-07-31,50,ITAPE,42
2020-07-31,51,BRUMADO,41
2020-07-31,52,JITAUNA,40
2020-07-31,53,POJUCA,39
2020-07-31,54,MATA DE SAO JOAO,39
2020-07-31,55,SAPEACU,37
2020-07-31,56,IBIRAPITANGA,37
2020-07-31,57,CAMAMU,36
2020-07-31,58,TUCANO,35
2020-07-31,59,SENTO SE,35
2020-07-31,60,PRESIDENTE JANIO QUADROS,35
