date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-31,FEIRA DE SANTANA,6654,3,1252,7909,148,4.85,614872,1286.28,0
2020-07-31,CONCEICAO DO COITE,528,1,403,932,64,0.57,66612,1399.15,0
2020-07-31,ITABERABA,252,27,621,900,21,0.55,64489,1395.59,0
2020-07-31,ARACI,277,0,387,664,0,0.41,54379,1221.06,0
2020-07-31,SERRINHA,276,0,306,582,39,0.36,80861,719.75,0
2020-07-31,SAO GONCALO DOS CAMPOS,88,0,275,363,2,0.22,37550,966.71,0
2020-07-31,CONCEICAO DO JACUIPE,266,0,48,314,0,0.19,33153,947.12,0
2020-07-31,QUEIMADAS,78,0,199,277,6,0.17,25439,1088.88,0
2020-07-31,RIACHAO DO JACUIPE,77,0,180,257,0,0.16,33436,768.63,0
2020-07-31,VALENTE,63,0,184,247,1,0.15,28473,867.49,0
2020-07-31,SANTA BARBARA,196,0,38,234,0,0.14,20791,1125.49,0
2020-07-31,SANTO ESTEVAO,180,0,54,234,3,0.14,52850,442.76,0
2020-07-31,AMELIA RODRIGUES,162,0,50,212,2,0.13,25102,844.55,0
2020-07-31,TANQUINHO,19,1,176,196,14,0.12,7918,2475.37,0
2020-07-31,IPIRA,172,0,24,196,1,0.12,59595,328.89,0
2020-07-31,TEOFILANDIA,55,0,138,193,1,0.12,22518,857.09,1
2020-07-31,SANTALUZ,52,0,140,192,3,0.12,37348,514.08,0
2020-07-31,IRAQUARA,13,0,166,179,0,0.11,25216,709.87,0
2020-07-31,RUY BARBOSA,25,0,153,178,3,0.11,30814,577.66,1
2020-07-31,RETIROLANDIA,99,0,64,163,0,0.10,14396,1132.26,0
2020-07-31,RAFAEL JAMBEIRO,111,0,41,152,3,0.09,22621,671.94,1
2020-07-31,CORACAO DE MARIA,63,2,86,151,2,0.09,22605,667.99,0
2020-07-31,SERRA PRETA,63,0,87,150,7,0.09,14878,1008.20,0
2020-07-31,MONTE SANTO,44,0,105,149,0,0.09,49418,301.51,0
2020-07-31,TUCANO,66,2,79,147,6,0.09,50687,290.02,0
2020-07-31,SOUTO SOARES,7,0,123,130,1,0.08,16979,765.65,0
2020-07-31,TERRA NOVA,75,1,42,118,3,0.07,13033,905.39,0
2020-07-31,IACU,63,0,54,117,3,0.07,24305,481.38,0
2020-07-31,PINTADAS,58,0,50,108,1,0.07,10437,1034.78,0
2020-07-31,CANSANCAO,30,0,74,104,0,0.06,34834,298.56,1
2020-07-31,LENCOIS,8,0,93,101,0,0.06,11409,885.27,6
2020-07-31,CAPELA DO ALTO ALEGRE,69,1,26,96,2,0.06,11637,824.95,0
2020-07-31,SEABRA,42,0,42,84,1,0.05,44091,190.52,0
2020-07-31,EUCLIDES DA CUNHA,36,0,47,83,1,0.05,60585,137.00,0
2020-07-31,NORDESTINA,20,1,61,82,0,0.05,13130,624.52,1
2020-07-31,IRARA,45,0,30,75,0,0.05,29034,258.32,0
2020-07-31,SANTANOPOLI S,58,0,7,65,0,0.04,8943,726.83,0
2020-07-31,BARROCAS,43,0,21,64,0,0.04,15978,400.55,0
2020-07-31,ITAETE,3,0,54,57,0,0.03,16056,355.01,7
2020-07-31,LAMARAO,32,0,19,51,0,0.03,8307,613.94,1
2020-07-31,AGUA FRIA,37,0,14,51,2,0.03,16970,300.53,3
2020-07-31,PE DE SERRA,5,0,44,49,0,0.03,13578,360.88,1
2020-07-31,IPECAETA,42,0,6,48,0,0.03,14487,331.33,0
2020-07-31,NOVA FATIMA,7,1,39,47,2,0.03,7812,601.64,1
2020-07-31,ANGUERA,43,0,2,45,0,0.03,11221,401.03,1
2020-07-31,TEODORO SAMPAIO,21,0,15,36,0,0.02,7425,484.85,1
2020-07-31,CANDEAL,28,0,7,35,0,0.02,8258,423.83,0
2020-07-31,ANTONIO CARDOSO,25,0,9,34,3,0.02,11683,291.02,0
2020-07-31,QUIJINGUE,11,0,22,33,0,0.02,27580,119.65,5
2020-07-31,UTINGA,8,0,23,31,8,0.02,19178,161.64,0
2020-07-31,MUCUGE,7,3,18,28,0,0.02,9062,308.98,0
2020-07-31,MARCIONILIO SOUZA,23,0,4,27,0,0.02,10406,259.47,4
2020-07-31,BIRITINGA,18,0,9,27,0,0.02,15979,168.97,5
2020-07-31,MUNDO NOVO,12,0,15,27,2,0.02,26776,100.84,0
2020-07-31,BOA VISTA DO TUPIM,4,0,19,23,0,0.01,18576,123.82,1
2020-07-31,MACAJUBA,17,0,4,21,1,0.01,11348,185.05,0
2020-07-31,BONITO,10,0,10,20,0,0.01,16764,119.30,4
2020-07-31,ANDARAI,6,1,11,18,2,0.01,13143,136.96,0
2020-07-31,PALMEIRAS,1,0,15,16,0,0.01,9019,177.40,5
2020-07-31,PIATA,4,0,10,14,0,0.01,17123,81.76,2
2020-07-31,SAO DOMINGOS,8,0,4,12,0,0.01,9058,132.48,45
2020-07-31,BAIXA GRANDE,7,0,4,11,0,0.01,20468,53.74,3
2020-07-31,IBITIARA,3,0,6,9,0,0.01,16339,55.08,3
2020-07-31,NOVA REDENCAO,2,0,4,6,2,0.00,9118,65.80,0
2020-07-31,ABAIRA,3,2,1,6,0,0.00,8739,68.66,33
2020-07-31,BONINAL,0,0,6,6,0,0.00,14368,41.76,34
2020-07-31,LAJEDINHO,0,0,5,5,0,0.00,3783,132.17,0
2020-07-31,WAGNER,0,0,3,3,0,0.00,9345,32.10,1
2020-07-31,ICHU,2,0,1,3,1,0.00,6206,48.34,19
2020-07-31,IBIQUERA,1,0,0,1,0,0.00,4044,24.73,8
2020-07-31,TOTAL,10823,46,6329,17198,361,11
2020-07-31,IRECE,171,1,306,478,0,0.29,72967,655.09,0
2020-07-31,CAPIM GROSSO,110,0,327,437,28,0.27,30662,1425.22,0
2020-07-31,JACOBINA,63,0,274,337,1,0.21,80518,418.54,0
2020-07-31,JOAO DOURADO,10,0,157,167,1,0.10,25188,663.01,0
2020-07-31,GENTIO DO OURO,5,0,161,166,0,0.10,11233,1477.79,1
2020-07-31,UMBURANAS,9,2,110,121,6,0.07,19222,629.49,0
2020-07-31,CAFARNAUM,1,0,116,117,1,0.07,18437,634.59,0
2020-07-31,MAIRI,49,0,62,111,0,0.07,18676,594.35,0
2020-07-31,VARZEA DA ROCA,31,0,67,98,12,0.06,14104,694.84,0
2020-07-31,OUROLANDIA,6,1,88,95,2,0.06,17451,544.38,0
2020-07-31,AMERICA DOURADA,6,0,84,90,0,0.06,16094,559.21,2
2020-07-31,LAPAO,36,1,49,86,0,0.05,27223,315.91,0
2020-07-31,PRESIDENTE DUTRA,14,0,62,76,2,0.05,15142,501.92,1
2020-07-31,CALDEIRAO GRANDE,5,0,65,70,0,0.04,13327,525.25,0
2020-07-31,CANARANA,19,0,43,62,0,0.04,26176,236.86,0
2020-07-31,XIQUE-XIQUE,17,0,41,58,0,0.04,46483,124.78,0
2020-07-31,VARZEA NOVA,12,0,44,56,2,0.03,12697,441.05,1
2020-07-31,TAPIRAMUTA,21,1,29,51,1,0.03,17010,299.82,0
2020-07-31,MIGUEL CALMON,13,0,38,51,2,0.03,26023,195.98,0
2020-07-31,SAO GABRIEL,1,0,44,45,1,0.03,18793,239.45,0
2020-07-31,CAEM,6,0,37,43,2,0.03,9213,466.73,28
2020-07-31,QUIXABEIRA,25,0,15,40,1,0.02,8972,445.83,0
2020-07-31,SERROLANDIA,7,2,29,38,5,0.02,13397,283.65,0
2020-07-31,MORRO DO CHAPEU,12,0,17,29,1,0.02,35413,81.89,0
2020-07-31,SAO JOSE DO JACUIPE,3,0,25,28,1,0.02,10462,267.64,2
2020-07-31,PIRITIBA,12,0,11,23,1,0.01,24755,92.91,2
2020-07-31,JUSSARA,3,0,19,22,0,0.01,15284,143.94,0
2020-07-31,MIRANGABA,11,0,9,20,1,0.01,18338,109.06,0
2020-07-31,IBITITA,12,0,3,15,0,0.01,17113,87.65,0
2020-07-31,SAUDE,1,0,11,12,1,0.01,12913,92.93,2
2020-07-31,MULUNGU DO MORRO,3,0,9,12,0,0.01,10889,110.20,12
2020-07-31,CENTRAL,5,0,6,11,0,0.01,17266,63.71,0
