date,id,municipio,total_obitos_munocor
2020-07-12,2,AMARGOSA,2
2020-07-12,3,AMELIA RODRIGUES,1
2020-07-12,4,ANAGE,1
2020-07-12,5,APORA,1
2020-07-12,6,ARACAJU,2
2020-07-12,7,ARACI,1
2020-07-12,8,ARARIPINA,3
2020-07-12,9,BARRA DO CHOCA,2
2020-07-12,10,BARREIRAS,12
2020-07-12,11,BRUMADO,1
2020-07-12,12,CALDEIRAO GRANDE,1
2020-07-12,13,CAMACAN,6
2020-07-12,14,CAMACARI,24
2020-07-12,15,CAMAMU,1
2020-07-12,16,CANAVIEIRAS,1
2020-07-12,17,CANDEIAS,10
2020-07-12,18,CANDIDO SALES,2
2020-07-12,19,CANSANCAO,1
2020-07-12,20,CANUDOS,1
2020-07-12,21,CAPIM GROSSO,2
2020-07-12,22,CARDEAL DA SILVA,1
2020-07-12,23,CASA NOVA,1
2020-07-12,24,CASTRO ALVES,2
2020-07-12,25,CATU,1
2020-07-12,26,CONCEICAO DA FEIRA,1
2020-07-12,27,CONDE,1
2020-07-12,28,CRUZ DAS ALMAS,2
2020-07-12,29,DIAS DAVILA,3
2020-07-12,30,EUNAPOLIS,10
2020-07-12,31,FEIRA DE SANTANA,59
2020-07-12,32,FILADELFIA,1
2020-07-12,33,FLORIANO,1
2020-07-12,34,GANDU,10
2020-07-12,35,GUAMARE*,1
2020-07-12,36,IACU,4
2020-07-12,37,IBICARAI,1
2020-07-12,38,IBIRAPITANGA,2
2020-07-12,39,IBIRATAIA,2
2020-07-12,40,IGRAPIUNA,1
2020-07-12,41,IGUAI,1
2020-07-12,42,ILHEUS*,109
2020-07-12,43,IPECAETA,1
2020-07-12,44,IPIAU *,4
2020-07-12,45,IPIRA,1
2020-07-12,46,IRECE,1
2020-07-12,47,ITABELA,1
2020-07-12,48,ITABERABA,6
2020-07-12,49,ITABUNA,112
2020-07-12,50,ITACARE,1
2020-07-12,51,ITAJUIPE,2
2020-07-12,52,ITAMARAJU,9
2020-07-12,53,ITANHEM,1
2020-07-12,54,ITAPARICA,2
2020-07-12,55,ITAPEBI,1
2020-07-12,56,ITAPETINGA,4
2020-07-12,57,ITUBERA,2
2020-07-12,58,JACOBINA,1
2020-07-12,59,JEQUIE*,53
2020-07-12,60,JOAO DOURADO,1
2020-07-12,61,JUAZEIRO,36
2020-07-12,62,LAURO DE FREITAS*,42
2020-07-12,63,MANOEL VITORINO,1
2020-07-12,64,MARACAS,1
2020-07-12,65,MARAGOGIPE,1
2020-07-12,66,MEDEIROS NETO,1
2020-07-12,67,MILAGRES,1
2020-07-12,68,MONTE SANTO,1
2020-07-12,69,MUCURI,2
2020-07-12,70,MULUNGU DO MORRO,1
2020-07-12,71,NAZARE,2
2020-07-12,72,NOVA IBIA,2
2020-07-12,73,NOVA VICOSA,2
2020-07-12,74,PAULO AFONSO,9
2020-07-12,75,PETROLINA,6
2020-07-12,76,PILAO ARCADO*,1
2020-07-12,77,PINDOBACU,1
2020-07-12,78,POCOES,1
2020-07-12,79,POJUCA,1
2020-07-12,80,PORTO SEGURO,11
2020-07-12,81,PRADO,2
2020-07-12,82,PRESIDENTE TANCREDO NEVES,2
2020-07-12,83,RECIFE,1
2020-07-12,84,REMANSO,11
2020-07-12,85,RIACHAO DO JACUIPE,1
2020-07-12,86,RIBEIRA DO POMBAL,1
2020-07-12,87,RIO DO PIRES,1
2020-07-12,88,RUY BARBOSA,1
2020-07-12,89,SALGUEIRO,1
2020-07-12,90,SALVADOR*,1653
2020-07-12,91,SANTA MARIA DA VITORIA,1
2020-07-12,92,SANTA RITA DE CASSIA,1
2020-07-12,93,SANTA TERESINHA,1
2020-07-12,94,SANTALUZ,3
2020-07-12,95,SANTO ANTONIO DE JESUS,14
2020-07-12,96,SAO FELIX,3
2020-07-12,97,SAO FRANCISCO DO CONDE,1
2020-07-12,98,SAO GONCALO DOS CAMPOS,3
2020-07-12,99,SAO SEBASTIAO DO PASSE,3
2020-07-12,100,SEABRA,1
2020-07-12,101,SENHOR DO BONFIM,1
2020-07-12,102,SERRA PRETA,1
2020-07-12,103,SERRINHA,2
2020-07-12,104,SIMOES FILHO,23
2020-07-12,105,SOBRADINHO,3
2020-07-12,106,TEIXEIRA DE FREITAS,32
2020-07-12,107,TOBIAS BARRETO,1
2020-07-12,108,UBAITABA,1
2020-07-12,109,URUCUCA,2
2020-07-12,110,UTINGA,1
2020-07-12,111,VALENCA,20
2020-07-12,112,VALENCA,1
2020-07-12,113,VARZEA DA ROCA,1
2020-07-12,114,VERA CRUZ,1
2020-07-12,115,VITORIA DA CONQUISTA,59
2020-07-12,1,SALVADOR,43034
