date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-05,FEIRA DE SANTANA,3662,4,509,4175,57,4.84,614872.0,679.0,0.0,1450.0,54.0,48.0
2020-07-05,ITABERABA,78,7,225,310,0,0.36,64489.0,480.7,0.0,107.0,11.0,6.0
2020-07-05,ARACI,70,0,229,299,0,0.35,54379.0,549.84,0.0,128.0,2.0,1.0
2020-07-05,SERRINHA,152,3,128,283,0,0.33,80861.0,349.98,0.0,82.0,4.0,2.0
2020-07-05,CONCEICAO DO COITE,135,1,120,256,1,0.3,66612.0,384.32,0.0,115.0,0.0,0.0
2020-07-05,VALENTE,83,0,144,227,1,0.26,28473.0,797.25,0.0,76.0,3.0,0.0
2020-07-05,SAO GONCALO DOS CAMPOS,55,0,129,184,0,0.21,37550.0,490.01,0.0,93.0,3.0,3.0
2020-07-05,CONCEICAO DO JACUIPE,136,0,38,174,0,0.2,33153.0,524.84,0.0,57.0,0.0,0.0
2020-07-05,SANTA BARBARA,148,0,18,166,7,0.19,20791.0,798.42,1.0,49.0,0.0,0.0
2020-07-05,TEOFILANDIA,33,0,117,150,1,0.17,22518.0,666.13,0.0,2.0,0.0,0.0
2020-07-05,RUY BARBOSA,19,0,91,110,0,0.13,30814.0,356.98,0.0,61.0,1.0,1.0
2020-07-05,AMELIA RODRIGUES,74,0,30,104,6,0.12,25102.0,414.31,2.0,42.0,0.0,0.0
2020-07-05,RIACHAO DO JACUIPE,28,0,75,103,2,0.12,33436.0,308.05,0.0,26.0,2.0,1.0
2020-07-05,MONTE SANTO,36,0,50,86,1,0.1,49418.0,174.03,1.0,30.0,2.0,1.0
2020-07-05,SANTALUZ,23,0,60,83,1,0.1,37348.0,222.23,0.0,41.0,1.0,1.0
2020-07-05,PINTADAS,41,0,42,83,0,0.1,10437.0,795.25,1.0,35.0,0.0,0.0
2020-07-05,IPIRA,72,0,9,81,2,0.09,59595.0,135.92,0.0,26.0,2.0,1.0
2020-07-05,IRAQUARA,4,0,75,79,0,0.09,25216.0,313.29,0.0,75.0,0.0,0.0
2020-07-05,QUEIMADAS,51,0,26,77,0,0.09,25439.0,302.68,0.0,46.0,1.0,0.0
2020-07-05,TERRA NOVA,58,1,14,73,1,0.08,13033.0,560.12,0.0,37.0,1.0,0.0
2020-07-05,RETIROLANDIA,31,0,39,70,0,0.08,14396.0,486.25,0.0,38.0,0.0,0.0
2020-07-05,RAFAEL JAMBEIRO,53,0,16,69,0,0.08,22621.0,305.03,0.0,22.0,0.0,0.0
2020-07-05,CANSANCAO,23,1,41,65,1,0.08,34834.0,186.6,1.0,23.0,2.0,1.0
2020-07-05,NORDESTINA,13,1,45,59,0,0.07,13130.0,449.35,0.0,11.0,0.0,0.0
2020-07-05,CORACAO DE MARIA,30,2,26,58,2,0.07,22605.0,256.58,0.0,21.0,0.0,0.0
2020-07-05,SANTO ESTEVAO,31,0,22,53,0,0.06,52850.0,100.28,0.0,20.0,1.0,0.0
2020-07-05,SOUTO SOARES,4,0,47,51,12,0.06,16979.0,300.37,0.0,49.0,0.0,0.0
2020-07-05,ITAETE,1,0,49,50,0,0.06,16056.0,311.41,0.0,3.0,0.0,0.0
2020-07-05,IACU,30,0,16,46,1,0.05,24305.0,189.26,0.0,6.0,4.0,4.0
2020-07-05,TUCANO,14,0,31,45,2,0.05,50687.0,88.78,0.0,25.0,1.0,0.0
2020-07-05,SERRA PRETA,24,0,15,39,0,0.05,14878.0,262.13,0.0,27.0,0.0,0.0
2020-07-05,BARROCAS,19,1,18,38,0,0.04,15978.0,237.83,1.0,4.0,0.0,0.0
2020-07-05,TANQUINHO,13,0,23,36,0,0.04,7918.0,454.66,3.0,15.0,1.0,0.0
2020-07-05,AGUA FRIA,26,4,5,35,0,0.04,16970.0,206.25,1.0,6.0,1.0,0.0
2020-07-05,LAMARAO,13,3,15,31,0,0.04,8307.0,373.18,0.0,12.0,0.0,0.0
2020-07-05,SANTANOPOLI S,30,0,1,31,0,0.04,8943.0,346.64,1.0,0.0,0.0,0.0
2020-07-05,EUCLIDES DA CUNHA,17,0,13,30,0,0.03,60585.0,49.52,3.0,3.0,1.0,0.0
2020-07-05,CAPELA DO ALTO ALEGRE,25,0,4,29,2,0.03,11637.0,249.21,1.0,25.0,0.0,0.0
2020-07-05,ANGUERA,29,0,0,29,0,0.03,11221.0,258.44,0.0,5.0,0.0,0.0
2020-07-05,IRARA,21,0,7,28,0,0.03,29034.0,96.44,5.0,7.0,1.0,0.0
2020-07-05,PE DE SERRA,4,0,22,26,0,0.03,13578.0,191.49,0.0,6.0,0.0,0.0
2020-07-05,SEABRA,10,0,14,24,0,0.03,44091.0,54.43,7.0,0.0,1.0,1.0
2020-07-05,TEODORO SAMPAIO,11,0,8,19,0,0.02,7425.0,255.89,3.0,13.0,0.0,0.0
2020-07-05,CANDEAL,16,0,3,19,0,0.02,8258.0,230.08,1.0,3.0,0.0,0.0
2020-07-05,QUIJINGUE,9,0,9,18,0,0.02,27580.0,65.26,8.0,6.0,1.0,0.0
2020-07-05,MUCUGE,4,3,5,12,0,0.01,9062.0,132.42,3.0,7.0,0.0,0.0
2020-07-05,ANTONIO CARDOSO,6,0,6,12,1,0.01,11683.0,102.71,2.0,0.0,0.0,0.0
2020-07-05,IBITIARA,2,0,8,10,0,0.01,16339.0,61.2,1.0,3.0,1.0,0.0
2020-07-05,MACAJUBA,9,0,0,9,0,0.01,11348.0,79.31,8.0,3.0,0.0,0.0
2020-07-05,PIATA,1,0,7,8,0,0.01,17123.0,46.72,0.0,1.0,0.0,0.0
2020-07-05,MARCIONILIO SOUZA,5,0,2,7,0,0.01,10406.0,67.27,24.0,0.0,0.0,0.0
2020-07-05,IPECAETA,4,0,3,7,0,0.01,14487.0,48.32,2.0,3.0,0.0,0.0
2020-07-05,SAO DOMINGOS,5,0,1,6,0,0.01,9058.0,66.24,19.0,1.0,0.0,0.0
2020-07-05,UTINGA,2,0,4,6,0,0.01,19178.0,31.29,4.0,3.0,1.0,1.0
2020-07-05,BOA VISTA DO TUPIM,4,0,2,6,0,0.01,18576.0,32.3,8.0,0.0,0.0,0.0
2020-07-05,BONINAL,1,0,5,6,0,0.01,14368.0,41.76,8.0,2.0,0.0,0.0
2020-07-05,PALMEIRAS,1,0,4,5,0,0.01,9019.0,55.44,0.0,3.0,0.0,0.0
2020-07-05,ANDARAI,2,0,3,5,0,0.01,13143.0,38.04,5.0,1.0,0.0,0.0
2020-07-05,NOVA FATIMA,5,0,0,5,0,0.01,7812.0,64.0,28.0,1.0,1.0,0.0
2020-07-05,ABAIRA,3,2,0,5,0,0.01,8739.0,57.21,7.0,0.0,0.0,0.0
2020-07-05,NOVA REDENCAO,2,0,1,3,0,0.0,9118.0,32.9,8.0,2.0,0.0,0.0
2020-07-05,ICHU,2,0,0,2,0,0.0,6206.0,32.23,7.0,0.0,1.0,0.0
2020-07-05,BAIXA GRANDE,2,0,0,2,0,0.0,20468.0,9.77,8.0,1.0,0.0,0.0
2020-07-05,BIRITINGA,1,0,1,2,0,0.0,15979.0,12.52,0.0,1.0,0.0,0.0
2020-07-05,MUNDO NOVO,1,0,0,1,0,0.0,26776.0,3.73,12.0,0.0,0.0,0.0
2020-07-05,WAGNER,0,0,1,1,0,0.0,9345.0,10.7,5.0,1.0,0.0,0.0
2020-07-05,TOTAL,5517,33,2671,8221,101,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,CAPIM GROSSO,12,1,145,158,1,0.18,30662.0,515.3,0.0,126.0,4.0,2.0
2020-07-05,JACOBINA,29,1,112,142,0,0.16,80518.0,176.36,0.0,66.0,1.0,1.0
2020-07-05,IRECE,22,2,110,134,0,0.16,72967.0,183.64,0.0,70.0,2.0,1.0
2020-07-05,JOAO DOURADO,6,0,103,109,0,0.13,25188.0,432.75,0.0,46.0,2.0,1.0
2020-07-05,UMBURANAS,8,2,75,85,0,0.1,19222.0,442.2,0.0,12.0,0.0,0.0
2020-07-05,MAIRI,25,0,46,71,0,0.08,18676.0,380.17,0.0,34.0,0.0,0.0
2020-07-05,PRESIDENTE DUTRA,4,0,54,58,0,0.07,15142.0,383.04,0.0,41.0,0.0,0.0
2020-07-05,AMERICA DOURADA,0,0,50,50,0,0.06,16094.0,310.67,0.0,42.0,0.0,0.0
2020-07-05,CALDEIRAO GRANDE,4,0,43,47,6,0.05,13327.0,352.67,0.0,21.0,1.0,1.0
2020-07-05,GENTIO DO OURO,1,0,43,44,0,0.05,11233.0,391.7,0.0,37.0,0.0,0.0
2020-07-05,XIQUE-XIQUE,6,2,30,38,0,0.04,46483.0,81.75,4.0,4.0,1.0,0.0
2020-07-05,LAPAO,6,1,26,33,0,0.04,27223.0,121.22,4.0,20.0,0.0,0.0
2020-07-05,CANARANA,10,0,20,30,0,0.03,26176.0,114.61,1.0,9.0,0.0,0.0
2020-07-05,CAEM,6,0,23,29,0,0.03,9213.0,314.77,2.0,0.0,0.0,0.0
2020-07-05,VARZEA NOVA,5,0,23,28,0,0.03,12697.0,220.52,0.0,24.0,0.0,0.0
2020-07-05,SERROLANDIA,5,3,18,26,0,0.03,13397.0,194.07,1.0,7.0,0.0,0.0
2020-07-05,MIGUEL CALMON,6,0,16,22,0,0.03,26023.0,84.54,1.0,11.0,1.0,0.0
2020-07-05,OUROLANDIA,1,0,17,18,1,0.02,17451.0,103.15,1.0,13.0,0.0,0.0
2020-07-05,JUSSARA,0,0,12,12,1,0.01,15284.0,78.51,0.0,12.0,0.0,0.0
2020-07-05,QUIXABEIRA,5,1,5,11,0,0.01,8972.0,122.6,4.0,2.0,0.0,0.0
2020-07-05,MORRO DO CHAPEU,5,0,6,11,0,0.01,35413.0,31.06,1.0,2.0,0.0,0.0
2020-07-05,MULUNGU DO MORRO,3,0,6,9,1,0.01,10889.0,82.65,1.0,2.0,1.0,1.0
2020-07-05,IBIPEBA,0,0,7,7,0,0.01,18211.0,38.44,3.0,2.0,0.0,0.0
2020-07-05,TAPIRAMUTA,6,0,1,7,2,0.01,17010.0,41.15,2.0,6.0,0.0,0.0
2020-07-05,UIBAI,1,0,5,6,0,0.01,13887.0,43.21,1.0,5.0,0.0,0.0
2020-07-05,PIRITIBA,2,0,3,5,0,0.01,24755.0,20.2,6.0,3.0,0.0,0.0
2020-07-05,SAO JOSE DO JACUIPE,2,0,3,5,0,0.01,10462.0,47.79,3.0,1.0,1.0,0.0
2020-07-05,MIRANGABA,0,0,5,5,0,0.01,18338.0,27.27,24.0,0.0,0.0,0.0
2020-07-05,SAO GABRIEL,1,0,3,4,0,0.0,18793.0,21.28,19.0,0.0,0.0,0.0
2020-07-05,ITAGUACU DA BAHIA,0,0,4,4,0,0.0,14429.0,27.72,1.0,4.0,0.0,0.0
2020-07-05,VARZEA DA ROCA,3,0,1,4,0,0.0,14104.0,28.36,21.0,1.0,1.0,1.0
2020-07-05,CAFARNAUM,0,0,3,3,0,0.0,18437.0,16.27,7.0,0.0,0.0,0.0
2020-07-05,BARRA DO MENDES,0,0,2,2,0,0.0,13865.0,14.42,8.0,0.0,0.0,0.0
2020-07-05,BARRO ALTO,0,0,1,1,0,0.0,14931.0,6.7,1.0,1.0,0.0,0.0
2020-07-05,TOTAL,184,13,1021,1218,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,TEIXEIRA DE FREITAS,289,17,1247,1553,5,1.8,160487.0,967.68,0.0,399.0,24.0,29.0
2020-07-05,EUNAPOLIS,173,64,533,770,1,0.89,113380.0,679.13,0.0,164.0,14.0,7.0
2020-07-05,PORTO SEGURO,258,0,401,659,8,0.76,148686.0,443.22,0.0,210.0,3.0,8.0
2020-07-05,ITAMARAJU,64,37,558,659,0,0.76,64486.0,1021.93,0.0,183.0,11.0,7.0
2020-07-05,MUCURI,21,6,149,176,1,0.2,41748.0,421.58,0.0,53.0,4.0,2.0
2020-07-05,NOVA VICOSA,61,7,103,171,1,0.2,43376.0,394.23,0.0,42.0,3.0,2.0
2020-07-05,PRADO,37,9,95,141,0,0.16,28174.0,500.46,0.0,53.0,3.0,2.0
2020-07-05,SANTA CRUZ CABRALIA,73,0,54,127,0,0.15,27778.0,457.2,1.0,38.0,1.0,0.0
2020-07-05,MEDEIROS NETO,12,23,89,124,2,0.14,22688.0,546.54,0.0,49.0,1.0,1.0
2020-07-05,ITANHEM,16,15,77,108,0,0.13,19405.0,556.56,1.0,61.0,2.0,1.0
2020-07-05,BELMONTE,34,0,70,104,0,0.12,23328.0,445.82,0.0,44.0,1.0,0.0
2020-07-05,ALCOBACA,4,11,75,90,0,0.1,22470.0,400.53,0.0,45.0,1.0,0.0
2020-07-05,ITABELA,49,1,40,90,0,0.1,30584.0,294.27,0.0,36.0,1.0,1.0
2020-07-05,ITAPEBI,63,0,11,74,0,0.09,10259.0,721.32,0.0,21.0,1.0,1.0
2020-07-05,CARAVELAS,23,8,31,62,0,0.07,22016.0,281.61,0.0,37.0,0.0,0.0
2020-07-05,IBIRAPUA,14,0,47,61,0,0.07,8637.0,706.26,0.0,5.0,1.0,0.0
2020-07-05,GUARATINGA,31,6,18,55,0,0.06,20843.0,263.88,0.0,21.0,2.0,0.0
2020-07-05,VEREDA,24,0,10,34,0,0.04,6205.0,547.95,0.0,9.0,1.0,0.0
