date,id,municipio,total_obitos_munocor
2020-07-28,2,ALAGOINHAS,21
2020-07-28,3,ALCOBACA,1
2020-07-28,4,AMARGOSA,4
2020-07-28,5,AMELIA RODRIGUES,1
2020-07-28,6,ANAGE,1
2020-07-28,7,APORA,1
2020-07-28,8,ARACAJU,2
2020-07-28,9,ARACI,1
2020-07-28,10,ARARIPINA,3
2020-07-28,11,ARATACA,1
2020-07-28,12,BARRA,1
2020-07-28,13,BARRA DO CHOCA,2
2020-07-28,14,BARREIRAS,28
2020-07-28,15,BARRETOS,1
2020-07-28,16,BONITO,1
2020-07-28,17,BRUMADO,1
2020-07-28,18,CACHOEIRA,1
2020-07-28,19,CALDEIRAO GRANDE,1
2020-07-28,20,CAMACAN,13
2020-07-28,21,CAMACARI,45
2020-07-28,22,CAMPO FORMOSO,2
2020-07-28,23,CANAVIEIRAS,1
2020-07-28,24,CANDEIAS,15
2020-07-28,25,CANDIDO SALES,3
2020-07-28,26,CANSANCAO,1
2020-07-28,27,CANUDOS,1
2020-07-28,28,CAPIM GROSSO,2
2020-07-28,29,CARDEAL DA SILVA,1
2020-07-28,30,CASA NOVA,1
2020-07-28,31,CASTRO ALVES,2
2020-07-28,32,CATU,1
2020-07-28,33,CONCEICAO DA FEIRA,1
2020-07-28,34,CONCEICAO DO ALMEIDA,1
2020-07-28,35,CONCEICAO DO COITE,3
2020-07-28,36,CONCEICAO DO JACUIPE,1
2020-07-28,37,CONDE,1
2020-07-28,38,CONDEUBA,1
2020-07-28,39,CRUZ DAS ALMAS,1
2020-07-28,40,DIAS DAVILA,3
2020-07-28,41,EUNAPOLIS,10
2020-07-28,42,FEIRA DA MATA,1
2020-07-28,43,FEIRA DE SANTANA,87
2020-07-28,44,FILADELFIA,1
2020-07-28,45,FLORIANO,1
2020-07-28,46,GANDU,11
2020-07-28,47,GUAMARE*,1
2020-07-28,48,IACU,6
2020-07-28,49,IBICARAI,1
2020-07-28,50,IBIRAPITANGA,2
2020-07-28,51,IBIRATAIA,2
2020-07-28,52,IGRAPIUNA,1
2020-07-28,53,IGUAI,4
2020-07-28,54,ILHEUS*,159
2020-07-28,55,IPECAETA,1
2020-07-28,56,IPIAU *,6
2020-07-28,57,IPIRA,1
2020-07-28,58,IRECE,9
2020-07-28,59,ITABELA,1
2020-07-28,60,ITABERABA,13
2020-07-28,61,ITABUNA,157
2020-07-28,62,ITACARE,1
2020-07-28,63,ITAETE,1
2020-07-28,64,ITAJUIPE,4
2020-07-28,65,ITAMARAJU,14
2020-07-28,66,ITANHEM,1
2020-07-28,67,ITAPARICA,4
2020-07-28,68,ITAPEBI,2
2020-07-28,69,ITAPETINGA,8
2020-07-28,70,ITUBERA,7
2020-07-28,71,JABORANDI,1
2020-07-28,72,JACOBINA,1
2020-07-28,73,JAGUARARI,1
2020-07-28,74,JEQUIE*,83
2020-07-28,75,JITAUNA,1
2020-07-28,76,JOAO DOURADO,1
2020-07-28,77,JUAZEIRO,55
2020-07-28,78,LAURO DE FREITAS*,51
2020-07-28,79,LUIS EDUARDO MAGALHAES,1
2020-07-28,80,MANOEL VITORINO,1
2020-07-28,81,MARACAS,2
2020-07-28,82,MARAGOGIPE,4
2020-07-28,83,MEDEIROS NETO,5
2020-07-28,84,MILAGRES,1
2020-07-28,85,MONTE SANTO,1
2020-07-28,86,MUCURI,2
2020-07-28,87,MULUNGU DO MORRO,1
2020-07-28,88,MUNDO NOVO,1
2020-07-28,89,MUTUIPE,2
2020-07-28,90,NAZARE,3
2020-07-28,91,NOVA IBIA,3
2020-07-28,92,NOVA VICOSA,2
2020-07-28,93,PAULO AFONSO,10
2020-07-28,94,PETROLINA,9
2020-07-28,95,PILAO ARCADO*,1
2020-07-28,96,PINDOBACU,2
2020-07-28,97,PIRAI DO NORTE,1
2020-07-28,98,POCOES,1
2020-07-28,99,POJUCA,1
2020-07-28,100,PORTO SEGURO,19
2020-07-28,101,PRADO,3
2020-07-28,102,PRESIDENTE TANCREDO NEVES,6
2020-07-28,103,RECIFE,3
2020-07-28,104,REMANSO,16
2020-07-28,105,RIACHAO DO JACUIPE,1
2020-07-28,106,RIBEIRA DO POMBAL,1
2020-07-28,107,RIO DO PIRES,2
2020-07-28,108,RUY BARBOSA,1
2020-07-28,109,SALGUEIRO,1
2020-07-28,110,SALVADOR*,1986
2020-07-28,111,SANTA LUZIA,2
2020-07-28,112,SANTA MARIA DA VITORIA,1
2020-07-28,113,SANTA RITA DE CASSIA,1
2020-07-28,114,SANTA TERESINHA,2
2020-07-28,115,SANTALUZ,3
2020-07-28,116,SANTO ANTONIO DE JESUS,24
2020-07-28,117,SAO FELIPE,2
2020-07-28,118,SAO FELIX,3
2020-07-28,119,SAO FELIX DO CORIBE,1
2020-07-28,120,SAO FRANCISCO DO CONDE,1
2020-07-28,121,SAO GONCALO DOS CAMPOS,3
2020-07-28,122,SAO SEBASTIAO DO PASSE,3
2020-07-28,123,SEABRA,6
2020-07-28,124,SENHOR DO BONFIM,3
2020-07-28,125,SERRA PRETA,3
2020-07-28,126,SERRINHA,2
2020-07-28,127,SIMOES FILHO,27
2020-07-28,128,SOBRADINHO,3
2020-07-28,129,TANQUINHO,1
2020-07-28,130,TEIXEIRA DE FREITAS,59
2020-07-28,131,TOBIAS BARRETO,1
2020-07-28,132,UBAITABA,3
2020-07-28,133,UBATA,2
2020-07-28,134,UMBURANAS,1
2020-07-28,135,URUCUCA,2
2020-07-28,136,UTINGA,2
2020-07-28,137,VALENCA,26
